TLR7	Macrophages M1	51284
TLR8	Macrophages M1	51311
TNFAIP6	Macrophages M1	7130
TNIP3	Macrophages M1	79931
TRPM4	Macrophages M1	54795
ZBTB32	Macrophages M1	27033
AIF1	Macrophages M2	199
CCL13	Macrophages M2	6357
CCL14	Macrophages M2	6358
CCL18	Macrophages M2	6362
CCL23	Macrophages M2	6368
CD180	Macrophages M2	4064
CD209	Macrophages M2	30835
CD4	Macrophages M2	920
CD68	Macrophages M2	968
CLEC10A	Macrophages M2	10462
CLEC4A	Macrophages M2	50856
CRYBB1	Macrophages M2	1414
FES	Macrophages M2	2242
FRMD4A	Macrophages M2	55691
GGT5	Macrophages M2	2687
HNMT	Macrophages M2	3176
HRH1	Macrophages M2	3269
MS4A6A	Macrophages M2	64231
NME8	Macrophages M2	51314
NPL	Macrophages M2	80896
RENBP	Macrophages M2	5973
SLC15A3	Macrophages M2	51296
WNT5B	Macrophages M2	81029
ADAMTS3	Mast cells resting	9508
ADRB2	Mast cells resting	154
BMP2K	Mast cells resting	55589
BPI	Mast cells resting	671
CEACAM8	Mast cells resting	1088
CPA3	Mast cells resting	1359
CTSG	Mast cells resting	1511
ELANE	Mast cells resting	1991
FAM124B	Mast cells resting	79843
FAM174B	Mast cells resting	400451
FCER1A	Mast cells resting	2205
GFI1	Mast cells resting	2672
HOXA1	Mast cells resting	3198
HPGDS	Mast cells resting	27306
LTC4S	Mast cells resting	4056
MS4A2	Mast cells resting	2206
MS4A3	Mast cells resting	932
P2RX1	Mast cells resting	5023
PAQR5	Mast cells resting	54852
RAB27B	Mast cells resting	5874
8-Sep	Mast cells resting	23176
STXBP6	Mast cells resting	29091
ATP8B4	Mast cells activated	79895
AZU1	Mast cells activated	566
CCL1	Mast cells activated	6346
CCL20	Mast cells activated	6364
CCL7	Mast cells activated	6354
CMA1	Mast cells activated	1215
CSF2	Mast cells activated	1437
CXCL3	Mast cells activated	2921
HDC	Mast cells activated	3067
IL18R1	Mast cells activated	8809
IL1A	Mast cells activated	3552
IL1B	Mast cells activated	3553
IL1RL1	Mast cells activated	9173
IL5	Mast cells activated	3567
3-Mar	Mast cells activated	115123
MYB	Mast cells activated	4602
NOX3	Mast cells activated	50508
NTRK1	Mast cells activated	4914
PRG2	Mast cells activated	5553
RGS13	Mast cells activated	6003
SLC12A8	Mast cells activated	84561
TEC	Mast cells activated	7006
TPSAB1	Mast cells activated	7177
