ADAMTS5	Chondrocyte.articular	11096
ADCY4	Chondrocyte.articular	196883
AGPAT4	Chondrocyte.articular	56895
AK1	Chondrocyte.articular	203
AKAP2	Chondrocyte.articular	11217
ALDH3A2	Chondrocyte.articular	224
ANKIB1	Chondrocyte.articular	54467
ANOS1	Chondrocyte.articular	3730
AP1S3	Chondrocyte.articular	130340
ARCN1	Chondrocyte.articular	372
ARHGEF12	Chondrocyte.articular	23365
ARID5B	Chondrocyte.articular	84159
ARL2BP	Chondrocyte.articular	23568
ARSB	Chondrocyte.articular	411
ATL3	Chondrocyte.articular	25923
ATOH8	Chondrocyte.articular	84913
BAG2	Chondrocyte.articular	9532
BBOF1	Chondrocyte.articular	80127
BIVM	Chondrocyte.articular	54841
BLOC1S6	Chondrocyte.articular	26258
BMI1	Chondrocyte.articular	648
BMPR1A	Chondrocyte.articular	657
BPGM	Chondrocyte.articular	669
BRIX1	Chondrocyte.articular	55299
BROX	Chondrocyte.articular	148362
C11orf57	Chondrocyte.articular	55216
C11orf63	Chondrocyte.articular	79864
C1GALT1	Chondrocyte.articular	56913
C5orf51	Chondrocyte.articular	285636
C6orf89	Chondrocyte.articular	221477
CACNB4	Chondrocyte.articular	785
CASC4	Chondrocyte.articular	113201
CCNG2	Chondrocyte.articular	901
CCNI	Chondrocyte.articular	10983
CEP126	Chondrocyte.articular	57562
CHD9	Chondrocyte.articular	80205
CHEK2	Chondrocyte.articular	11200
CHI3L1	Chondrocyte.articular	1116
CKAP2	Chondrocyte.articular	26586
CLMP	Chondrocyte.articular	79827
CLOCK	Chondrocyte.articular	9575
CMKLR1	Chondrocyte.articular	1240
CNIH1	Chondrocyte.articular	10175
COPS2	Chondrocyte.articular	9318
CORO1C	Chondrocyte.articular	23603
CRIPT	Chondrocyte.articular	9419
CTNNAL1	Chondrocyte.articular	8727
CUL4B	Chondrocyte.articular	8450
CYP20A1	Chondrocyte.articular	57404
DCAF17	Chondrocyte.articular	80067
DCTN4	Chondrocyte.articular	51164
DESI2	Chondrocyte.articular	51029
DHX40	Chondrocyte.articular	79665
DIAPH3	Chondrocyte.articular	81624
DIS3L	Chondrocyte.articular	115752
DNAJC3	Chondrocyte.articular	5611
DR1	Chondrocyte.articular	1810
DRAM1	Chondrocyte.articular	55332
DSTN	Chondrocyte.articular	11034
EBF1	Chondrocyte.articular	1879
ELL2	Chondrocyte.articular	22936
ENAH	Chondrocyte.articular	55740
EPB41L1	Chondrocyte.articular	2036
EPB41L2	Chondrocyte.articular	2037
EPG5	Chondrocyte.articular	57724
ERBIN	Chondrocyte.articular	55914
ERC1	Chondrocyte.articular	23085
FAM110B	Chondrocyte.articular	90362
FAM46A	Chondrocyte.articular	55603
FCF1	Chondrocyte.articular	51077
FHL1	Chondrocyte.articular	2273
FKBP14	Chondrocyte.articular	55033
FNDC3A	Chondrocyte.articular	22862
FRS2	Chondrocyte.articular	10818
FSTL1	Chondrocyte.articular	406975
FTX	Chondrocyte.articular	100302692
GLIS3	Chondrocyte.articular	169792
GMDS	Chondrocyte.articular	2762
GMFB	Chondrocyte.articular	2764
GNG12	Chondrocyte.articular	55970
GOLM1	Chondrocyte.articular	51280
GPER1	Chondrocyte.articular	2852
GPR135	Chondrocyte.articular	64582
HCFC2	Chondrocyte.articular	29915
HEATR5A	Chondrocyte.articular	25938
HECTD2	Chondrocyte.articular	143279
HERC4	Chondrocyte.articular	26091
HMOX1	Chondrocyte.articular	3162
ICA1L	Chondrocyte.articular	130026
IDE	Chondrocyte.articular	3416
IFT80	Chondrocyte.articular	57560
IGFBP3	Chondrocyte.articular	3486
ISM1	Chondrocyte.articular	140862
KAZN	Chondrocyte.articular	23254
KCNQ5	Chondrocyte.articular	56479
KCTD20	Chondrocyte.articular	222658
KCTD9	Chondrocyte.articular	54793
KDELC2	Chondrocyte.articular	143888
KIAA1586	Chondrocyte.articular	57691
KIZ	Chondrocyte.articular	55857
KLHDC10	Chondrocyte.articular	23008
KLHL9	Chondrocyte.articular	55958
LATS1	Chondrocyte.articular	9113
LHFPL2	Chondrocyte.articular	10184
LIMA1	Chondrocyte.articular	51474
LINC00968	Chondrocyte.articular	100507632
LMO4	Chondrocyte.articular	8543
LMO7	Chondrocyte.articular	4008
LRIG3	Chondrocyte.articular	121227
MAF	Chondrocyte.articular	4094
MANEA	Chondrocyte.articular	79694
MAP7D3	Chondrocyte.articular	79649
MAT2A	Chondrocyte.articular	4144
