	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
S13904	0.0701770727166481	0.192462340927525	0.737360586355827	0	0	0
S13920	0.0584237676298549	0.192329412908885	0.74924681946126	0	0	0
S13925	0.0643685741404992	0.190808725943587	0.744822699915913	0	0	0
S13926	0.0674377415164337	0.187943083582035	0.744619174901531	0	0	0
S1393	0.0785865521880265	0.177955277572792	0.743458170239182	0	0	0
S13936	0.070606898617559	0.184715773677996	0.744677327704445	0	0	0
S13938	0.0652309314145709	0.189181237858115	0.745587830727314	0	0	0
S13948	0.0669370846390587	0.182867340303419	0.750195575057523	0	0	0
S13952	0.0761627305012185	0.184841718508962	0.73899555098982	0	0	0
S13955	0.0710743744835581	0.188080928909472	0.74084469660697	0	0	0
S13956	0.0546496542742668	0.190534523265993	0.75481582245974	0	0	0
S13959	0.0771260786802952	0.186054734348477	0.736819186971228	0	0	0
S13972	0.0634694024190788	0.188379451440961	0.748151146139961	0	0	0
S13980	0.0599881583819316	0.206892124465495	0.733119717152574	0	0	0
S13982	0.0586007231174414	0.188743131283643	0.752656145598916	0	0	0
S13988	0.0666896296976474	0.191138818270593	0.742039592032319	0.000131959999440395	0	0
S14012	0.0759717290245591	0.192730145422597	0.731298125552844	0	0	0
S14014	0.066867065096942	0.190888831603349	0.742244103299709	0	0	0
S14022	0.0706811919602675	0.195961695782006	0.733357112257727	0	0	0
S14028	0.0646543457481414	0.191518887557485	0.743826766694374	0	0	0
S14030	0.0587008701633275	0.196422045725551	0.744877084111122	0	0	0
S14035	0.0579565719991772	0.188875883291668	0.753167544709155	0	0	0
S14037	0.059750360167865	0.190801531691179	0.749448108140956	0	0	0
S14038	0.0526458786235375	0.196094974150712	0.751259147225751	0	0	0
S14049	0.0593090596213764	0.200512791782023	0.740178148596601	0	0	0
S14051	0.0534910407737986	0.196116483039413	0.750392476186788	0	0	0
S14056	0.0686813573603386	0.186790415677783	0.744528226961878	0	0	0
S14070	0.0658300824079624	0.193494543348909	0.740675374243129	0	0	0
S1408	0.0604143861556729	0.198897955609956	0.740687658234371	0	0	0
S14089	0.0681812753844237	0.194560708718015	0.737258015897561	0	0	0
S14090	0.0653756492401983	0.189691570163376	0.744932780596426	0	0	0
S14121	0.0531582166702892	0.199363893837784	0.747477889491927	0	0	0
S14122	0.0743588707631774	0.186987210043777	0.738653919193045	0	0	0
S14129	0.0584514509999165	0.188623703358067	0.752924845642017	0	0	0
S14133	0.0648287566011089	0.191675769721932	0.743495473676959	0	0	0
S14138	0.0690015781782853	0.188775713153559	0.742222708668156	0	0	0
S14141	0.0669792444629575	0.189668686670733	0.743352068866309	0	0	0
S14151	0.0614648205594707	0.192420649469596	0.746114529970933	0	0	0
S14154	0.0706765503736735	0.186292582274185	0.743030867352142	0	0	0
S14157	0.0697695536065074	0.182960127553382	0.747270318840111	0	0	0
S14161	0.0644432107206133	0.191004920097748	0.744551869181638	0	0	0
S14167	0.0644260984441857	0.187616831462223	0.747957070093591	0	0	0
S14185	0.0662016578668306	0.192631424535971	0.741166917597198	0	0	0
S1419	0.057500765737825	0.196950037260735	0.74554919700144	0	0	0
S14193	0.0670688153726137	0.194891628206001	0.738039556421385	0	0	0
S14197	0.0656592889181747	0.193427794018019	0.740912917063806	0	0	0
S142	0.0607172642967468	0.193136408245502	0.746146327457751	0	0	0
S14206	0.0759647652273885	0.180136023605545	0.743899211167067	0	0	0
S14215	0.0671133829766721	0.19581095803991	0.737075658983418	0	0	0
S14220	0.0592759296237067	0.191679372983541	0.749044697392752	0	0	0
S14222	0.059258090033227	0.190536653500286	0.750205256466487	0	0	0
S14225	0.0732000915531667	0.192168668471132	0.734631239975702	0	0	0
S1423	0.0651179301123319	0.196751397557693	0.738130672329975	0	0	0
S14233	0.0650481576218474	0.193721297311098	0.741230545067055	0	0	0
S14251	0.0658627341476561	0.187786828048728	0.746350437803616	0	0	0
S14260	0.0726289689045627	0.186002988638083	0.741368042457354	0	0	0
S14266	0.06864931461526	0.189775393241708	0.741575292143032	0	0	0
S14278	0.0577005604623702	0.198105075100264	0.744194364437365	0	0	0
S14280	0.0565947091928677	0.191402881810662	0.75200240899647	0	0	0
S14286	0.0752369181007445	0.185094945410555	0.7396681364887	0	0	0
S14287	0.071267504695685	0.191427328129823	0.737305167174492	0	0	0
S14290	0.0713490124959319	0.189834034558007	0.738816952946061	0	0	0
S14297	0.0647781407133505	0.191170733866769	0.74405112541988	0	0	0
S14303	0.0615242083639995	0.184798345006317	0.753677446629684	0	0	0
S14305	0.0643009630640702	0.192412097029805	0.743286939906125	0	0	0
S1432	0.0759152881151942	0.187650935405769	0.736433776479036	0	0	0
S14320	0.0634085666154622	0.189337579376167	0.747253854008371	0	0	0
S14332	0.0781209218825875	0.187002856167598	0.734876221949815	0	0	0
S14339	0.0583799372423957	0.193728943292035	0.747891119465569	0	0	0
S14340	0.0688328379401287	0.187026258723621	0.74414090333625	0	0	0
S14342	0.0715143624512814	0.186881207456122	0.741604430092597	0	0	0
S14346	0.0669461803840492	0.201624825886345	0.731428993729606	0	0	0
S14348	0.0707980388157217	0.18695415580317	0.742247805381108	0	0	0
S14354	0.0734155446655088	0.186531138262489	0.740053317072003	0	0	0
S14358	0.0595191097414678	0.198439388683469	0.742041501575063	0	0	0
S1436	0.060062226436381	0.185808945936035	0.754128827627584	0	0	0
S1437	0.0615908735787328	0.194519626412039	0.743889500009228	0	0	0
S14372	0.0724398663723538	0.195380133601933	0.732180000025713	0	0	0
S14379	0.0650578626208101	0.184827294447333	0.750114842931856	0	0	0
S14381	0.0706392610638512	0.193197812459644	0.736162926476505	0	0	0
S14389	0.0741717033980384	0.186329594942797	0.739498701659165	0	0	0
S14392	0.0654875573454912	0.195276193431603	0.739236249222906	0	0	0
S14393	0.0687754044338564	0.187245693970113	0.743978901596031	0	0	0
S14395	0.0531942081723138	0.204852321627377	0.741953470200309	0	0	0
S14397	0.0992848812820857	0.175389665516516	0.725325453201398	0	0	0
S144	0.0708804136274632	0.186838000962689	0.742281585409847	0	0	0
S14402	0.0673594613302469	0.190040466903635	0.742600071766118	0	0	0
S14405	0.0581834906335931	0.189266149404187	0.75255035996222	0	0	0
S14409	0.0566516323854611	0.198073493851961	0.745274873762578	0	0	0
S1441	0.0735364506098153	0.184187170205408	0.742276379184777	0	0	0
S14414	0.0669457772606915	0.192920146981018	0.740134075758291	0	0	0
S14415	0.0611297705176158	0.199536401182509	0.739333828299875	0	0	0
S14416	0.0668166883141911	0.194510787299177	0.738672524386632	0	0	0
S14417	0.0714688331560067	0.194069278178955	0.734461888665038	0	0	0
S14428	0.059190377333989	0.194935463195043	0.745874159470968	0	0	0
S14432	0.0589130699336812	0.192658932060776	0.748427998005543	0	0	0
S14433	0.0649733569747523	0.186541705849815	0.748484937175432	0	0	0
S14434	0.0778176350605944	0.187272863787386	0.73490950115202	0	0	0
S14437	0.0671312365647161	0.194660362236885	0.738208401198399	0	0	0
S14438	0.0645637752559714	0.188496092773755	0.746940131970274	0	0	0
S14440	0.0620294862258297	0.186353427319233	0.751617086454938	0	0	0
S14462	0.060087831627613	0.194050537539911	0.745861630832476	0	0	0
S14467	0.0759488413871676	0.187933431940463	0.73611772667237	0	0	0
S14469	0.0725234766051959	0.186123355671226	0.741353167723578	0	0	0
S14488	0.056676377931606	0.194812689152676	0.748510932915718	0	0	0
S14492	0.0686029967202341	0.196039724858915	0.735357278420851	0	0	0
S14493	0.0650639164328883	0.195440876471546	0.739495207095566	0	0	0
S14495	0.0737481731945448	0.184969012061496	0.741282814743959	0	0	0
S14502	0.0652109538461684	0.189306215533794	0.745482830620037	0	0	0
S14507	0.0509326551513886	0.195639668753182	0.753427676095429	0	0	0
S14513	0.0680749780962553	0.18543869549555	0.746486326408195	0	0	0
S14522	0.0599033917848348	0.198193157074612	0.741903451140553	0	0	0
