	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S17973	0.0949541800724175	0	0	0	0	0.00829830709369994	0	0	0	0.101138321989752	0.216099998970238	0	0.0807243885490733	0.446063242436379	0.0520426459624156	0	0	0	0.000678914926024581	0	0
S17985	0.0853261799574525	0	0	0	0	0.0137734011185805	0	0	0	0.0590118608632375	0.184858315527926	0	0.067796811289139	0.50162868611554	0.048278178374832	0	0	0.0360730098800019	0.00325355687329105	0	0
S17988	0.0874816010069204	0	0	0	0	0.0147078527971046	0	0	0	0.0724086277020116	0.210118560691901	0	0.0733558390254808	0.495342012185035	0.0465855065915465	0	0	0	0	0	0
S17993	0.0771921339325254	0	0	0	0	0.01284870839741	0	0	0	0.0808621197897889	0.211970038861227	0	0.0890426968316871	0.470910550276178	0.0488109854176258	0	0	0	0.00836276649355771	0	0
S18000	0.0833913164357209	0	0	0	0	0.0185723331549801	0	0	0	0.0948076805306242	0.222526937776015	0	0.0798980205817476	0.451772144753733	0.0490315667671791	0	0	0	0	0	0
S18003	0.0802427505588637	0	0	0	0	0.0151696074432689	0	0	0	0.0137466379806717	0.190736003471179	0	0.0762274684683812	0.51076972564504	0.0435663985222346	0	0	0.0556558984001168	0.0138855095102434	0	0
S18005	0.111483310324277	0	0	0	0	0.0158594784114621	0	0	0	0.0689243286927005	0.217746796367299	0	0.0645576839035621	0.462666916497065	0.0505435709720033	0	0	0	0.00821791483163038	0	0
S18007	0.0795347892884929	0	0	0	0	0.0199278643744782	0	0	0	0.101204812270778	0.17495484403305	0	0.0761409378502316	0.493044674542715	0.0516053132563094	0	0	0.0035867643839451	0	0	0
S18013	0.093522939486726	0.00209447625008575	0	0	0	0.0144043272844935	0	0	0	0.111383572088772	0.184775420375997	0	0.094055197317364	0.443539351625767	0.0562247155707959	0	0	0	0	0	0
S18015	0.0618930201809098	0	0	0	0	0.0140731056842527	0	0	0	0.0798092004132586	0.214975392109262	0	0.111181421649881	0.465118497842854	0.0529493621195812	0	0	0	0	0	0
