	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S17973	0.730977672662002	0	0.0635983792190912	0	0	0	0.205423948118907	0	0
S17985	0.738841975908506	0	0.0619861912187657	0	0	0	0.199171832872728	0	0
S17988	0.741377065563932	0	0.0573655007724503	0	0	0	0.201257433663618	0	0
S17993	0.736487191362412	0	0.0596598587984111	0	0	0	0.203852949839177	0	0
S18000	0.734150126366049	0	0.0618754623796964	0	0	0	0.203974411254255	0	0
S18003	0.735669128539701	0	0.0722640728411794	0	0	0	0.192066798619119	0	0
S18005	0.7294423288302	0	0.07194561531784	0	0	0	0.19861205585196	0	0
S18007	0.730716992357281	0	0.0648301311558372	0	0	0	0.204452876486882	0	0
S18013	0.715984564768411	0	0.0816038534067586	0	0	0	0.202411581824831	0	0
S18015	0.724200294004776	0	0.0717260283746949	0	0	0	0.20407367762053	0	0
S18016	0.732890142713275	0	0.0630685038254362	0	0	0	0.204041353461289	0	0
S18028	0.734658049573158	0	0.0583291492803075	0	0	0	0.207012801146535	0	0
S1803	0.73342922384765	0	0.0626385252627267	0	0	0	0.203932250889623	0	0
S18037	0.743546920189753	0	0.0701550124880082	0	0	0	0.186298067322238	0	0
S18038	0.736026163443352	0	0.0647275092016521	0	0	0	0.199246327354996	0	0
S18040	0.715113784361989	0	0.0807476698617159	0	0	0	0.204138545776295	0	0
S18046	0.726308890534576	0	0.071664169559445	0	0	0	0.202026939905979	0	0
S18055	0.742692347272751	0	0.0610789724900774	0	0	0	0.196228680237171	0	0
S18060	0.724277823986352	0	0.0793265525997835	0	0	0	0.196395623413865	0	0
S18063	0.720350459544079	0	0.0733508642290985	0	0	0	0.206298676226823	0	0
S18064	0.72268284211201	0	0.0737977938061119	0	0	0	0.203519364081878	0	0
S18067	0.734056470727895	0	0.0597795163239731	0	0	0	0.206164012948132	0	0
S18071	0.738514503707062	0	0.0624138156396573	0	0	0	0.199071680653281	0	0
S18079	0.721609969579057	0	0.0798610719458465	0	0	0	0.198528958475096	0	0
S1808	0.73742995377951	0	0.0633311614348875	0	0	0	0.199238884785603	0	0
S18080	0.730578812173304	0	0.0744809858715682	0	0	0	0.194940201955128	0	0
S18085	0.746641741219652	0	0.0549953927440977	0	0	0	0.19836286603625	0	0
S18089	0.731200009259173	0	0.0722856499147703	0	0	0	0.196514340826057	0	0
S18103	0.714639117079775	0	0.076146918609026	0	0	0	0.209213964311199	0	0
S18107	0.736537629451314	0	0.0633892882646798	0	0	0	0.200073082284006	0	0
S18117	0.714881343164416	0	0.0832846270379413	0	0	0	0.201834029797643	0	0
S18127	0.732830018240299	0	0.0660475351833875	0	0	0	0.201122446576313	0	0
S18135	0.733437425028235	0	0.0626001675395067	0	0	0	0.203962407432258	0	0
S18139	0.727910516118159	0	0.0688838141517898	0	0	0	0.203205669730051	0	0
S18142	0.733450750851329	0	0.0672031450911427	0	0	0	0.199346104057529	0	0
S1815	0.720010559748903	0	0.0846613213898127	0	0	0	0.195328118861284	0	0
S18152	0.746982768935607	0	0.0573146833188355	0	0	0	0.195702547745558	0	0
S18155	0.727355404794828	0	0.0697870586216757	0	0	0	0.202857536583496	0	0
S1816	0.718323220460253	0	0.0726226460906306	0	0	0	0.209054133449117	0	0
S18161	0.726958659828026	0	0.0705773323441343	0	0	0	0.202464007827839	0	0
S18173	0.747186327437186	0	0.0507664972337909	0	0	0	0.202047175329023	0	0
S18180	0.731983049903704	0	0.0688382097123129	0	0	0	0.199178740383983	0	0
S18182	0.72008003583813	0	0.0733130008079989	0	0	0	0.206606963353871	0	0
S18189	0.734279288987842	0	0.064036182128495	0	0	0	0.201684528883663	0	0
S18199	0.724822283782914	0	0.0648258869492899	0	0	0	0.210351829267796	0	0
S18212	0.723514026899345	0	0.0669471693319511	0	0	0	0.209538803768704	0	0
S18222	0.719551635899878	0	0.0819167457917899	0	0	0	0.198531618308332	0	0
S18228	0.717006762713198	0	0.0818213782258549	0	0	0	0.201171859060948	0	0
S18234	0.739041075249235	0	0.0648587297109372	0	0	0	0.196100195039828	0	0
S18244	0.732444421354816	0	0.0649883453522058	0	0	0	0.202567233292979	0	0
S18263	0.724936402265933	0	0.0697071972701793	0	0	0	0.205356400463888	0	0
S18265	0.729807180414642	0	0.067164721516421	0	0	0	0.203028098068937	0	0
S18270	0.742077724229971	0	0.0659869923368615	0	0	0	0.191935283433168	0	0
S18272	0.726252700585365	0	0.0712708018755514	0	0	0	0.202476497539083	0	0
S18277	0.737026555790297	0	0.0643736468814488	0	0	0	0.198599797328254	0	0
S18278	0.727635258941389	0	0.0649911839384677	0	0	0	0.207373557120144	0	0
S18279	0.721308706820839	0	0.0708833013109663	0	0	0	0.207807991868195	0	0
S18282	0.716846494919587	0	0.0797077082663824	0	0	0	0.203445796814031	0	0
S183	0.727751730533764	0	0.071646765755284	0	0	0	0.200601503710952	0	0
S18308	0.727315509862368	0	0.0703799077770584	0	0	0	0.202304582360573	0	0
S18320	0.738290534646999	0	0.0553128024531114	0	0	0	0.206396662899889	0	0
S18321	0.726582022500369	0	0.0699570923382928	0	0	0	0.203460885161338	0	0
S18324	0.725247368265134	0	0.0728068602640253	0	0	0	0.201945771470841	0	0
S18330	0.737579263583023	0	0.0535597782439365	0	0	0	0.208860958173041	0	0
S18334	0.72268916492681	0	0.0774032292323695	0	0	0	0.19990760584082	0	0
S18337	0.734526295574295	0	0.0650137889227263	0	0	0	0.200459915502978	0	0
S18339	0.725180608100846	0	0.0722543546509395	0	0	0	0.202565037248214	0	0
S18346	0.725416421670072	0	0.0720677777873157	0	0	0	0.202515800542612	0	0
S1835	0.722154369314418	0	0.0772369767206727	0	0	0	0.200608653964909	0	0
S18352	0.730972376919112	0	0.0679767712900667	0	0	0	0.201050851790822	0	0
S18358	0.741944486813573	0	0.0628219622782583	0	0	0	0.195233550908169	0	0
S18365	0.720577646106636	0	0.0685010706446281	0	0	0	0.210921283248736	0	0
S18368	0.736855257645213	0	0.0623507851307889	0	0	0	0.200793957223998	0	0
S18371	0.726491065468015	0	0.0707379820437736	0	0	0	0.202770952488211	0	0
S18378	0.722326935519297	0	0.0755402955287978	0	0	0	0.202132768951905	0	0
S18385	0.729277836288876	0	0.0765356114425946	0	0	0	0.19418655226853	0	0
S18388	0.740274359002393	0	0.0658735211233296	0	0	0	0.193852119874278	0	0
S18393	0.73925445002238	0	0.0641952475252739	0	0	0	0.196550302452346	0	0
S18403	0.751101565064067	0	0.0506065040439184	0	0	0	0.198291930892014	0	0
S18408	0.738538093627416	0	0.0600630112914014	0	0	0	0.201398895081182	0	0
S18412	0.721043059309802	0	0.0850094038901234	0	0	0	0.193947536800075	0	0
S18415	0.735060152229323	0	0.0755731060329843	0	0	0	0.189366741737693	0	0
S18418	0.740136259187488	0	0.0569410216301535	0	0	0	0.202922719182359	0	0
S18422	0.73263425098826	0	0.0663571948934567	0	0	0	0.201008554118283	0	0
S18436	0.723405515094104	0	0.0749475677737929	0	0	0	0.201646917132103	0	0
S18441	0.739748694494268	0	0.0596168865789208	0	0	0	0.200634418926811	0	0
S18446	0.745411435965186	0	0.0611124520378595	0	0	0	0.193476111996954	0	0
S18450	0.723806387762745	0	0.0709693796763791	0	0	0	0.205224232560876	0	0
S18451	0.745044648379062	0	0.0569827664817866	0	0	0	0.197972585139151	0	0
S18452	0.737428417913433	0	0.0661030806312531	0	0	0	0.196468501455314	0	0
S18458	0.730768949572264	0	0.066898908814022	0	0	0	0.202332141613714	0	0
S18466	0.733967219451033	0	0.0687812444092344	0	0	0	0.197251536139732	0	0
S18473	0.721851225291469	0	0.0759716741223903	0	0	0	0.20217710058614	0	0
S18474	0.724910235640701	0	0.0824147522129344	0	0	0	0.192675012146364	0	0
S18479	0.743880505633598	0	0.0556754761618382	0	0	0	0.200444018204564	0	0
S1848	0.739801192775324	0	0.0590558056174264	0	0	0	0.20114300160725	0	0
S1849	0.741691137063451	0	0.0623067531475374	0	0	0	0.196002109789012	0	0
S18496	0.724316558835268	0	0.0782529378100406	0	0	0	0.197430503354691	0	0
S185	0.739424471163503	0	0.0597852328919429	0	0	0	0.200790295944554	0	0
S18500	0.723543826177306	0	0.0700881879957419	0	0	0	0.206367985826952	0	0
S18504	0.734109339508232	0	0.0608333308104005	0	0	0	0.205057329681368	0	0
S18511	0.729027357916357	0	0.0691042510395402	0	0	0	0.201868391044103	0	0
S18514	0.735931959763027	0	0.073438615113325	0	0	0	0.190629425123648	0	0
S18518	0.725592874606701	0	0.0709176161161814	0	0	0	0.203489509277118	0	0
S18528	0.74938198218519	0	0.0533251906464496	0	0	0	0.19729282716836	0	0
S18529	0.723757609176723	0	0.0776241997645087	0	0	0	0.198618191058768	0	0
S18534	0.718729491693584	0	0.0806017009394462	0	0	0	0.20066880736697	0	0
S1854	0.74695276759416	0	0.059542355271349	0	0	0	0.193504877134491	0	0
S18543	0.744117519551866	0	0.0606809807983227	0	0	0	0.195201499649812	0	0
S18563	0.724722427672432	0	0.0797348843567072	0	0	0	0.19554268797086	0	0
S18564	0.737358930987111	0	0.0601977155661791	0	0	0	0.20244335344671	0	0
S1857	0.74771284299303	0	0.054426213943619	0	0	0	0.197860943063351	0	0
S18570	0.720191846555408	0	0.0845073012850748	0	0	0	0.195300852159517	0	0
S18578	0.722317398380673	0	0.0744492425531952	0	0	0	0.203233359066132	0	0
S18579	0.723417653733552	0	0.0719623584487071	0	0	0	0.204619987817741	0	0
S1858	0.714336528112656	0	0.0782360032044405	0	0	0	0.207427468682903	0	0
S18580	0.739256079087003	0	0.0597994734960347	0	0	0	0.200944447416963	0	0
S18583	0.724929637086775	0	0.0686595470613435	0	0	0	0.206410815851882	0	0
S1859	0.726920121080721	0	0.0640707661053588	0	0	0	0.20900911281392	0	0
S18591	0.738690405476066	0	0.0614853273278467	0	0	0	0.199824267196087	0	0
S18594	0.740755160588577	0	0.0550782632777903	0	0	0	0.204166576133632	0	0
S18595	0.723554244386541	0	0.0827502924112324	0	0	0	0.193695463202227	0	0
S18606	0.714585775612748	0	0.0733091083237408	0	0	0	0.212105116063511	0	0
S18619	0.727664331518874	0	0.068244346830682	0	0	0	0.204091321650444	0	0
S18620	0.733299457734417	0	0.0650668226805589	0	0	0	0.201633719585024	0	0
S18621	0.742020803920096	0	0.0599474164600708	0	0	0	0.198031779619833	0	0
S18626	0.741713490770268	0	0.0602844363276418	0	0	0	0.19800207290209	0	0
S18628	0.713324505082735	0	0.0927356346590101	0	0	0	0.193939860258254	0	0
S18629	0.726466497312045	0	0.0744509715820915	0	0	0	0.199082531105863	0	0
S1863	0.737862791480144	0	0.0583390905774143	0	0	0	0.203798117942442	0	0
S18630	0.729370349294338	0	0.0660546175112921	0	0	0	0.20457503319437	0	0
S18637	0.723987533185927	0	0.0711490281258986	0	0	0	0.204863438688175	0	0
S18640	0.730714522994239	0	0.0653475709211736	0	0	0	0.203937906084587	0	0
S18645	0.720942367735632	0	0.0682556914975442	0	0	0	0.210801940766824	0	0
S18647	0.735481200670562	0	0.0569755231465791	0	0	0	0.207543276182859	0	0
S18652	0.718490604289512	0	0.0830017722424262	0	0	0	0.198507623468062	0	0
S18658	0.722751495769071	0	0.0694142967132196	0	0	0	0.207834207517709	0	0
S18663	0.729260483627468	0	0.06880759907334	0	0	0	0.201931917299192	0	0
S18669	0.730309904943721	0	0.0657932807813946	0	0	0	0.203896814274884	0	0
S18672	0.727845972590128	0	0.070249341793157	0	0	0	0.201904685616715	0	0
S18677	0.755581140522136	0	0.0456700689931013	0	0	0	0.198748790484763	0	0
S18679	0.741883681071592	0	0.064760959351787	0	0	0	0.193355359576621	0	0
S1868	0.732095031619624	0	0.0692666391682334	0	0	0	0.198638329212143	0	0
S18680	0.727980056095761	0	0.0802249137562163	0	0	0	0.191795030148023	0	0
S18685	0.72531543311691	0	0.0782372101936333	0	0	0	0.196447356689456	0	0
S18687	0.735178524232355	0	0.0734600583516302	0	0	0	0.191361417416015	0	0
S18693	0.728358949857418	0	0.0674582080007962	0	0	0	0.204182842141786	0	0
S18694	0.723396279757294	0	0.0743254865892215	0	0	0	0.202278233653485	0	0
S18699	0.746619470094478	0	0.0570626157935613	0	0	0	0.19631791411196	0	0
S187	0.722809845206347	0	0.0733111237622211	0	0	0	0.203879031031432	0	0
S18701	0.732553885718852	0	0.0697063636383734	0	0	0	0.197739750642774	0	0
S18702	0.739682945918728	0	0.0622381377036746	0	0	0	0.198078916377598	0	0
S18703	0.732674416774094	0	0.0691971403544427	0	0	0	0.198128442871463	0	0
S18717	0.715299322114361	0	0.0837318999501268	0	0	0	0.200968777935512	0	0
S18718	0.726046923405184	0	0.0789475368574793	0	0	0	0.195005539737337	0	0
S18719	0.722190635444886	0	0.0725456386343879	0	0	0	0.205263725920726	0	0
S18725	0.752980981565731	0	0.0556527312748475	0	0	0	0.191366287159421	0	0
S18730	0.732179461061214	0	0.0677070255714431	0	0	0	0.200113513367343	0	0
S18732	0.736133152156825	0	0.0662235593960045	0	0	0	0.197643288447171	0	0
S18740	0.723967424303008	0	0.066728900293074	0	0	0	0.209303675403918	0	0
S18741	0.725083501783129	0	0.0694830658946178	0	0	0	0.205433432322253	0	0
S18746	0.728593261935231	0	0.0686787321702906	0	0	0	0.202728005894479	0	0
S18749	0.728487928106703	0	0.0658016446705414	0	0	0	0.205710427222755	0	0
S18751	0.732118248504567	0	0.0652344835172852	0	0	0	0.202647267978148	0	0
S18757	0.721608967540217	0	0.0814158890853176	0	0	0	0.196975143374466	0	0
S18758	0.728736334614969	0	0.0660527169504327	0	0	0	0.205210948434598	0	0
S1876	0.717080975108361	0	0.0740250758209882	0	0	0	0.208893949070651	0	0
S18761	0.728574965724283	0	0.0717939405008813	0	0	0	0.199631093774836	0	0
S18763	0.723319270522885	0	0.078994178740356	0	0	0	0.197686550736759	0	0
S18767	0.730479737954825	0	0.0726301468089963	0	0	0	0.196890115236179	0	0
S18771	0.733838879936518	0	0.0681949065955614	0	0	0	0.197966213467921	0	0
S18786	0.729824287947432	0	0.0685562322964278	0	0	0	0.20161947975614	0	0
S18792	0.731947743775745	0	0.0603557682310503	0	0	0	0.207696487993205	0	0
S18801	0.739702053338281	0	0.0625875313184904	0	0	0	0.197710415343229	0	0
S18806	0.722703500255226	0	0.0704430188013399	0	0	0	0.206853480943434	0	0
S18815	0.725156454336555	0	0.0722700095767601	0	0	0	0.202573536086685	0	0
S18825	0.737087812372921	0	0.0615306650894336	0	0	0	0.201381522537645	0	0
S18826	0.744169011459585	0	0.0496988408361013	0	0	0	0.206132147704313	0	0
S18827	0.721701309720862	0	0.0735407918190835	0	0	0	0.204757898460054	0	0
S18832	0.726315238914394	0	0.0764291650395115	0	0	0	0.197255596046094	0	0
S18842	0.72655223077256	0	0.0711177049139459	0	0	0	0.202330064313494	0	0
S18851	0.735878292861017	0	0.0629353771460046	0	0	0	0.201186329992979	0	0
S18856	0.725020184965064	0	0.0765296433903033	0	0	0	0.198450171644633	0	0
S1887	0.731012886819162	0	0.075624368088422	0	0	0	0.193362745092416	0	0
S18879	0.73012849931447	0	0.0707507340499897	0	0	0	0.19912076663554	0	0
S18881	0.730907397169847	0	0.0718272873965353	0	0	0	0.197265315433618	0	0
S18882	0.751366847124492	0	0.0424686502173554	0	0	0	0.206164502658153	0	0
S18888	0.734569766907849	0	0.0729147378763475	0	0	0	0.192515495215804	0	0
S18889	0.725094813740505	0	0.0739010636966076	0	0	0	0.201004122562887	0	0
S18895	0.711682018515235	0	0.087283378814824	0	0	0	0.201034602669941	0	0
S18896	0.738118973636343	0	0.0580828036901078	0	0	0	0.203798222673549	0	0
S18897	0.725596295278136	0	0.0662664486653782	0	0	0	0.208137256056486	0	0
