	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S581	0.0779951719286145	0	0.0835738515209732	0.581380994302452	0.25704998224796	0
S5815	0.0710496595780302	0	0.0907330002235015	0.585956378681376	0.252260961517092	0
S582	0.0782247036402536	0	0.073395000295551	0.592695612761777	0.255684683302419	0
S5821	0.0774094298661542	0	0.0928837610719855	0.580750562002458	0.248956247059402	0
S5822	0.0718066364419573	0	0.080338202297346	0.589380623062447	0.258474538198249	0
S5823	0.0735517560388635	0	0.0808222248449857	0.589695138307092	0.255930880809058	0
S5827	0.0809321954521076	0	0.0844372052545245	0.587154569843306	0.247476029450062	0
S5833	0.0759097691951347	0	0.0892642548685003	0.583528259702858	0.251297716233507	0
S5844	0.0752862984750846	0	0.0938396563759708	0.580447833009872	0.250426212139072	0
S5846	0.0811712472836625	0	0.091225801516765	0.57924313568687	0.248359815512703	0
S5852	0.0753986691028967	0	0.0939132966449974	0.580726683119127	0.249961351132979	0
S5853	0.0741836130001503	0	0.0885935754340027	0.585048128764745	0.252174682801102	0
S5863	0.0765536816927812	0	0.0837446404680177	0.587725787450363	0.251975890388838	0
S5877	0.0831687852737319	0	0.0861993178655737	0.581959578455215	0.24867231840548	0
S5881	0.0742939210799776	0	0.0852167261791641	0.589499896737208	0.250989456003651	0
S5883	0.0710305898779173	0	0.0851399545003515	0.588575028789217	0.255254426832514	0
S5884	0.0763931938033195	0	0.0793968286182792	0.592393988286044	0.251815989292358	0
S5889	0.0794337766735749	0	0.0855810673569592	0.582312459894537	0.252672696074929	0
S589	0.0732621564044363	0	0.0901812243274708	0.582244032071061	0.254312587197032	0
S5903	0.0705193438594015	0	0.0898819000692405	0.59186461716556	0.247734138905798	0
S5905	0.0745780870409413	0	0.090488297802256	0.585325854217973	0.249607760938829	0
S5910	0.0710667046439333	0	0.0844311577379991	0.588968988411597	0.25553314920647	0
S5911	0.0719289950981015	0	0.0906916037958869	0.586575594140721	0.250803806965291	0
S5922	0.067031561493759	0	0.0886255556810016	0.589094193857315	0.255248688967924	0
S5923	0.0734746606789501	0	0.0887175500851792	0.586805510767013	0.251002278468858	0
S5925	0.0699902014867969	0	0.0732486065297325	0.600558249084432	0.256202942899038	0
S5929	0.0773421467130941	0	0.0892811209311039	0.580748366793674	0.252628365562127	0
S5931	0.0743562899745444	0	0.0848397801401293	0.594510669133032	0.246293260752294	0
S5938	0.0745259005628083	0	0.0843179947867108	0.58733083768519	0.253825266965291	0
S5955	0.0716307941811474	0	0.0891370403646909	0.587108416295782	0.252123749158379	0
S5960	0.0691889025169002	0	0.0889045634649287	0.590914765422863	0.250991768595308	0
S5961	0.076684889548344	0	0.0897963827650845	0.587279030839987	0.246239696846585	0
S5967	0.0787567852467281	0	0.0885437909984408	0.583665055880779	0.249034367874053	0
S5969	0.0727124538508031	0	0.083201571565169	0.585581014659567	0.25850495992446	0
S5978	0.0921088252027365	0	0.0819329748198237	0.574795443280562	0.251162756696878	0
S5986	0.0775962543901507	0	0.0849993860380548	0.585377367664343	0.252026991907451	0
S5987	0.0753668604362137	0	0.0854949606548033	0.58660882393159	0.252529354977394	0
S5988	0.0812296687220882	0	0.095700252879611	0.578985047524783	0.244085030873518	0
S599	0.0761476340467957	0	0.088362539878033	0.581945697242621	0.253544128832551	0
S5990	0.0668645178814127	0	0.0855378658718654	0.592588259668541	0.255009356578181	0
S5997	0.0697154500828653	0	0.0903614473204068	0.589001310056767	0.250921792539961	0
S6001	0.0721195604322559	0	0.0878891758317661	0.593459853601085	0.246531410134893	0
S6011	0.0738933959104288	0	0.087550399159842	0.585969447063779	0.25258675786595	0
S6014	0.0778912898474586	0	0.0822148276908922	0.585095280868374	0.254798601593275	0
S6019	0.0761180760937814	0	0.0890486887474244	0.583787788588852	0.251045446569942	0
S6021	0.0739627212185957	0	0.0797093562450479	0.589357435029793	0.256970487506563	0
S6022	0.0759756784910463	0	0.08585979768462	0.585350777232844	0.25281374659149	0
S6028	0.0791596912885667	0	0.089635254128145	0.580894057187543	0.250310997395745	0
S603	0.0767626176260043	0	0.0811948058791948	0.58717442925042	0.254868147244381	0
S6033	0.0744827854926355	0	0.0844428106903058	0.589746499910152	0.251327903906907	0
S6034	0.0714167349802284	0	0.0880906999493476	0.587605651808161	0.252886913262263	0
S6041	0.0731696603782563	0	0.0862385294049218	0.585012802085177	0.255579008131645	0
S6047	0.0796595106103076	0	0.0785732515641297	0.583905278141778	0.257861959683785	0
S6049	0.0823981722197582	0	0.0839463529982439	0.588095820892516	0.245559653889482	0
S6051	0.0736113509159332	0	0.0926023079577258	0.584143153926404	0.249643187199937	0
