	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S13904	0.108555544111578	0	0	0	0	0.0179202265575019	0	0	0	0.0946117194015424	0.19924512034677	0	0.0847876792168392	0.438112453169243	0.0567672571965256	0	0	0	0	0	0
S13920	0.0532363891165881	0	0	0	0	0.026016238174971	0	0	0	0.0252137094983865	0.194849393883934	0	0.0695858188124486	0.528106492175795	0.0406966933988191	0	0	0.0431744422057972	0.0191208227332605	0	0
S13925	0.083326324811795	0	0	0	0	0.0148863708223576	0	0	0	0.0521652728648869	0.210778005057033	0	0.0796976812463147	0.504309148765073	0.0449753444895692	0	0	0	0.00986185194297048	0	0
S13926	0.110437513820272	0.00236684402387223	0	0	0	0.0130263235620364	0	0	0	0.121736991243821	0.187691850855974	0	0.0743109184962498	0.421553075380446	0.0565458897498648	0	0	0.00633265342071579	0.00599793944674805	0	0
S1393	0.0940604412837502	0	0	0	0	0.0153741339526013	0	0	0	0.0599929011424762	0.165958019027808	0	0.0770448113650028	0.487958770112789	0.045808174084821	0.00732682938211862	0	0.0439823880871933	0.00249353156143868	0	0
S13936	0.11047820351793	0	0	0	0	0.0172759031042715	0	0	0	0.0335328092688654	0.179421569947	0	0.0633459209161917	0.472623100244125	0.0398108709200959	0	0	0.0691387022449438	0.0143729198365769	0	0
S13938	0.0866942679600719	0	0	0	0	0.0138253172300084	0	0	0	0.0455705948927951	0.202512540242267	0	0.0734473089770467	0.508190765678649	0.0449256394982953	0	0	0.0213169199359179	0.00351664558494957	0	0
S13948	0.116772122392877	0	0	0	0	0.01278114715119	0	0	0	0.118579981304661	0.17184981122008	0	0.0752529429127918	0.432895345935674	0.0509746088903435	0	0	0.013932019398122	0.00696202079426096	0	0
S13952	0.137288207396803	0	0	0	0	0.0139235912745611	0	0	0	0.108484102935382	0.160604847923858	0	0.0644628252777788	0.419501412576969	0.0564410163665663	0	0	0.03041015507534	0.00888384117274208	0	0
S13955	0.108103565307968	0	0	0	0	0.013362048242603	0	0	0	0.0767780259586557	0.191160001926611	0	0.0684165206253022	0.457678624790273	0.0516785191892658	0	0	0.0241524203073022	0.00867027365201979	0	0
S13956	0.0537974414916633	0	0	0	0	0.0201329696266916	0	0	0	0.0398109218986589	0.21272614226533	0	0.0618403111119371	0.543206589739041	0.0418081102569213	0	0	0.0189321183901153	0.00774539521964207	0	0
