	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S20294	0	0.995681953516721	0	0.00431804648327942	0	0	0	0
S20296	0	1	0	0	0	0	0	0
S20300	0	1	0	0	0	0	0	0
S20306	0	1	0	0	0	0	0	0
S20307	0	0.999049271605561	0	0.000798038870058713	0.000152689524380462	0	0	0
S20309	0	0.999450166802297	0	0.000549833197702993	0	0	0	0
S20311	0	1	0	0	0	0	0	0
S20319	0	0.999992377573483	0	0	7.62242651690023e-06	0	0	0
S20321	0	1	0	0	0	0	0	0
S20322	0	0.999975040974731	0	0	2.49590252691077e-05	0	0	0
S20327	0	0.993022537209433	0	0.00697746279056717	0	0	0	0
S20329	0	1	0	0	0	0	0	0
S20340	0	1	0	0	0	0	0	0
S20341	0	1	0	0	0	0	0	0
S20349	0	1	0	0	0	0	0	0
S20363	0	0.984289432796246	0	0.0157105672037543	0	0	0	0
S20368	0	0.995833979395009	0	0.00416602060499076	0	0	0	0
S20369	0	0.999926093636207	0	0	7.39063637934247e-05	0	0	0
S20374	0	1	0	0	0	0	0	0
S2038	0	0.998612905272829	0	0.00138709472717094	0	0	0	0
S20380	0	1	0	0	0	0	0	0
S20384	0	0.999495663642385	0	0	0.00050433635761451	0	0	0
S20389	0	1	0	0	0	0	0	0
S20393	0	0.997155239558746	0	0.002844760441254	0	0	0	0
S2040	0	1	0	0	0	0	0	0
S20406	0	1	0	0	0	0	0	0
S20411	0	1	0	0	0	0	0	0
S20413	0	0.999216007671894	0	0	0.000783992328106269	0	0	0
S20414	0	0.999352350708035	0	1.06165387357445e-05	0.000637032753229587	0	0	0
S20420	0	0.999920886781198	0	0	7.9113218802292e-05	0	0	0
S20427	0	1	0	0	0	0	0	0
S20430	0	1	0	0	0	0	0	0
S20432	0	0.994783063500058	0	0.00521693649994207	0	0	0	0
S20434	0	0.997160116358867	0	0.00283988364113304	0	0	0	0
S20438	0	0.99180120095634	0	0.0081987990436598	0	0	0	0
S20441	0	0.998522511079916	0	0.0012997069699137	0.000177781950170586	0	0	0
S20442	0	1	0	0	0	0	0	0
S20446	0	1	0	0	0	0	0	0
S20451	0	0.993691260398761	0	0.00630873960123903	0	0	0	0
S20457	0	1	0	0	0	0	0	0
S20464	0	1	0	0	0	0	0	0
S20469	0	0.997935386461822	0	0.00206461353817777	0	0	0	0
S20472	0	0.996659312837255	0	0.00334068716274526	0	0	0	0
S20473	0	0.991836646619771	0	0.00816335338022886	0	0	0	0
S20475	0	1	0	0	0	0	0	0
S20480	0	1	0	0	0	0	0	0
S20481	0	1	0	0	0	0	0	0
S20484	0	0.994884084340403	0	0.00511591565959685	0	0	0	0
S20486	0	1	0	0	0	0	0	0
S20491	0	1	0	0	0	0	0	0
S20492	0	1	0	0	0	0	0	0
S20495	0	1	0	0	0	0	0	0
S20499	0	1	0	0	0	0	0	0
S205	0	0.997577857316972	0	0.00242214268302793	0	0	0	0
S20500	0	0.996194758834785	0	0.00303396218371375	0.000771278981500773	0	0	0
S20501	0	0.999637217095275	0	0.000362782904725129	0	0	0	0
S20505	0	0.99213392890084	0	0.00786607109915962	0	0	0	0
S20508	0	1	0	0	0	0	0	0
S20517	0	1	0	0	0	0	0	0
S2052	0	1	0	0	0	0	0	0
S20527	0	0.999592346607187	0	0	0.000407653392813278	0	0	0
S20530	0	1	0	0	0	0	0	0
S20540	0	0.984426147383887	0	0.0155738526161134	0	0	0	0
S20542	0	1	0	0	0	0	0	0
S20543	0	1	0	0	0	0	0	0
S20555	0	1	0	0	0	0	0	0
S20556	0	1	0	0	0	0	0	0
S2056	0	1	0	0	0	0	0	0
S20563	0	0.995488891339357	0	0.00451110866064276	0	0	0	0
S2057	0	0.999712998552359	0	0	0.000287001447640763	0	0	0
S20576	0	1	0	0	0	0	0	0
S20581	0	1	0	0	0	0	0	0
S20598	0	1	0	0	0	0	0	0
S2060	0	0.995081103248925	0	0.00491889675107514	0	0	0	0
S20601	0	1	0	0	0	0	0	0
S20602	0	1	0	0	0	0	0	0
S20603	0	1	0	0	0	0	0	0
S20607	0	0.999942661924725	0	0	5.73380752750802e-05	0	0	0
S20608	0	0.999342757526961	0	0	0.000657242473038561	0	0	0
S20609	0	0.999392925568114	0	0	0.000607074431885626	0	0	0
S20610	0	1	0	0	0	0	0	0
S20617	0	0.991654412513758	0	0.00725550436113044	0.00109008312511135	0	0	0
S20621	0	1	0	0	0	0	0	0
S20624	0	0.9975146526447	0	0.00248534735530038	0	0	0	0
S20629	0	1	0	0	0	0	0	0
S20630	0	0.998222546616158	0	0	0.00177745338384185	0	0	0
S20644	0	0.998863723729873	0	0.00113627627012665	0	0	0	0
S20664	0	1	0	0	0	0	0	0
S20676	0	0.999894201110053	0	0	0.000105798889946736	0	0	0
S20678	0	1	0	0	0	0	0	0
S20687	0	0.999994085046355	0	0	5.91495364507035e-06	0	0	0
S20688	0	1	0	0	0	0	0	0
S20696	0	0.999521071150182	0	0	0.000478928849818397	0	0	0
S20702	0	0.99986124805108	0	0	0.000138751948919608	0	0	0
S20706	0	1	0	0	0	0	0	0
S20714	0	0.999702283831547	0	0	0.000297716168452851	0	0	0
S20719	0	0.996969709823942	0	0.00303029017605837	0	0	0	0
S20730	0	1	0	0	0	0	0	0
S20739	0	1	0	0	0	0	0	0
S20742	0	0.997511472626907	0	0.00248852737309271	0	0	0	0
S20748	0	1	0	0	0	0	0	0
S20752	0	1	0	0	0	0	0	0
S20759	0	1	0	0	0	0	0	0
S20764	0	1	0	0	0	0	0	0
S20769	0	0.999358296827313	0	1.9375585240623e-05	0.000622327587446156	0	0	0
S20774	0	0.991950945943759	0	0.00804905405624075	0	0	0	0
S20782	0	0.99899062033098	0	0	0.00100937966901969	0	0	0
S20783	0	0.999473891949472	0	0	0.000526108050528273	0	0	0
S20786	0	1	0	0	0	0	0	0
S20796	0	1	0	0	0	0	0	0
S208	0	1	0	0	0	0	0	0
S20809	0	1	0	0	0	0	0	0
S2081	0	1	0	0	0	0	0	0
S20816	0	0.999232044384821	0	0	0.000767955615178653	0	0	0
S20820	0	1	0	0	0	0	0	0
S20827	0	0.999884962304172	0	0	0.000115037695827863	0	0	0
S2083	0	1	0	0	0	0	0	0
S20835	0	1	0	0	0	0	0	0
S20838	0	1	0	0	0	0	0	0
S20853	0	1	0	0	0	0	0	0
S20855	0	0.99473766987417	0	0.00519533648000253	6.69936458277633e-05	0	0	0
S20856	0	0.997566174013761	0	0.00243382598623924	0	0	0	0
S20858	0	1	0	0	0	0	0	0
S20866	0	0.999038230647297	0	0	0.000961769352703134	0	0	0
S20870	0	1	0	0	0	0	0	0
S20873	0	1	0	0	0	0	0	0
S20875	0	0.996526031251558	0	0.00347396874844189	0	0	0	0
S20887	0	0.99620691426546	0	0.00379308573453959	0	0	0	0
S20889	0	0.999594440184279	0	0	0.000405559815720844	0	0	0
S20899	0	1	0	0	0	0	0	0
S20909	0	0.999163858213134	0	0.000836141786865553	0	0	0	0
S20913	0	1	0	0	0	0	0	0
S20917	0	1	0	0	0	0	0	0
S20925	0	0.999259614771715	0	0	0.000740385228285225	0	0	0
S20931	0	1	0	0	0	0	0	0
S20936	0	0.999095315624207	0	0	0.000904684375793006	0	0	0
S20940	0	0.999801267232088	0	0	0.000198732767911599	0	0	0
S20943	0	1	0	0	0	0	0	0
S20954	0	0.99971180718612	0	0	0.000288192813880267	0	0	0
S20956	0	0.997198864666161	0	0.00280113533383937	0	0	0	0
S2096	0	0.999940168856421	0	0	5.98311435792012e-05	0	0	0
S20972	0	0.999620985592082	0	0	0.000379014407917972	0	0	0
S20979	0	0.999840506696571	0	0	0.000159493303429241	0	0	0
S2098	0	0.997088295462533	0	0.00291170453746659	0	0	0	0
S20980	0	1	0	0	0	0	0	0
S20986	0	0.998927165426857	0	0.00107283457314267	0	0	0	0
S20989	0	0.999133442987908	0	0	0.000866557012092214	0	0	0
S20997	0	0.998840521621291	0	0.00115947837870938	0	0	0	0
S21000	0	1	0	0	0	0	0	0
S21005	0	0.999479622929792	0	0	0.000520377070207493	0	0	0
S21007	0	1	0	0	0	0	0	0
S21009	0	0.999740048728233	0	0	0.000259951271766891	0	0	0
S21015	0	1	0	0	0	0	0	0
S21034	0	1	0	0	0	0	0	0
S21037	0	1	0	0	0	0	0	0
S21048	0	0.999354677850907	0	0	0.000645322149092596	0	0	0
S21058	0	1	0	0	0	0	0	0
S21060	0	1	0	0	0	0	0	0
S21064	0	0.999363585551451	0	0.000133392903192736	0.000503021545356414	0	0	0
S21068	0	1	0	0	0	0	0	0
S21071	0	0.999652969859118	0	0	0.000347030140881746	0	0	0
S21076	0	1	0	0	0	0	0	0
S21079	0	1	0	0	0	0	0	0
S21084	0	1	0	0	0	0	0	0
S21089	0	1	0	0	0	0	0	0
S21090	0	1	0	0	0	0	0	0
S21094	0	0.998977779434859	0	0	0.00102222056514125	0	0	0
S21101	0	0.990705537298896	0	0.00929446270110386	0	0	0	0
S21107	0	1	0	0	0	0	0	0
S21110	0	0.998602253785893	0	0.00139774621410744	0	0	0	0
S21111	0	1	0	0	0	0	0	0
S21123	0	1	0	0	0	0	0	0
S21128	0	0.998979328718396	0	0	0.00102067128160394	0	0	0
S21129	0	0.999607181978239	0	0	0.000392818021760966	0	0	0
S21130	0	1	0	0	0	0	0	0
S21132	0	1	0	0	0	0	0	0
S21134	0	1	0	0	0	0	0	0
S21139	0	1	0	0	0	0	0	0
S21141	0	1	0	0	0	0	0	0
S21151	0	1	0	0	0	0	0	0
S21156	0	0.998564510873983	0	0.00143548912601702	0	0	0	0
S2116	0	1	0	0	0	0	0	0
S21160	0	1	0	0	0	0	0	0
S21165	0	1	0	0	0	0	0	0
S21166	0	1	0	0	0	0	0	0
S21177	0	1	0	0	0	0	0	0
S21179	0	1	0	0	0	0	0	0
S21188	0	1	0	0	0	0	0	0
S21191	0	1	0	0	0	0	0	0
S21195	0	0.992469211788852	0	0.00753078821114784	0	0	0	0
S21198	0	1	0	0	0	0	0	0
S21199	0	0.999740985141418	0	0.000259014858581736	0	0	0	0
S21202	0	0.999896289955001	0	0	0.00010371004499914	0	0	0
S21207	0	1	0	0	0	0	0	0
S21208	0	1	0	0	0	0	0	0
S21213	0	1	0	0	0	0	0	0
S21216	0	1	0	0	0	0	0	0
S21218	0	0.999919567964985	0	0	8.04320350153026e-05	0	0	0
S21221	0	0.997428299761001	0	0.00257170023899911	0	0	0	0
S21222	0	1	0	0	0	0	0	0
S21224	0	1	0	0	0	0	0	0
S21234	0	0.999934875018302	0	0	6.51249816981944e-05	0	0	0
S21242	0	0.999724743024828	0	0	0.000275256975171887	0	0	0
S21247	0	1	0	0	0	0	0	0
S2125	0	0.998590611464035	0	0.00140938853596507	0	0	0	0
S21252	0	0.999805154318329	0	0	0.000194845681671195	0	0	0
S21253	0	1	0	0	0	0	0	0
S21254	0	0.999813273588177	0	0.000186726411822758	0	0	0	0
S21265	0	1	0	0	0	0	0	0
S21273	0	1	0	0	0	0	0	0
S21275	0	1	0	0	0	0	0	0
S21276	0	0.999806851912901	0	0	0.000193148087098634	0	0	0
S21280	0	1	0	0	0	0	0	0
S21281	0	0.999012803267372	0	0.000987196732628166	0	0	0	0
S21292	0	0.999540399194861	0	0	0.000459600805138634	0	0	0
S21296	0	0.999620494972072	0	0	0.000379505027927704	0	0	0
S21300	0	0.999908326901766	0	0	9.1673098233738e-05	0	0	0
S21301	0	0.997906135540049	0	0.00203585144153492	5.80130184163743e-05	0	0	0
S21306	0	0.999677038252073	0	0	0.000322961747926795	0	0	0
S21316	0	1	0	0	0	0	0	0
S21317	0	1	0	0	0	0	0	0
S21328	0	0.997428976358234	0	0.000856233622480627	0.00171479001928531	0	0	0
S21332	0	0.999367856715665	0	0	0.000632143284334793	0	0	0
S21333	0	0.98899775427955	0	0.0106413797314915	0.000360865988958647	0	0	0
S21335	0	1	0	0	0	0	0	0
S21338	0	1	0	0	0	0	0	0
S21340	0	0.993969434476575	0	0.00585770443134073	0.000172861092084597	0	0	0
S21343	0	1	0	0	0	0	0	0
S21351	0	0.994602141750881	0	0.00539785824911936	0	0	0	0
S21353	0	1	0	0	0	0	0	0
S21361	0	0.988350266326276	0	0.0116497336737239	0	0	0	0
S21363	0	1	0	0	0	0	0	0
S21368	0	1	0	0	0	0	0	0
S21372	0	0.999882953324871	0	0	0.000117046675129503	0	0	0
S21378	0	0.988933064606258	0	0.0110669353937425	0	0	0	0
S21391	0	0.994107316987872	0	0.00589268301212827	0	0	0	0
S21396	0	1	0	0	0	0	0	0
S21400	0	1	0	0	0	0	0	0
S21402	0	1	0	0	0	0	0	0
S21407	0	1	0	0	0	0	0	0
S21410	0	0.995649709823385	0	0.00435029017661547	0	0	0	0
S21414	0	1	0	0	0	0	0	0
S21418	0	0.999884459397104	0	0	0.000115540602896239	0	0	0
S21420	0	1	0	0	0	0	0	0
S21426	0	1	0	0	0	0	0	0
S21427	0	1	0	0	0	0	0	0
S21428	0	1	0	0	0	0	0	0
S21431	0	0.999925986608925	0	0	7.401339107481e-05	0	0	0
S21437	0	1	0	0	0	0	0	0
S21438	0	0.999575622282017	0	0.000424377717982649	0	0	0	0
S21441	0	1	0	0	0	0	0	0
S21442	0	1	0	0	0	0	0	0
S21444	0	0.999202821272005	0	0	0.000797178727994872	0	0	0
S21446	0	0.999902165604892	0	0	9.78343951080948e-05	0	0	0
S21450	0	1	0	0	0	0	0	0
S21453	0	1	0	0	0	0	0	0
S21456	0	0.999124152548106	0	0.000875847451894177	0	0	0	0
S21461	0	1	0	0	0	0	0	0
S21475	0	0.999769233793979	0	0	0.000230766206020812	0	0	0
S21478	0	1	0	0	0	0	0	0
S21480	0	1	0	0	0	0	0	0
S21486	0	1	0	0	0	0	0	0
S21490	0	1	0	0	0	0	0	0
S21491	0	1	0	0	0	0	0	0
S21498	0	1	0	0	0	0	0	0
S2150	0	1	0	0	0	0	0	0
S21502	0	0.995139837727092	0	0.00486016227290829	0	0	0	0
S21505	0	1	0	0	0	0	0	0
S21512	0	1	0	0	0	0	0	0
S21518	0	1	0	0	0	0	0	0
S21520	0	0.998448592908085	0	0.00155140709191489	0	0	0	0
S21528	0	1	0	0	0	0	0	0
S21533	0	1	0	0	0	0	0	0
S21536	0	0.999720098358904	0	0	0.000279901641096188	0	0	0
S21537	0	1	0	0	0	0	0	0
S2154	0	0.999695405398476	0	0	0.00030459460152402	0	0	0
S21540	0	0.998279577788186	0	0.00172042221181424	0	0	0	0
S21543	0	0.999431484280517	0	0	0.000568515719483366	0	0	0
S2155	0	0.999041666650873	0	0.000958333349126551	0	0	0	0
S21550	0	1	0	0	0	0	0	0
S21557	0	0.999363731811253	0	0	0.000636268188747348	0	0	0
S2156	0	0.999695578149621	0	0	0.000304421850378597	0	0	0
S21562	0	1	0	0	0	0	0	0
S21563	0	1	0	0	0	0	0	0
S21567	0	1	0	0	0	0	0	0
S21570	0	1	0	0	0	0	0	0
S21577	0	0.996518993826772	0	0.0034810061732283	0	0	0	0
S21578	0	1	0	0	0	0	0	0
S21589	0	1	0	0	0	0	0	0
S21597	0	1	0	0	0	0	0	0
S21602	0	0.999261638629536	0	0	0.000738361370464014	0	0	0
S21618	0	1	0	0	0	0	0	0
S21619	0	1	0	0	0	0	0	0
S21626	0	1	0	0	0	0	0	0
S21628	0	1	0	0	0	0	0	0
S21629	0	0.99986964795039	0	0	0.000130352049609746	0	0	0
S21630	0	1	0	0	0	0	0	0
S21631	0	1	0	0	0	0	0	0
S21637	0	1	0	0	0	0	0	0
S21641	0	0.99980201739076	0	0.00019798260923962	0	0	0	0
S21642	0	1	0	0	0	0	0	0
S21646	0	1	0	0	0	0	0	0
S21647	0	0.993845075761569	0	0.00612078700738276	3.41372310481569e-05	0	0	0
S21651	0	1	0	0	0	0	0	0
S21652	0	0.995377954178447	0	0.00462204582155299	0	0	0	0
S21656	0	0.995657124398838	0	0.00434287560116248	0	0	0	0
S21657	0	1	0	0	0	0	0	0
S2166	0	1	0	0	0	0	0	0
S21660	0	0.999297837968488	0	0	0.000702162031512172	0	0	0
S21672	0	0.997495540113211	0	0.00250445988678949	0	0	0	0
S21674	0	0.995326870074021	0	0.0043138287723343	0.000359301153644991	0	0	0
S21683	0	1	0	0	0	0	0	0
S21693	0	0.993666627009049	0	0.00590256115358659	0.000430811837364724	0	0	0
S21695	0	1	0	0	0	0	0	0
S21696	0	1	0	0	0	0	0	0
S21697	0	1	0	0	0	0	0	0
S21710	0	0.997733933377233	0	0.00226606662276715	0	0	0	0
S21715	0	0.996478189848057	0	0.00337510215188958	0.00014670800005326	0	0	0
S21726	0	0.999770553892445	0	0	0.000229446107554862	0	0	0
S21740	0	1	0	0	0	0	0	0
S21750	0	1	0	0	0	0	0	0
S21753	0	0.998599612620882	0	0.00140038737911833	0	0	0	0
S21754	0	0.999035319808122	0	0	0.000964680191878074	0	0	0
S21761	0	1	0	0	0	0	0	0
S21773	0	1	0	0	0	0	0	0
S2178	0	0.999099004580695	0	0	0.000900995419305202	0	0	0
S21780	0	1	0	0	0	0	0	0
S21781	0	1	0	0	0	0	0	0
S21783	0	0.999415306014849	0	0	0.000584693985150878	0	0	0
S21791	0	0.990956068004308	0	0.00904393199569154	0	0	0	0
S21797	0	0.999242576711325	0	0	0.000757423288674533	0	0	0
S2180	0	1	0	0	0	0	0	0
S21805	0	0.999555286861484	0	0	0.00044471313851637	0	0	0
S21811	0	0.989863699584169	0	0.0101363004158313	0	0	0	0
S21822	0	1	0	0	0	0	0	0
S21828	0	1	0	0	0	0	0	0
S21829	0	0.999214385639581	0	0	0.000785614360418743	0	0	0
S21832	0	0.999883222687244	0	0	0.000116777312755815	0	0	0
S21834	0	1	0	0	0	0	0	0
S21836	0	0.994256345254741	0	0.00574365474525867	0	0	0	0
S21838	0	0.996719738802623	0	0.00328026119737728	0	0	0	0
S21839	0	0.997923348858971	0	0.00181259948065049	0.00026405166037843	0	0	0
S21845	0	1	0	0	0	0	0	0
S21857	0	1	0	0	0	0	0	0
S21859	0	0.99444127469058	0	0.00555872530941979	0	0	0	0
