	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S1432	0	1	0	0	0	0	0	0
S14320	0	0.999524344838989	0	0.000475655161011319	0	0	0	0
S14332	0	1	0	0	0	0	0	0
S14339	0	0.99339099889711	0	0.00660900110289011	0	0	0	0
S14340	0	0.999694257857865	0	0.000305742142134987	0	0	0	0
S14342	0	1	0	0	0	0	0	0
S14346	0	0.999821390774681	0	0	0.00017860922531931	0	0	0
S14348	0	1	0	0	0	0	0	0
S14354	0	1	0	0	0	0	0	0
S14358	0	0.998974881598948	0	0	0.00102511840105193	0	0	0
S1436	0	0.997859702905108	0	0.00214029709489246	0	0	0	0
S1437	0	1	0	0	0	0	0	0
S14372	0	1	0	0	0	0	0	0
S14379	0	1	0	0	0	0	0	0
S14381	0	1	0	0	0	0	0	0
S14389	0	1	0	0	0	0	0	0
S14392	0	0.999942266115128	0	0	5.77338848714885e-05	0	0	0
S14393	0	1	0	0	0	0	0	0
S14395	0	0.999099155546404	0	0	0.000900844453595546	0	0	0
S14397	0	1	0	0	0	0	0	0
S144	0	1	0	0	0	0	0	0
S14402	0	1	0	0	0	0	0	0
S14405	0	0.999961118013826	0	0	3.88819861744391e-05	0	0	0
S14409	0	0.998961846672764	0	0	0.00103815332723605	0	0	0
S1441	0	1	0	0	0	0	0	0
S14414	0	1	0	0	0	0	0	0
S14415	0	0.998493432031822	0	0	0.00150656796817786	0	0	0
S14416	0	1	0	0	0	0	0	0
S14417	0	1	0	0	0	0	0	0
S14428	0	0.999516695427887	0	0	0.000483304572113002	0	0	0
S14432	0	0.999443423146114	0	0	0.000556576853885949	0	0	0
S14433	0	1	0	0	0	0	0	0
S14434	0	1	0	0	0	0	0	0
S14437	0	1	0	0	0	0	0	0
S14438	0	1	0	0	0	0	0	0
S14440	0	0.998687435287093	0	0.00131256471290729	0	0	0	0
S14462	0	0.999495499528224	0	0	0.000504500471776181	0	0	0
S14467	0	1	0	0	0	0	0	0
S14469	0	1	0	0	0	0	0	0
S14488	0	1	0	0	0	0	0	0
S14492	0	1	0	0	0	0	0	0
S14493	0	0.999802744684894	0	0	0.000197255315105703	0	0	0
S14495	0	1	0	0	0	0	0	0
S14502	0	1	0	0	0	0	0	0
S14507	0	0.994930107511851	0	0.00477083484532014	0.000299057642829196	0	0	0
S14513	0	1	0	0	0	0	0	0
S14522	0	0.999469771882827	0	0.000530228117172961	0	0	0	0
S14532	0	0.998459744078757	0	0	0.00154025592124331	0	0	0
S14533	0	1	0	0	0	0	0	0
S14534	0	0.998566360152637	0	0	0.00143363984736275	0	0	0
S14538	0	0.996126710923459	0	0.00387328907654142	0	0	0	0
S1454	0	1	0	0	0	0	0	0
S14549	0	0.997662731343036	0	0.00233726865696393	0	0	0	0
S14554	0	0.998953892843057	0	0	0.00104610715694245	0	0	0
S14562	0	0.996155258452662	0	0.00347019903462516	0.000374542512713092	0	0	0
S14564	0	1	0	0	0	0	0	0
S1457	0	1	0	0	0	0	0	0
S14570	0	0.999311729532124	0	0	0.000688270467876367	0	0	0
S14571	0	0.999998758644916	0	0	1.24135508417614e-06	0	0	0
S14579	0	1	0	0	0	0	0	0
S1458	0	0.999636014185246	0	0	0.000363985814753964	0	0	0
S1459	0	0.999717971852213	0	0.000282028147787062	0	0	0	0
S14594	0	1	0	0	0	0	0	0
S14595	0	0.995789293381479	0	0.00421070661852059	0	0	0	0
S14599	0	1	0	0	0	0	0	0
S14608	0	1	0	0	0	0	0	0
S14614	0	1	0	0	0	0	0	0
S14619	0	1	0	0	0	0	0	0
S14640	0	0.998985517604385	0	0	0.00101448239561511	0	0	0
S14641	0	1	0	0	0	0	0	0
S14644	0	0.995017401494786	0	0.00498259850521371	0	0	0	0
S14647	0	0.999730998827927	0	0.000269001172073301	0	0	0	0
S1465	0	1	0	0	0	0	0	0
S14650	0	0.999942650364451	0	0	5.73496355492613e-05	0	0	0
S14653	0	1	0	0	0	0	0	0
S14660	0	1	0	0	0	0	0	0
S14663	0	1	0	0	0	0	0	0
S14664	0	0.999413585628003	0	0	0.000586414371996909	0	0	0
S14674	0	0.999853882486538	0	0	0.000146117513461906	0	0	0
S14676	0	1	0	0	0	0	0	0
S14678	0	1	0	0	0	0	0	0
S14682	0	0.99976094642937	0	0	0.000239053570629805	0	0	0
S14683	0	1	0	0	0	0	0	0
S14685	0	0.998416753677373	0	0	0.00158324632262662	0	0	0
S14694	0	1	0	0	0	0	0	0
S14696	0	1	0	0	0	0	0	0
S14705	0	1	0	0	0	0	0	0
S14707	0	1	0	0	0	0	0	0
S14714	0	1	0	0	0	0	0	0
S14729	0	1	0	0	0	0	0	0
S14733	0	0.996896500810275	0	0.00310349918972467	0	0	0	0
S14735	0	1	0	0	0	0	0	0
S14749	0	0.999867857124375	0	0	0.00013214287562544	0	0	0
S14761	0	0.994866185354016	0	0.00509577219109617	3.80424548878086e-05	0	0	0
S14762	0	0.998057300162903	0	0.00194269983709681	0	0	0	0
S14766	0	1	0	0	0	0	0	0
S14767	0	1	0	0	0	0	0	0
S14769	0	1	0	0	0	0	0	0
S14770	0	1	0	0	0	0	0	0
S14774	0	0.995529115508666	0	0.0044708844913336	0	0	0	0
S14780	0	1	0	0	0	0	0	0
S14793	0	0.999689023523686	0	0	0.000310976476314213	0	0	0
S14796	0	1	0	0	0	0	0	0
S14803	0	0.998928156289365	0	0.00107184371063523	0	0	0	0
S14804	0	0.997847309774754	0	0.00215269022524606	0	0	0	0
S14805	0	0.997800603983124	0	0.00166217228728341	0.00053722372959297	0	0	0
S14814	0	0.997343879219836	0	0.00265612078016407	0	0	0	0
S14816	0	0.998296791874353	0	0	0.00170320812564743	0	0	0
S1482	0	1	0	0	0	0	0	0
S14823	0	1	0	0	0	0	0	0
S14824	0	1	0	0	0	0	0	0
S14829	0	1	0	0	0	0	0	0
S14838	0	0.999342702288293	0	0	0.000657297711706427	0	0	0
S14841	0	1	0	0	0	0	0	0
S14848	0	0.994633685028989	0	0.00536631497101099	0	0	0	0
S14853	0	1	0	0	0	0	0	0
S1486	0	0.994484911384657	0	0.00515492310916021	0.000360165506183102	0	0	0
S14862	0	1	0	0	0	0	0	0
S14873	0	0.990806091664402	0	0.00919390833559751	0	0	0	0
S14885	0	1	0	0	0	0	0	0
S14888	0	1	0	0	0	0	0	0
S14890	0	0.99963188966204	0	0	0.000368110337960091	0	0	0
S14895	0	0.998184522217567	0	0.00181547778243283	0	0	0	0
S14896	0	1	0	0	0	0	0	0
S14900	0	1	0	0	0	0	0	0
S14906	0	1	0	0	0	0	0	0
S14909	0	1	0	0	0	0	0	0
S1491	0	0.998191026081509	0	0.00180897391849078	0	0	0	0
S14913	0	1	0	0	0	0	0	0
S14914	0	1	0	0	0	0	0	0
S14916	0	1	0	0	0	0	0	0
S14919	0	0.998697601259205	0	0	0.00130239874079506	0	0	0
S14949	0	1	0	0	0	0	0	0
S1495	0	1	0	0	0	0	0	0
S14954	0	1	0	0	0	0	0	0
S14956	0	1	0	0	0	0	0	0
S14961	0	1	0	0	0	0	0	0
S14976	0	1	0	0	0	0	0	0
S14978	0	1	0	0	0	0	0	0
S14980	0	1	0	0	0	0	0	0
S14983	0	0.999853662542521	0	0	0.00014633745747918	0	0	0
S14989	0	0.9997108601473	0	0	0.000289139852700221	0	0	0
S14991	0	0.999715526713748	0	0	0.000284473286251957	0	0	0
S14999	0	1	0	0	0	0	0	0
S15000	0	1	0	0	0	0	0	0
S15012	0	0.998912163973343	0	0.000441206495222306	0.00064662953143464	0	0	0
S15013	0	1	0	0	0	0	0	0
S1502	0	1	0	0	0	0	0	0
S15023	0	1	0	0	0	0	0	0
S15024	0	0.998809594529779	0	0	0.00119040547022093	0	0	0
S15025	0	1	0	0	0	0	0	0
S15032	0	1	0	0	0	0	0	0
S15033	0	0.993944719520103	0	0.00605528047989674	0	0	0	0
S15041	0	1	0	0	0	0	0	0
S1505	0	0.99931721583986	0	0	0.000682784160139515	0	0	0
S15054	0	1	0	0	0	0	0	0
S15061	0	1	0	0	0	0	0	0
S15063	0	0.995574515541188	0	0.00442548445881197	0	0	0	0
S15065	0	0.996151227498724	0	0.003848772501276	0	0	0	0
S15069	0	1	0	0	0	0	0	0
S15070	0	1	0	0	0	0	0	0
S15071	0	1	0	0	0	0	0	0
S15077	0	1	0	0	0	0	0	0
S15078	0	1	0	0	0	0	0	0
S1508	0	1	0	0	0	0	0	0
S15080	0	1	0	0	0	0	0	0
S15085	0	0.99907178520809	0	0.000928214791909997	0	0	0	0
S15089	0	1	0	0	0	0	0	0
S15092	0	0.997544906713016	0	0.00245509328698396	0	0	0	0
S15093	0	1	0	0	0	0	0	0
S15099	0	1	0	0	0	0	0	0
S1510	0	1	0	0	0	0	0	0
S15100	0	1	0	0	0	0	0	0
S15107	0	0.999545238573508	0	0	0.000454761426491849	0	0	0
S15108	0	0.995076802713402	0	0.00492319728659778	0	0	0	0
S1511	0	1	0	0	0	0	0	0
S15110	0	0.994442853931467	0	0.00555714606853292	0	0	0	0
S15111	0	0.999940132460245	0	0	5.98675397545462e-05	0	0	0
S15113	0	0.999586420115543	0	0	0.000413579884456804	0	0	0
S15115	0	1	0	0	0	0	0	0
S15120	0	1	0	0	0	0	0	0
S15121	0	1	0	0	0	0	0	0
S15124	0	1	0	0	0	0	0	0
S15126	0	0.998017558156911	0	0.00198244184308937	0	0	0	0
S15129	0	0.999590298720357	0	0	0.000409701279642899	0	0	0
S15130	0	1	0	0	0	0	0	0
S15153	0	0.989524425307742	0	0.0104755746922577	0	0	0	0
S15160	0	0.990014922800442	0	0.00926161364235957	0.000723463557198851	0	0	0
S15167	0	0.999846451441574	0	0	0.000153548558425524	0	0	0
S1517	0	1	0	0	0	0	0	0
S15179	0	1	0	0	0	0	0	0
S15184	0	1	0	0	0	0	0	0
S15192	0	1	0	0	0	0	0	0
S15193	0	1	0	0	0	0	0	0
S15198	0	0.998756117226967	0	0	0.00124388277303339	0	0	0
S1520	0	0.999546374752231	0	0	0.000453625247768607	0	0	0
S15208	0	1	0	0	0	0	0	0
S1521	0	0.999287024835556	0	0	0.00071297516444441	0	0	0
S15216	0	0.999540892987981	0	0	0.000459107012019005	0	0	0
S15218	0	0.997043436663734	0	0.00229298347930168	0.000663579856964316	0	0	0
S1522	0	0.999939415290066	0	0	6.05847099341993e-05	0	0	0
S15223	0	0.999399875689176	0	0.000600124310823786	0	0	0	0
S15237	0	1	0	0	0	0	0	0
S15239	0	1	0	0	0	0	0	0
S15241	0	0.997019892195434	0	0.00298010780456621	0	0	0	0
S15246	0	0.997050163070792	0	0.00252187018497817	0.000427966744229772	0	0	0
S15254	0	1	0	0	0	0	0	0
S15258	0	0.999454268296698	0	0.000545731703302203	0	0	0	0
S15259	0	1	0	0	0	0	0	0
S15264	0	0.997067441518563	0	0.00293255848143732	0	0	0	0
S15266	0	1	0	0	0	0	0	0
S15273	0	0.999552841605295	0	0	0.00044715839470469	0	0	0
S1528	0	0.998576102916462	0	0.000562844725135595	0.000861052358402006	0	0	0
S15285	0	0.999651334414438	0	0.000348665585562069	0	0	0	0
S15294	0	0.992741995201673	0	0.00725800479832701	0	0	0	0
S15304	0	0.999746243303114	0	0	0.000253756696885684	0	0	0
S15308	0	0.996593051075308	0	0.00340694892469243	0	0	0	0
S15313	0	1	0	0	0	0	0	0
S15329	0	0.999754336831516	0	0	0.000245663168483587	0	0	0
S1533	0	0.999656596532682	0	0	0.000343403467317734	0	0	0
S15338	0	1	0	0	0	0	0	0
S15340	0	1	0	0	0	0	0	0
S15345	0	0.997613202814797	0	0.000726040186239915	0.00166075699896291	0	0	0
S15354	0	0.9945635774597	0	0.0054364225403	0	0	0	0
S15366	0	1	0	0	0	0	0	0
S15368	0	1	0	0	0	0	0	0
S15372	0	0.998012927589897	0	0.001987072410103	0	0	0	0
S15374	0	1	0	0	0	0	0	0
S15375	0	1	0	0	0	0	0	0
S15380	0	1	0	0	0	0	0	0
S15382	0	1	0	0	0	0	0	0
S1539	0	0.997929512128315	0	0.00207048787168455	0	0	0	0
S15394	0	0.998484747543923	0	0.00151525245607736	0	0	0	0
S15401	0	1	0	0	0	0	0	0
S15413	0	1	0	0	0	0	0	0
S15417	0	0.999729619467879	0	0	0.000270380532120675	0	0	0
S1542	0	1	0	0	0	0	0	0
S15420	0	0.996763446241491	0	0.00323655375850923	0	0	0	0
S15427	0	1	0	0	0	0	0	0
S15428	0	1	0	0	0	0	0	0
S15429	0	0.999775894809049	0	0	0.000224105190950964	0	0	0
S15432	0	1	0	0	0	0	0	0
S15433	0	1	0	0	0	0	0	0
S1544	0	1	0	0	0	0	0	0
S15446	0	1	0	0	0	0	0	0
S15452	0	0.9988763934478	0	0.00112360655219951	0	0	0	0
S15455	0	0.99178022179052	0	0.00807052515716915	0.000149253052310792	0	0	0
S15458	0	1	0	0	0	0	0	0
S1546	0	0.999448508866263	0	0	0.000551491133736964	0	0	0
S15463	0	1	0	0	0	0	0	0
S15470	0	0.994429907241563	0	0.00535657787869879	0.000213514879738067	0	0	0
S15479	0	1	0	0	0	0	0	0
S15487	0	1	0	0	0	0	0	0
S15490	0	0.987640900462676	0	0.0123590995373239	0	0	0	0
S15496	0	1	0	0	0	0	0	0
S1550	0	1	0	0	0	0	0	0
S15503	0	0.999468642553356	0	0	0.00053135744664362	0	0	0
S15513	0	1	0	0	0	0	0	0
S15515	0	1	0	0	0	0	0	0
S15525	0	0.999446902430386	0	0.000553097569614206	0	0	0	0
S15526	0	1	0	0	0	0	0	0
S15527	0	0.999715733123304	0	0	0.00028426687669601	0	0	0
S15528	0	1	0	0	0	0	0	0
S15543	0	0.99791429782681	0	0.00208570217318987	0	0	0	0
S15545	0	0.998867776796555	0	0	0.00113222320344499	0	0	0
S15556	0	0.997819630443591	0	0.00218036955640905	0	0	0	0
S15558	0	1	0	0	0	0	0	0
S15570	0	0.998787369794675	0	0.00071012049057042	0.000502509714754912	0	0	0
S15571	0	1	0	0	0	0	0	0
S15574	0	1	0	0	0	0	0	0
S15580	0	1	0	0	0	0	0	0
S15585	0	0.997638394782221	0	0.00236160521777909	0	0	0	0
S15587	0	1	0	0	0	0	0	0
S15589	0	1	0	0	0	0	0	0
S15600	0	1	0	0	0	0	0	0
S15605	0	1	0	0	0	0	0	0
S1561	0	1	0	0	0	0	0	0
S15618	0	1	0	0	0	0	0	0
S15621	0	0.999556034024208	0	0	0.000443965975792247	0	0	0
S15628	0	0.996181881789677	0	0.00381811821032266	0	0	0	0
S15629	0	0.997310090409324	0	0.00268990959067594	0	0	0	0
S15631	0	1	0	0	0	0	0	0
S15634	0	1	0	0	0	0	0	0
S1564	0	0.987675270856324	0	0.0123247291436762	0	0	0	0
S15648	0	0.998442817262874	0	0.00155718273712559	0	0	0	0
S15659	0	1	0	0	0	0	0	0
S15677	0	1	0	0	0	0	0	0
S15683	0	0.997806954422977	0	0.00219304557702334	0	0	0	0
S15689	0	0.999436648213856	0	0	0.000563351786143896	0	0	0
S15690	0	0.9990099731895	0	0	0.000990026810500014	0	0	0
S15692	0	0.999487647305253	0	0	0.000512352694746577	0	0	0
S15693	0	0.999429253224703	0	0	0.000570746775297377	0	0	0
S15703	0	0.99938773241487	0	0	0.000612267585130343	0	0	0
S15705	0	1	0	0	0	0	0	0
S1572	0	0.999248812201092	0	0	0.000751187798908008	0	0	0
S15722	0	0.99974107416953	0	0	0.000258925830470041	0	0	0
S15730	0	1	0	0	0	0	0	0
S15732	0	1	0	0	0	0	0	0
S15738	0	1	0	0	0	0	0	0
S1574	0	1	0	0	0	0	0	0
S1576	0	0.991206256191629	0	0.0087937438083712	0	0	0	0
S15768	0	1	0	0	0	0	0	0
S1577	0	1	0	0	0	0	0	0
S15770	0	1	0	0	0	0	0	0
S15778	0	1	0	0	0	0	0	0
S1578	0	0.999604792287811	0	0	0.000395207712189151	0	0	0
S15781	0	1	0	0	0	0	0	0
S15789	0	0.999318673908723	0	0.000681326091276595	0	0	0	0
S15791	0	1	0	0	0	0	0	0
S15795	0	1	0	0	0	0	0	0
S15802	0	1	0	0	0	0	0	0
S15816	0	1	0	0	0	0	0	0
S15819	0	0.992458527314049	0	0.00754147268595128	0	0	0	0
S15825	0	0.994686393740307	0	0.00531360625969335	0	0	0	0
S15828	0	0.995473406244419	0	0.0039726029500575	0.000553990805523548	0	0	0
S15833	0	0.997995186884697	0	0.00200481311530253	0	0	0	0
S15834	0	1	0	0	0	0	0	0
S15840	0	1	0	0	0	0	0	0
S15844	0	0.998447389766049	0	0	0.00155261023395062	0	0	0
S15851	0	0.996238897670855	0	0.00376110232914532	0	0	0	0
S15862	0	1	0	0	0	0	0	0
S15863	0	0.98464179442467	0	0.0153582055753298	0	0	0	0
S15878	0	1	0	0	0	0	0	0
S1588	0	1	0	0	0	0	0	0
S15886	0	0.999478672968252	0	0	0.000521327031748055	0	0	0
S15887	0	1	0	0	0	0	0	0
S15895	0	0.999157208605483	0	0.000842791394517248	0	0	0	0
S15898	0	0.998148774860576	0	0.00185122513942442	0	0	0	0
S15903	0	0.999564442573206	0	0	0.000435557426793799	0	0	0
S15908	0	1	0	0	0	0	0	0
S15910	0	0.990578507752007	0	0.00942149224799251	0	0	0	0
S15925	0	0.999968913438013	0	0	3.10865619869625e-05	0	0	0
S1593	0	1	0	0	0	0	0	0
S15931	0	0.99890335264293	0	0.000810583343497168	0.000286064013573084	0	0	0
S15941	0	1	0	0	0	0	0	0
S15946	0	1	0	0	0	0	0	0
S15955	0	1	0	0	0	0	0	0
S15956	0	1	0	0	0	0	0	0
S15960	0	0.999556277786846	0	0	0.000443722213153579	0	0	0
S15966	0	1	0	0	0	0	0	0
S15973	0	1	0	0	0	0	0	0
S15974	0	0.999801339850351	0	0	0.000198660149648482	0	0	0
S15976	0	1	0	0	0	0	0	0
S15978	0	1	0	0	0	0	0	0
S15979	0	1	0	0	0	0	0	0
S15981	0	1	0	0	0	0	0	0
S15984	0	1	0	0	0	0	0	0
S15994	0	1	0	0	0	0	0	0
S15996	0	0.999194025263485	0	0.0008059747365154	0	0	0	0
S15998	0	1	0	0	0	0	0	0
S160	0	0.989123415700661	0	0.0108765842993395	0	0	0	0
S1600	0	1	0	0	0	0	0	0
S16012	0	0.991057669350502	0	0.00894233064949804	0	0	0	0
S16013	0	0.999788079740654	0	0	0.000211920259345587	0	0	0
S16022	0	0.999183892122825	0	0	0.000816107877175343	0	0	0
S16037	0	0.999945789927475	0	0	5.42100725251814e-05	0	0	0
S16038	0	0.993802486003372	0	0.00619751399662806	0	0	0	0
S16040	0	1	0	0	0	0	0	0
S16048	0	0.999292790167137	0	0	0.000707209832862759	0	0	0
S16054	0	0.996557706473888	0	0.00344229352611167	0	0	0	0
S16056	0	0.994517714412156	0	0.00548228558784387	0	0	0	0
S16069	0	1	0	0	0	0	0	0
S1609	0	1	0	0	0	0	0	0
S16093	0	1	0	0	0	0	0	0
S16097	0	0.999036813378468	0	0	0.000963186621531959	0	0	0
S16099	0	1	0	0	0	0	0	0
S16108	0	0.994424895504185	0	0.00557510449581535	0	0	0	0
S16109	0	1	0	0	0	0	0	0
S1611	0	1	0	0	0	0	0	0
S16112	0	1	0	0	0	0	0	0
S16116	0	0.999174104239418	0	0	0.000825895760581695	0	0	0
S16118	0	1	0	0	0	0	0	0
S16122	0	0.999039730371146	0	0	0.000960269628853818	0	0	0
S16126	0	1	0	0	0	0	0	0
S16130	0	1	0	0	0	0	0	0
S16138	0	1	0	0	0	0	0	0
S16146	0	1	0	0	0	0	0	0
S16147	0	1	0	0	0	0	0	0
S16151	0	1	0	0	0	0	0	0
S16154	0	0.999367913110266	0	0.000573739578925113	5.83473108087565e-05	0	0	0
S16155	0	1	0	0	0	0	0	0
S16160	0	0.995440568542952	0	0.00455943145704815	0	0	0	0
S16163	0	1	0	0	0	0	0	0
S16167	0	1	0	0	0	0	0	0
S16168	0	1	0	0	0	0	0	0
S16169	0	0.994759008361674	0	0.00524099163832638	0	0	0	0
S16170	0	1	0	0	0	0	0	0
S16171	0	1	0	0	0	0	0	0
S16178	0	0.995775477158707	0	0.00419865608837059	2.58667529228466e-05	0	0	0
S16180	0	0.999365801156003	0	0	0.000634198843996564	0	0	0
S16187	0	0.998843695292775	0	0	0.00115630470722556	0	0	0
S16195	0	1	0	0	0	0	0	0
S16199	0	0.998982687840234	0	0.001017312159766	0	0	0	0
S1620	0	0.999756438752207	0	0	0.000243561247793434	0	0	0
S16203	0	1	0	0	0	0	0	0
S16208	0	1	0	0	0	0	0	0
S16211	0	0.999136439508208	0	0	0.000863560491791609	0	0	0
S16213	0	1	0	0	0	0	0	0
S16229	0	0.999789433670272	0	0	0.000210566329727713	0	0	0
S16232	0	1	0	0	0	0	0	0
S16237	0	0.999588943378925	0	0	0.000411056621075335	0	0	0
S16239	0	1	0	0	0	0	0	0
S16249	0	0.999399225685881	0	0	0.000600774314118762	0	0	0
S16253	0	0.999594631998014	0	0.000405368001985851	0	0	0	0
S16255	0	1	0	0	0	0	0	0
S16257	0	1	0	0	0	0	0	0
S16272	0	0.999408828604839	0	0	0.000591171395160686	0	0	0
S16274	0	0.999478712686992	0	0	0.000521287313007589	0	0	0
S16275	0	0.999976356879397	0	0	2.36431206029021e-05	0	0	0
S1628	0	0.997309613020617	0	0.00225995769908988	0.000430429280293383	0	0	0
S16282	0	1	0	0	0	0	0	0
S16288	0	0.999975935838981	0	0	2.40641610191188e-05	0	0	0
S16294	0	1	0	0	0	0	0	0
S16297	0	0.99903774972607	0	0	0.000962250273930485	0	0	0
S16305	0	1	0	0	0	0	0	0
S16306	0	1	0	0	0	0	0	0
S16308	0	0.999701372285664	0	0	0.000298627714336224	0	0	0
S16311	0	1	0	0	0	0	0	0
S16318	0	0.998247664665533	0	0.00175233533446687	0	0	0	0
S16322	0	1	0	0	0	0	0	0
S16327	0	1	0	0	0	0	0	0
S16352	0	0.996033304192395	0	0.00396669580760539	0	0	0	0
S16354	0	0.997820774467214	0	0	0.00217922553278589	0	0	0
S16358	0	0.99495756529485	0	0.00504243470515042	0	0	0	0
S1636	0	1	0	0	0	0	0	0
S16367	0	1	0	0	0	0	0	0
S16368	0	0.995077492131321	0	0.00492250786867902	0	0	0	0
S16372	0	1	0	0	0	0	0	0
S16373	0	0.998664901512472	0	0	0.0013350984875276	0	0	0
S16379	0	0.994831670864692	0	0.0051683291353081	0	0	0	0
S16386	0	1	0	0	0	0	0	0
S16389	0	1	0	0	0	0	0	0
S1639	0	1	0	0	0	0	0	0
S16391	0	1	0	0	0	0	0	0
S16401	0	1	0	0	0	0	0	0
S16407	0	1	0	0	0	0	0	0
S16408	0	0.998590883983933	0	0.00140911601606682	0	0	0	0
S16412	0	0.997826688422985	0	0.00198965746571264	0.000183654111302452	0	0	0
S16414	0	1	0	0	0	0	0	0
S16419	0	1	0	0	0	0	0	0
S16420	0	1	0	0	0	0	0	0
S16422	0	0.999552563959787	0	0	0.000447436040213252	0	0	0
S16423	0	1	0	0	0	0	0	0
S16428	0	1	0	0	0	0	0	0
S16439	0	1	0	0	0	0	0	0
S16441	0	1	0	0	0	0	0	0
S16450	0	1	0	0	0	0	0	0
S16455	0	1	0	0	0	0	0	0
S16460	0	1	0	0	0	0	0	0
S16473	0	0.99950876251987	0	7.54562362852912e-05	0.000415781243844917	0	0	0
S16475	0	0.996555634907248	0	0.00344436509275233	0	0	0	0
S16476	0	0.999290801779677	0	0.000709198220322708	0	0	0	0
S16478	0	1	0	0	0	0	0	0
S16480	0	0.99981718602809	0	0	0.000182813971910033	0	0	0
S16488	0	1	0	0	0	0	0	0
S1649	0	0.997665856739768	0	0	0.00233414326023171	0	0	0
S16498	0	1	0	0	0	0	0	0
S16503	0	1	0	0	0	0	0	0
S16504	0	1	0	0	0	0	0	0
S16505	0	0.998352587179093	0	0	0.00164741282090702	0	0	0
S16506	0	0.998432464178358	0	0.0015675358216423	0	0	0	0
S16515	0	0.993301910097406	0	0.00594569422011031	0.000752395682484171	0	0	0
