	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S25781	0.00204191005869881	0.02989856977064	0	0	0	0.145554471792694	0.176158563242667	0.0922154271776277	0	0.00354990429641513	0	0	0.119280201789016	0	0	0	0	0	0	0.431300951872242
S25783	0	0.0353559112837735	0.00143259435520001	0	0	0.146031189162532	0.194084202177216	0.0918866856034559	0	0.00341561682260345	0	0	0.116024418606425	0	0	0	0	0	0	0.411769381988794
S25785	0.0169016234067591	0.0190248887635128	0.0088647128842918	0	0	0.121224269579676	0.180927891866064	0.0923915612465536	0	0.0112081902503895	0	0	0.116749879065561	0	0	0	0	0	0	0.432706982937191
S25792	0.0172718104908162	0.0201291283248292	0.00413018915312735	0	0	0.121869374300672	0.193881765389688	0.0866357678777723	0	0.00899791440061409	0	0	0.113344736961707	0	0	0	0	0	0	0.433739313100774
S25803	0	0.0337889601894588	0	0	0	0.1355816578976	0.188396805285853	0.0944944408018083	0	0.00609531740606684	0	0	0.117722977130819	0	0	0	0	0	0	0.423919841288394
S25808	0.00249926157647063	0.0285914655112655	0.00516968586420114	0	0	0.111741941288905	0.20950668582948	0.0705217851718187	0	0.0149216385771461	0	0	0.115888863664902	0	0	0	0	0	0	0.441158672515811
S25823	0.015859105775362	0.0244598904478864	0.00553257155168404	0	0	0.139908648980197	0.188500093816616	0.0867070563811607	0	0.00664238907134044	0	0	0.107636212184688	0	0	0	0	0	0	0.424754031791065
S25824	0	0.0363782971028352	0.00199180239967383	0	0	0.13013606326583	0.194434441133162	0.0976147901605306	0	0.00840115728236912	0	0	0.107267855747282	0	0	0	0	0	0	0.423775592908318
S25833	0.0122452178844439	0.0234774277772507	0.00259283893882985	0	0	0.149877908113758	0.183122731270299	0.0787444662323163	0	0.00742277488712457	0	0	0.115281184483704	0	0	0	0	0	0	0.427235450412273
S25835	0	0.0332976240822254	0.00356798021525424	0	0	0.128210537724203	0.188195152495642	0.0843611268656506	0	0.0101360403716986	0	0	0.113719319542599	0	0	0	0	0	0	0.438512218702727
S25845	0.0119752901012279	0.0266029905949409	0.00298737680206288	0	0	0.130413425584252	0.178581415472254	0.0905049002793773	0	0.00967613406430034	0	0	0.109398981946497	0	0	0	0	0	0	0.439859485155088
S25847	0	0.0326177887009003	0.000737166604650174	0	0	0.135406758308824	0.181360567080686	0.0906806380405235	0	0.00899519288277834	0	0	0.116022372666917	0	0	0	0	0	0	0.434179515714722
S25848	0.000612622670243622	0.0314443349182916	0.00712131745042707	0	0	0.134168760600397	0.191917946859892	0.086488319533483	0	0.00763818948050749	0	0	0.115746656918576	0	0	0	0	0	0	0.424861851568182
S25849	0.00277565504179687	0.0339751983381453	0.00590071458755607	0	0	0.135582847277916	0.184924140384471	0.0956779977875472	0	0.00702265973919435	0	0	0.110519509773112	0	0	0	0	0	0	0.423621277070261
S25858	0.0161737435939325	0.0146049422681844	0.00177554522767563	0	0	0.151244131601703	0.184716353485757	0.0859011363410184	0	0.00730518019049258	0	0	0.114670018958219	0	0	0	0	0	0	0.423608948333018
S2586	0	0.0328677110775049	0.00964462185355058	0	0	0.142035778270643	0.16551323684904	0.0813149021672681	0	0.00877349796312159	0	0	0.116950425604312	0	0	0	0	0	0	0.44289982621456
S25861	0.00451983935153694	0.0296416602342133	0.00230920863717976	0	0	0.136919217037803	0.190333957176415	0.089215014174795	0	0.00813838798702926	0	0	0.110515691434625	0	0	0	0	0	0	0.428407023966403
S25867	0.00378071023481853	0.0355307677566414	0.00646591845630436	0	0	0.145243388229014	0.187340214278124	0.0813941760244396	0	0.00757037471286522	0	0	0.11175218784353	0	0	0	0	0	0	0.420922262464263
S25874	0.00727441762717267	0.0282214087450628	0.00837772051950159	0	0	0.141340597260897	0.181525586265375	0.0969120227088194	0	0.0064271116336822	0	0	0.110452154338968	0	0	0	0	0	0	0.419468980900521
S25883	0.00307983735673164	0.0292091168713535	0.00657502888619732	0	0	0.127215304992346	0.180188504046102	0.0902208221247419	0	0.0107432506268933	0	0	0.109406815717877	0	0	0	0	0	0	0.443361319377757
S25886	0.00808157142839772	0.0269549859719806	0	0	0	0.161236261862137	0.183455341591309	0.0899684465070975	0	0.00208155278076141	0	0	0.114293328652247	0	0	0	0	0	0	0.41392851120607
S2589	0.00267103065758573	0.03344212225821	0.0052208324910276	0	0	0.13088153013935	0.176533063545293	0.0861619281555086	0	0.00895401966010666	0	0	0.112166678756645	0	0	0	0	0	0	0.443968794336273
S25892	0	0.0302249514217063	0.00162895527889146	0	0	0.143681023124846	0.202232731991706	0.0802875313151441	0	0.00725691929144783	0	0	0.116831642649658	0	0	0	0	0	0	0.417856244926601
S25895	0.00249187029092628	0.0365797080821247	0	0	0	0.131737337304893	0.200489635084916	0.0942747280228737	0	0.0038682276254194	0	0	0.112625877713247	0	0	0	0	0	0	0.417932615875599
S2590	0.0138400281036645	0.0232994768544959	0.00486333627866127	0	0	0.134266536481877	0.183740648239281	0.08988789015641	0	0.0085342812394351	0	0	0.111295736434775	0	0	0	0	0	0	0.430272066211401
S25907	0.00601867990363985	0.0249741232120471	0.00484647756845197	0	0	0.129526872989482	0.198200980119807	0.0927808943195533	0	0.00744297839847708	0	0	0.111086059055572	0	0	0	0	0	0	0.42512293443297
S25923	0.00353035439975686	0.0331056113133837	0	0	0	0.148283350904477	0.192958674704062	0.0880903562304012	0	0.00742787286875557	0	0	0.107484637538694	0	0	0	0	0	0	0.419119142040469
S25926	0.0118882341082821	0.0225745163065472	0	0	0	0.129564812372454	0.172824635437956	0.0994232686716429	0	0.00888591098164006	0	0	0.111922859421531	0	0	0	0	0	0	0.442915762699947
S2593	0.00316988777102341	0.033255880677	0.00284022503128151	0	0	0.133665870372655	0.180378556437846	0.0905699789364346	0	0.00871653094987082	0	0	0.110555377391943	0	0	0	0	0	0	0.436847692431946
S25930	0	0.0370675045540704	0	0	0	0.152109965867319	0.176744669065092	0.0839751480180568	0	0.00612839711898889	0	0	0.124410198096909	0	0	0	0	0	0	0.419564117279565
S25931	0	0.0354838930083323	0	0	0	0.141191828650849	0.190947068183269	0.0887336690329497	0	0.00776687319783151	0	0	0.116310448096936	0	0	0	0	0	0	0.419566219829832
S25932	0.0127072232267437	0.024199578146417	0.00747512505217099	0	0	0.135650543449371	0.187956237710117	0.0953645911943191	0	0.00750811358672288	0	0	0.110263118713161	0	0	0	0	0	0	0.418875468920977
S25935	0.00368770208181303	0.0303741730747569	0.00150901679398975	0	0	0.13980059124499	0.184482545305969	0.0920936620582435	0	0.00748753657163534	0	0	0.115726610223331	0	0	0	0	0	0	0.424838162645271
S25953	0.00642535980848151	0.0334393440176431	0.00579087859547356	0	0	0.124686950043447	0.178745072671578	0.100682672155505	0	0.00895327873956832	0	0	0.11158124772849	0	0	0	0	0	0	0.429695196239813
S25956	0.0212102614519444	0.0179004511769063	0.000310852554687015	0	0	0.132975570401094	0.195921539456001	0.0890286295863542	0	0.00800858161430088	0	0	0.113868504792539	0	0	0	0	0	0	0.420775608966173
S25963	0.00290806959120891	0.032050561882503	0.00566787444454067	0	0	0.138759087214039	0.186705953315363	0.0990838997404458	0	0.00599149016297031	0	0	0.114972081361161	0	0	0	0	0	0	0.413860982287768
S25968	0	0.0319921762409663	0.00303652938983757	0	0	0.143936922042081	0.193665453486305	0.084302932119078	0	0.00880500247506365	0	0	0.11116830186251	0	0	0	0	0	0	0.423092682384159
S25977	0	0.0406222716888642	0	0	0	0.158629749045615	0.195783182924949	0.0762960407261402	0	0.0067637805070133	0	0	0.111752977247639	0	0	0	0	0	0	0.410151997859779
S2598	0.0117682140163283	0.0214739438494732	0.002447188673681	0	0	0.130134936273926	0.195034221551927	0.0925380813586129	0	0.00532221713116742	0	0	0.112924584355851	0	0	0	0	0	0	0.428356612789033
S25980	0.00794161374027113	0.0248470447143542	0.00165408364873512	0	0	0.146528391348835	0.185432397188628	0.0923911672879544	0	0.00389829959334111	0	0	0.116684170707056	0	0	0	0	0	0	0.420622831770825
S25982	0.0108178804772646	0.0272129554685216	0.00521276649156812	0	0	0.126311936225596	0.192948853466165	0.0803834032132413	0	0.0106697702513186	0	0	0.11298850577123	0	0	0	0	0	0	0.433453928635094
S25993	0.0116732817234233	0.0254031638764817	0.00782633880705719	0	0	0.143058554242994	0.180991291802273	0.0809754696750579	0	0.00943438697720368	0	0	0.110678604872984	0	0	0	0	0	0	0.429958908022525
S26	0.0127492362758164	0.0288685152906646	0	0	0	0.133840243752538	0.197066424426028	0.0896349830838748	0	0.00722367962112668	0	0	0.109790010671842	0	0	0	0	0	0	0.420826906878109
S26000	0.015362290356593	0.0172214362467406	0.00800837102961509	0	0	0.137993807140678	0.190409461529883	0.0853166918577045	0	0.00816195562366678	0	0	0.113294456117046	0	0	0	0	0	0	0.424231530098073
S26002	0.00380498429947799	0.0312502572649802	0.00509630810245707	0	0	0.135954296826697	0.18873296263743	0.0911512885984115	0	0.00709460834480799	0	0	0.109609325484109	0	0	0	0	0	0	0.427305968441629
S26005	0.00426796704827381	0.0322496168138795	0	0	0	0.127615081188185	0.197825006442758	0.0807639963534396	0	0.00922597341300297	0	0	0.112643408152575	0	0	0	0	0	0	0.435408950587886
S2601	0	0.0391633448995552	0.000698013036612148	0	0	0.150596887881732	0.183654429517036	0.0877214711513712	0	0.00594367522915343	0	0	0.109480772382994	0	0	0	0	0	0	0.422741405901546
S26014	0	0.0351600547733158	0	0	0	0.157107302572318	0.183284709000751	0.0852693765778288	0	0.00331999753773379	0	0	0.118967325519838	0	0	0	0	0	0	0.416891234018215
S26019	0.0132084532413147	0.02425793933311	0.000485517022918017	0	0	0.134060149264831	0.198920384955994	0.0895767295496068	0	0.00605618314059962	0	0	0.111899280432052	0	0	0	0	0	0	0.421535363059574
S2602	0.0130234236538755	0.0218561564299678	0.00129525381457237	0	0	0.142654411405412	0.193316196532285	0.0839298532130257	0	0.00545088349913543	0	0	0.112783374173521	0	0	0	0	0	0	0.425690447278206
S26020	0.0116466709298878	0.0235811049589196	0.00211774694048318	0	0	0.131357157692195	0.191960449117322	0.0933023855991289	0	0.00668076159086391	0	0	0.111371461677906	0	0	0	0	0	0	0.427982261493293
S26021	0	0.0361983842873487	0.00200475506098897	0	0	0.142100440365409	0.199930715598728	0.0766405130342769	0	0.00891161246730295	0	0	0.111265657124667	0	0	0	0	0	0	0.422947922061278
S26026	0	0.0345837313530439	0.0020657825261846	0	0	0.12851239431296	0.194561728491168	0.0833642748502249	0	0.0107044956942238	0	0	0.114290007161851	0	0	0	0	0	0	0.431917585610344
S26031	0	0.034713400722696	0.00174404584910725	0	0	0.127870916511429	0.189442132969607	0.0875265547236911	0	0.0079392615034971	0	0	0.114303267001279	0	0	0	0	0	0	0.436460420718694
S26042	0	0.0321789737102101	0.00096359283311515	0	0	0.12436058422858	0.19327928682006	0.0947835824043427	0	0.00713676859997743	0	0	0.116427810058121	0	0	0	0	0	0	0.430869401345593
S26047	0	0.0294100096182942	0.00509476339752647	0	0	0.127218575588183	0.208244129218164	0.0726676057957484	0	0.0109240806550001	0	0	0.111641682294937	0	0	0	0	0	0	0.434799153432147
S26057	0	0.0327449367859313	0	0	0	0.132520860566439	0.205373906195863	0.0748340415361052	0	0.00871422027132605	0	0	0.11645341118551	0	0	0	0	0	0	0.429358623458826
S26071	0.00324612502180297	0.0240709897146744	0.00645601101380535	0	0	0.134694714485482	0.194968148507721	0.0917273768655488	0	0.00868883824000381	0	0	0.111861815548543	0	0	0	0	0	0	0.424285980602419
S26073	0	0.038703869289879	0	0	0	0.152443984104291	0.183133077382072	0.0768644429524622	0	0.00786632103295774	0	0	0.111752169110482	0	0	0	0	0	0	0.429236136127855
S26078	0.0102260575607575	0.0322147004822868	0	0	0	0.142894650737327	0.182704400986693	0.0828615717198319	0	0.00861474721491762	0	0	0.112294321851149	0	0	0	0	0	0	0.428189549447037
S26084	0.0145190407191996	0.023911332212831	0.00313064996590115	0	0	0.118651852535338	0.203640817810592	0.097946706311569	0	0.00714160453125387	0	0	0.111663647067715	0	0	0	0	0	0	0.419394348845601
S26085	0.000755527537033294	0.0375971058117752	0	0	0	0.147536355434452	0.187629781453626	0.0863693827785108	0	0.00449319578609537	0	0	0.113218436568095	0	0	0	0	0	0	0.422400214630413
S26088	0	0.0353193560992259	0.00126513094039553	0	0	0.153517082700313	0.194157971412588	0.0846492233929011	0	0.00424274502451048	0	0	0.116268416404201	0	0	0	0	0	0	0.410580074025864
S26091	0	0.0316818851185053	0	0	0	0.132775937555045	0.191180649628305	0.0986982297994898	0	0.0061729520668683	0	0	0.120433355005157	0	0	0	0	0	0	0.419056990826629
S26098	0.00426592347330143	0.0361227975800924	0	0	0	0.145345821453178	0.192329322531263	0.0787801079714213	0	0.0078865895100572	0	0	0.111128174751677	0	0	0	0	0	0	0.42414126272901
S26110	0	0.0332225364229803	0.00494479545531708	0	0	0.112628082524772	0.202338970747505	0.0774175997557072	0	0.0120599231468503	0	0	0.121189337092754	0	0	0	0	0	0	0.436198754854114
S26116	0.0129971312168824	0.0209388571980475	0.00432282135900058	0	0	0.143861189817729	0.181138865423112	0.0896150543896084	0	0.0078763040247489	0	0	0.113694630467806	0	0	0	0	0	0	0.425555146103065
S26120	0.0169163851675171	0.0155023033183676	0.00747567671600157	0	0	0.141427832249902	0.178860610280123	0.0863397427076822	0	0.00959487366270583	0	0	0.111014639643984	0	0	0	0	0	0	0.432867936253718
S26129	0.00510097930245494	0.0283634874484033	0.00260800350055867	0	0	0.142756639582588	0.192233067416197	0.0816777127103723	0	0.0067271249720397	0	0	0.118606351569695	0	0	0	0	0	0	0.421926633497691
S26132	0.0104037669063974	0.0221262920989374	0.00902872386454821	0	0	0.128502246130464	0.180572557778721	0.10528318780254	0	0.00798360134786955	0	0	0.108385798773792	0	0	0	0	0	0	0.427713825296731
