	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S581	0.00245304988000863	0.0394672008415209	0.00256712313200932	0	0	0.125686061845544	0.180206735176395	0.0918726581020363	0	0.00626189873884326	0	0	0.120975152883872	0	0	0	0	0	0	0.430510119399771
S5815	0	0.0319219334053735	0.00772130001833655	0	0	0.145499386506657	0.179830848089084	0.0828645358890646	0	0.00896000909352968	0	0	0.116350478609536	0	0	0	0	0	0	0.426851508388419
S582	0.00877946199254625	0.0256919101170443	0.00835238533011172	0	0	0.119359604586428	0.188665591360971	0.0923984064759027	0	0.00796925374030466	0	0	0.113836297998388	0	0	0	0	0	0	0.434947088398304
S5821	0	0.0412507326924836	0.000591690916531363	0	0	0.147877284735974	0.180965966349076	0.0896336369726445	0	0.0073837649415844	0	0	0.112521231992076	0	0	0	0	0	0	0.419775691399631
S5822	0.00826394416330652	0.0237333885852542	0.00109366308046593	0	0	0.124816453988242	0.181314650886963	0.0866425551487609	0	0.0100072884947442	0	0	0.119471506053378	0	0	0	0	0	0	0.444656549598885
S5823	0.0172751711219425	0.0184119207864303	0.00472444918646217	0	0	0.128160664632299	0.182538980949015	0.0927522103392999	0	0.00904329046223005	0	0	0.111850325799066	0	0	0	0	0	0	0.435242986723255
S5827	0.0100147236962613	0.0285456072029458	0.00715471912882262	0	0	0.139619638583266	0.191005157225956	0.0855002963704014	0	0.00651570802623612	0	0	0.114832737462102	0	0	0	0	0	0	0.416811412304009
S5833	0	0.0370024426026996	0.00139810003687532	0	0	0.146641076928323	0.174477292360135	0.0897995856130014	0	0.00602550734128268	0	0	0.116262946058441	0	0	0	0	0	0	0.428393049059242
S5844	0	0.0325370023204735	0	0	0	0.176145963742307	0.175272323713595	0.0782865144795009	0	0.0048744395303305	0	0	0.113699982935985	0	0	0	0	0	0	0.419183773277808
S5846	0.00221185709512652	0.0390654405057752	0	0	0	0.15853308654566	0.184313682662001	0.084392303876041	0	0.00436412616972377	0	0	0.113132463469022	0	0	0	0	0	0	0.41398703967665
S5852	0	0.0379979102664715	0.00242532463975509	0	0	0.143725338083163	0.173698010277845	0.100477890443006	0	0.00700332252727769	0	0	0.115634606334924	0	0	0	0	0	0	0.419037597427558
S5853	0.00843754549410776	0.0315305183833072	0.00244653591562109	0	0	0.15219646100005	0.180240916900758	0.0790747862190782	0	0.00770578319649373	0	0	0.114517727354764	0	0	0	0	0	0	0.42384972553582
S5863	0.00941451335671997	0.0343796727802873	0.00569170172224687	0	0	0.133468033536414	0.183960252855076	0.0824085950180912	0	0.00840697789448262	0	0	0.111377076973486	0	0	0	0	0	0	0.430893175863196
S5877	0.0237140398391894	0.013156605895822	0.00603023125208808	0	0	0.149281221745075	0.1774021670407	0.0859530815383939	0	0.00803155355244972	0	0	0.112719907416687	0	0	0	0	0	0	0.423711191719595
S5881	0.0132784542314779	0.0212665339595701	0.00270481716849233	0	0	0.129059149255761	0.204690072474897	0.0864723913386295	0	0.00629196030668395	0	0	0.109657503847058	0	0	0	0	0	0	0.42657911741743
S5883	0.0089697059583112	0.023843373547664	0.00611873389499671	0	0	0.127937936657126	0.186608342023706	0.0957442419733401	0	0.00907550993052428	0	0	0.111406020688205	0	0	0	0	0	0	0.430296135326126
S5884	0.000202363741354835	0.0376468902101861	0.00416126044264356	0	0	0.146408152558595	0.178801672380821	0.0903510366500486	0	0.00698052385293614	0	0	0.111650780273793	0	0	0	0	0	0	0.423797319889622
