	B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
S581	0.0809750665091773	0.0251600550518341	0.037824570781733	0.0527124111454398	0	0.105592451138892	0	0.00378716270659511	0.0462008837546784	0.0968962460936084	0	0.0167027850699395	0.083822320603542	0.0858583247102812	0	0.140374336800706	0.0655838737411057	0.0131072610222017	0	0.0486961322388317	0.0532618529609141	0.04344426567052
S5815	0.0728220149107416	0.0204595742068474	0.0468251378854079	0.0615605601619685	0	0.103899387308491	0	0.00799767272045707	0.0480366184219647	0.0863695997114565	0	0.0137895190812044	0.0896667862180419	0.0795568402174488	0	0.137355975850371	0.0637720931491956	0.022527861151026	0	0.0531746981986538	0.0538853675488309	0.0383002932578932
S582	0.0848512066688845	0.0154944654335075	0.0498112128676383	0.0509654391718017	0	0.103975054214546	0	0	0.0467986080287126	0.0867234709730594	0	0.0176506961607506	0.0896514080319408	0.074945960441204	0	0.139348520898183	0.0644106681830527	0.0318447425107981	0	0.0507768963416074	0.0554127316758061	0.0373389183985067
S5821	0.0791067251414061	0.0222982446003207	0.0391717619344498	0.057701301340455	0	0.100879105654288	0	0.0155310086388481	0.051582688298401	0.0828576944850758	0	0.0140277462333902	0.0864079399558791	0.0756148800879369	0	0.139125022193974	0.0624008164951876	0.0222359133257578	0	0.0517501574090252	0.0548070530167239	0.0445019411888804
S5822	0.0837806162515628	0.0138026534133404	0.0389669140895866	0.0590708335704652	0	0.107966971785915	0	0	0.0430205137502469	0.0863668450255351	0	0.0167895994888182	0.0872235572566974	0.0779043392515733	0	0.144416646593336	0.0663016296724044	0.0301240796245429	0	0.0526029554179519	0.0558436091585552	0.0358182356494685
S5823	0.0919394728913105	0.00939302268647189	0.041093505824983	0.0622867844453281	0	0.106765413489604	0	0	0.0398180859415231	0.0962710749541422	0	0.0160214829914858	0.0878890118644363	0.073293857898459	0	0.140587187967451	0.0658794354429367	0.0291886668776573	0	0.0502679603815881	0.0507067291437071	0.0385983071989157
S5827	0.0872269389940839	0.0135182351717554	0.0453747542250609	0.0613915442045721	0	0.102504138305145	0	0	0.0459285724948233	0.0859810134815897	0	0.0152297712794674	0.0895093284581136	0.0775810792024272	0	0.144331051023459	0.0623568920767703	0.0261740298790317	0	0.0501989641665033	0.0501732245564196	0.0425204624807773
S5833	0.0828368114655626	0.0183121219445026	0.0410594859718817	0.0555491929132454	0	0.0980319750992222	0	0.011991590383101	0.0502866037708701	0.0837218617560123	0	0.0156905905700317	0.0856142451036105	0.0797491645125112	0	0.138294975686241	0.0642865971765851	0.0244103325796201	0	0.0480697685579684	0.0570548796805455	0.0450398028284883
S5844	0.0774905263949311	0.0179176292497568	0.0424869886107579	0.0685101319877488	0	0.0936138387819857	0	0	0.0489688803594017	0.0959934692176324	0	0.0137848804346371	0.0835091372863092	0.0747237545050422	0	0.138635213301583	0.0598365144113158	0.0208674117223111	0	0.0547947207380412	0.0577164129666815	0.0511504900318651
S5846	0.0804008375182996	0.0279554764955589	0.0390044153071847	0.0628477256218306	0	0.102514659768921	0	0.00739596486133086	0.0500002440180435	0.0840884836609572	0	0.0134844808067735	0.0876511518937687	0.0768896863449461	0	0.137994646988094	0.0640439444377781	0.0162012350242164	0	0.0503788611567125	0.0537562080577462	0.045391978037838
