	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
S22100	0	0.339653315021071	0.447080871675616	0.00429132526294331	0.15937232615944	0	0	0	0	0	0	0	0.000924924518234794	0	0	0	0	0	0.0486772373626944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22106	0	0.33602594146123	0.454076536532197	0.00112971418315146	0.165232797494942	0	0	0	0	0	0	0	0.000959889319670178	0	0	0	0	0	0.0425751210088096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22109	0	0.313835951893853	0.463856331180261	0.000980320706256178	0.172012680844527	0	0	0	0	0	0	0	0.00104121419250443	0	0	0	0	0	0.0482735011825986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22110	0	0.316288472026011	0.46832168231699	0.00374151563773985	0.171291926277055	0	0	0	0	0	0	0	0.000899944293139663	0	0	0	0	0	0.0394564594490643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22113	0	0.323458311071126	0.467725762922625	0.00256432565429748	0.163783375569187	0	0	0	0	0	0	0	0.000885185404878999	0	0	0	0	0	0.0415830393778855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22114	0	0.228927508605385	0.550540398302425	0	0.175929851592688	0	0	0	0	0	0	0	0.00103515052850477	0	0	0	0	0.00013204889637209	0.0434350420746252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22117	0	0.30292995964984	0.462298823600394	0.00424831168950608	0.18661683047355	0	0	0	0	0	0	0	0.000940272633428104	0	0	0	0	0	0.0429658019532817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2212	0	0.321551779824818	0.472480882515972	7.80735770633315e-05	0.157497031547647	0	0	0	0	0	0	0	0.0010060440197139	0	0	0	0	0	0.0473861885147854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22126	0	0.321297993191881	0.462735377750672	0.00368593694349758	0.169646788841736	0	0	0	0	0	0	0	0.000989991235579589	0	0	0	0	0	0.0416439120366344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22129	0	0.313551242511284	0.468476912263943	0.000834486248285718	0.169473058248687	0	0	0	0	0	0	0	0.00103012985526591	0	0	0	0	0	0.0466341708725349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22131	0	0.340950551009505	0.453428023814496	0.00345266182865435	0.159715722303804	0	0	0	0	0	0	0	0.000912089332453176	0	0	0	0	0	0.0415409517110869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22144	0	0.174781053801444	0.593756394047779	0.00263543859130091	0.18629120210059	0	0	0	0	0	0	0	0.000972247972899504	0	0	0	0	0.00116249402656712	0.0404011694594192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22147	0	0.35334584757647	0.436595256542301	0.000894939293749627	0.158379314866663	0	0	0	0	0	0	0	0.000934246831491754	0	0	0	0	0	0.0498503948893243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22148	0	0.293552381209967	0.483706885850716	0.00425085703502355	0.171627060208681	0	0	0	0	0	0	0	0.000990020421443166	0	0	0	0	0.000538628361703025	0.0453341669124658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22150	0	0.271520686411877	0.488666428878894	0.00462204536002587	0.195859857472556	0	0	0	0	0	0	0	0.000926650498540148	0	0	0	0	0.000342470610256866	0.0380618607678504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22151	0	0.292697534209764	0.485889169948727	0.00161649839174507	0.174249245458172	0	0	0	0	0	0	0	0.000979273366479602	0	0	0	0	0.000107789620977445	0.0444604890041348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22160	0	0.355152259122992	0.432350303410637	0	0.159428203271104	0	0	0	0	0	0	0	0.000967211533371167	0	0	0	0	0	0.0521020226618957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22166	0	0.384036681790939	0.400435491899018	0.00219481937392494	0.171074605623364	0	0	0	0	0	0	0	0.000952376463948937	0	0	0	0	0	0.0413060248488048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22173	0	0.315504337611838	0.471949792499632	0.00105260919805755	0.164157302112016	0	0	0	0	0	0	0	0.000989755245564691	0	0	0	0	0	0.0463462033328916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22174	0	0.327034025016453	0.44172264390189	0.00520384285851441	0.181834044756349	0	0	0	0	0	0	0	0.000966496853851342	0	0	0	0	0	0.0432389466129421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22177	0	0.278529131571728	0.49972353476922	0.000672962838008071	0.174889620665664	0	0	0	0	0	0	0	0.000921701975528267	0	0	0	0	0	0.0452630481798518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22178	0	0.316263302599177	0.473387796318329	0.00272394805981083	0.162842481794106	0	0	0	0	0	0	0	0.000972584507801152	0	0	0	0	0	0.0438098867207768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22181	0	0.320154165841201	0.469526386027326	0	0.16795412689136	0	0	0	0	0	0	0	0.00099805609973438	0	0	0	0	0	0.041367265140379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22185	0	0.299124533333908	0.494037477111646	0.0030266785431721	0.155637920539883	0	0	0	0	0	0	0	0.000766822772298992	0	0	0	0	0	0.0474065676990922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22189	0	0.265885808283473	0.51401316228806	0.00335653469623887	0.170424250241706	0	0	0	0	0	0	0	0.000934386451675764	0	0	0	0	0	0.0453858580388464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22191	0	0.268279298639952	0.522705278323471	0.00550373463923243	0.159801043912063	0	0	0	0	0	0	0	0.00102009269733565	0	0	0	0	0.00169077247412679	0.040999779313819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S222	0	0.342432203847932	0.445926144671624	0.00110977212379152	0.1653599563026	0	0	0	0	0	0	0	0.000771919117383002	0	0	0	0	0	0.0444000039366706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2220	0	0.328972003595338	0.460196386431115	0	0.165619180774881	0	0	0	0	0	0	0	0.00092493591332774	0	0	0	0	0	0.0442874932853387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22226	0	0.304663100413018	0.462787429423406	0.00104554088425374	0.185690290638987	0	0	0	0	0	0	0	0.000896516910048617	0	0	0	0	0.000599468524718161	0.0443176532055673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22227	0	0.306439692014021	0.48117840433101	0.00188955143051654	0.170301196916666	0	0	0	0	0	0	0	0.000904338177297415	0	0	0	0	0	0.0392868171304887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22231	0	0.282447852532341	0.489633542426685	0.00853136619130937	0.172378524761936	0	0	0	0	0	0	0	0.000973014048357023	0	0	0	0	0.000997632239142103	0.0450380678002302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22238	0	0.29576393468086	0.491481517805739	0.00534968771508142	0.164706419575584	0	0	0	0	0	0	0	0.00102362949501081	0	0	0	0	9.43278126964088e-05	0.0415804829150281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2224	0	0.349952706617305	0.445553543344884	0	0.156810764523335	0	0	0	0	0	0	0	0.000941451034295624	0	0	0	0	0	0.0467415344801799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22249	0	0.287451152274278	0.486074410912944	0.00426213451913072	0.175342038345751	0	0	0	0	0	0	0	0.000947340193532928	0	0	0	0	0	0.0459229237543623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22257	0	0.334987189656725	0.454451529199514	0	0.16651875298118	0	0	0	0	0	0	0	0.000953165083183702	0	0	0	0	0	0.043089363079397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22259	0	0.204569874149265	0.580275251696205	0.00273571398064808	0.16606890729209	0	0	0	0	0	0	0	0.000819707750102939	0	0	0	0	0.000413620453378761	0.045116924678311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2226	0	0.351383901502656	0.434363292500649	0.00103448625141891	0.169999564474444	0	0	0	0	0	0	0	0.000970015622687724	0	0	0	0	0	0.0422487396481445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22260	0	0.375103433290119	0.412132426502813	0.00434621437712302	0.162637049737573	0	0	0	0	0	0	0	0.000877843544382722	0	0	0	0	0	0.0449030325479895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22262	0	0.282720889998757	0.504685070619827	0.00231783028000345	0.161306278581671	0	0	0	0	0	0	0	0.000967661259668006	0	0	0	0	0.00194793668570866	0.0460543325743645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22268	0	0.213544044053371	0.57232282937405	0.000524351248134359	0.165160158478196	0	0	0	0	0	0	0	0.00102899451074186	0	0	0	0	0.0022455334279324	0.0451740889075742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22275	0	0.266894829021122	0.507116722507823	0.00176612213535361	0.176140704272242	0	0	0	0	0	0	0	0.00095860037221877	0	0	0	0	0	0.0471230216912404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22289	0	0.335331982063619	0.450373849308279	0	0.168443725746239	0	0	0	0	0	0	0	0.000946296416092596	0	0	0	0	0	0.0449041464657699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2229	0	0.327735590425725	0.45972979433944	0	0.167219517478308	0	0	0	0	0	0	0	0.000948952573289364	0	0	0	0	0	0.0443661451832371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22295	0	0.327111387461091	0.466267460048155	0	0.160371661357625	0	0	0	0	0	0	0	0.000959284047552196	0	0	0	0	0	0.045290207085577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22296	0	0.340817282222389	0.448462302518562	0	0.162456849332933	0	0	0	0	0	0	0	0.000943606601152726	0	0	0	0	0	0.047319959324964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22301	0	0.307687033903563	0.485762387003372	0.000940483388622716	0.161924176264434	0	0	0	0	0	0	0	0.000685329498325553	0	0	0	0	0	0.0430005899416833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22320	0	0.327515980584539	0.457057501071413	0	0.173898934334304	0	0	0	0	0	0	0	0.000709984336407723	0	0	0	0	0	0.040817599673336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22323	0	0.251830097374933	0.535695448690522	0.00289429067394559	0.160141313926774	0	0	0	0	0	0	0	0.00100126312843661	0	0	0	0	0.00050962515834847	0.0479279610470408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22326	0	0.336496423179908	0.451505064120198	0	0.165418474388387	0	0	0	0	0	0	0	0.00095563705700766	0	0	0	0	0	0.0456244012545006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22327	0	0.274684856553481	0.515197247142312	0.00406616985543766	0.16174510322546	0	0	0	0	0	0	0	0.000764755816941329	0	0	0	0	0	0.0435418674063688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22333	0	0.334757986070221	0.456385557089344	0	0.171969824567129	0	0	0	0	0	0	0	0.000916017056980384	0	0	0	0	0	0.0359706152163249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22335	0	0.358543805326824	0.434695820393749	0.00299642239567947	0.160620071246331	0	0	0	0	0	0	0	0.000789679021632721	0	0	0	0	0	0.0423542016157832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22336	0	0.259642989292857	0.526266860902048	0.0003768850517005	0.165737645313877	0	0	0	0	0	0	0	0.00106091334375099	0	0	0	0	0.0017160833606843	0.0451986227350825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22343	0	0.287049026501697	0.491774517603034	0.00564611675668262	0.169121196126899	0	0	0	0	0	0	0	0.000960863684854071	0	0	0	0	0.00176801161266963	0.0436802677141636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22352	0	0.351323480994776	0.430709392369164	0	0.173234374286977	0	0	0	0	0	0	0	0.000970101489453299	0	0	0	0	0	0.0437626508596301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22371	0	0.353573102801341	0.437946411748015	0.000333332458449318	0.164945957555314	0	0	0	0	0	0	0	0.000879891130376779	0	0	0	0	0	0.0423213043065043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22372	0	0.226589207355778	0.563590066287602	0	0.161392823133266	0	0	0	0	0	0	0	0.00105673216089622	0	0	0	0	3.72825634458501e-05	0.0473338884990125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22375	0	0.351880766884525	0.433572299917005	0.00029387762151481	0.163493901755755	0	0	0	0	0	0	0	0.000870418610080718	0	0	0	0	0	0.0498887352111185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22376	0	0.275897555778524	0.514633510246455	0	0.165573633837983	0	0	0	0	0	0	0	0.00083538409931693	0	0	0	0	4.76496653372965e-05	0.0430122663723833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22377	0	0.27638704654219	0.504231382518571	0.000272426587657764	0.168613943354259	0	0	0	0	0	0	0	0.00106645050280519	0	0	0	0	0.0020895627162895	0.0473391877782273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22388	0	0.291467540688848	0.500923888265657	0.00112306827069452	0.157310816251334	0	0	0	0	0	0	0	0.000949427434021344	0	0	0	0	0	0.0482252590894453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22392	0	0.279932945902569	0.50781735128097	0	0.164281725049094	0	0	0	0	0	0	0	0.000941511741212718	0	0	0	0	0	0.0470264660261545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22395	0	0.31738393689887	0.46721462085849	0.00431060546634165	0.166128531554326	0	0	0	0	0	0	0	0.000872358309950447	0	0	0	0	0	0.0440899469120214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22396	0	0.281130407936363	0.48914582272428	0	0.184613937993555	0	0	0	0	0	0	0	0.000935695287970092	0	0	0	0	0	0.0441741360578316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22406	0	0.268328097394334	0.50747317859993	0.00135976044301332	0.177802337044295	0	0	0	0	0	0	0	0.000922822608135988	0	0	0	0	0.000897994422242317	0.043215809488049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22407	0	0.364381858562272	0.419906091105015	0	0.171873497668671	0	0	0	0	0	0	0	0.000702957480470743	0	0	0	0	0	0.0431355951835712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22408	0	0.299774486323204	0.482578118149373	0.00400688064113407	0.17207638112263	0	0	0	0	0	0	0	0.000882987000572162	0	0	0	0	0.000847793221926325	0.0398333535411607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22412	0	0.343690669325171	0.447935283462314	0	0.160371508918863	0	0	0	0	0	0	0	0.000922195417505741	0	0	0	0	0	0.0470803428761462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22416	0	0.401817380930951	0.382686181931495	0.00152020074648102	0.170294284477968	0	0	0	0	0	0	0	0.000816163955317231	0	0	0	0	0	0.0428657879577884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22418	0	0.303601012114186	0.496309318375006	0	0.155957921070206	0	0	0	0	0	0	0	0.000922418745280077	0	0	0	0	0	0.0432093296953223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22421	0	0.297026848255761	0.494228046533611	0.00160085924716379	0.164301784786869	0	0	0	0	0	0	0	0.00101702911442204	0	0	0	0	0	0.0418254320621733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22423	0	0.377866080133723	0.420257667171829	0	0.158483145222877	0	0	0	0	0	0	0	0.000822548906070801	0	0	0	0	0	0.0425705585655009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22424	0	0.314611604782057	0.46933001690512	0.0033493878041873	0.171625660759189	0	0	0	0	0	0	0	0.000939145038771774	0	0	0	0	0	0.0401441847106744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22425	0	0.371408359705632	0.415570513528619	0.00324354761304227	0.168091928544085	0	0	0	0	0	0	0	0.000858382270265041	0	0	0	0	0	0.0408272683383568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S22427	0	0.261455022210686	0.515803441452965	0.00367346284327707	0.174825842038246	0	0	0	0	0	0	0	0.00105004438792625	0	0	0	0	0.000737347599315457	0.0424548394675847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S2243	0	0.27729466520046	0.499067439172294	0.00255604296161711	0.173460967153483	0	0	0	0	0	0	0	0.00105403418259259	0	0	0	0	0	0.0465668513295535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
