	B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S581	0	0.364902051926729	0	0.0604658011504571	0.275760477675455	0.29887166924736
S5815	0	0.364461172582837	0	0.0525423328889275	0.275468731821578	0.307527762706658
S582	0	0.359865172790511	0	0.057627009189876	0.27321945666125	0.309288361358363
S5821	0	0.377366620771118	0	0.0493841338512989	0.275152462564506	0.298096782813077
S5822	0	0.366795714944779	0	0.0492355601907115	0.286283799628984	0.297684925235525
S5823	0	0.367890852077787	0	0.0526118198603035	0.273057039155011	0.306440288906899
S5827	0	0.362085957008449	0	0.0599662880587321	0.262825018529737	0.315122736403082
S5833	0	0.37915433425764	0	0.0471031911915497	0.278992765626322	0.294749708924488
S5844	0	0.367748883918737	0	0.0661724867277939	0.270467800132829	0.29561082922064
S5846	0	0.37449072618306	0	0.0560771136012394	0.270248235694712	0.299183924520989
S5852	0	0.381932700919146	0	0.0552048911103953	0.271341220702829	0.29152118726763
S5853	0	0.368386022202972	0	0.0510467890631632	0.280692899466509	0.299874289267356
S5863	0	0.364277898928947	0	0.0555248745298426	0.2727616142236	0.307435612317611
S5877	0	0.376814641106798	0	0.0533899837501845	0.270713156579276	0.299082218563742
S5881	0	0.364299642250202	0	0.0471840846554032	0.270897778647192	0.317618494447204
S5883	0	0.366511513414441	0	0.0537714961115365	0.273062201094804	0.306654789379219
S5884	0	0.371971300141328	0	0.0603087360960905	0.269188689590175	0.298531274172406
S5889	0	0.369537159739039	0	0.0605718350428259	0.265224995997456	0.30466600922068
S589	0	0.363880390211573	0	0.0627852520529114	0.272984536423126	0.300349821312389
S5903	0	0.36200387969714	0	0.0571115905707669	0.269420295816197	0.311464233915896
S5905	0	0.375736318634264	0	0.0445984710610472	0.27672986568984	0.302935344614849
S5910	0	0.358037558947625	0	0.0542468456162474	0.278263734017435	0.309451861418692
S5911	0	0.357609190362981	0	0.0594953263194069	0.274442521719358	0.308452961598254
S5922	0	0.358635473875524	0	0.0528712845993817	0.278180303081591	0.310312938443503
