	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S17973	0	0.0370737361446682	0.00378839156537077	0	0	0.149653637241162	0.1858128879329	0.0815340855002634	0	0.00771224710667706	0	0	0.108562818145762	0	0	0	0	0	0	0.425862196363196
S17985	0.00819174230043984	0.0275472165986002	0.0107170619987867	0	0	0.134617902755383	0.167507464198366	0.0889612268590797	0	0.00996593876774107	0	0	0.11121317542374	0	0	0	0	0	0	0.441278271097862
S17988	0.00664596455381851	0.0293329897416873	0.00541473814082273	0	0	0.14021211344552	0.180949619007227	0.0727677886897539	0	0.0101275394553854	0	0	0.121160276585048	0	0	0	0	0	0	0.433388970380737
S17993	0.00769967861932582	0.0261924003183692	0.00594019008740313	0	0	0.144792176984558	0.187368109902261	0.0826287528212794	0	0.00751965262626945	0	0	0.109838582273906	0	0	0	0	0	0	0.428020456366627
S18000	0	0.0392606945688252	0.00118756093651642	0	0	0.146921216906985	0.199486841816079	0.0711690352704188	0	0.00756385982164151	0	0	0.109815750223319	0	0	0	0	0	0	0.424595040456214
S18003	0.0150169171881726	0.019367041129455	0.00119801076845657	0	0	0.126391584335678	0.181650934997816	0.09533072825722	0	0.00925184050861909	0	0	0.112164978737354	0	0	0	0	0	0	0.439627964077228
S18005	0.00962241921625395	0.0308900809693843	0.00352963222804318	0	0	0.13107637005752	0.193239393152475	0.0824100270138738	0	0.0097421880237937	0	0	0.110474308241467	0	0	0	0	0	0	0.429015581097189
S18007	0.00098533095094974	0.0341560784857127	0.00419012535804553	0	0	0.14796790875689	0.180264532310972	0.0784190894733607	0	0.00798625152012922	0	0	0.114558443196096	0	0	0	0	0	0	0.431472239947845
S18013	0	0.0359491927636721	0	0	0	0.138277416602404	0.184345900248344	0.0942031734016076	0	0.00721092812824058	0	0	0.11739166899832	0	0	0	0	0	0	0.422621719857411
S18015	0	0.0382689271034226	0.000294863570629001	0	0	0.137394276852056	0.187053626284467	0.0842218553703887	0	0.00896427327292743	0	0	0.117187850561007	0	0	0	0	0	0	0.426614326985102
S18016	0.000832167738084076	0.0347138542619006	0.00386809948226484	0	0	0.143445294233718	0.187959656717784	0.0905928740311205	0	0.00610669754731127	0	0	0.115105709365825	0	0	0	0	0	0	0.417375646621992
S18028	0	0.0320251966961896	0.00246162835388051	0	0	0.151359815360314	0.19561966334469	0.0860444934356569	0	0.00647444930762203	0	0	0.113344688142716	0	0	0	0	0	0	0.412670065358931
S1803	0	0.0367892667444499	0.00529127854447182	0	0	0.142302215606549	0.19211625454812	0.0743459763807419	0	0.00849313739576444	0	0	0.116618416248168	0	0	0	0	0	0	0.424043454531735
S18037	0.0245078350059807	0.0102317062525602	0.0061144671292702	0	0	0.0975768038884088	0.181369016102546	0.10738723592524	0	0.00807008012027441	0	0	0.118801963603134	0	0	0	0	0	0	0.445940891972587
S18038	0.00993463780773298	0.0254878933849263	0.000793220348360882	0	0	0.130726147836967	0.196033272326866	0.0946705413066724	0	0.00758131123231118	0	0	0.112876274714095	0	0	0	0	0	0	0.421896701042068
S18040	0	0.0407036694582476	0	0	0	0.149518070537118	0.185503497739991	0.0882656520274497	0	0.00264068913759812	0	0	0.11892127314234	0	0	0	0	0	0	0.414447147957255
S18046	0.0210044831063123	0.0165474016235916	0.00432313961294108	0	0	0.13726924775487	0.175595644698646	0.090199095021843	0	0.00795950774240493	0	0	0.110910516374932	0	0	0	0	0	0	0.43619096406446
S18055	0.00709374857669634	0.0309108666752474	0.00862402445304876	0	0	0.131058920281698	0.179698401378399	0.0868715722884791	0	0.0102888754609962	0	0	0.111290086264769	0	0	0	0	0	0	0.434163504620667
S18060	0.0156221171256629	0.0231193230549719	0.0023091987760022	0	0	0.136604993184975	0.185264148947549	0.100322426207569	0	0.00511925261190034	0	0	0.111818025302112	0	0	0	0	0	0	0.419820514789258
S18063	0.00808946722055609	0.0313481850290768	0.000333472791623015	0	0	0.150429105521284	0.165623429864044	0.0928181599395837	0	0.00829003436299162	0	0	0.114058087036181	0	0	0	0	0	0	0.429010058234659
S18064	0	0.0325799269865378	0	0	0	0.135332473983352	0.195199993151142	0.0839523757979438	0	0.0081553485319027	0	0	0.117878685472269	0	0	0	0	0	0	0.426901196076853
S18067	0	0.0313802648662773	0.00113701337263356	0	0	0.142917529602457	0.205825955210558	0.0879270472351536	0	0.00709827309810472	0	0	0.113068587009741	0	0	0	0	0	0	0.410645329605075
S18071	0.00562999002337989	0.0302460499278581	0.00549130993741136	0	0	0.129526297386959	0.180037767511891	0.0932162608150021	0	0.00891278245419272	0	0	0.10831471017177	0	0	0	0	0	0	0.438624831771536
S18079	0.00140100650287889	0.0386135293957481	0	0	0	0.132092724340833	0.180351852510326	0.0979775763142718	0	0.00866161472144511	0	0	0.105130645334771	0	0	0	0	0	0	0.435771050879726
S1808	0	0.028760957333081	0.000787783209474129	0	0	0.135383197772056	0.201960470778582	0.0863120618515211	0	0.00821540335574864	0	0	0.113610209373207	0	0	0	0	0	0	0.42496991632633
S18080	0.00420648967558736	0.0326663658096713	0.00095733903872381	0	0	0.132960290592468	0.196333252250443	0.0910132964810225	0	0.00815430996347997	0	0	0.111684690085637	0	0	0	0	0	0	0.422023966102967
S18085	0.00508244157131024	0.0293111581246474	0.00334680338358352	0	0	0.123688560356593	0.203106919867	0.0765788354496995	0	0.0087522564949564	0	0	0.120447716724014	0	0	0	0	0	0	0.429685308028196
S18089	0.0122873506604137	0.0250911682491044	0.000331234935600836	0	0	0.131394882290562	0.19502941490028	0.0926798087366016	0	0.00589708379983152	0	0	0.112317448355314	0	0	0	0	0	0	0.424971608072291
S18103	0	0.0352025732877811	0	0	0	0.155351063958497	0.1843096651138	0.0772337180884993	0	0.00718843942414992	0	0	0.117637362583616	0	0	0	0	0	0	0.423077177543657
S18107	0.00254289119265463	0.0320686942500151	0.00500733619132186	0	0	0.139389540162744	0.196790321063032	0.0878722438160071	0	0.00419149118936373	0	0	0.116862457808601	0	0	0	0	0	0	0.415275024326261
S18117	0.00308215040177052	0.0330930011487595	0.00418836351585595	0	0	0.147511067675362	0.176694416906955	0.0969561242732837	0	0.00589670655714973	0	0	0.117461793106186	0	0	0	0	0	0	0.415116376414677
S18127	0	0.0309247406739535	0.0043616437413773	0	0	0.141611320883036	0.190865960095227	0.0825447397116755	0	0.0100370858365626	0	0	0.117561069566571	0	0	0	0	0	0	0.422093439491597
S18135	0	0.032333772792456	0.00458774307027326	0	0	0.157347382477054	0.200836643076736	0.0781790908593852	0	0.00711185429740056	0	0	0.110376883129504	0	0	0	0	0	0	0.409226630297191
S18139	0	0.036717172794531	0.00184135251623097	0	0	0.140152964174906	0.182373407941259	0.0932297099360739	0	0.00494562663182321	0	0	0.113288374042322	0	0	0	0	0	0	0.427451391962854
S18142	0.0123100596321767	0.0220772335982751	0.00191057996118219	0	0	0.129418002436871	0.190005572640498	0.0968432334601695	0	0.00692681826032245	0	0	0.11049437792577	0	0	0	0	0	0	0.430014122084736
S1815	0.0100963546416156	0.0271079535510615	0.00575598288167176	0	0	0.136240481947319	0.175707341116228	0.105602441778734	0	0.00555207754335875	0	0	0.109288347138861	0	0	0	0	0	0	0.42464901940115
S18152	0.0100534148330746	0.0256451924143297	0.00257318711985021	0	0	0.121770339389292	0.192389316395135	0.0845484907611839	0	0.0101270641315286	0	0	0.115432374569306	0	0	0	0	0	0	0.4374606203863
S18155	0.00418575414563259	0.0349593231648101	0.00181126944047677	0	0	0.143799821204031	0.180249111222421	0.100640303529783	0	0.00370949554933472	0	0	0.110662482243709	0	0	0	0	0	0	0.419982439499802
S1816	0	0.032077320506138	0	0	0	0.155408234427835	0.178992842689052	0.0824641137792217	0	0.00498782787563196	0	0	0.12120935647735	0	0	0	0	0	0	0.424860304244771
S18161	0	0.0347041785568466	0.0029627219476487	0	0	0.137067897365277	0.187132681547207	0.0838300902742476	0	0.00713323095301601	0	0	0.118907714439199	0	0	0	0	0	0	0.428261484916558
S18173	0.00211471506374924	0.0328293166720385	0.00296472517649505	0	0	0.139004134752812	0.204479274594374	0.0762264478904094	0	0.00850985045579581	0	0	0.109769705296202	0	0	0	0	0	0	0.424101830098125
S18180	0.00579043306759179	0.0300740495190576	0.00342671936503648	0	0	0.130112169716186	0.194223041456428	0.0909085519514867	0	0.00813725417187609	0	0	0.106543206609883	0	0	0	0	0	0	0.430784574142455
S18182	0	0.0310995001767404	4.7308243065102e-05	0	0	0.160602752355403	0.189012129050821	0.0810917235625344	0	0.00609863293107721	0	0	0.125626099875367	0	0	0	0	0	0	0.406421853804991
S18189	0	0.0298842164853488	0	0	0	0.135279380078283	0.195924402406249	0.0969631995174004	0	0.00494602849124329	0	0	0.113270873471179	0	0	0	0	0	0	0.423731899550297
S18199	0.0030704042726134	0.0346255953164627	0.0030764607835461	0	0	0.162562117331962	0.180017970635947	0.078380685897035	0	0.00674091772006246	0	0	0.11173855603084	0	0	0	0	0	0	0.419787292011532
S18212	0	0.0368228174747873	0	0	0	0.158864606255714	0.186353207891707	0.0834703379133568	0	0.00412465981547614	0	0	0.120411484583044	0	0	0	0	0	0	0.409952886065915
S18222	0.0125214904090182	0.0242125191792431	0	0	0	0.131877493914284	0.190950603681003	0.0957956449187949	0	0.00485150430152482	0	0	0.118079942934968	0	0	0	0	0	0	0.421710800661165
S18228	0.0103866613949698	0.0304426171055632	0	0	0	0.134215111786284	0.184945317663328	0.0916946961215687	0	0.00650889357125503	0	0	0.116518180943111	0	0	0	0	0	0	0.42528852141392
