	B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S21863	0	0.381164704481445	0	0.0480264506233533	0.271746763955386	0.299062080939815
S21867	0	0.360740750964286	0	0.0514046947386402	0.273634384195724	0.31422017010135
S2187	0	0.368116060288079	0	0.0509786734090636	0.276313853359394	0.304591412943463
S21895	0	0.367733811757396	0	0.0471467883811625	0.277126587453997	0.307992812407445
S21900	0	0.376372939225519	0	0.0557789914098747	0.270096640727407	0.297751428637198
S21906	0	0.367984333502867	0	0.0566552879398691	0.274735279018655	0.300625099538609
S21913	0	0.378217371484467	0	0.0482971540604232	0.271980644295393	0.301504830159717
S21917	0	0.369256382129864	0	0.052706463147279	0.278595805146574	0.299441349576283
S21919	0	0.365031037935859	0	0.0526018585010349	0.278024392864509	0.304342710698598
S2192	0	0.375342896326626	0	0.0605347527426328	0.264711983949549	0.299410366981192
S21936	0	0.35411736073101	0	0.0585450956743608	0.273116948956212	0.314220594638417
S21937	0	0.368863985275556	0	0.0445556867800488	0.279385093633278	0.307195234311117
S21942	0	0.364639909631909	0	0.0535626159437607	0.270609299227828	0.311188175196502
S21948	0	0.369158583036804	0	0.0474974278504061	0.289197448318276	0.294146540794515
S21957	0	0.372073526796242	0	0.0561495311982304	0.269974234763385	0.301802707242142
S21959	0	0.365712322766375	0	0.0606593064475258	0.28049708906204	0.293131281724059
S21960	0	0.364164423788271	0	0.0505462101644312	0.285266594248672	0.300022771798625
S21961	0	0.365383455549638	0	0.0669126331461546	0.272237731513429	0.295466179790778
S21976	0	0.383393646500263	0	0.0528132123272055	0.2667890823501	0.297004058822431
S21979	0	0.367995051637899	0	0.059747934205279	0.274016578490939	0.298240435665883
S21980	0	0.39299557720873	0	0.0555129601329679	0.276449677073751	0.275041785584551
S21984	0	0.346676260662936	0	0.0613700506047695	0.28177633981239	0.310177348919904
S2199	0	0.366734268548282	0	0.05976963807476	0.27236378814667	0.301132305230288
S21994	0	0.373255148534249	0	0.0475896598110209	0.275594857209544	0.303560334445186
S21999	0	0.368623442099878	0	0.0525372888955176	0.271402054354765	0.307437214649839
S22002	0	0.375248229043167	0	0.0564593325349494	0.265200264333164	0.303092174088719
S22011	0	0.373759363456215	0	0.0500813494994105	0.278394871486374	0.297764415558001
S22023	0	0.354973496524083	0	0.0441236214888005	0.28834298092045	0.312559901066667
S22025	0	0.378361532968	0	0.0645756524438804	0.267194678334803	0.289868136253316
S22026	0	0.366818060602184	0	0.0521960681205601	0.271976059897016	0.30900981138024
S22032	0	0.35010078185068	0	0.0509686208169562	0.281768983188701	0.317161614143663
S22034	0	0.36405594647779	0	0.0504654966565104	0.271797490733558	0.313681066132142
S22038	0	0.363954488793434	0	0.0592585715157787	0.27171419579175	0.305072743899037
S22041	0	0.365345740473212	0	0.0468268558331573	0.267834772474477	0.319992631219154
S22046	0	0.374124193969397	0	0.0504862955007391	0.27269368558765	0.302695824942214
S22048	0	0.362116761071271	0	0.0606450052050189	0.264861881202137	0.312376352521573
S2207	0	0.357181458944639	0	0.0599721143287552	0.265875246834927	0.316971179891679
S22070	0	0.367494108144645	0	0.048738605275832	0.275694270565757	0.308073016013766
S22075	0	0.378690386174145	0	0.0559275940969775	0.271978649692758	0.293403370036119
S22077	0	0.375420683040164	0	0.0494512601085394	0.27229729076537	0.302830766085927
S22078	0	0.367788706086164	0	0.0428468637851124	0.278604134316116	0.310760295812608
S2210	0	0.371610728447248	0	0.0575641814348161	0.26590616123939	0.304918928878545
S22100	0	0.353474884900836	0	0.0482470540534324	0.276365488790675	0.321912572255057
S22106	0	0.370249830656152	0	0.0557777782779914	0.27605577432315	0.297916616742707
S22109	0	0.365656076872582	0	0.043935305424911	0.277939835067024	0.312468782635483
S22110	0	0.367243975420325	0	0.0560914381553268	0.268850980116903	0.307813606307445
S22113	0	0.375439731652288	0	0.0615730851826227	0.269857185462425	0.293129997702665
