	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S10001	0.0869766022693735	0	0	0	0	0.0145814304703391	0	0	0	0.0180522193744286	0.211480648143264	0	0.0712433606888488	0.501095112516898	0.0431318755300783	0	0	0.0364384226231132	0.0170003283836563	0	0
S10006	0.0808869256574331	0	0	0	0	0.0217364186468328	0	0	0	0.0799509603629799	0.188678142372464	0	0.103588747017104	0.47117679799034	0.0493561888452643	0	0	0	0.00462581910758165	0	0
S1001	0.0822998831168196	0.00718499252964062	0	0	0	0.0224706392794104	0	0	0	0.118553280562152	0.185826793181226	0	0.0882263489356135	0.435457021386373	0.0564756053455863	0	0	0	0.00350543566317851	0	0
S10010	0.0863843861985825	0	0	0	0	0.0196013078123791	0	0	0	0.0796931977196041	0.243856925205394	0	0.0688309949965216	0.436456069367297	0.049277056189777	0	0	0.00310932101169082	0.012790741498754	0	0
S10011	0.0846535652673047	0	0	0	0	0.0204881187135735	0	0	0	0.0162595222841924	0.198630588581337	0	0.0609117324262317	0.477907895464459	0.0431720913303718	0.0420404655297584	0	0.0448711428410127	0.0110648775617591	0	0
S10014	0.0798978695044507	0	0	0	0	0.0165791453443456	0	0	0	0.0948497832863335	0.200317235379219	0	0.0860255017843541	0.463984023417352	0.0543786502194141	0	0	0	0.00396779106453126	0	0
S10026	0.107905376088587	0.017681339041669	0	0	0	0.0186640263477048	0	0	0	0.108591907672755	0.205635465184335	0	0.0776888716753358	0.407228685840659	0.0566043281489543	0	0	0	0	0	0
S10032	0.117953875483077	0	0	0	0	0.0168582650042992	0	0	0	0.0946099073584608	0.200803601043873	0	0.0769511443585841	0.433054806199996	0.0568005733814007	0	0	0	0.00296782717030916	0	0
S10036	0.0724602534144234	0.00780259028382634	0	0	0	0.0248874921197778	0	0	0	0.096630457366523	0.204677399919256	0	0.0948333726299345	0.44104027663061	0.057668157635649	0	0	0	0	0	0
S10042	0.0938972074728292	0.00124767325506765	0	0	0	0.0181275136163034	0	0	0	0.0970374134991548	0.207023423102097	0	0.0845671428093006	0.434652134131805	0.0526408217026698	0	0	0	0.0108066704107724	0	0
S10044	0.100892095007171	0.0179045892816909	0	0	0	0.015399441247249	0	0	0	0.103915010989505	0.207235700898027	0	0.0843475265596658	0.409872155254149	0.0516850097630151	0	0	0	0.00874847099952762	0	0
S10049	0.113269240633652	0.00158671415093337	0	0	0	0.012508759840004	0	0	0	0.10081930935498	0.192978546037192	0	0.0977229658689325	0.422130662952901	0.0549715405112895	0	0	0	0.00401226065011522	0	0
S10057	0.0586160802627129	0	0	0	0	0.0217111177046474	0	0	0	0.0651207373456998	0.158650805411131	0	0.0772097858239568	0.537411260728426	0.0504660085511034	0	0	0.030814204172323	0	0	0
S10062	0.109245275723707	0	0	0	0	0.0167718230634461	0	0	0	0.0789770291854316	0.200370444967234	0	0.0761370793284382	0.441089815666202	0.0557965706812876	0	0	0.0111672448727605	0.0104447165114932	0	0
S10066	0.0727969093397799	0	0	0	0	0.015470982209667	0	0	0	0.0372791075610255	0.254845055075558	0	0.0775207329473823	0.459288843276956	0.0465973311100548	0.0103204854671516	0	0.00844557065445958	0.0174349823579647	0	0
S10067	0.105772137226857	0	0	0	0	0.0125244232739876	0	0	0	0.121576322641628	0.174401034636329	0	0.083895447948086	0.433603450618829	0.0526044026266012	0	0	0.015622781027683	0	0	0
S1007	0.093271304222447	0	0	0	0	0.021241631349011	0	0	0	0.073844279856462	0.188622440786198	0	0.0880856688724959	0.484401864021659	0.0467967700689125	0	0	0	0.00373604082281463	0	0
S10073	0.0945072993138165	0	0	0	0	0.0134481632177346	0	0	0	0.0643557407058222	0.187382266698317	0	0.0754868418920266	0.433880889318426	0.0467045320488931	0	0	0.0653834369176744	0.01885082988729	0	0
S10077	0.0993381809060912	0	0	0	0	0.0146373877959114	0	0	0	0.0369981157661689	0.201212932326077	0	0.0611263674173608	0.491171050687296	0.0461401124680749	0.00121128639963462	0	0.0343302994550209	0.0138342667783642	0	0
S10080	0.0866271322668988	0	0	0	0	0.0185988854875405	0	0	0	0.0521528347294232	0.208149199135498	0	0.0699108894236737	0.472377259622534	0.0448881228320666	0	0	0.0273587535632148	0.0199369229391508	0	0
S10082	0.119922096006509	0	0	0	0	0.0207570290860942	0	0	0	0.0742913470642684	0.196655915276458	0	0.0592340136604011	0.432546502232126	0.0502328361716728	0.00211836878027405	0	0.0352269044719321	0.00901498725026537	0	0
S10087	0.132365368514767	0	0	0	0	0.00919275852485252	0	0	0	0.0946260081469667	0.189072201127986	0	0.0835732533314344	0.428211342494516	0.0545941854150763	0	0	0	0.00836488244440096	0	0
S10089	0.0871140434737164	0	0	0	0	0.013249198385131	0	0	0	0.0549709763552809	0.2133500279209	0	0.0738066181642724	0.490522370675088	0.0476500572540816	0.0112967905466585	0	0.00803991722487077	0	0	0
S1009	0.119960121294493	0	0	0	0	0.0196867553093063	0	0	0	0.0221048676354491	0.160969398969533	0	0.057444569348435	0.467048505067311	0.0424975625906055	0	0	0.079081620799054	0.0312065989858123	0	0
S10090	0.0789277654341595	0	0	0	0	0.0109374680732214	0	0	0	0.0641524859526621	0.204511780640628	0	0.0841806973968654	0.494110709647029	0.0499964206683156	0	0	0.00927353834024194	0.00390913384687734	0	0
