	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S10167	0	0.997058897396918	0	0.0029411026030818	0	0	0	0
S10168	0	0.999080255678657	0	0.00091974432134328	0	0	0	0
S10173	0	1	0	0	0	0	0	0
S10175	0	1	0	0	0	0	0	0
S10179	0	0.999945771974694	0	5.42280253061332e-05	0	0	0	0
S10186	0	1	0	0	0	0	0	0
S1019	0	1	0	0	0	0	0	0
S10190	0	1	0	0	0	0	0	0
S10195	0	0.999885346532822	0	0	0.000114653467177998	0	0	0
S10196	0	1	0	0	0	0	0	0
S10200	0	0.991155352911089	0	0.00884464708891083	0	0	0	0
S10201	0	0.997696512869415	0	0.000218184693735836	0.0020853024368494	0	0	0
S10202	0	0.987627251324923	0	0.0123727486750772	0	0	0	0
S10205	0	1	0	0	0	0	0	0
S10211	0	1	0	0	0	0	0	0
S10221	0	1	0	0	0	0	0	0
S10222	0	0.999237247516696	0	0	0.000762752483304215	0	0	0
S10226	0	0.999930892908398	0	0	6.91070916020929e-05	0	0	0
S10227	0	0.99992276615638	0	0	7.72338436199381e-05	0	0	0
S10228	0	0.999113085735421	0	0.000886914264579204	0	0	0	0
S10232	0	1	0	0	0	0	0	0
S10248	0	1	0	0	0	0	0	0
S10249	0	0.999536061395785	0	0	0.000463938604214567	0	0	0
S1025	0	1	0	0	0	0	0	0
S10266	0	0.999736064492677	0	0	0.000263935507323185	0	0	0
S10269	0	0.999876319790755	0	0	0.000123680209244734	0	0	0
S10272	0	0.999296420811022	0	0	0.00070357918897821	0	0	0
S10273	0	1	0	0	0	0	0	0
S10274	0	1	0	0	0	0	0	0
S1028	0	0.999911919614767	0	0	8.80803852326858e-05	0	0	0
S10280	0	1	0	0	0	0	0	0
S10283	0	1	0	0	0	0	0	0
S1029	0	1	0	0	0	0	0	0
S10292	0	1	0	0	0	0	0	0
S10294	0	1	0	0	0	0	0	0
S10302	0	1	0	0	0	0	0	0
S10303	0	0.995913012429821	0	0.00408698757017938	0	0	0	0
S10323	0	1	0	0	0	0	0	0
S10326	0	0.999427358082588	0	0.000572641917411663	0	0	0	0
S10328	0	0.989254907856659	0	0.0107450921433412	0	0	0	0
S10329	0	1	0	0	0	0	0	0
S10336	0	0.990884902262758	0	0.0091150977372417	0	0	0	0
S10340	0	1	0	0	0	0	0	0
S10347	0	1	0	0	0	0	0	0
S10353	0	1	0	0	0	0	0	0
S10356	0	1	0	0	0	0	0	0
S10358	0	1	0	0	0	0	0	0
S10365	0	0.999407708264948	0	0	0.000592291735052223	0	0	0
S1037	0	1	0	0	0	0	0	0
S10373	0	1	0	0	0	0	0	0
S10374	0	0.999913285335279	0	0	8.67146647210111e-05	0	0	0
S10375	0	0.999092503982025	0	0.000907496017975174	0	0	0	0
S10377	0	1	0	0	0	0	0	0
S10378	0	1	0	0	0	0	0	0
S10390	0	1	0	0	0	0	0	0
S10391	0	1	0	0	0	0	0	0
S10393	0	1	0	0	0	0	0	0
S10400	0	1	0	0	0	0	0	0
S10401	0	1	0	0	0	0	0	0
S10406	0	0.999234689004644	0	0	0.000765310995356185	0	0	0
S10408	0	0.997787349384032	0	0.00221265061596836	0	0	0	0
S10409	0	1	0	0	0	0	0	0
S10418	0	0.998427442707534	0	0	0.00157255729246585	0	0	0
S10431	0	1	0	0	0	0	0	0
S10438	0	1	0	0	0	0	0	0
S10439	0	1	0	0	0	0	0	0
S10441	0	0.999633320457519	0	0	0.000366679542480772	0	0	0
S10442	0	1	0	0	0	0	0	0
S1046	0	0.999507112806349	0	0	0.000492887193650844	0	0	0
S10478	0	0.998636405614592	0	0	0.00136359438540758	0	0	0
S10480	0	1	0	0	0	0	0	0
S10484	0	1	0	0	0	0	0	0
S10492	0	1	0	0	0	0	0	0
S10496	0	1	0	0	0	0	0	0
S10510	0	0.999936380104437	0	0	6.36198955633978e-05	0	0	0
S10513	0	0.998701926760293	0	0.00129807323970749	0	0	0	0
S10516	0	1	0	0	0	0	0	0
S10534	0	1	0	0	0	0	0	0
S10535	0	1	0	0	0	0	0	0
S10537	0	1	0	0	0	0	0	0
S1054	0	0.999426534355894	0	0.000573465644106343	0	0	0	0
S10543	0	0.997795164247964	0	0.002204835752036	0	0	0	0
S10546	0	1	0	0	0	0	0	0
S1055	0	0.998672299031255	0	0	0.00132770096874474	0	0	0
S10551	0	1	0	0	0	0	0	0
S10552	0	0.992024855711329	0	0.00774159830422557	0.000233545984445686	0	0	0
S10555	0	0.995275265452009	0	0.00472473454799152	0	0	0	0
S10559	0	1	0	0	0	0	0	0
S1056	0	1	0	0	0	0	0	0
S10563	0	0.999105358340742	0	0.000894641659257657	0	0	0	0
S10574	0	1	0	0	0	0	0	0
S10576	0	0.99903422160206	0	0	0.000965778397939691	0	0	0
S10578	0	0.999257388171992	0	0	0.000742611828007642	0	0	0
S10579	0	0.999576911041727	0	0	0.000423088958272797	0	0	0
S10582	0	1	0	0	0	0	0	0
S1059	0	0.999840156603207	0	0.000159843396792825	0	0	0	0
S10599	0	0.999797711102672	0	0	0.000202288897327741	0	0	0
S10611	0	0.999975058308813	0	0	2.49416911865806e-05	0	0	0
S10614	0	0.999850670477315	0	0	0.000149329522685231	0	0	0
S10624	0	1	0	0	0	0	0	0
S10632	0	0.99981937387956	0	0	0.000180626120439885	0	0	0
S10634	0	1	0	0	0	0	0	0
S10638	0	1	0	0	0	0	0	0
S10644	0	1	0	0	0	0	0	0
S10649	0	0.998729536345119	0	0	0.00127046365488137	0	0	0
S10652	0	0.999653218253619	0	0	0.000346781746380942	0	0	0
S10654	0	1	0	0	0	0	0	0
S10655	0	1	0	0	0	0	0	0
S10656	0	0.999257309245055	0	0.000742690754944832	0	0	0	0
S10657	0	1	0	0	0	0	0	0
S10658	0	1	0	0	0	0	0	0
S10660	0	1	0	0	0	0	0	0
S10661	0	1	0	0	0	0	0	0
S10676	0	1	0	0	0	0	0	0
S1068	0	1	0	0	0	0	0	0
S10681	0	0.999233567016553	0	0	0.000766432983446995	0	0	0
S10686	0	0.999550859041223	0	0	0.000449140958776618	0	0	0
S10688	0	1	0	0	0	0	0	0
S10690	0	0.994732248250632	0	0.00526775174936757	0	0	0	0
S10698	0	1	0	0	0	0	0	0
S107	0	1	0	0	0	0	0	0
S10703	0	1	0	0	0	0	0	0
S10726	0	1	0	0	0	0	0	0
S10729	0	1	0	0	0	0	0	0
S10733	0	1	0	0	0	0	0	0
S10734	0	1	0	0	0	0	0	0
S10735	0	1	0	0	0	0	0	0
S10740	0	1	0	0	0	0	0	0
S10745	0	0.999158479899869	0	0	0.000841520100130756	0	0	0
S10748	0	1	0	0	0	0	0	0
S10753	0	1	0	0	0	0	0	0
S10756	0	1	0	0	0	0	0	0
S10757	0	1	0	0	0	0	0	0
S1076	0	1	0	0	0	0	0	0
S10764	0	1	0	0	0	0	0	0
S10767	0	1	0	0	0	0	0	0
S10776	0	0.999926195725559	0	0	7.3804274441113e-05	0	0	0
S10778	0	1	0	0	0	0	0	0
S10784	0	0.999677232336795	0	0	0.000322767663205387	0	0	0
S10787	0	1	0	0	0	0	0	0
S10800	0	1	0	0	0	0	0	0
S10805	0	1	0	0	0	0	0	0
S10813	0	0.998086495479012	0	0.00191350452098771	0	0	0	0
S10814	0	0.999512927764166	0	0	0.000487072235834032	0	0	0
S10815	0	1	0	0	0	0	0	0
S10817	0	1	0	0	0	0	0	0
S1083	0	1	0	0	0	0	0	0
S10835	0	1	0	0	0	0	0	0
S10838	0	0.999855881915258	0	0	0.000144118084741541	0	0	0
S10844	0	1	0	0	0	0	0	0
S10845	0	0.999717981452252	0	0	0.000282018547747809	0	0	0
S10846	0	1	0	0	0	0	0	0
S10853	0	0.998929562538715	0	0	0.00107043746128539	0	0	0
S10854	0	1	0	0	0	0	0	0
S10865	0	0.99429405311652	0	0.00570594688348027	0	0	0	0
S10866	0	1	0	0	0	0	0	0
S10869	0	0.995987029480441	0	0.00335686307158299	0.000656107447976518	0	0	0
S10873	0	1	0	0	0	0	0	0
S10876	0	1	0	0	0	0	0	0
S10883	0	1	0	0	0	0	0	0
S10885	0	1	0	0	0	0	0	0
S10893	0	0.999193027459328	0	0	0.000806972540671541	0	0	0
S10895	0	0.99551990123006	0	0.00448009876994029	0	0	0	0
S10902	0	1	0	0	0	0	0	0
S10903	0	0.996789234495203	0	0.00321076550479711	0	0	0	0
S1092	0	0.999305385418248	0	0	0.000694614581752065	0	0	0
S10925	0	1	0	0	0	0	0	0
S10927	0	1	0	0	0	0	0	0
S10936	0	1	0	0	0	0	0	0
S10945	0	1	0	0	0	0	0	0
S10947	0	1	0	0	0	0	0	0
S10949	0	1	0	0	0	0	0	0
S1095	0	0.995575829538624	0	0.00442417046137649	0	0	0	0
S10961	0	0.995009520866466	0	0.00479704846260185	0.000193430670932028	0	0	0
S10969	0	1	0	0	0	0	0	0
S10972	0	1	0	0	0	0	0	0
S10973	0	0.999326179990122	0	0	0.000673820009877715	0	0	0
S10978	0	0.992248641169044	0	0.00775135883095606	0	0	0	0
S10979	0	1	0	0	0	0	0	0
S10986	0	1	0	0	0	0	0	0
S10989	0	1	0	0	0	0	0	0
S10995	0	1	0	0	0	0	0	0
S11005	0	1	0	0	0	0	0	0
S11008	0	0.999994879939639	0	0	5.12006036151823e-06	0	0	0
S11010	0	1	0	0	0	0	0	0
S11013	0	1	0	0	0	0	0	0
S11016	0	1	0	0	0	0	0	0
S11017	0	1	0	0	0	0	0	0
S11020	0	0.994854150255531	0	0.00514584974446927	0	0	0	0
S11027	0	0.999317544385718	0	0	0.000682455614281761	0	0	0
S11035	0	0.999206861256373	0	0	0.000793138743626948	0	0	0
S11041	0	1	0	0	0	0	0	0
S1106	0	1	0	0	0	0	0	0
S11071	0	1	0	0	0	0	0	0
S11076	0	1	0	0	0	0	0	0
S11078	0	0.99976605036473	0	0	0.00023394963527039	0	0	0
S11081	0	1	0	0	0	0	0	0
S11086	0	1	0	0	0	0	0	0
S1109	0	1	0	0	0	0	0	0
S11096	0	0.999392143415423	0	0	0.000607856584576568	0	0	0
S11100	0	1	0	0	0	0	0	0
S11107	0	0.999673231131053	0	0	0.00032676886894674	0	0	0
S11109	0	0.999345078081508	0	0	0.000654921918492184	0	0	0
S1111	0	1	0	0	0	0	0	0
S11119	0	0.999725488623874	0	0	0.000274511376125818	0	0	0
S11127	0	1	0	0	0	0	0	0
S11136	0	1	0	0	0	0	0	0
S11147	0	0.999727767276392	0	0	0.000272232723607975	0	0	0
S11150	0	0.999129215348304	0	0	0.000870784651695893	0	0	0
S11152	0	0.999682833897489	0	0	0.000317166102510928	0	0	0
S1116	0	1	0	0	0	0	0	0
S11163	0	1	0	0	0	0	0	0
S11164	0	0.999193199428293	0	0	0.000806800571707514	0	0	0
S11166	0	1	0	0	0	0	0	0
S11173	0	1	0	0	0	0	0	0
S11174	0	1	0	0	0	0	0	0
S11182	0	1	0	0	0	0	0	0
S11188	0	0.99999794463432	0	0	2.05536568010407e-06	0	0	0
S11189	0	1	0	0	0	0	0	0
S1119	0	1	0	0	0	0	0	0
S11195	0	1	0	0	0	0	0	0
S11197	0	1	0	0	0	0	0	0
S11198	0	0.996407400363472	0	0.00203472345879957	0.00155787617772859	0	0	0
S11211	0	0.99532824897257	0	0.00467175102742983	0	0	0	0
S11214	0	1	0	0	0	0	0	0
S11216	0	1	0	0	0	0	0	0
S11224	0	1	0	0	0	0	0	0
S11236	0	1	0	0	0	0	0	0
S11241	0	0.999840516295401	0	0	0.000159483704599049	0	0	0
S11243	0	0.99886642310593	0	0.00113357689406972	0	0	0	0
S11245	0	1	0	0	0	0	0	0
S11249	0	1	0	0	0	0	0	0
S11274	0	0.995550179578887	0	0.00444982042111292	0	0	0	0
S11280	0	1	0	0	0	0	0	0
S11281	0	1	0	0	0	0	0	0
S11285	0	1	0	0	0	0	0	0
S11298	0	1	0	0	0	0	0	0
S11311	0	0.995678244006563	0	0.0043217559934373	0	0	0	0
S11312	0	1	0	0	0	0	0	0
S11316	0	1	0	0	0	0	0	0
S1133	0	0.999945236513478	0	0	5.47634865221344e-05	0	0	0
S11330	0	0.989754266068757	0	0.0102457339312431	0	0	0	0
S11332	0	1	0	0	0	0	0	0
S11334	0	1	0	0	0	0	0	0
S11335	0	0.999884118433317	0	0	0.000115881566683339	0	0	0
S11345	0	0.999609390896978	0	0.000390609103022308	0	0	0	0
S11349	0	0.997793313083142	0	0.00220668691685754	0	0	0	0
S1135	0	1	0	0	0	0	0	0
S11352	0	0.999065805921869	0	0	0.00093419407813051	0	0	0
S11353	0	0.999729003028038	0	0	0.000270996971961674	0	0	0
S11368	0	1	0	0	0	0	0	0
S11369	0	0.995579558101351	0	0.00442044189864919	0	0	0	0
S11371	0	0.992687621628434	0	0.00731237837156555	0	0	0	0
S11377	0	0.999706528822585	0	0	0.000293471177414768	0	0	0
S11378	0	1	0	0	0	0	0	0
S11383	0	1	0	0	0	0	0	0
S11384	0	1	0	0	0	0	0	0
S11392	0	1	0	0	0	0	0	0
S1140	0	0.999642230404458	0	0	0.000357769595542142	0	0	0
S11410	0	1	0	0	0	0	0	0
S11411	0	1	0	0	0	0	0	0
S11414	0	1	0	0	0	0	0	0
S11419	0	1	0	0	0	0	0	0
S11424	0	1	0	0	0	0	0	0
S11425	0	1	0	0	0	0	0	0
S11433	0	0.997743328663351	0	0.00225667133664883	0	0	0	0
S11434	0	1	0	0	0	0	0	0
S11436	0	1	0	0	0	0	0	0
S11437	0	1	0	0	0	0	0	0
S11440	0	0.998679141336199	0	0	0.00132085866380109	0	0	0
S11449	0	1	0	0	0	0	0	0
S11459	0	1	0	0	0	0	0	0
S11477	0	1	0	0	0	0	0	0
S11480	0	0.999670784948012	0	0	0.000329215051987877	0	0	0
S11486	0	1	0	0	0	0	0	0
S11501	0	0.99963824513928	0	0	0.000361754860719843	0	0	0
S11504	0	0.99919924024742	0	0.000800759752579882	0	0	0	0
S11507	0	1	0	0	0	0	0	0
S11518	0	0.996140119812866	0	0.00385988018713421	0	0	0	0
S11525	0	1	0	0	0	0	0	0
S11531	0	1	0	0	0	0	0	0
S11532	0	1	0	0	0	0	0	0
S1154	0	1	0	0	0	0	0	0
S11542	0	0.997556837713648	0	0.0024431622863519	0	0	0	0
S11543	0	1	0	0	0	0	0	0
S11546	0	0.999863704722226	0	0	0.000136295277773758	0	0	0
S1155	0	0.999970205365901	0	0	2.97946340990982e-05	0	0	0
S1156	0	1	0	0	0	0	0	0
S11568	0	0.999324692207273	0	0	0.000675307792727233	0	0	0
S11576	0	1	0	0	0	0	0	0
S11584	0	0.999296151510973	0	0	0.000703848489027022	0	0	0
S11586	0	1	0	0	0	0	0	0
S11590	0	1	0	0	0	0	0	0
S11592	0	0.998652624935503	0	0.00134737506449656	0	0	0	0
S11593	0	1	0	0	0	0	0	0
S11599	0	1	0	0	0	0	0	0
S1160	0	1	0	0	0	0	0	0
S11610	0	0.998765820169445	0	0	0.00123417983055486	0	0	0
S11615	0	0.999905683233112	0	9.43167668877329e-05	0	0	0	0
S11629	0	1	0	0	0	0	0	0
S11631	0	1	0	0	0	0	0	0
S1164	0	1	0	0	0	0	0	0
S11642	0	0.990500064445032	0	0.0094999355549676	0	0	0	0
S11656	0	0.999570568014986	0	0.000429431985014442	0	0	0	0
S11663	0	1	0	0	0	0	0	0
S11667	0	1	0	0	0	0	0	0
S11668	0	1	0	0	0	0	0	0
S1167	0	0.99368223868888	0	0.0063177613111196	0	0	0	0
S11673	0	0.992684378719254	0	0.00731562128074585	0	0	0	0
S11682	0	1	0	0	0	0	0	0
S11693	0	1	0	0	0	0	0	0
S11696	0	1	0	0	0	0	0	0
S11699	0	1	0	0	0	0	0	0
S117	0	1	0	0	0	0	0	0
S1170	0	1	0	0	0	0	0	0
S11709	0	0.997756987534863	0	0.00224301246513747	0	0	0	0
S11713	0	1	0	0	0	0	0	0
S11717	0	1	0	0	0	0	0	0
S1173	0	0.992433735855354	0	0.00753733446441494	2.89296802306703e-05	0	0	0
S11731	0	0.998298622427344	0	0	0.00170137757265566	0	0	0
S11732	0	0.999850710682859	0	0	0.000149289317141412	0	0	0
S11733	0	0.997053327553641	0	0.00294667244635898	0	0	0	0
S11734	0	0.99600381873474	0	0.0039961812652601	0	0	0	0
S11735	0	0.997949591051364	0	0.0020504089486357	0	0	0	0
S11737	0	0.990991932097752	0	0.00900806790224763	0	0	0	0
S11745	0	1	0	0	0	0	0	0
S11760	0	0.999547696005286	0	0	0.000452303994714417	0	0	0
S11761	0	1	0	0	0	0	0	0
S11769	0	0.998757469145859	0	0	0.00124253085414105	0	0	0
S11783	0	1	0	0	0	0	0	0
S11784	0	1	0	0	0	0	0	0
S11786	0	0.999969585457216	0	0	3.04145427841566e-05	0	0	0
S11797	0	0.994165659175003	0	0.00583434082499659	0	0	0	0
S11799	0	0.99902238637547	0	0.000977613624529948	0	0	0	0
S118	0	0.99996096750267	0	3.90324973301368e-05	0	0	0	0
S11800	0	1	0	0	0	0	0	0
S11802	0	1	0	0	0	0	0	0
S11806	0	0.999305095160046	0	0	0.0006949048399539	0	0	0
S11807	0	1	0	0	0	0	0	0
S11810	0	1	0	0	0	0	0	0
S11811	0	0.999830669829423	0	0	0.000169330170576973	0	0	0
S11812	0	0.993512858119195	0	0.00648714188080527	0	0	0	0
S11820	0	1	0	0	0	0	0	0
S11822	0	0.999131069611276	0	0	0.000868930388724056	0	0	0
S11823	0	0.999689513908447	0	0	0.000310486091553029	0	0	0
S11826	0	0.99216380366964	0	0.00783619633035991	0	0	0	0
S1183	0	1	0	0	0	0	0	0
S1184	0	1	0	0	0	0	0	0
S11842	0	1	0	0	0	0	0	0
S11843	0	0.995042168618248	0	0.00495783138175193	0	0	0	0
S11844	0	1	0	0	0	0	0	0
S11850	0	0.986650357713921	0	0.0133496422860788	0	0	0	0
S11853	0	1	0	0	0	0	0	0
S11857	0	0.993197081094176	0	0.00680291890582405	0	0	0	0
S11858	0	0.999710180949598	0	0	0.000289819050402221	0	0	0
S11860	0	1	0	0	0	0	0	0
S11864	0	0.996804151680198	0	0.00319584831980189	0	0	0	0
S11870	0	1	0	0	0	0	0	0
S11875	0	0.999943966122734	0	0	5.60338772656067e-05	0	0	0
S11877	0	0.997545733393612	0	0.0024542666063882	0	0	0	0
S11878	0	1	0	0	0	0	0	0
S11882	0	1	0	0	0	0	0	0
S11883	0	0.998784395900986	0	0	0.00121560409901443	0	0	0
S11884	0	0.996885333723312	0	0.00311466627668836	0	0	0	0
S11886	0	0.999602558565321	0	0	0.00039744143467903	0	0	0
S11897	0	1	0	0	0	0	0	0
S1190	0	1	0	0	0	0	0	0
S11903	0	0.995767173386923	0	0.00337580609238938	0.000857020520687665	0	0	0
S11905	0	0.999514828539503	0	0	0.00048517146049729	0	0	0
S11907	0	1	0	0	0	0	0	0
S11914	0	0.998945461100646	0	0	0.00105453889935424	0	0	0
S11917	0	1	0	0	0	0	0	0
S11928	0	0.994906463040226	0	0.00509353695977388	0	0	0	0
S11929	0	0.999727391794046	0	0	0.000272608205954335	0	0	0
S1193	0	1	0	0	0	0	0	0
S11930	0	0.99785523723718	0	0.00214476276282034	0	0	0	0
S11934	0	0.9994668289694	0	0.000533171030600289	0	0	0	0
S11939	0	0.998925585903545	0	0	0.00107441409645516	0	0	0
S11944	0	1	0	0	0	0	0	0
S11945	0	0.995473588996773	0	0.00452641100322696	0	0	0	0
S11957	0	1	0	0	0	0	0	0
S11958	0	0.995939268286405	0	0.00406073171359493	0	0	0	0
S1196	0	0.998787927634372	0	0	0.00121207236562768	0	0	0
S11960	0	1	0	0	0	0	0	0
S11965	0	1	0	0	0	0	0	0
S11967	0	0.996317748690696	0	0.00368225130930411	0	0	0	0
S1197	0	1	0	0	0	0	0	0
S11973	0	1	0	0	0	0	0	0
S11974	0	0.999816599826503	0	0	0.00018340017349743	0	0	0
S11980	0	0.99972310670923	0	0	0.000276893290770356	0	0	0
S11985	0	1	0	0	0	0	0	0
S11987	0	0.99937732712962	0	0	0.000622672870379767	0	0	0
S11993	0	1	0	0	0	0	0	0
S12001	0	0.999572870487418	0	0	0.000427129512581849	0	0	0
S12004	0	1	0	0	0	0	0	0
S12006	0	1	0	0	0	0	0	0
S12010	0	0.98336870079897	0	0.0166312992010299	0	0	0	0
S12011	0	0.999258943826698	0	0.000741056173301799	0	0	0	0
S12012	0	0.998864719092275	0	0.000437150498851024	0.000698130408873961	0	0	0
S12022	0	1	0	0	0	0	0	0
S12043	0	1	0	0	0	0	0	0
S12052	0	1	0	0	0	0	0	0
S12056	0	0.999989897229147	0	0	1.01027708533576e-05	0	0	0
S12057	0	1	0	0	0	0	0	0
S12058	0	0.998436440997836	0	0	0.00156355900216366	0	0	0
S12061	0	1	0	0	0	0	0	0
S12064	0	1	0	0	0	0	0	0
S12073	0	0.996432726204116	0	0.00287344884382685	0.000693824952056767	0	0	0
S12076	0	0.998937453853476	0	0.00106254614652351	0	0	0	0
S12079	0	0.999174818606182	0	0	0.0008251813938177	0	0	0
S12089	0	0.999804226575115	0	0	0.000195773424885111	0	0	0
S12098	0	1	0	0	0	0	0	0
S1210	0	1	0	0	0	0	0	0
S12101	0	1	0	0	0	0	0	0
S12105	0	1	0	0	0	0	0	0
S12106	0	0.991439554888943	0	0.00856044511105743	0	0	0	0
S1212	0	1	0	0	0	0	0	0
S12120	0	0.999968567700114	0	0	3.14322998858331e-05	0	0	0
S12129	0	1	0	0	0	0	0	0
S12137	0	0.999590126494413	0	0	0.000409873505587434	0	0	0
S12140	0	1	0	0	0	0	0	0
S12159	0	1	0	0	0	0	0	0
S12170	0	0.997177193032785	0	0.00226831929564158	0.000554487671573857	0	0	0
S12178	0	1	0	0	0	0	0	0
S12179	0	1	0	0	0	0	0	0
S1218	0	1	0	0	0	0	0	0
S12182	0	0.99872760317976	0	0.00127239682023976	0	0	0	0
S12196	0	1	0	0	0	0	0	0
S12198	0	1	0	0	0	0	0	0
S1220	0	1	0	0	0	0	0	0
S12200	0	1	0	0	0	0	0	0
S12202	0	0.996893198110634	0	0.00290775753983079	0.000199044349535177	0	0	0
S12206	0	0.99168104005258	0	0.00831895994741963	0	0	0	0
S12208	0	1	0	0	0	0	0	0
S12215	0	1	0	0	0	0	0	0
S12221	0	1	0	0	0	0	0	0
S12228	0	1	0	0	0	0	0	0
S12231	0	0.999858312791586	0	0	0.00014168720841417	0	0	0
S12240	0	1	0	0	0	0	0	0
S12241	0	1	0	0	0	0	0	0
S12244	0	1	0	0	0	0	0	0
S12245	0	1	0	0	0	0	0	0
S12249	0	0.997001346411197	0	0.00299865358880255	0	0	0	0
S12251	0	1	0	0	0	0	0	0
S12261	0	1	0	0	0	0	0	0
S12264	0	1	0	0	0	0	0	0
S12265	0	0.996748172572407	0	0.00325182742759324	0	0	0	0
S12271	0	0.999707380035298	0	0	0.000292619964701567	0	0	0
S12276	0	1	0	0	0	0	0	0
S12278	0	1	0	0	0	0	0	0
S12279	0	1	0	0	0	0	0	0
S12282	0	1	0	0	0	0	0	0
S12285	0	1	0	0	0	0	0	0
S12291	0	1	0	0	0	0	0	0
S12294	0	0.999778443346162	0	0	0.000221556653838051	0	0	0
S12308	0	0.996730765886534	0	0.00326923411346603	0	0	0	0
S12335	0	1	0	0	0	0	0	0
S12344	0	1	0	0	0	0	0	0
S12347	0	1	0	0	0	0	0	0
S12348	0	1	0	0	0	0	0	0
S12354	0	1	0	0	0	0	0	0
S1236	0	0.999937444591489	0	0	6.25554085114656e-05	0	0	0
S12365	0	1	0	0	0	0	0	0
S12366	0	0.999663411267535	0	0	0.000336588732465103	0	0	0
S12374	0	1	0	0	0	0	0	0
S12385	0	1	0	0	0	0	0	0
S1239	0	1	0	0	0	0	0	0
S12391	0	1	0	0	0	0	0	0
S12394	0	0.999768282414598	0	0	0.000231717585402072	0	0	0
S12406	0	0.999758238628047	0	0	0.000241761371953384	0	0	0
S1241	0	0.999319146019957	0	0	0.000680853980043556	0	0	0
S12410	0	0.99792155059735	0	0.00207844940264967	0	0	0	0
S12417	0	0.999545661054108	0	0	0.000454338945892297	0	0	0
S12419	0	0.999878733703857	0	0	0.00012126629614317	0	0	0
S12428	0	0.995514236249864	0	0.00448576375013585	0	0	0	0
S12431	0	0.999990935004568	0	0	9.06499543166706e-06	0	0	0
S12432	0	0.997658176678066	0	0.00234182332193405	0	0	0	0
S12436	0	0.998221733567932	0	0.00177826643206796	0	0	0	0
S12437	0	0.999829027693079	0	0	0.000170972306921357	0	0	0
S12439	0	0.999116668105316	0	0.000883331894683678	0	0	0	0
S12440	0	1	0	0	0	0	0	0
S12441	0	0.991190937216307	0	0.00880906278369339	0	0	0	0
S12447	0	0.999826824648564	0	0	0.000173175351436096	0	0	0
S12450	0	0.995523025489738	0	0.00287727898561808	0.00159969552464369	0	0	0
S12452	0	1	0	0	0	0	0	0
S1246	0	1	0	0	0	0	0	0
S12463	0	1	0	0	0	0	0	0
S12464	0	1	0	0	0	0	0	0
S12488	0	1	0	0	0	0	0	0
S12489	0	0.99973466692914	0	0	0.000265333070860239	0	0	0
S12496	0	1	0	0	0	0	0	0
S12500	0	1	0	0	0	0	0	0
S12501	0	0.998621125547937	0	0.001378874452063	0	0	0	0
S1251	0	1	0	0	0	0	0	0
S12516	0	1	0	0	0	0	0	0
S1252	0	1	0	0	0	0	0	0
