	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S13904	0.107175519372569	0	0	0	0	0.0185375876982377	0	0	0	0.0952605403394263	0.199350204364297	0	0.0843353380208717	0.438651286842224	0.0566895233623739	0	0	0	0	0	0
S13920	0.0523613484891217	0	0	0	0	0.0266206615885432	0	0	0	0.0267310355683256	0.194927425201073	0	0.0692321465430902	0.528642076659347	0.0406824045283647	0	0	0.0421839345724778	0.0186189668496569	0	0
S13925	0.0821525420118809	0	0	0	0	0.0155330682475533	0	0	0	0.0529945667142859	0.21090363924202	0	0.0792343087317448	0.504737617553913	0.0449067675287802	0	0	0	0.00953748996982233	0	0
S13926	0.108959089232987	0.00308620899452503	0	0	0	0.0136526952879834	0	0	0	0.122744161173805	0.187863116404819	0	0.073710810610854	0.421931949588028	0.0564801598028735	0	0	0.00598872639322382	0.00558308251090185	0	0
S1393	0.0928731672372184	0	0	0	0	0.0160602141638751	0	0	0	0.0615595991884904	0.166081563960916	0	0.0765801752236551	0.488345241837374	0.0458244543990567	0.00846811120749203	0	0.0422196106092914	0.00198786217263118	0	0
S13936	0.10952765459486	0	0	0	0	0.0178849136655465	0	0	0	0.0348253305212104	0.179578253545593	0	0.0629711745525025	0.47295856977786	0.0398290698979547	0	0	0.0683767856120812	0.0140482478323918	0	0
S13938	0.0856923221697746	0	0	0	0	0.0144842213580766	0	0	0	0.0469448910414684	0.202639181858243	0	0.0729953613432406	0.508714618344972	0.0448698791537595	0	0	0.0205717229583419	0.00308780177212377	0	0
S13948	0.11567692972653	0	0	0	0	0.0134331533175766	0	0	0	0.119893422699675	0.171973818285216	0	0.0748383253707307	0.433313614548901	0.0509620919564978	0	0	0.0132879927735693	0.00662065132130288	0	0
S13952	0.136026082699979	0	0	0	0	0.0146623339492731	0	0	0	0.109764664024495	0.16077235001586	0	0.0639352623544252	0.419940450787355	0.0564398145539236	0	0	0.0299314856994361	0.0085275559152524	0	0
S13955	0.107055496817566	0	0	0	0	0.0140271361349935	0	0	0	0.0781478884362902	0.191305361568052	0	0.0679321449568853	0.4581987426574	0.0516304376296308	0	0	0.0234354609667108	0.00826733083247227	0	0
S13956	0.0528541599486165	0	0	0	0	0.0207559330106877	0	0	0	0.0412706373564895	0.212827529296766	0	0.061462489394707	0.543717281949088	0.0418271643208043	0	0	0.0180161279791011	0.00726867674374039	0	0
S13959	0.121670195815074	0.0145284997531108	0	0	0	0.014938157892947	0	0	0	0.111318870039575	0.172996064369136	0	0.08386226338641	0.420546244950515	0.0496312582981921	0	0	0	0.0105084454950398	0	0
S13972	0.102922406672118	0	0	0	0	0.0108924213482249	0	0	0	0.0990050814275263	0.194890048411735	0	0.0867542732924526	0.44486188716667	0.0519173373558452	0	0	0.00125530439604983	0.00750123992937865	0	0
S13980	0.0723456299411196	0	0	0	0	0.0165498686347354	0	0	0	0.0462580278353197	0.250218033026248	0	0.0773197165621182	0.479297429318798	0.0514044027405112	0	0	0	0.00660689194114982	0	0
