	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S17973	0.0707998379258669	0	0.0888047937133818	0.59112647145607	0.249268896904681	0
S17985	0.074796131946011	0	0.080169330502691	0.590420777692807	0.254613759858491	0
S17988	0.0694284652324063	0	0.0796413635031282	0.598981106454149	0.251949064810316	0
S17993	0.0722807731627907	0	0.0849826669301517	0.588573358369697	0.25416320153736	0
S18000	0.0708595633993904	0	0.0894387334616771	0.587070803846955	0.252630899291977	0
S18003	0.0715147276954242	0	0.0804894051067667	0.59151791587247	0.256477951325339	0
S18005	0.0763726054167751	0	0.0861820193769628	0.586267754417106	0.251177620789156	0
S18007	0.0723655310825976	0	0.0836704549267737	0.58923871173324	0.254725302257388	0
S18013	0.0742252955020775	0	0.0908791399465056	0.584098356824551	0.250797207726866	0
S18015	0.0657508611490592	0	0.0883096108007422	0.591008491703778	0.254931036346421	0
S18016	0.0750036927041946	0	0.0900637546343693	0.58692818260835	0.248004370053086	0
S18028	0.071883344148976	0	0.0939725468357448	0.58703658272813	0.247107526287149	0
S1803	0.0683781951119719	0	0.087091551445998	0.5919870017919	0.25254325165013	0
S18037	0.0809973488582027	0	0.0745601264805365	0.582675410791712	0.261767113869549	0
S18038	0.0745894329386198	0	0.0882605433553825	0.588818293228503	0.248331730477495	0
S18040	0.0809734157289113	0	0.0938047761005119	0.576793712635798	0.248428095534779	0
S18046	0.0779857765887015	0	0.0797801812198235	0.588570768845928	0.253663273345547	0
S18055	0.0771305639464373	0	0.0818081802385643	0.588322091665161	0.252739164149838	0
S18060	0.0791085745137143	0	0.0925909740960692	0.578659030126261	0.249641421263956	0
S18063	0.0772557720726446	0	0.0899270008025779	0.582350474665207	0.250466752459571	0
S18064	0.0726294822821437	0	0.0879079615657044	0.584891851201531	0.254570704950621	0
S18067	0.0763156298622108	0	0.0969919986795517	0.578038327618197	0.248654043840041	0
S18071	0.0753698053095996	0	0.0817913578393174	0.586666791868994	0.25617204498209	0
S18079	0.080378943621007	0	0.0887798833904186	0.579027848037855	0.251813324950719	0
S1808	0.0676466164848339	0	0.0874041491410858	0.590584071429309	0.254365162944771	0
S18080	0.0719496593463809	0	0.0866025437717765	0.58975084083765	0.251696956044193	0
S18085	0.0685135810058856	0	0.0756525324691497	0.601729465002613	0.254104421522352	0
S18089	0.0765401523087255	0	0.0848007688141309	0.589006336634525	0.249652742242618	0
S18103	0.0721297780007598	0	0.0953642618708809	0.581135344097639	0.25137061603072	0
S18107	0.0755180489607999	0	0.0898840351023712	0.585611311883837	0.248986604052992	0
S18117	0.0829551311111678	0	0.0915730540592101	0.577240547274778	0.248231267554845	0
S18127	0.0712261392281053	0	0.0888988431046858	0.589713031122195	0.250161986545013	0
S18135	0.0706479509577554	0	0.0915884697841336	0.588042841353829	0.249720737904282	0
S18139	0.0757844898299844	0	0.0859915067182942	0.585257973801274	0.252966029650447	0
S18142	0.0761998402784111	0	0.0844970617347061	0.587491830519947	0.251811267466935	0
S1815	0.083572102777303	0	0.0891941580031054	0.578396198399692	0.2488375408199	0
S18152	0.0705033786439786	0	0.0785715714493492	0.595686152664599	0.255238897242073	0
S18155	0.0815327104388335	0	0.0926389353569073	0.580024929921789	0.24580342428247	0
S1816	0.0712510303230972	0	0.09065756377646	0.583842741700377	0.254248664200066	0
S18161	0.0687539740492099	0	0.0878585381186307	0.58916770318545	0.25421978464671	0
S18173	0.0693993061304142	0	0.0901234257550931	0.588022349715525	0.252454918398968	0
S18180	0.0746607631191689	0	0.0864825017926294	0.584611175934802	0.2542455591534	0
S18182	0.0718225880822529	0	0.0950403280588242	0.584766981792543	0.24837010206638	0
S18189	0.0707834416834913	0	0.0879448859190177	0.591353576627311	0.24991809577018	0
S18199	0.0756755537460539	0	0.0936375326866602	0.581182957099518	0.249503956467768	0
S18212	0.0733680327805855	0	0.0893104570929523	0.588947852057558	0.248373658068904	0
S18222	0.0769065070735879	0	0.0828487503523426	0.592387026857768	0.247857715716301	0
S18228	0.0769160644030347	0	0.0896279051622341	0.582313022092029	0.251143008342702	0
S18234	0.0671162926735544	0	0.0751893125221975	0.596288895168432	0.261405499635816	0
S18244	0.0744734779335737	0	0.0910496759719566	0.584633140281582	0.249843705812888	0
S18263	0.0712755734266556	0	0.089306713677439	0.589265116911529	0.250152595984376	0
S18265	0.0754520399777114	0	0.0943543449135835	0.580928182316316	0.249265432792389	0
S18270	0.0720950500634585	0	0.08195429802391	0.593115677581831	0.2528349743308	0
S18272	0.0803668292876842	0	0.0893794250757019	0.579849475628925	0.250404270007689	0
S18277	0.0724855212274777	0	0.0834303411255829	0.591629202073173	0.252454935573767	0
S18278	0.0750212402374747	0	0.0901529806530819	0.584492121360815	0.250333657748629	0
