	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S10001	0.0712693734039954	0	0.0810688996412443	0.591725561261162	0.255936165693598	0
S10006	0.0712158825607751	0	0.0789038696106783	0.595465475242474	0.254414772586072	0
S1001	0.07403622811161	0	0.0869524633010223	0.586555784384008	0.252455524203359	0
S10010	0.0702351867909752	0	0.0925605745604729	0.585616011333146	0.251588227315406	0
S10011	0.0740783195494207	0	0.0746589528563921	0.598544620243137	0.25271810735105	0
S10014	0.0715779118472484	0	0.0891863272164146	0.583726446467813	0.255509314468525	0
S10026	0.0783529287783945	0	0.0847501159963287	0.592198134783149	0.244698820442127	0
S10032	0.0788238802886143	0	0.0825475749476372	0.586835817618287	0.251792727145462	0
S10036	0.068817494527299	0	0.0894684744152076	0.587757664140674	0.253956366916819	0
S10042	0.0753306066124735	0	0.0887313115158511	0.583863721885741	0.252074359985934	0
S10044	0.0780184464510492	0	0.0916769317276466	0.582101084003215	0.248203537818089	0
S10049	0.0784989335801186	0	0.0896024179302738	0.583726332675098	0.24817231581451	0
S10057	0.0699824192200856	0	0.0800470057313183	0.589217213212978	0.260753361835618	0
S10062	0.0790298434917311	0	0.0856647268388833	0.583136186811246	0.252169242858139	0
S10066	0.0656533266110118	0	0.0843278227533343	0.597887442345959	0.252131408289695	0
S10067	0.0760664472866678	0	0.0952386002276207	0.580419575861631	0.24827537662408	0
S1007	0.074344174581953	0	0.0796197755739657	0.589450538173409	0.256585511670672	0
S10073	0.0776806933969177	0	0.0947372350286143	0.579152681426792	0.248429390147676	0
S10077	0.0725455640860092	0	0.0818088596908093	0.590629834060314	0.255015742162868	0
S10080	0.0748844785706764	0	0.0814207663135301	0.589040877598979	0.254653877516815	0
S10082	0.0819094811339637	0	0.0885004608012145	0.580106263635175	0.249483794429646	0
S10087	0.0818103750262081	0	0.088937291711471	0.582907590451168	0.246344742811153	0
S10089	0.0728360020721953	0	0.0828735199046762	0.592944114405021	0.251346363618107	0
S1009	0.0852446005462236	0	0.0838075213577193	0.579503704483979	0.251444173612078	0
S10090	0.0711274483736634	0	0.089100133145498	0.587295804504929	0.252476613975909	0
S10093	0.066915513637915	0	0.0745210627836971	0.600431431349568	0.25813199222882	0
S10094	0.0754519100307087	0	0.0872417079770952	0.587284728673547	0.250021653318649	0
S1010	0.0773010107058396	0	0.0812984150221116	0.587811184890384	0.253589389381665	0
S10111	0.076798559773718	0	0.0861945485943941	0.590119070451534	0.246887821180354	0
S10116	0.0763475384550742	0	0.0852507879562835	0.580986837820551	0.257414835768091	0
S10119	0.0780377794711533	0	0.0865070647797764	0.58174399052509	0.25371116522398	0
S10121	0.0766518606661675	0	0.0926338118298384	0.579831000137749	0.250883327366245	0
S10130	0.0724721294919972	0	0.0813784579161569	0.593587677570152	0.252561735021694	0
S10140	0.0760111944527671	0	0.088218403219333	0.585589090654323	0.250181311673577	0
S10142	0.0772945449556702	0	0.0922614520035285	0.580777431222027	0.249666571818774	0
S10150	0.0658796898657171	0	0.0840890301134598	0.595485392397292	0.254545887623531	0
S10155	0.0791854403457403	0	0.0878693814008628	0.580004925062652	0.252940253190745	0
S1016	0.0725323167471369	0	0.090859527218964	0.583104737012029	0.25350341902187	0
S10163	0.0693216891559188	0	0.0793758595566671	0.595817240576498	0.255485210710916	0
S10167	0.0701657765627831	0	0.0883116413028169	0.586127758622649	0.255394823511751	0
S10168	0.0778258523001661	0	0.0909807358262476	0.580779910483634	0.250413501389952	0
S10173	0.0845455191788481	0	0.0838348442989791	0.580166005451548	0.251453631070625	0
S10175	0.0731110868032509	0	0.0898487033156702	0.58749610012467	0.249544109756409	0
S10179	0.0747153786920344	0	0.096091079591319	0.583460473150616	0.245733068566031	0
S10186	0.0823533315328895	0	0.0861196808746984	0.577620137398145	0.253906850194267	0
S1019	0.0756623283632687	0	0.0869722083601915	0.585354160072006	0.252011303204534	0
S10190	0.083348014472514	0	0.0890219319961139	0.577000650204001	0.250629403327371	0
S10195	0.0697189744202432	0	0.0796539304646922	0.599108781479879	0.251518313635186	0
S10196	0.0745482190726732	0	0.0882989115566473	0.584432239583543	0.252720629787136	0
S10200	0.0690605330681379	0	0.0921548587480112	0.587991436024609	0.250793172159242	0
S10201	0.0634040996393448	0	0.0843667216064513	0.597257923143925	0.254971255610279	0
S10202	0.0708739816788056	0	0.0920262677536523	0.584811918730326	0.252287831837216	0
S10205	0.0787661441599758	0	0.0916381655868872	0.57853995399334	0.251055736259797	0
S10211	0.0705687956091588	0	0.0775217163391556	0.598519090132951	0.253390397918734	0
S10221	0.0737389099605036	0	0.0842277586608572	0.588862783705798	0.253170547672841	0
S10222	0.0678389666158771	0	0.0833939147443519	0.592776018002558	0.255991100637213	0
S10226	0.0781691469316297	0	0.0889776471501912	0.584286008680835	0.248567197237344	0
S10227	0.0716303567793527	0	0.082799272437185	0.589541657887552	0.25602871289591	0
S10228	0.0691608399752705	0	0.0912980671447931	0.586361246499952	0.253179846379984	0
S10232	0.0826282160677752	0	0.0837585462341466	0.577022606469088	0.256590631228991	0
S10248	0.0794476100464117	0	0.0933906634167014	0.57769499786649	0.249466728670397	0
S10249	0.0744079223537164	0	0.0821162410727934	0.58787346187588	0.255602374697611	0
S1025	0.0776265895300809	0	0.0909877137270451	0.584235183302042	0.247150513440832	0
