	B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S25781	0	0.367200744221619	0	0.0588374520431366	0.278502941293818	0.295458862441426
S25783	0	0.360162451721334	0	0.0673826082197398	0.262342824487361	0.310112115571565
S25785	0	0.359991697201388	0	0.0561367467283947	0.274737210836977	0.30913434523324
S25792	0	0.368257595645694	0	0.0450830721211685	0.27616647049099	0.310492861742147
S25803	0	0.368595402734104	0	0.0614333960900632	0.273294543364523	0.29667665781131
S25808	0	0.345811576958922	0	0.0428564297912776	0.280418609281205	0.330913383968596
S25823	0	0.372424339689297	0	0.0540876202250298	0.267565440222683	0.30592259986299
S25824	0	0.370171318899512	0	0.0484434154267085	0.274822451298146	0.306562814375634
S25833	0	0.368685226431235	0	0.0502040779185949	0.27901211114569	0.30209858450448
S25835	0	0.360822997445465	0	0.0545118323898493	0.278907962819817	0.305757207344869
S25845	0	0.371206154923477	0	0.0570684217674176	0.277098351149891	0.294627072159215
S25847	0	0.372466605576024	0	0.0508788184490546	0.280513103563925	0.296141472410996
S25848	0	0.358192576938194	0	0.0616867870004939	0.269206491935384	0.310914144125927
S25849	0	0.37615908398078	0	0.0515839545966465	0.269171053818815	0.303085907603758
S25858	0	0.365708394383763	0	0.0548946364761485	0.274310378641086	0.305086590499003
S2586	0	0.353850657431534	0	0.0638269566444628	0.281751914984679	0.300570470939324
S25861	0	0.372554133556581	0	0.050065042904556	0.272012687840357	0.305368135698507
S25867	0	0.364058884783726	0	0.058024594446833	0.26948076191976	0.308435758849681
S25874	0	0.375576944730855	0	0.0498499000033595	0.268242810178096	0.306330345087689
S25883	0	0.364233401303968	0	0.055399108740777	0.280051214555394	0.300316275399861
S25886	0	0.374639960656356	0	0.0572871599877713	0.26863045167059	0.299442427685282
S2589	0	0.371844684008786	0	0.0541145693003806	0.277529326007891	0.296511420682942
S25892	0	0.367535371350176	0	0.0472022153716538	0.2715501608503	0.31371225242787
S25895	0	0.378988807337247	0	0.051548905684199	0.268671576522386	0.300790710456168
S2590	0	0.369822403157433	0	0.0535879615905545	0.27185702891907	0.304732606332942
S25907	0	0.363587955564236	0	0.0584349514763164	0.266146142646109	0.311830950313338
S25923	0	0.375041905960031	0	0.0492133027111784	0.272330041637085	0.303414749691706
S25926	0	0.384019875025458	0	0.0538017229167431	0.279417692330914	0.282760709726885
S2593	0	0.369435398840954	0	0.0514463370122073	0.279670310830658	0.29944795331618
S25930	0	0.361793639377047	0	0.0588819667450341	0.283580271720117	0.295744122157802
S25931	0	0.371331100890668	0	0.0498687000825912	0.275456659506912	0.303343539519828
S25932	0	0.368742105290233	0	0.056313329923359	0.263570791979829	0.311373772806579
S25935	0	0.375988094183797	0	0.0484263374582562	0.276666223320326	0.298919345037621
S25953	0	0.378238624820309	0	0.0533467784560141	0.271183919202999	0.297230677520678
S25956	0	0.373568750348799	0	0.0515669987213895	0.268934161555813	0.305930089373998
S25963	0	0.366658196610764	0	0.063109452283515	0.2646080569494	0.305624294156321
