	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S21863	0.730708214331574	0	0.0701065988532092	0	0	0	0.199185186815216	0	0
S21867	0.738300759856596	0	0.0599747239979318	0	0	0	0.201724516145472	0	0
S2187	0.72163197320933	0	0.0763073598943002	0	0	0	0.20206066689637	0	0
S21895	0.727484288569873	0	0.0673473011711299	0	0	0	0.205168410258997	0	0
S21900	0.724093359597133	0	0.0660880488759358	0	0	0	0.209818591526931	0	0
S21906	0.730387122430698	0	0.0643120030781594	0	0	0	0.205300874491142	0	0
S21913	0.729845536349127	0	0.072049374339182	0	0	0	0.198105089311691	0	0
S21917	0.733620904205701	0	0.0679565155715909	0	0	0	0.198422580222708	0	0
S21919	0.736672858826941	0	0.0623619675294458	0	0	0	0.200965173643614	0	0
S2192	0.726007840330142	0	0.0726407599726161	0	0	0	0.201351399697242	0	0
S21936	0.73884736796033	0	0.0581281836098798	0	0	0	0.203024448429791	0	0
S21937	0.737840671895086	0	0.0608898505273247	0	0	0	0.201269477577589	0	0
S21942	0.737142112400416	0	0.0734807002318424	0	0	0	0.189377187367742	0	0
S21948	0.733352700202831	0	0.0700415340379085	0	0	0	0.19660576575926	0	0
S21957	0.727039125386196	0	0.0693446806255805	0	0	0	0.203616193988224	0	0
S21959	0.721715410850551	0	0.0652417321897862	0	0	0	0.213042856959663	0	0
S21960	0.731699803407873	0	0.0667764098538007	0	0	0	0.201523786738326	0	0
S21961	0.716085457204378	0	0.0837448771074467	0	0	0	0.200169665688175	0	0
S21976	0.73345633282726	0	0.0682439259092979	0	0	0	0.198299741263443	0	0
S21979	0.716717729541287	0	0.0792779737355224	0	0	0	0.204004296723191	0	0
S21980	0.70468999248555	0	0.0966266277620595	0	0	0	0.198683379752391	0	0
S21984	0.74753399235984	0	0.0655956513824894	0	0	0	0.186870356257671	0	0
S2199	0.728492723926927	0	0.0690709015525997	0	0	0	0.202436374520473	0	0
S21994	0.724705701186968	0	0.0705748978122068	0	0	0	0.204719401000826	0	0
S21999	0.72559857024527	0	0.0748985896593441	0	0	0	0.199502840095386	0	0
S22002	0.715346480874747	0	0.0799266195604119	0	0	0	0.204726899564841	0	0
S22011	0.720935639311635	0	0.0776123235533336	0	0	0	0.201452037135032	0	0
S22023	0.740383100020626	0	0.060029808877908	0	0	0	0.199587091101466	0	0
S22025	0.711996902312287	0	0.0859237969401229	0	0	0	0.20207930074759	0	0
S22026	0.724485865414819	0	0.0700345355915028	0	0	0	0.205479598993679	0	0
S22032	0.75282187527393	0	0.0495923513209981	0	0	0	0.197585773405072	0	0
S22034	0.742734312731817	0	0.0600596081424773	0	0	0	0.197206079125706	0	0
S22038	0.732234016158995	0	0.0600339676570547	0	0	0	0.20773201618395	0	0
S22041	0.739211005996338	0	0.0532570822849476	0	0	0	0.207531911718714	0	0
S22046	0.73170177236883	0	0.0622020020711816	0	0	0	0.206096225559989	0	0
S22048	0.745455284917035	0	0.0642960264535968	0	0	0	0.190248688629368	0	0
S2207	0.739765449822625	0	0.0687892407911316	0	0	0	0.191445309386243	0	0
S22070	0.728941349912566	0	0.0652912254997368	0	0	0	0.205767424587697	0	0
S22075	0.71285435224279	0	0.0748986672167214	0	0	0	0.212246980540489	0	0
S22077	0.737182852342654	0	0.0611579304235385	0	0	0	0.201659217233807	0	0
S22078	0.741969508854408	0	0.0671488320028691	0	0	0	0.190881659142723	0	0
S2210	0.736326590679911	0	0.072545095545963	0	0	0	0.191128313774126	0	0
S22100	0.748703421897796	0	0.0480410692840561	0	0	0	0.203255508818148	0	0
S22106	0.717637312313817	0	0.0827290415127366	0	0	0	0.199633646173447	0	0
S22109	0.741508921261827	0	0.0579842930847434	0	0	0	0.20050678565343	0	0
S22110	0.731208478504485	0	0.0719253448846287	0	0	0	0.196866176610886	0	0
S22113	0.716744934823461	0	0.0809396185760173	0	0	0	0.202315446600522	0	0
S22114	0.736562724532892	0	0.0630950895005453	0	0	0	0.200342185966563	0	0
S22117	0.738608639071211	0	0.0528909199055942	0	0	0	0.208500441023195	0	0
S2212	0.729349176325337	0	0.076755305146928	0	0	0	0.193895518527735	0	0
S22126	0.723642213754246	0	0.0784052022282733	0	0	0	0.19795258401748	0	0
S22129	0.728983081045969	0	0.0648418492090353	0	0	0	0.206175069744996	0	0
S22131	0.725708827768415	0	0.0810138141314689	0	0	0	0.193277358100116	0	0
S22144	0.743963405588856	0	0.060939683122223	0	0	0	0.195096911288921	0	0
S22147	0.730650421962294	0	0.0734880761726237	0	0	0	0.195861501865083	0	0
S22148	0.737064005135053	0	0.0647349532714247	0	0	0	0.198201041593522	0	0
S22150	0.738396347055374	0	0.0533792945348426	0	0	0	0.208224358409783	0	0
S22151	0.725258362299479	0	0.073380699156434	0	0	0	0.201360938544087	0	0
S22160	0.730158156483678	0	0.0715595541136879	0	0	0	0.198282289402634	0	0
S22166	0.722592686190465	0	0.0714010984126933	0	0	0	0.206006215396841	0	0
S22173	0.735051507197773	0	0.067542134913561	0	0	0	0.197406357888666	0	0
S22174	0.732875065907672	0	0.0612688934795166	0	0	0	0.205856040612812	0	0
S22177	0.735576092483125	0	0.0647432700775475	0	0	0	0.199680637439328	0	0
S22178	0.732032635530931	0	0.070766666424077	0	0	0	0.197200698044992	0	0
S22181	0.723849095961546	0	0.078013847460917	0	0	0	0.198137056577537	0	0
S22185	0.754661496574556	0	0.0513435756248154	0	0	0	0.193994927800629	0	0
S22189	0.745499098796258	0	0.0599629670992803	0	0	0	0.194537934104462	0	0
S22191	0.730037106858284	0	0.0749395596694274	0	0	0	0.195023333472289	0	0
S222	0.723370376915563	0	0.0773846368864326	0	0	0	0.199244986198004	0	0
S2220	0.721065793413495	0	0.0771589957323459	0	0	0	0.201775210854159	0	0
S22226	0.742971258589998	0	0.0528929116462204	0	0	0	0.204135829763781	0	0
S22227	0.722860899780494	0	0.0800673022339091	0	0	0	0.197071797985597	0	0
S22231	0.73998163083584	0	0.0491121520078456	0	0	0	0.210906217156314	0	0
S22238	0.730856260139988	0	0.0768190985409171	0	0	0	0.192324641319095	0	0
S2224	0.728347468027399	0	0.0685292379271362	0	0	0	0.203123294045465	0	0
S22249	0.736355621659134	0	0.062117948699332	0	0	0	0.201526429641534	0	0
S22257	0.719603845534746	0	0.0826025662368955	0	0	0	0.197793588228358	0	0
S22259	0.748017328087536	0	0.0616820212336378	0	0	0	0.190300650678826	0	0
S2226	0.71405448250729	0	0.0841394602743864	0	0	0	0.201806057218323	0	0
S22260	0.722806918880081	0	0.0727932756034964	0	0	0	0.204399805516422	0	0
S22262	0.73956051710076	0	0.0641080348560159	0	0	0	0.196331448043224	0	0
S22268	0.745528877646899	0	0.0625725739348695	0	0	0	0.191898548418232	0	0
S22275	0.734664305917332	0	0.0687789587548209	0	0	0	0.196556735327847	0	0
S22289	0.726478986135098	0	0.0693570546441143	0	0	0	0.204163959220787	0	0
S2229	0.72974164157953	0	0.0694855523168286	0	0	0	0.200772806103642	0	0
S22295	0.73215919427577	0	0.0665272926426749	0	0	0	0.201313513081555	0	0
S22296	0.726227028977669	0	0.0746221305632437	0	0	0	0.199150840459088	0	0
S22301	0.727343519890475	0	0.0779968100180093	0	0	0	0.194659670091516	0	0
S22320	0.719585120189393	0	0.0782349190156812	0	0	0	0.202179960794926	0	0
S22323	0.746796157514763	0	0.062416438489926	0	0	0	0.190787403995311	0	0
S22326	0.727740152386525	0	0.0683629160242906	0	0	0	0.203896931589185	0	0
S22327	0.733911660738281	0	0.0695563432669452	0	0	0	0.196531995994774	0	0
S22333	0.713734406345057	0	0.0865126774514213	0	0	0	0.199752916203522	0	0
S22335	0.729622031281344	0	0.0651856860333404	0	0	0	0.205192282685315	0	0
S22336	0.738054711759088	0	0.0649672080392543	0	0	0	0.196978080201658	0	0
S22343	0.736180980322799	0	0.0577163544107459	0	0	0	0.206102665266455	0	0
S22352	0.726199925914515	0	0.0783969390245042	0	0	0	0.195403135060981	0	0
S22371	0.716060930296698	0	0.0848693605229287	0	0	0	0.199069709180373	0	0
S22372	0.742958863411568	0	0.0667286679341915	0	0	0	0.190312468654241	0	0
S22375	0.732032880651261	0	0.0674190800647015	0	0	0	0.200548039284038	0	0
S22376	0.735094973435743	0	0.0683665443468862	0	0	0	0.196538482217371	0	0
S22377	0.739385764179843	0	0.0671735305509104	0	0	0	0.193440705269246	0	0
S22388	0.737058935896434	0	0.0690812771878516	0	0	0	0.193859786915715	0	0
S22392	0.735493344993423	0	0.0668892142178468	0	0	0	0.19761744078873	0	0
S22395	0.731412130836664	0	0.0670468652803987	0	0	0	0.201541003882937	0	0
S22396	0.734244966716266	0	0.0591197549124634	0	0	0	0.206635278371271	0	0
S22406	0.738019666429043	0	0.0589173339679388	0	0	0	0.203062999603019	0	0
S22407	0.720478495883156	0	0.0722186391252153	0	0	0	0.207302864991628	0	0
