	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S25781	0.0817950109834637	0.00337822194255288	0	0	0	0.0187951228629114	0	0	0	0.102495075872603	0.174338566907774	0	0.107293710966549	0.451594939383679	0.0498828137042009	0	0	0	0.0104265373762659	0	0
S25783	0.089383612464353	0.0412497501069242	0	0	0	0.0221963828458511	0	0	0	0.122168855990522	0.201871393853153	0	0.076480617903975	0.376275754752617	0.0602596582674043	0	0	0	0.0101139738152006	0	0
S25785	0.0997278229221002	0	0	0	0	0.0180424199511682	0	0	0	0.0358113922385327	0.199365674998257	0	0.0883415926783571	0.473939494573465	0.0472317183243439	0	0	0.0164577585070904	0.0210821258066857	0	0
S25792	0.101708522411981	0	0	0	0	0.0182673977753847	0	0	0	0.0548414992766882	0.220831289108419	0	0.0636247769717633	0.473175424544418	0.0487999309419189	0.00696838502620185	0	0	0.0117827739432248	0	0
S25803	0.0706291424092495	0.0194307491630221	0	0	0	0.0208028299573607	0	0	0	0.106992147622165	0.188608333279066	0	0.09840198695181	0.438366685829592	0.0567681247877351	0	0	0	0	0	0
S25808	0.0595516365744958	0	0	0	0	0.0224527797653449	0	0	0	0.0134057635234059	0.274238199376219	0	0.0675610546830532	0.505390733660181	0.0439643767809355	0	0	0	0.0134354556363643	0	0
S25823	0.119584264550594	0	0	0	0	0.0121646324803555	0	0	0	0.0698271369636591	0.198014544664852	0	0.0619643352392651	0.453433808528338	0.0474067417968161	0	0	0.0287161452914645	0.00888839048465525	0	0
S25824	0.110071245135847	0	0	0	0	0.0188961453961911	0	0	0	0.0976083849685886	0.206717506366069	0	0.0687353049474074	0.428516517115424	0.0566342037801442	0	0	0.00856097020536669	0.00425972208496201	0	0
S25833	0.0926803594170527	0	0	0	0	0.00955200711364908	0	0	0	0.0933621533401192	0.191197117935947	0	0.105101025414213	0.454414912664236	0.0536924241147833	0	0	0	0	0	0
S25835	0.0624064078523984	0	0	0	0	0.0203535541637528	0	0	0	0.056842306460295	0.196253035182711	0	0.085688383778647	0.515426380357597	0.0454420413985164	0	0	0.0152722204322062	0.00231567037387623	0	0
S25845	0.0834457986327157	0	0	0	0	0.0200727590837778	0	0	0	0.0435243965285924	0.178219066641743	0	0.0619741290567426	0.511703479562973	0.0445604879738907	0.00254403074137154	0	0.0498181758210953	0.00413767595709801	0	0
S25847	0.0812531538094177	0	0	0	0	0.0147599726638837	0	0	0	0.0760430847910667	0.185408900605847	0	0.0868770389800784	0.49270166872093	0.0510774702052581	0	0	0.0118787102235185	0	0	0
S25848	0.0894995440720496	0	0	0	0	0.0218832675908013	0	0	0	0.0671649056570306	0.204500963971302	0	0.081904662632284	0.445412027332284	0.0503299735877004	0	0	0.0229480234808974	0.0163566316756508	0	0
S25849	0.107024331190516	0	0	0	0	0.0144366018007959	0	0	0	0.0561804602355549	0.196824882430367	0	0.0631412694296365	0.449473356848664	0.0492285275109911	0.00219001852543987	0	0.0556356975392321	0.00586485448880272	0	0
S25858	0.0788496090567715	0	0	0	0	0.0118206038932591	0	0	0	0.0933086647985621	0.193696438866427	0	0.093916090649218	0.469000862753741	0.0454811651676194	0	0	0	0.0139265648144021	0	0
S2586	0.0570089193868945	0	0	0	0	0.0253857114222897	0	0	0	0.101297602877268	0.154454611630404	0	0.0872077742637248	0.521098435439706	0.0535469449797132	0	0	0	0	0	0
S25861	0.0961072254645299	0	0	0	0	0.0149889514928164	0	0	0	0.0790672959469439	0.201737686744272	0	0.0841935067100246	0.452484726692302	0.0519073408170352	0.00360046466943872	0	0.0136241957185053	0.00228860574413165	0	0
S25867	0.100652599546479	0	0	0	0	0.0113135015908748	0	0	0	0.0847301712472077	0.203668941908081	0	0.0986943527336325	0.434119921354148	0.0555536724633492	0	0	0	0.0112668391562277	0	0
S25874	0.107009621813898	0	0	0	0	0.015271739071651	0	0	0	0.0703638021586155	0.193442607639405	0	0.0612767676901441	0.436306108750429	0.0524051469121331	0	0	0.0484591091431977	0.0154650968205273	0	0
S25883	0.0820880864662666	0	0	0	0	0.0183205823259146	0	0	0	0.0571511319409586	0.180454629419515	0	0.0804942284445674	0.504155181185103	0.0559713849153226	0	0	0.0199883079494699	0.00137646735288236	0	0
S25886	0.115162035013051	0	0	0	0	0.0143184838302091	0	0	0	0.154897848947451	0.179646375645706	0	0.0783291897102121	0.3943713116712	0.0632747551821707	0	0	0	0	0	0
S2589	0.0761045942474695	0	0	0	0	0.0217109097829905	0	0	0	0.0612569400143021	0.18643819928404	0	0.060455818905928	0.504423172721212	0.0501124675451343	0.0394978974989238	0	0	0	0	0
S25892	0.0793931502575164	0.000341251430822516	0	0	0	0.0140866869992305	0	0	0	0.0858746415456838	0.245274582481402	0	0.0846420073775539	0.428674939982535	0.050503201525334	0	0	0	0.0112095383999223	0	0
S25895	0.108264475751138	0	0	0	0	0.0182293160907706	0	0	0	0.0894535677137369	0.221687958723271	0	0.0796729337194829	0.425970504109965	0.0523278857312616	0	0	0.00197777066125432	0.00241558749912019	0	0
S2590	0.109782412210878	0	0	0	0	0.0168012351890995	0	0	0	0.0571347194189178	0.192246010662242	0	0.068242157867006	0.463853065685155	0.050098336365794	0	0	0.0317219315710534	0.0101201310298542	0	0
S25907	0.0868109819913741	0	0	0	0	0.0233506238975764	0	0	0	0.0664560514571688	0.219702718391169	0	0.0677956650175678	0.445181917073647	0.0514172619760031	0	0	0.0174206053893313	0.0218641748061619	0	0
S25923	0.0860615971393629	0	0	0	0	0.0124703958470135	0	0	0	0.094499661563908	0.204788069792656	0	0.075189154874284	0.454252771562344	0.0483544385754778	0	0	0.0177212289528149	0.0066626816921388	0	0
S25926	0.0675519718118757	0	0	0	0	0.0150156263622034	0	0	0	0.0522698565834989	0.160017657976404	0	0.0757577241026011	0.518394888488802	0.0497076961662088	0.0300896522917969	0	0.0311949262166089	0	0	0
S2593	0.0691985784712233	0	0	0	0	0.0141654385176282	0	0	0	0.0842876816807718	0.188037249858751	0	0.0739555878117824	0.496956797499378	0.0480990298313253	0	0	0.019925565032543	0.00537407129659665	0	0
S25930	0.0856137385849755	0.0113404710745577	0	0	0	0.0239026817048609	0	0	0	0.123632012771044	0.172837553080368	0	0.087591093500985	0.42887352730245	0.0662089219807587	0	0	0	0	0	0
S25931	0.0877818144215885	0.00620438329166805	0	0	0	0.0153783711098545	0	0	0	0.108908954061458	0.202019110325152	0	0.0822776656307421	0.440990293928513	0.0564394072310235	0	0	0	0	0	0
S25932	0.106004715365064	0	0	0	0	0.0133949036258734	0	0	0	0.0593460205050257	0.200754321632533	0	0.065725676676786	0.446529067738806	0.0446169082320645	0	0	0.0395541153509343	0.0240742708729132	0	0
S25935	0.0948973649655769	0	0	0	0	0.00965769848504922	0	0	0	0.0971086209310936	0.186219550806023	0	0.0976517690175926	0.459453336927901	0.0528800260146353	0	0	0	0.00213163285212766	0	0
S25953	0.104073704201313	0	0	0	0	0.0137826846789407	0	0	0	0.0352398663724374	0.175911273193938	0	0.0697387093747398	0.47480744912606	0.0510747902493145	0	0	0.0627673573388288	0.0126041654644275	0	0
S25956	0.108998222424076	0	0	0	0	0.0131287984897973	0	0	0	0.0773379476822003	0.208793974147112	0	0.093066936903658	0.437097086311799	0.0496467106868162	0	0	0.0108739997302607	0.00105632362428105	0	0
S25963	0.105292747039522	0.0297114779469354	0	0	0	0.0156375828418736	0	0	0	0.104261185273001	0.193339499074585	0	0.0719547311897389	0.398685915073203	0.0533223147461888	0	0	0	0.0277945468149516	0	0
S25968	0.0809744507402652	0	0	0	0	0.0129277056562035	0	0	0	0.0978283901957539	0.213456215974456	0	0.0815136810526874	0.457418545289192	0.0558810110914413	0	0	0	0	0	0
S25977	0.0967627001661766	0.0122696167945922	0	0	0	0.0129303090476818	0	0	0	0.115285732185447	0.212625672573322	0	0.0863985378344462	0.407429180533261	0.0562982508650726	0	0	0	0	0	0
S2598	0.0879821706960765	0	0	0	0	0.0195258387953805	0	0	0	0.0717233435773477	0.202105346566548	0	0.078437766511634	0.46349798345521	0.0471915690185955	0	0	0.0134429330809457	0.0160930482982623	0	0
S25980	0.0973521155783214	0.000855869749381031	0	0	0	0.0180390135778067	0	0	0	0.10519176212317	0.188762649773641	0	0.0833572758998496	0.439855704842703	0.0483881872876461	0	0	0	0.0181974211674816	0	0
S25982	0.0917559145533594	0	0	0	0	0.0169091624213311	0	0	0	0.0486867037104794	0.224719298501621	0	0.0676025558450818	0.485334894428568	0.0471247783885567	0	0	0.00390318643533118	0.0139635057156715	0	0
S25993	0.0957785363208686	0	0	0	0	0.0101022073280528	0	0	0	0.0681035666893331	0.204989961998043	0	0.0721936193472769	0.475358978427755	0.0463386566744674	0	0	0.00163398200426824	0.0255004912099358	0	0
S26	0.118915852522681	0	0	0	0	0.00784353003096671	0	0	0	0.0629201349905597	0.2171465375541	0	0.0794185241165696	0.445829130175774	0.0434344226834119	0	0	0.0176624329920547	0.00682943493388264	0	0
S26000	0.106486006122085	0	0	0	0	0.0175430753379654	0	0	0	0.0551407437024669	0.214947535806458	0	0.0772187991550418	0.449768808457183	0.0452827896635635	0	0	0.0150782993838046	0.0185339423714325	0	0
S26002	0.0966811911207213	0	0	0	0	0.0190931109803095	0	0	0	0.0743334057654684	0.214354042711973	0	0.0644371185698696	0.458200478432633	0.0483889471739733	0	0	0.0207647306848224	0.00374697456022923	0	0
S26005	0.0664521128406563	0	0	0	0	0.0182779702862212	0	0	0	0.0568102169367596	0.209684338278714	0	0.0775852433642721	0.502247971455403	0.0491168532102072	0	0	0.018177461428855	0.00164783219891104	0	0
S2601	0.100752123080707	0	0	0	0	0.0103786520124592	0	0	0	0.11443841707281	0.182443643133218	0	0.0836123898115398	0.442674429932618	0.0550873410875355	0	0	0.0106130038691121	0	0	0
S26014	0.0840912913933718	0.00615509964472227	0	0	0	0.0152865424059365	0	0	0	0.128635193964077	0.175328106234966	0	0.103337491906286	0.428217217769526	0.0589490566811144	0	0	0	0	0	0
S26019	0.114829185573879	0	0	0	0	0.0119340701491561	0	0	0	0.0896935185588734	0.217532684291683	0	0.0774722905070813	0.427962950214378	0.0548685865109929	0	0	0	0.00570671419395643	0	0
S2602	0.0848601882893791	0	0	0	0	0.0196055368988122	0	0	0	0.083907946326429	0.202636183208629	0	0.0774836335307962	0.46720248615844	0.045833839379306	0	0	0	0.0184701862082084	0	0
