	B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
S10001	0	0	0.0235189326349553	0.223477584317719	0.392362728970273	0.360640754077053	0
S10006	0	0.00657516587589027	0.000435699147586071	0.259584647054044	0.387809413398771	0.345595074523708	0
S1001	0	0.0215564424771998	0	0.266962799971592	0.375737577951292	0.335743179599916	0
S10010	0	0	0.0190447261803984	0.242018559879218	0.401248559319663	0.33768815462072	0
S10011	0	0.00869730051290483	0.0169238142358681	0.234644833686894	0.377697193160739	0.362036858403594	0
S10014	0	0.000651114792143956	0.0126931738595154	0.253294051813377	0.387426218944552	0.345935440590411	0
S10026	0	0.00653539664357957	0	0.259828977625693	0.385245598723088	0.348390027007639	0
S10032	0	0.0179446240188427	0.0161872420333735	0.25261016338775	0.376914470567075	0.336343499992958	0
S10036	0	0.0063109719899379	0	0.260844915547825	0.391562435256536	0.341281677205701	0
S10042	0	0.0130175669451254	0.00622660388862053	0.254380171196592	0.384066179518186	0.342309478451476	0
S10044	0	0.0011885552557564	0	0.256035167405876	0.389744092220392	0.353032185117976	0
S10049	0	0	0	0.254791719943954	0.387405201791373	0.357803078264673	0
S10057	0	0.00130834700604775	0.0198947267251806	0.253722993055957	0.370547650918094	0.354526282294721	0
S10062	0	0.00873824099146775	0.0126088454329084	0.244356956847951	0.3827073140282	0.351588642699473	0
S10066	0	0	0.0166165746682107	0.22498114807823	0.406927342602905	0.351474934650655	0
S10067	0	0	0	0.259382007521315	0.378226631027013	0.362391361451672	0
S1007	0	0.0041501854710289	0.0171357025911283	0.252363496874069	0.381539387377243	0.344811227686531	0
S10073	0	0	0.00614856659421564	0.245963872369811	0.380226242196449	0.367661318839524	0
S10077	0	0	0.0382175442869635	0.234129938948717	0.379775830287219	0.3478766864771	0
S10080	0	0.0120727240008759	0.0234984906064708	0.248668299212366	0.379844190123914	0.335916296056373	0
S10082	0	0.00191360716058699	0.00518919850670675	0.245069349987156	0.380625266654064	0.367202577691487	0
S10087	0	0	0.00774561114098195	0.247092302853687	0.383626175931464	0.361535910073866	0
S10089	0	0	0.0120223050991028	0.23689271796506	0.396343988417342	0.354740988518494	0
S1009	0	0.000823346569562524	0.0151627746590404	0.240711570391286	0.364689078450027	0.378613229930084	0
S10090	0	0	0.00278214337604905	0.235505005885225	0.399255979412643	0.362456871326082	0
S10093	0	0.0339476673168244	0	0.261658595114881	0.376928499583251	0.327465237985043	0
S10094	0	0.000309670481514649	0.0190331184933772	0.250578860776227	0.387203833422656	0.342874516826225	0
S1010	0	0	0.0303430159066284	0.234261627915701	0.379099966498138	0.356295389679533	0
S10111	0	0	0.00545401479434595	0.255618158740442	0.377723238674803	0.361204587790409	0
