	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S21863	0.0914817508877806	0	0	0	0	0.0109751823125536	0	0	0	0.0775461439920656	0.197204830712859	0	0.0735026512040238	0.447707173589463	0.0472274116940763	0	0	0.0424256756678006	0.0119291799393771	0	0
S21867	0.0891849399505454	0.00254823715095179	0	0	0	0.0132082087091045	0	0	0	0.0989740118288613	0.213341667531083	0	0.0824695632333334	0.432521631592177	0.0591265484046488	0	0	0	0.00862519159929523	0	0
S2187	0.0760470824344392	0	0	0	0	0.0211515186212977	0	0	0	0.0927629778924732	0.210231580473974	0	0.0879372354600147	0.454584319590636	0.0556501184473696	0	0	0	0.00163516707979529	0	0
S21895	0.0914291005900196	0	0	0	0	0.0126528806875814	0	0	0	0.0908799074974434	0.222074430574657	0	0.0960893042217668	0.433170899362922	0.0522893403829239	0	0	0	0.00141413668268552	0	0
S21900	0.0975766875181678	9.60703422315327e-05	0	0	0	0.0101556991206183	0	0	0	0.136594682736311	0.189374221880121	0	0.0907163384128902	0.414406811563303	0.0610794884263574	0	0	0	0	0	0
S21906	0.0912528530373367	0	0	0	0	0.0186965287125662	0	0	0	0.111502141115772	0.187949524352231	0	0.0798391925012381	0.454316518025592	0.0564432422552644	0	0	0	0	0	0
S21913	0.115191198288035	0	0	0	0	0.0123202850998501	0	0	0	0.093637612957306	0.191899330912725	0	0.0669075386869552	0.454598948213993	0.049612962247179	0	0	0.0158321235939561	0	0	0
S21917	0.100798746902001	0	0	0	0	0.0136993995018638	0	0	0	0.0704134294378263	0.185052238024734	0	0.0851591961890895	0.493558097608866	0.0506039981830142	0	0	0.000714894152604854	0	0	0
S21919	0.0764181826503805	0	0	0	0	0.0200331872004746	0	0	0	0.0735511954215991	0.20901852583934	0	0.080686131376138	0.48406098289261	0.048157820071806	0	0	0	0.00807397454765119	0	0
S2192	0.0989848417824402	0	0	0	0	0.0177996705663118	0	0	0	0.0863477375718944	0.182320510045906	0	0.0730207036254988	0.42256638692853	0.0484379039778382	0	0	0.0503691600294791	0.0201530854721013	0	0
S21936	0.0749805294972328	0.000810348950205149	0	0	0	0.0159281264732438	0	0	0	0.0847047541283067	0.204966708674199	0	0.0879741362416919	0.462682118830889	0.0490759081153434	0	0	0	0.0188773690888892	0	0
S21937	0.0790608454410747	0	0	0	0	0.0134402732693566	0	0	0	0.0820160977049272	0.220571937472779	0	0.0870693677213169	0.467320133934669	0.0505213444558766	0	0	0	0	0	0
S21942	0.0920221681757263	0	0	0	0	0.0160931825902934	0	0	0	0.0243087695961649	0.213322055141995	0	0.0854926274747548	0.464275342082404	0.0477080896662794	0	0	0.0270498229267878	0.0297279423455946	0	0
S21948	0.06800702343547	0	0	0	0	0.0184704213436589	0	0	0	0.0378467922791631	0.174065113366149	0	0.0740613791584666	0.539767329023452	0.0484765830167302	0.0169695987024061	0	0.0189678937263839	0.0033678659481196	0	0
S21957	0.133788828270321	0	0	0	0	0.00948711640708634	0	0	0	0.0955271831887296	0.188279524841815	0	0.079025562246234	0.435398058206856	0.048216152146479	0	0	0	0.0102775746924792	0	0
S21959	0.0715122531959631	0	0	0	0	0.0232495325787346	0	0	0	0.122014726332038	0.15988788573568	0	0.0868975047819524	0.488575815375857	0.0474325302258366	0	0	0	0.000429751773937878	0	0
S21960	0.0742319374295078	0	0	0	0	0.0211403272608889	0	0	0	0.0693464970205946	0.201094444027763	0	0.0787908006267921	0.504138075340756	0.0512579182936965	0	0	0	0	0	0
S21961	0.0759462681276074	0.0219160175231986	0	0	0	0.0241409687517943	0	0	0	0.117675453503389	0.17205253994913	0	0.093071245229245	0.436128402793025	0.0570514208192841	0	0	0	0.00201768330332656	0	0
S21976	0.108030333069473	0	0	0	0	0.0103800447652183	0	0	0	0.0527143996097525	0.180756269977289	0	0.0558861550325099	0.449917586876947	0.0474504163540401	0	0	0.0722235054957385	0.022641288819031	0	0
S21979	0.108350382068022	0.00119996601359835	0	0	0	0.0169280326216135	0	0	0	0.121048534760077	0.167770382420919	0	0.094175155361725	0.432562901425644	0.057964645328401	0	0	0	0	0	0
S21980	0.0893453252592858	0	0	0	0	0.0148231370064171	0	0	0	0.0591355787459949	0.143379440638846	0	0.0727231406970483	0.486815862400137	0.0519603911522376	0.0510688457243103	0	0.0307482783757229	0	0	0
S21984	0.0659276725680824	0	0	0	0	0.0259919295925391	0	0	0	0.0268282542774329	0.210587194231958	0	0.0848197538199931	0.518019199256729	0.0471221658578205	0	0	0	0.0207038303954449	0	0
S2199	0.0988029459524332	0	0	0	0	0.0202403890369142	0	0	0	0.0849713561956479	0.198779773698653	0	0.084953396787267	0.461006633029509	0.0491390825632574	0	0	0	0.00210642273631845	0	0
S21994	0.0780635588702119	0	0	0	0	0.0126683451535181	0	0	0	0.102245643307738	0.20622343886844	0	0.0802642989445961	0.464967741692477	0.0498087126047062	0	0	0	0.00575826055831371	0	0
S21999	0.0930005735839633	0	0	0	0	0.0154550997322009	0	0	0	0.104682681896533	0.203415116590535	0	0.0785686725446116	0.445998044136643	0.0555385782367651	0	0	0.00207041067532337	0.00127082260342433	0	0
