	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S21863	0.00458227052208263	0.0275959258829612	0.00275330334092458	0	0	0.144249697421797	0.188074142288231	0.0962589663690621	0	0.00757432978053151	0	0	0.11195815571078	0	0	0	0	0	0	0.41695320868363
S21867	0	0.0294830882149497	0.007474863636705	0	0	0.150764766624968	0.186752909785258	0.0771716664031364	0	0.00892577092798671	0	0	0.111446577541509	0	0	0	0	0	0	0.427980356865487
S2187	0	0.0351203940957297	0	0	0	0.132031059070101	0.194193072609386	0.0879934645920563	0	0.0070436121411717	0	0	0.114405078054215	0	0	0	0	0	0	0.429213319437341
S21895	0.0093324689761023	0.0269652013861981	0	0	0	0.143371459256003	0.199401329045341	0.0806908518500582	0	0.00705037366624815	0	0	0.111676834739553	0	0	0	0	0	0	0.421511481080497
S21900	0	0.0358977195827413	0.000725357010296327	0	0	0.161193257188626	0.186037566297077	0.0876729979077788	0	0.00505651795846224	0	0	0.112731164304765	0	0	0	0	0	0	0.410685419750254
S21906	0	0.0382653870431154	0.00166857450807376	0	0	0.152005983537269	0.177678728296138	0.0816312033235711	0	0.00631652509462777	0	0	0.116155627172328	0	0	0	0	0	0	0.426277971024877
S21913	0.00884991189118442	0.0307948560986806	0.00465567174207793	0	0	0.136921195631833	0.185486035114723	0.0910572915626186	0	0.00598617253830947	0	0	0.111560208212342	0	0	0	0	0	0	0.424688657208231
S21917	0.0149218417947841	0.0244362898563595	0.00236329269145347	0	0	0.131048764220848	0.179718797298767	0.0857640972201315	0	0.00960151317320555	0	0	0.110570771119687	0	0	0	0	0	0	0.441574632624763
S21919	0.0107313356768624	0.0232187950899102	0.00041370016536057	0	0	0.129790858816922	0.195026616411282	0.0842776672475306	0	0.0066204084087472	0	0	0.114564955248219	0	0	0	0	0	0	0.435355662935166
S2192	0.0130800012364998	0.0203800595998371	0.00362426531915742	0	0	0.146038210437826	0.184398971462591	0.0995850237034089	0	0.00544037669347045	0	0	0.116466196830678	0	0	0	0	0	0	0.410986894716531
S21936	0.00523276766569392	0.0249762120581066	0.00467560092384641	0	0	0.142988253411564	0.187103881698148	0.0797257478695544	0	0.00934694086330143	0	0	0.12014600186593	0	0	0	0	0	0	0.425804593643855
S21937	0	0.033911751962338	0.00167265242032999	0	0	0.138789236195085	0.190725293508506	0.0844160626388218	0	0.00991845853719728	0	0	0.111908466689491	0	0	0	0	0	0	0.428658078048231
S21942	0.0147608589143363	0.0188569123587531	0.00588581144793204	0	0	0.112296860561864	0.194202841343078	0.101078312777084	0	0.00811990051961825	0	0	0.109970555033739	0	0	0	0	0	0	0.434827947043596
S21948	0.00606842393277255	0.0284748226867317	0.00383813608354409	0	0	0.116982507543984	0.172703801200534	0.0959587084488086	0	0.0127494207434232	0	0	0.11434837472632	0	0	0	0	0	0	0.448875804633881
S21957	0.0187619296688934	0.0212897316625811	0.00416253392930819	0	0	0.145246821581484	0.184151414694273	0.0843990461275003	0	0.00462370875962876	0	0	0.114783332183439	0	0	0	0	0	0	0.422581481392892
S21959	0.00289340465973048	0.0313912902155243	0	0	0	0.153350094524204	0.173425202166029	0.0861152837356692	0	0.0060631109135269	0	0	0.115853385752643	0	0	0	0	0	0	0.430908228032674
S21960	0	0.0377759756004768	0	0	0	0.130762151311997	0.187898398733113	0.0767002166530008	0	0.00961754168362624	0	0	0.113325916315447	0	0	0	0	0	0	0.443919799702339
S21961	0	0.0339165735130701	0	0	0	0.139795919366254	0.185004522937898	0.0924153696080362	0	0.00510566573692608	0	0	0.12009863266537	0	0	0	0	0	0	0.423663316172446
S21976	0.00722205825612774	0.0308599370322769	0.00377498405362882	0	0	0.141296676979939	0.175781196964126	0.099896638043446	0	0.00594476737599276	0	0	0.112564726085373	0	0	0	0	0	0	0.42265901520909
S21979	0	0.0425489784509267	0	0	0	0.150740640705459	0.179538605940104	0.0885534500977657	0	0.00443130694124986	0	0	0.114180250120607	0	0	0	0	0	0	0.420006767743887
S21980	0.00571645153457111	0.0309084799435191	0	0	0	0.135289767102574	0.16122672569705	0.107676201327785	0	0.00783455284219586	0	0	0.114473297449748	0	0	0	0	0	0	0.436874524102556
