	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S25781	0.722026556168052	0	0.0750145520278587	0	0	0	0.202958891804089	0	0
S25783	0.725467975891485	0	0.0737972652722722	0	0	0	0.200734758836243	0	0
S25785	0.73753457670748	0	0.0692311709104847	0	0	0	0.193234252382035	0	0
S25792	0.740488751223006	0	0.0626258054902005	0	0	0	0.196885443286793	0	0
S25803	0.713787468322086	0	0.0850127244276028	0	0	0	0.201199807250311	0	0
S25808	0.762244336668929	0	0.0453339348684894	0	0	0	0.192421728462581	0	0
S25823	0.731672957149183	0	0.0669089197349536	0	0	0	0.201418123115863	0	0
S25824	0.725747481487757	0	0.0785042027209047	0	0	0	0.195748315791338	0	0
S25833	0.726645951292316	0	0.0665265968104188	0	0	0	0.206827451897265	0	0
S25835	0.731070497838803	0	0.0694766605146489	0	0	0	0.199452841646548	0	0
S25845	0.72975763707724	0	0.0739885138923367	0	0	0	0.196253849030424	0	0
S25847	0.724363639409656	0	0.0757273332713413	0	0	0	0.199909027319003	0	0
S25848	0.7333283019686	0	0.0701146302858715	0	0	0	0.196557067745529	0	0
S25849	0.72779124933741	0	0.07568510072455	0	0	0	0.19652364993804	0	0
S25858	0.729993040939189	0	0.0610989694867509	0	0	0	0.20890798957406	0	0
S2586	0.729488505216469	0	0.0713463218840202	0	0	0	0.199165172899511	0	0
S25861	0.728061966411062	0	0.0744087016942156	0	0	0	0.197529331894723	0	0
S25867	0.730033783955964	0	0.0666635775183487	0	0	0	0.203302638525687	0	0
S25874	0.734053794336455	0	0.0696545527807549	0	0	0	0.19629165288279	0	0
S25883	0.731854611033357	0	0.0675687482590949	0	0	0	0.200576640707548	0	0
S25886	0.72071571833214	0	0.0657851860542677	0	0	0	0.213499095613592	0	0
S2589	0.730816093327967	0	0.0695876661225459	0	0	0	0.199596240549487	0	0
S25892	0.732273124435679	0	0.0633723217760461	0	0	0	0.204354553788275	0	0
S25895	0.719630995018934	0	0.0835026030693408	0	0	0	0.196866401911725	0	0
S2590	0.730980451885715	0	0.0727966215917629	0	0	0	0.196222926522522	0	0
S25907	0.739702317773418	0	0.0679019766145938	0	0	0	0.192395705611988	0	0
S25923	0.730721694259265	0	0.064772752142977	0	0	0	0.204505553597758	0	0
S25926	0.716680339665102	0	0.0815424632373277	0	0	0	0.20177719709757	0	0
S2593	0.731615374289296	0	0.0608337766137635	0	0	0	0.20755084909694	0	0
S25930	0.718577340243145	0	0.0748375679796107	0	0	0	0.206585091777244	0	0
S25931	0.72196531180856	0	0.0747633115852743	0	0	0	0.203271376606165	0	0
S25932	0.736873107194711	0	0.0656101052239158	0	0	0	0.197516787581373	0	0
S25935	0.722853813917516	0	0.0732686220238891	0	0	0	0.203877564058595	0	0
S25953	0.730527560396943	0	0.0745921290806221	0	0	0	0.194880310522434	0	0
S25956	0.72703039681611	0	0.0741321296877435	0	0	0	0.198837473496146	0	0
S25963	0.723918927450203	0	0.0775656672907694	0	0	0	0.198515405259028	0	0
S25968	0.739105842092284	0	0.056211414370271	0	0	0	0.204682743537445	0	0
S25977	0.719876613212614	0	0.0723120249177394	0	0	0	0.207811361869646	0	0
S2598	0.738632039843646	0	0.0664587901035344	0	0	0	0.19490917005282	0	0
S25980	0.736804094643433	0	0.0625341840839574	0	0	0	0.20066172127261	0	0
