B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
average.mix_1	0.0	0.00488840669044	0.0	0.771139808513	0.223971784797
average.mix_2	0.0	0.0	0.0	0.929737349646	0.0702626503545
average.mix_3	0.0	0.516113132998	0.42586919789	0.0	0.058017669112
average.mix_4	0.2	0.2	0.2	0.2	0.2
average.mix_5	0.0	0.145614907624	0.0	0.0	0.854385092376
average.mix_6	0.0	0.0	0.0	0.0	1.0
average.mix_7	0.859901384944	0.0409418666974	0.0	0.0	0.0991567483586
average.mix_8	0.2	0.2	0.2	0.2	0.2
average.mix_9	0.0	0.143569075886	0.0	0.0	0.856430924114
average.mix_10	1.0	0.0	0.0	0.0	0.0
average.mix_11	0.0	0.0	0.0	0.880212552746	0.119787447254
average.mix_12	0.0	0.0	0.0	0.367793220846	0.632206779154
average.mix_13	0.985987129142	0.0	0.0	0.0	0.0140128708584
average.mix_14	1.0	0.0	0.0	0.0	0.0
average.mix_15	0.619247585941	0.0181252178925	0.0	0.0	0.362627196167
average.mix_16	0.0	1.0	0.0	0.0	0.0
average.mix_17	0.493221945988	0.171579901215	0.177330289952	0.0	0.157867862845
average.mix_18	0.0	0.0	0.0	0.963349957738	0.0366500422624
average.mix_19	0.0	0.0	0.0	0.0	1.0
average.mix_20	0.14275211432	0.240026987399	0.357496670479	0.0	0.259724227802
average.mix_21	0.991534401256	0.00846559874399	0.0	0.0	0.0
average.mix_22	0.504364542171	0.0	0.0	0.0	0.495635457829
average.mix_23	1.0	0.0	0.0	0.0	0.0
average.mix_24	0.0	0.0	0.0	0.947722853808	0.0522771461921
average.mix_25	0.0	0.625171805996	0.0	0.0	0.374828194004
average.mix_26	0.121728205084	0.226837156302	0.293308635685	0.0	0.35812600293
average.mix_27	0.161271649901	0.0	0.0	0.688867464514	0.149860885586
average.mix_28	0.171112397853	0.257305709599	0.335968823211	0.0	0.235613069337
average.mix_29	0.0	0.167851528575	0.0	0.0	0.832148471425
average.mix_30	0.0	0.157109088867	0.0	0.0	0.842890911133
average.mix_31	0.0	0.293233351122	0.0	0.0	0.706766648878
average.mix_32	0.0	0.330641260085	0.0	0.0	0.669358739915
average.mix_33	0.0	0.0	0.0	0.0	1.0
average.mix_34	0.0	0.0	0.0	0.861353063968	0.138646936032
average.mix_35	0.0	0.0	0.0	0.0	1.0
average.mix_36	1.0	0.0	0.0	0.0	0.0
average.mix_37	1.0	0.0	0.0	0.0	0.0
average.mix_38	0.0302599515781	0.277648948833	0.329325778976	0.0	0.362765320612
average.mix_39	0.78055749785	0.0453131967848	0.0176595940765	0.0	0.156469711288
average.mix_40	0.0	0.0546328739066	0.0	0.0	0.945367126093
average.mix_41	0.0	0.0	0.0	0.673487347708	0.326512652292
average.mix_42	0.427262148783	0.198787904927	0.216083087967	0.0	0.157866858323
average.mix_43	0.0	0.230321968865	0.274576294712	0.0	0.495101736423
average.mix_44	0.0	0.593959313716	0.0	0.0	0.406040686284
average.mix_45	0.0	0.688450753382	0.0	0.0	0.311549246618
average.mix_46	0.0	0.234393104698	0.532580348409	0.0	0.233026546893
average.mix_47	0.0	0.0	0.0	0.0	1.0
average.mix_48	0.0773877423003	0.0	0.0	0.79482224131	0.12779001639
average.mix_49	0.0	0.0	0.0	0.0	1.0
average.mix_50	0.423513309023	0.355045523296	0.221441167682	0.0	0.0
average.mix_51	0.0577551505586	0.0	0.0	0.728378881036	0.213865968405
average.mix_52	0.61265480894	0.132603403716	0.101017104702	0.0	0.153724682642
average.mix_53	0.0	0.0	0.0	0.0	1.0
average.mix_54	0.431521698916	0.175799014934	0.268719810383	0.0	0.123959475768
