Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0.422474282006	0.446440606413	0.131085111581	0.0	0.0
S10006	0.435221782412	0.50091744158	0.0638607760083	0.0	0.0
S1001	0.411358044905	0.469378616768	0.119263338326	0.0	0.0
S10010	0.519463583248	0.371770033883	0.10876638287	0.0	0.0
S10011	0.42394022255	0.433941030933	0.142118746518	0.0	0.0
S10014	0.440631322211	0.472562882391	0.0868057953984	0.0	0.0
S10026	0.468813045069	0.445641344289	0.0855456106427	0.0	0.0
S10032	0.386498622525	0.422782784995	0.19071859248	0.0	0.0
S10036	0.478297467326	0.468019790211	0.0536827424638	0.0	0.0
S10042	0.436106189088	0.446652418317	0.117241392595	0.0	0.0
S10044	0.458952208726	0.459930761902	0.0811170293721	0.0	0.0
S10049	0.40014102626	0.502589406302	0.0972695674376	0.0	0.0
S10057	0.363862000794	0.517783517111	0.118354482096	0.0	0.0
S10062	0.378232597754	0.454266773743	0.167500628503	0.0	0.0
S10066	0.490367909471	0.385232419885	0.124399670644	0.0	0.0
S10067	0.314063738647	0.558612015034	0.127324246319	0.0	0.0
S1007	0.389590931781	0.471682903674	0.138726164545	0.0	0.0
S10073	0.400942271211	0.488248965637	0.110808763152	0.0	0.0
S10077	0.351473181415	0.466623083748	0.181903734837	0.0	0.0
S10080	0.397647320154	0.440149072051	0.162203607794	0.0	0.0
S10082	0.409171357652	0.464239469572	0.126589172776	0.0	0.0
S10087	0.362489851462	0.498028126759	0.13948202178	0.0	0.0
S10089	0.410634317562	0.475864701667	0.113500980771	0.0	0.0
S1009	0.333898096419	0.533638359739	0.132463543841	0.0	0.0
S10090	0.419579217227	0.457963273071	0.122457509701	0.0	0.0
S10093	0.512842613069	0.402953333918	0.0842040530126	0.0	0.0
S10094	0.393274920913	0.455326026954	0.151399052133	0.0	0.0
S1010	0.342627228964	0.497654595329	0.159718175707	0.0	0.0
S10111	0.385566712326	0.513879958974	0.1005533287	0.0	0.0
S10116	0.271227213017	0.557228205004	0.171544581979	0.0	0.0
S10119	0.382769304057	0.503062055484	0.114168640459	0.0	0.0
S10121	0.394946072013	0.484826384142	0.120227543845	0.0	0.0
S10130	0.431709900175	0.436825323404	0.131464776421	0.0	0.0
S10140	0.495244219522	0.411633530148	0.0931222503298	0.0	0.0
S10142	0.32500236493	0.560338783201	0.114658851869	0.0	0.0
S10150	0.565258397131	0.341902676963	0.0928389259057	0.0	0.0
S10155	0.400115961004	0.47170439864	0.128179640356	0.0	0.0
S1016	0.434570935255	0.447748717272	0.117680347473	0.0	0.0
S10163	0.438323778708	0.427363696062	0.134312525229	0.0	0.0
S10167	0.432412320203	0.492886529203	0.074701150594	0.0	0.0
S10168	0.330393833625	0.547165488421	0.122440677954	0.0	0.0
S10173	0.373657656943	0.524000464103	0.102341878954	0.0	0.0
S10175	0.424347188962	0.490857162937	0.0847956481009	0.0	0.0
S10179	0.330668469091	0.535810879132	0.133520651777	0.0	0.0
S10186	0.252518052081	0.567357878991	0.180124068928	0.0	0.0
S1019	0.322684575812	0.510051875478	0.167263548709	0.0	0.0
S10190	0.405755983364	0.489945388295	0.104298628341	0.0	0.0
S10195	0.472388213078	0.421958924937	0.105652861985	0.0	0.0
S10196	0.448535018821	0.451125179221	0.100339801958	0.0	0.0
S10200	0.447785620908	0.447954475779	0.104259903312	0.0	0.0
S10201	0.53951940798	0.355146274742	0.105334317278	0.0	0.0
S10202	0.403892253005	0.453307478194	0.142800268801	0.0	0.0
S10205	0.411992445297	0.52213721307	0.0658703416333	0.0	0.0
S10211	0.426357349406	0.480286576826	0.0933560737682	0.0	0.0
S10221	0.443437843568	0.464591686296	0.0919704701359	0.0	0.0
S10222	0.473547556011	0.4442867374	0.0821657065889	0.0	0.0
S10226	0.429468098908	0.451961373245	0.118570527847	0.0	0.0
S10227	0.448496693908	0.435477855124	0.116025450968	0.0	0.0
S10228	0.416196947143	0.487146347192	0.0966567056651	0.0	0.0
S10232	0.329254099839	0.577725079112	0.0930208210491	0.0	0.0
S10248	0.468980890046	0.474540120011	0.0564789899436	0.0	0.0
S10249	0.514430159425	0.303667375687	0.181902464887	0.0	0.0
S1025	0.361046621053	0.514894338308	0.124059040639	0.0	0.0
S10266	0.456581298838	0.422311527687	0.121107173475	0.0	0.0
S10269	0.416270606311	0.469955366928	0.113774026761	0.0	0.0
S10272	0.495829202894	0.432360931136	0.0718098659697	0.0	0.0
S10273	0.434832955588	0.459486504288	0.105680540123	0.0	0.0
S10274	0.391369527237	0.488522049587	0.120108423176	0.0	0.0
S1028	0.451250375556	0.450566485267	0.0981831391768	0.0	0.0
S10280	0.381147173169	0.479144889854	0.139707936976	0.0	0.0
S10283	0.307488757968	0.528724214594	0.163787027438	0.0	0.0
S1029	0.41741093	0.485303264703	0.0972858052977	0.0	0.0
S10292	0.37014038819	0.541607318005	0.088252293805	0.0	0.0
S10294	0.415868215719	0.507751929464	0.0763798548173	0.0	0.0
S10302	0.443286923392	0.454863182664	0.101849893944	0.0	0.0
S10303	0.407962741245	0.45639074429	0.135646514465	0.0	0.0
S10323	0.40358978077	0.471151771765	0.125258447465	0.0	0.0
S10326	0.416363653626	0.465564618696	0.118071727677	0.0	0.0
S10328	0.380342462333	0.523104095693	0.0965534419745	0.0	0.0
S10329	0.38292346185	0.503589029154	0.113487508996	0.0	0.0
S10336	0.38109927934	0.476508726623	0.142391994037	0.0	0.0
S10340	0.426430018068	0.476149187851	0.0974207940811	0.0	0.0
S10347	0.357128465052	0.483424816774	0.159446718174	0.0	0.0
S10353	0.361479970954	0.495867668304	0.142652360743	0.0	0.0
S10356	0.371484062555	0.478022064257	0.150493873187	0.0	0.0
S10358	0.403502206422	0.454215600435	0.142282193143	0.0	0.0
S10365	0.442668099081	0.434225108268	0.123106792651	0.0	0.0
S1037	0.306848445631	0.589207607785	0.103943946584	0.0	0.0
S10373	0.377890437437	0.505480211171	0.116629351392	0.0	0.0
S10374	0.411405659352	0.499928189732	0.0886661509163	0.0	0.0
S10375	0.45145090715	0.423883703669	0.124665389182	0.0	0.0
S10377	0.400675350117	0.490458007954	0.108866641929	0.0	0.0
S10378	0.402726940686	0.501340708475	0.0959323508389	0.0	0.0
S10390	0.392126710339	0.475447916027	0.132425373634	0.0	0.0
