B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.115819769445	0.295623067027	0.15226004056	0.145347416227	0.160560654658	0.130389052084
B	0.113650758433	0.293462083683	0.153350135186	0.147141940618	0.160314183654	0.132080898426
C	0.115079971792	0.284565833295	0.153755164901	0.146294163906	0.166657507606	0.1336473585
D	0.114491397884	0.285285925175	0.153051732945	0.144697351552	0.168183088901	0.134290503543
E	0.116051648913	0.2879629099	0.156817821243	0.144533017954	0.162084432596	0.132550169394
F	0.11287211072	0.290415344928	0.158649620881	0.145057720787	0.161252577666	0.131752625018
G	0.115250929176	0.301189852284	0.148255021402	0.150472810129	0.159419150942	0.125412236066
H	0.116473753748	0.304712034768	0.148588593354	0.148339211902	0.15383385202	0.128052554208
I	0.113343417229	0.307505698596	0.148870690029	0.149021075869	0.152925155612	0.128333962664
J	0.115633072767	0.282829472831	0.154928847339	0.146386836224	0.16674795061	0.133473820229
K	0.115856820955	0.283495686075	0.155746836982	0.140798381216	0.167523728493	0.136578546279
L	0.117104793723	0.284396571814	0.151777049664	0.146664535742	0.167405900928	0.13265114813
