B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.0953089134096	0.305382410576	0.243915427975	0.0253703656907	0.187041977792	0.142980904557
B	0.0845862127982	0.294643227691	0.246511609135	0.0324250420462	0.198219961656	0.143613946674
C	0.0	0.0538441879919	0.207860419202	0.00988892227955	0.633505801559	0.0949006689673
D	0.0058759542837	0.0442457640397	0.216820143979	0.0	0.631752818812	0.101305318886
E	0.0117463170582	0.11059345961	0.32473258269	0.000231556968815	0.165667184822	0.387028898851
F	0.0397351282937	0.155617837746	0.659687208044	0.0280878217656	0.0846759633267	0.0321960408239
G	0.101215756585	0.438548262576	0.110462035858	0.205624458902	0.0995273338556	0.0446221522231
H	0.0730074518145	0.750044771227	0.075892324408	0.0	0.0602793136969	0.0407761388536
I	0.0761065910695	0.790584900413	0.0137863657033	0.0	0.0636260738424	0.0558960689714
J	0.00658220691479	0.0136510463716	0.12419878742	0.000669853169538	0.854898106124	0.0
K	0.0243257206264	0.0256787370101	0.172511424459	0.00410796094175	0.276312339527	0.497063817436
L	0.0206368726752	0.0304993731657	0.10073538381	0.0163402145236	0.831788155826	0.0
