B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.0	0.16640353647	0.83359646353	0.0	0.0
Mix_2	0.0	0.479336595976	0.520663404024	0.0	0.0
Mix_3	0.0	0.0429550860501	0.659017769694	0.0	0.298027144256
Mix_4	0.0	0.2678162468	0.585477569716	0.0	0.146706183484
Mix_5	0.0	0.0142687277051	0.985731272295	0.0	0.0
Mix_6	0.0	0.0	1.0	0.0	0.0
Mix_7	0.0	0.360263808739	0.360950810662	0.0	0.278785380599
Mix_8	0.0	0.860110353781	0.0116845180136	0.0	0.128205128205
Mix_9	0.0	0.32149122807	0.614035087719	0.0	0.0644736842105
Mix_10	0.0	0.0	0.78658008658	0.0	0.21341991342
Mix_11	0.0	0.650230111769	0.349769888231	0.0	0.0
Mix_12	0.0	0.163947797716	0.671900489396	0.0	0.164151712887
Mix_13	0.0	0.204867529267	0.569008009858	0.0	0.226124460875
Mix_14	0.0	0.202518139138	0.541933418694	0.0	0.255548442168
Mix_15	0.0	0.604644495413	0.227350917431	0.0	0.168004587156
Mix_16	0.0	0.513480982186	0.207270101107	0.0	0.279248916707
Mix_17	0.0	0.452111225541	0.254229807268	0.0	0.293658967191
Mix_18	0.0	0.905492851768	0.0421369450715	0.0	0.0523702031603
Mix_19	0.0	0.0	0.730778739184	0.0	0.269221260816
Mix_20	0.0	0.340833640723	0.445223164884	0.0	0.213943194393
Mix_21	0.0	0.256157635468	0.371428571429	0.0	0.372413793103
Mix_22	0.0	0.0	0.708908406524	0.0	0.291091593476
Mix_23	0.0	0.648222792232	0.351777207768	0.0	0.0
Mix_24	0.0	0.594516395701	0.00909341416368	0.0	0.396390190135
Mix_25	0.0	0.355166051661	0.431734317343	0.0	0.213099630996
Mix_26	0.0	0.489813994686	0.177147918512	0.0	0.333038086802
Mix_27	0.0	0.0691283812795	0.0214684413912	0.0	0.909403177329
Mix_28	0.0	0.340058574683	0.5203384315	0.0	0.139602993817
Mix_29	0.0	0.534912209065	0.160269497754	0.0	0.304818293181
Mix_30	0.0	0.0569503171247	0.663054968288	0.0	0.279994714588
Mix_31	0.0	0.519346733668	0.302261306533	0.0	0.178391959799
Mix_32	0.0	0.820454145397	0.0418940327407	0.0	0.137651821862
Mix_33	0.0	0.458278364116	0.238786279683	0.0	0.302935356201
Mix_34	0.0	0.0	0.916056338028	0.0	0.0839436619718
Mix_35	0.0	0.399676637025	0.58528698464	0.0	0.0150363783347
Mix_36	0.0	0.29834955565	0.496614473127	0.0	0.205035971223
Mix_37	0.0	0.00625667633145	0.740576835037	0.0	0.253166488631
Mix_38	0.0	0.336605625826	0.531621672645	0.0	0.131772701529
Mix_39	0.0	0.786817713697	0.18640576725	0.0	0.0267765190525
Mix_40	0.0	0.000846310088016	0.805517941774	0.0	0.193635748138
Mix_41	0.0	0.106963788301	0.893036211699	0.0	0.0
Mix_42	0.0	0.556647506026	0.0643426664194	0.0	0.379009827554
Mix_43	0.0	0.0	0.864615384615	0.0	0.135384615385
Mix_44	0.0	0.222334819619	0.768747466559	0.0	0.00891771382246
Mix_45	0.0	0.0645348837209	0.350581395349	0.0	0.58488372093
Mix_46	0.0	0.235294117647	0.00271076172404	0.0	0.761995120629
Mix_47	0.0	0.0	0.77245508982	0.0	0.22754491018
Mix_48	0.0	0.451853429911	0.469322539412	0.0	0.0788240306775
Mix_49	0.0	0.253756260434	0.693711741792	0.0	0.0525319977741
Mix_50	0.0	0.317199935033	0.0570082832548	0.0	0.625791781712
Mix_51	0.0	0.617726051925	0.296553267681	0.0	0.0857206803939
Mix_52	0.0	0.0709002805407	0.438026013772	0.0	0.491073705687
Mix_53	0.0	0.236737400531	0.345159151194	0.0	0.418103448276
Mix_54	0.0	0.0	1.0	0.0	0.0
Mix_55	0.0	0.049127343245	0.779444085326	0.0	0.171428571429
Mix_56	0.0	0.200193423598	0.155125725338	0.0	0.644680851064
Mix_57	0.0	0.15646004481	0.84353995519	0.0	0.0
Mix_58	0.0	0.516735781991	0.255183649289	0.0	0.22808056872
Mix_59	0.0	0.0	0.929773132807	0.0	0.0702268671935
Mix_60	0.0	0.170936078525	0.128800574575	0.0	0.7002633469
Mix_61	0.0	0.00229007633588	0.974045801527	0.0	0.0236641221374
Mix_62	0.0	0.00414615185281	0.995853848147	0.0	0.0
Mix_63	0.0	0.0	0.99939601369	0.0	0.000603986309644
Mix_64	0.0	0.0	0.679303278689	0.0	0.320696721311
Mix_65	0.0	0.127697841727	0.447482014388	0.0	0.424820143885
Mix_66	0.0	0.38429069554	0.478436410351	0.0	0.137272894109
Mix_67	0.0	0.0	1.0	0.0	0.0
Mix_68	0.0	0.333796664019	0.0861795075457	0.0	0.580023828435
Mix_69	0.0	0.0867346938776	0.717006802721	0.0	0.196258503401
Mix_70	0.0	0.381618887015	0.139966273187	0.0	0.478414839798
Mix_71	0.0	0.0	0.723793103448	0.0	0.276206896552
Mix_72	0.0	0.751717120326	0.0	0.0	0.248282879674
Mix_73	0.0	0.112739965096	0.725189063409	0.0	0.162070971495
Mix_74	0.0	0.0	1.0	0.0	0.0
Mix_75	0.0	0.195564795565	0.804435204435	0.0	0.0
Mix_76	0.0	0.112610770279	0.80899795501	0.0	0.0783912747103
Mix_77	0.0	0.276351555421	0.723648444579	0.0	0.0
