B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.0	0.0	0.0	0.0	1.0
mix_2	0.0	0.0	0.0	0.0	1.0
mix_3	0.0	0.0	0.233712776744	0.0	0.766287223256
mix_4	0.0	0.0	0.0483935584703	0.0	0.95160644153
mix_5	0.0	0.0	0.088913645072	0.0	0.911086354928
mix_6	0.0	0.0	0.0	0.0	1.0
mix_7	0.0	0.0	0.0724269244615	0.0	0.927573075539
mix_8	0.0	0.0	0.0	0.0	1.0
mix_9	0.0	0.0	0.0	0.0	1.0
mix_10	0.0	0.0	0.0228749660452	0.0	0.977125033955
mix_11	0.0	0.0	0.0	0.0	1.0
mix_12	0.0	0.0	0.0	0.0	1.0
mix_13	0.0	0.0	0.0	0.0	1.0
mix_14	0.0	0.0	0.0	0.0	1.0
mix_15	0.0	0.0	0.0522056402118	0.0	0.947794359788
mix_16	0.0	0.0	0.152435010678	0.0	0.847564989322
mix_17	0.0	0.0	0.0570016699208	0.0	0.942998330079
mix_18	0.0	0.0	0.0	0.0	1.0
mix_19	0.0	0.0	0.0	0.0	1.0
mix_20	0.0	0.0	0.305253265099	0.0	0.694746734901
mix_21	0.0	0.0	0.12754551036	0.0	0.87245448964
mix_22	0.0	0.0	0.0	0.0	1.0
mix_23	0.0	0.0	0.0	0.0	1.0
mix_24	0.0	0.0	0.0	0.0	1.0
mix_25	0.0	0.0	0.0885418446922	0.0	0.911458155308
mix_26	0.0	0.0	0.282502790389	0.0	0.717497209611
mix_27	0.0	0.0	0.0	0.0	1.0
mix_28	0.0	0.0	0.259825284216	0.0	0.740174715784
mix_29	0.0	0.0	0.0	0.0	1.0
mix_30	0.0	0.0	0.0	0.0	1.0
mix_31	0.0	0.0	0.0	0.0	1.0
mix_32	0.0	0.0	0.0956430081051	0.0	0.904356991895
mix_33	0.0	0.0	0.0	0.0	1.0
mix_34	0.0	0.0	0.0	0.0	1.0
mix_35	0.0	0.0	0.0	0.0	1.0
mix_36	0.0	0.0	0.09615874424	0.0	0.90384125576
mix_37	0.0	0.0	0.0903609775854	0.0	0.909639022415
mix_38	0.0	0.0	0.259619895321	0.0	0.740380104679
mix_39	0.0	0.0	0.0725150259644	0.0	0.927484974036
mix_40	0.0	0.0	0.0	0.0	1.0
mix_41	0.0	0.0	0.0	0.0	1.0
mix_42	0.0	0.0	0.172544609996	0.0	0.827455390004
mix_43	0.0	0.0	0.183708512797	0.0	0.816291487203
mix_44	0.0	0.0	0.209087717275	0.0	0.790912282725
mix_45	0.0	0.0	0.156135285359	0.0	0.843864714641
mix_46	0.0	0.0	0.2173279161	0.0	0.7826720839
mix_47	0.0	0.0	0.0	0.0	1.0
mix_48	0.0	0.0	0.0	0.0	1.0
mix_49	0.0	0.0	0.0	0.0	1.0
mix_50	0.0	0.0	0.20895443091	0.0	0.79104556909
mix_51	0.0	0.0	0.0	0.0	1.0
mix_52	0.0	0.0	0.0821586536866	0.0	0.917841346313
mix_53	0.0	0.0	0.0	0.0	1.0
mix_54	0.0	0.0	0.187888352737	0.0	0.812111647263
mix_55	0.0	0.0	0.0	0.0	1.0
mix_56	0.0	0.0	0.194966181297	0.0	0.805033818703
mix_57	0.0	0.0	0.0	0.0	1.0
mix_58	0.0	0.0	0.125020237297	0.0	0.874979762703
mix_59	0.0	0.0	0.0	0.0	1.0
mix_60	0.0	0.0	0.0	0.0	1.0
mix_61	0.0	0.0	0.265793936858	0.0	0.734206063142
mix_62	0.0	0.0	0.216884831928	0.0	0.783115168072
mix_63	0.0	0.0	0.0	0.0	1.0
mix_64	0.0	0.0	0.0	0.0	1.0
mix_65	0.0	0.0	0.0287322783229	0.0	0.971267721677
mix_66	0.0	0.0	0.0	0.0	1.0
mix_67	0.0	0.0	0.129691075301	0.0	0.870308924699
mix_68	0.0	0.0	0.234896169255	0.0	0.765103830745
mix_69	0.0	0.0	0.0	0.0	1.0
mix_70	0.0	0.0	0.0	0.0	1.0
