Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0.725450316782	0.274549683218	0.0	0.0	0.0
S10006	0.693433388387	0.306566611613	0.0	0.0	0.0
S1001	0.621504197279	0.359485161756	0.0190106409646	0.0	0.0
S10010	0.687038107512	0.285927349367	0.0270345431209	0.0	0.0
S10011	0.661870178637	0.290871860928	0.0472579604355	0.0	0.0
S10014	0.669900629473	0.330099370527	0.0	0.0	0.0
S10026	0.610103127306	0.389896872694	0.0	0.0	0.0
S10032	0.538607284721	0.341680918576	0.119711796703	0.0	0.0
S10036	0.691172564941	0.308827435059	0.0	0.0	0.0
S10042	0.63102804548	0.351105025533	0.017866928987	0.0	0.0
S10044	0.632355202351	0.367644797649	0.0	0.0	0.0
S10049	0.605662162567	0.394337837433	0.0	0.0	0.0
S10057	0.615120504933	0.384879495067	0.0	0.0	0.0
S10062	0.5574731635	0.366168587024	0.0763582494766	0.0	0.0
S10066	0.783936821006	0.198472956955	0.0175902220393	0.0	0.0
S10067	0.534226456298	0.465773543702	0.0	0.0	0.0
S1007	0.642618028587	0.354104779344	0.00327719206823	0.0	0.0
S10073	0.546041363123	0.453958636877	0.0	0.0	0.0
S10077	0.595936176262	0.33674485849	0.067318965248	0.0	0.0
S10080	0.607990203705	0.319897229501	0.0721125667942	0.0	0.0
S10082	0.551973371527	0.446845295333	0.00118133313986	0.0	0.0
S10087	0.565568896534	0.430665380479	0.0037657229867	0.0	0.0
S10089	0.695287505391	0.304712494609	0.0	0.0	0.0
S1009	0.481714303139	0.506792650995	0.0114930458663	0.0	0.0
S10090	0.69910842562	0.30089157438	0.0	0.0	0.0
S10093	0.746136361305	0.247241978383	0.00662166031184	0.0	0.0
S10094	0.624427922576	0.338016174797	0.0375559026267	0.0	0.0
S1010	0.58137265161	0.329902204801	0.0887251435891	0.0	0.0
S10111	0.555629119752	0.444370880248	0.0	0.0	0.0
S10116	0.457855369496	0.500292268082	0.0418523624215	0.0	0.0
S10119	0.543158055105	0.456841944895	0.0	0.0	0.0
S10121	0.604089072881	0.395910927119	0.0	0.0	0.0
S10130	0.691182552758	0.308817447242	0.0	0.0	0.0
S10140	0.730872196622	0.269127803378	0.0	0.0	0.0
S10142	0.542001946454	0.457998053546	0.0	0.0	0.0
S10150	0.807196037965	0.178069210234	0.0147347518004	0.0	0.0
S10155	0.576006549957	0.416748168621	0.00724528142226	0.0	0.0
S1016	0.667565056076	0.332434943924	0.0	0.0	0.0
S10163	0.678500181217	0.279759422364	0.0417403964192	0.0	0.0
S10167	0.643041036788	0.356958963212	0.0	0.0	0.0
S10168	0.52502490881	0.47497509119	0.0	0.0	0.0
S10173	0.493237257149	0.506762742851	0.0	0.0	0.0
S10175	0.664414978922	0.335585021078	0.0	0.0	0.0
S10179	0.552960217373	0.447039782627	0.0	0.0	0.0
S10186	0.422824251782	0.54927393218	0.0279018160386	0.0	0.0
S1019	0.568551134418	0.421166595875	0.0102822697073	0.0	0.0
S10190	0.554552055201	0.445447944799	0.0	0.0	0.0
S10195	0.728354182207	0.271645817793	0.0	0.0	0.0
S10196	0.646650309024	0.353349690976	0.0	0.0	0.0
S10200	0.658039392134	0.323034443958	0.018926163908	0.0	0.0
S10201	0.855082911221	0.144917088779	0.0	0.0	0.0
S10202	0.603241845617	0.364153883147	0.0326042712366	0.0	0.0
S10205	0.638190361921	0.361809638079	0.0	0.0	0.0
S10211	0.698209355685	0.301790644315	0.0	0.0	0.0
S10221	0.603263013087	0.396736986913	0.0	0.0	0.0
S10222	0.707175832253	0.292824167747	0.0	0.0	0.0
S10226	0.653882082899	0.346117917101	0.0	0.0	0.0
S10227	0.700270629519	0.296637814284	0.00309155619679	0.0	0.0
S10228	0.634639411752	0.365360588248	0.0	0.0	0.0
S10232	0.489065271867	0.510934728133	0.0	0.0	0.0
S10248	0.623698652343	0.376301347657	0.0	0.0	0.0
S10249	0.701681969393	0.133312745785	0.165005284823	0.0	0.0
S1025	0.558786730579	0.437144427076	0.00406884234524	0.0	0.0
S10266	0.717188510756	0.238970520841	0.0438409684028	0.0	0.0
S10269	0.659836219274	0.340163780726	0.0	0.0	0.0
S10272	0.708834735056	0.291165264944	0.0	0.0	0.0
S10273	0.640328259662	0.359671740338	0.0	0.0	0.0
S10274	0.656946911071	0.343053088929	0.0	0.0	0.0
S1028	0.646771075978	0.353228924022	0.0	0.0	0.0
S10280	0.548907529087	0.390655477556	0.0604369933569	0.0	0.0
S10283	0.465946879335	0.489102648147	0.0449504725171	0.0	0.0
S1029	0.601143732275	0.398856267725	0.0	0.0	0.0
S10292	0.545176845642	0.454823154358	0.0	0.0	0.0
S10294	0.556418043377	0.443581956623	0.0	0.0	0.0
S10302	0.620653445569	0.379346554431	0.0	0.0	0.0
S10303	0.594126980249	0.389069970566	0.016803049185	0.0	0.0
S10323	0.650725366946	0.341677358894	0.00759727415959	0.0	0.0
S10326	0.671609566131	0.328390433869	0.0	0.0	0.0
S10328	0.56420044586	0.43579955414	0.0	0.0	0.0
S10329	0.582147235726	0.417852764274	0.0	0.0	0.0
S10336	0.622881312657	0.356060415723	0.0210582716203	0.0	0.0
S10340	0.617886226385	0.382113773615	0.0	0.0	0.0
S10347	0.70244308084	0.29755691916	0.0	0.0	0.0
S10353	0.623098366459	0.369437231268	0.00746440227367	0.0	0.0
S10356	0.60431309706	0.372889181824	0.0227977211159	0.0	0.0
S10358	0.679863002925	0.294131218367	0.0260057787082	0.0	0.0
S10365	0.683435747668	0.316564252332	0.0	0.0	0.0
S1037	0.465702382959	0.534297617041	0.0	0.0	0.0
S10373	0.58380719697	0.41619280303	0.0	0.0	0.0
S10374	0.716752748661	0.283247251339	0.0	0.0	0.0
S10375	0.606328946977	0.344712404098	0.0489586489251	0.0	0.0
S10377	0.637199829886	0.36109040981	0.00170976030421	0.0	0.0
S10378	0.557786164089	0.442213835911	0.0	0.0	0.0
S10390	0.880583515332	0.119416484668	0.0	0.0	0.0
S10391	0.715253719751	0.274990745338	0.00975553491152	0.0	0.0
S10393	0.642124368824	0.357875631176	0.0	0.0	0.0
S10400	0.609477054499	0.31173089059	0.0787920549118	0.0	0.0
S10401	0.604020989371	0.348949520923	0.0470294897067	0.0	0.0
S10406	0.785518815704	0.214481184296	0.0	0.0	0.0
S10408	0.622723927825	0.317787225662	0.0594888465129	0.0	0.0
S10409	0.565241141395	0.419906808646	0.0148520499594	0.0	0.0
S10418	0.86143406267	0.13856593733	0.0	0.0	0.0
S10431	0.647980502628	0.342320362373	0.00969913499881	0.0	0.0
S10438	0.609926426106	0.387401988157	0.00267158573667	0.0	0.0
S10439	0.574781019241	0.332996744612	0.0922222361474	0.0	0.0
S10441	0.657400275785	0.243896587385	0.09870313683	0.0	0.0
S10442	0.602687091981	0.349369217607	0.0479436904124	0.0	0.0
S1046	0.701644603157	0.298355396843	0.0	0.0	0.0
S10478	0.752389198814	0.152320801595	0.0952899995907	0.0	0.0
S10480	0.494432884211	0.505567115789	0.0	0.0	0.0
S10484	0.627360383743	0.288395702844	0.0842439134132	0.0	0.0
S10492	0.505673283666	0.406000263445	0.0883264528889	0.0	0.0
S10496	0.540919683631	0.459080316369	0.0	0.0	0.0
S10510	0.663176863861	0.336823136139	0.0	0.0	0.0
S10513	0.602719299173	0.327703959894	0.0695767409326	0.0	0.0
S10516	0.608254366626	0.343279088318	0.048466545056	0.0	0.0
S10534	0.584122076646	0.415877923354	0.0	0.0	0.0
S10535	0.543260387017	0.456739612983	0.0	0.0	0.0
S10537	0.532889700491	0.365574689024	0.101535610485	0.0	0.0
S1054	0.593174540536	0.380436894882	0.0263885645822	0.0	0.0
S10543	0.609187850021	0.390812149979	0.0	0.0	0.0
S10546	0.658517829236	0.341482170764	0.0	0.0	0.0
S1055	0.786941750106	0.18647740816	0.0265808417345	0.0	0.0
S10551	0.604495473074	0.338939506803	0.0565650201221	0.0	0.0
S10552	0.802580439009	0.197419560991	0.0	0.0	0.0
S10555	0.517579403084	0.482420596916	0.0	0.0	0.0
S10559	0.610508103817	0.328976549952	0.0605153462313	0.0	0.0
S1056	0.570933122524	0.429066877476	0.0	0.0	0.0
S10563	0.649208397212	0.320910745308	0.0298808574794	0.0	0.0
S10574	0.550576368348	0.449268969107	0.000154662544945	0.0	0.0
S10576	0.742853338479	0.257146661521	0.0	0.0	0.0
S10578	0.773020442221	0.217608061282	0.00937149649729	0.0	0.0
S10579	0.685680287958	0.314319712042	0.0	0.0	0.0
S10582	0.639290873548	0.360709126452	0.0	0.0	0.0
S1059	0.617486630026	0.382513369974	0.0	0.0	0.0
S10599	0.66711611965	0.29533712172	0.0375467586299	0.0	0.0
S10611	0.687950158285	0.312049841715	0.0	0.0	0.0
S10614	0.658885576414	0.301462675013	0.0396517485732	0.0	0.0
S10624	0.60995753852	0.360843735781	0.0291987256995	0.0	0.0
S10632	0.696417754288	0.303582245712	0.0	0.0	0.0
S10634	0.591467951117	0.408532048883	0.0	0.0	0.0
S10638	0.600478730325	0.306397764754	0.0931235049206	0.0	0.0
S10644	0.522560865104	0.452302377934	0.0251367569621	0.0	0.0
S10649	0.767379169774	0.232620830226	0.0	0.0	0.0
S10652	0.701139347829	0.298860652171	0.0	0.0	0.0
S10654	0.58441034506	0.41558965494	0.0	0.0	0.0
S10655	0.626716530393	0.373283469607	0.0	0.0	0.0
S10656	0.577477348473	0.422522651527	0.0	0.0	0.0
S10657	0.679021402033	0.293913649126	0.0270649488411	0.0	0.0
S10658	0.59554165754	0.40445834246	0.0	0.0	0.0
S10660	0.478524952381	0.489743396764	0.0317316508544	0.0	0.0
S10661	0.546776137596	0.453223862404	0.0	0.0	0.0
S10676	0.693450770746	0.285152985032	0.021396244222	0.0	0.0
S1068	0.52519644637	0.442001494756	0.0328020588738	0.0	0.0
S10681	0.691485256276	0.308514743724	0.0	0.0	0.0
S10686	0.711067440613	0.288932559387	0.0	0.0	0.0
S10688	0.57727685721	0.412680758866	0.0100423839232	0.0	0.0
S10690	0.611713977613	0.333173361968	0.0551126604196	0.0	0.0
S10698	0.529274772398	0.462334598583	0.0083906290194	0.0	0.0
S107	0.566612886161	0.433387113839	0.0	0.0	0.0
S10703	0.544668643124	0.455331356876	0.0	0.0	0.0
S10726	0.590009957081	0.409990042919	0.0	0.0	0.0
S10729	0.637899559691	0.294516332302	0.0675841080065	0.0	0.0
S10733	0.624996501239	0.375003498761	0.0	0.0	0.0
S10734	0.517740726314	0.39434585616	0.0879134175261	0.0	0.0
S10735	0.606206367781	0.393793632219	0.0	0.0	0.0
S10740	0.602958501323	0.224777168842	0.172264329835	0.0	0.0
S10745	0.71130079392	0.2497822316	0.0389169744806	0.0	0.0
S10748	0.590926075399	0.376890839984	0.0321830846167	0.0	0.0
S10753	0.566321799748	0.329948313096	0.103729887155	0.0	0.0
S10756	0.612129020569	0.387870979431	0.0	0.0	0.0
S10757	0.460627363519	0.539372636481	0.0	0.0	0.0
S1076	0.569986954586	0.38131239111	0.0487006543038	0.0	0.0
S10764	0.688006643253	0.304866094084	0.00712726266241	0.0	0.0
S10767	0.529194975675	0.470805024325	0.0	0.0	0.0
S10776	0.637208139858	0.347814337076	0.0149775230661	0.0	0.0
S10778	0.659955435803	0.340044564197	0.0	0.0	0.0
S10784	0.692173856544	0.293308443984	0.0145176994718	0.0	0.0
S10787	0.57669614178	0.42330385822	0.0	0.0	0.0
S10800	0.553939479488	0.446060520512	0.0	0.0	0.0
S10805	0.728901388667	0.264465344801	0.00663326653171	0.0	0.0
S10813	0.631920010356	0.363809439088	0.0042705505561	0.0	0.0
S10814	0.703578345596	0.296421654404	0.0	0.0	0.0
S10815	0.67118742558	0.32881257442	0.0	0.0	0.0
S10817	0.614773941812	0.385226058188	0.0	0.0	0.0
S1083	0.579845350099	0.420154649901	0.0	0.0	0.0
S10835	0.607585314418	0.242849002479	0.149565683102	0.0	0.0
S10838	0.675428134487	0.324571865513	0.0	0.0	0.0
S10844	0.605360371589	0.394639628411	0.0	0.0	0.0
S10845	0.713215774072	0.282776182489	0.00400804343922	0.0	0.0
S10846	0.484919440637	0.515080559363	0.0	0.0	0.0
S10853	0.793318771473	0.206681228527	0.0	0.0	0.0
S10854	0.511296694197	0.481245364773	0.0074579410292	0.0	0.0
S10865	0.587155825943	0.353675099137	0.0591690749194	0.0	0.0
S10866	0.65110222995	0.347283384231	0.00161438581901	0.0	0.0
S10869	0.70666672487	0.204528723707	0.0888045514232	0.0	0.0
S10873	0.674166865412	0.325833134588	0.0	0.0	0.0
S10876	0.532314264339	0.428617165975	0.0390685696858	0.0	0.0
S10883	0.668380290521	0.303658694577	0.0279610149022	0.0	0.0
S10885	0.636561044035	0.308019423152	0.0554195328133	0.0	0.0
S10893	0.708506810233	0.291493189767	0.0	0.0	0.0
S10895	0.658881943559	0.308400180933	0.0327178755082	0.0	0.0
S10902	0.617296166045	0.382703833955	0.0	0.0	0.0
S10903	0.700894288773	0.290360391401	0.00874531982574	0.0	0.0
S1092	0.713702686767	0.286297313233	0.0	0.0	0.0
S10925	0.608085731416	0.36664878068	0.0252654879046	0.0	0.0
S10927	0.620812803361	0.324836874179	0.0543503224605	0.0	0.0
S10936	0.553635603176	0.436704764071	0.00965963275335	0.0	0.0
S10945	0.610745433656	0.32150689783	0.0677476685146	0.0	0.0
S10947	0.691191100961	0.308808899039	0.0	0.0	0.0
S10949	0.626934692029	0.373065307971	0.0	0.0	0.0
