B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_2	0.934734139782	0.0652658602181	0.0	0.0	0.0	0.0	0.0
mix_3	0.733213505223	0.266786494777	0.0	0.0	0.0	0.0	0.0
mix_4	0.867686343822	0.132313656178	0.0	0.0	0.0	0.0	0.0
mix_5	0.807969655792	0.192030344208	0.0	0.0	0.0	0.0	0.0
mix_6	0.882875135092	0.117124864908	0.0	0.0	0.0	0.0	0.0
mix_7	0.760469116092	0.239530883908	0.0	0.0	0.0	0.0	0.0
mix_8	0.830293190373	0.169706809627	0.0	0.0	0.0	0.0	0.0
mix_9	0.967410762729	0.032589237271	0.0	0.0	0.0	0.0	0.0
mix_10	0.871336046933	0.128663953067	0.0	0.0	0.0	0.0	0.0
mix_11	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_12	0.788326944765	0.211673055235	0.0	0.0	0.0	0.0	0.0
mix_13	0.862780620349	0.137219379651	0.0	0.0	0.0	0.0	0.0
mix_14	0.995843635665	0.00415636433507	0.0	0.0	0.0	0.0	0.0
mix_15	0.831252690418	0.168747309582	0.0	0.0	0.0	0.0	0.0
mix_16	0.658981193027	0.341018806973	0.0	0.0	0.0	0.0	0.0
mix_17	0.636686585305	0.363313414695	0.0	0.0	0.0	0.0	0.0
mix_18	0.856245549412	0.143754450588	0.0	0.0	0.0	0.0	0.0
mix_19	0.757802547988	0.242197452012	0.0	0.0	0.0	0.0	0.0
mix_20	0.925855379913	0.0741446200872	0.0	0.0	0.0	0.0	0.0
mix_21	0.683349277735	0.316650722265	0.0	0.0	0.0	0.0	0.0
mix_22	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_23	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_24	0.75339450788	0.24660549212	0.0	0.0	0.0	0.0	0.0
mix_25	0.952306304599	0.0476936954009	0.0	0.0	0.0	0.0	0.0
mix_26	0.697266237338	0.302733762662	0.0	0.0	0.0	0.0	0.0
mix_27	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_28	0.878715534167	0.121284465833	0.0	0.0	0.0	0.0	0.0
mix_29	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_30	0.900790912094	0.0992090879063	0.0	0.0	0.0	0.0	0.0
mix_31	0.90638667065	0.0936133293498	0.0	0.0	0.0	0.0	0.0
mix_32	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_33	0.856935195906	0.143064804094	0.0	0.0	0.0	0.0	0.0
mix_34	0.812838323486	0.187161676514	0.0	0.0	0.0	0.0	0.0
mix_35	0.881055195777	0.118944804223	0.0	0.0	0.0	0.0	0.0
mix_36	0.86941127104	0.13058872896	0.0	0.0	0.0	0.0	0.0
mix_37	0.712613287933	0.287386712067	0.0	0.0	0.0	0.0	0.0
mix_38	0.813122363203	0.186877636797	0.0	0.0	0.0	0.0	0.0
mix_39	0.898331233937	0.101668766063	0.0	0.0	0.0	0.0	0.0
mix_40	0.860466210359	0.139533789641	0.0	0.0	0.0	0.0	0.0
mix_41	0.774976171469	0.225023828531	0.0	0.0	0.0	0.0	0.0
mix_42	0.925027854167	0.0749721458325	0.0	0.0	0.0	0.0	0.0
mix_43	0.789196340732	0.210803659268	0.0	0.0	0.0	0.0	0.0
mix_44	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_45	0.886241219706	0.113758780294	0.0	0.0	0.0	0.0	0.0
mix_46	0.824556310275	0.175443689725	0.0	0.0	0.0	0.0	0.0
mix_47	0.600277459309	0.399722540691	0.0	0.0	0.0	0.0	0.0
mix_48	0.915036478013	0.0849635219866	0.0	0.0	0.0	0.0	0.0
mix_49	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_50	0.902782002627	0.0972179973728	0.0	0.0	0.0	0.0	0.0
mix_51	0.683970339871	0.316029660129	0.0	0.0	0.0	0.0	0.0
mix_52	0.786575905427	0.213424094573	0.0	0.0	0.0	0.0	0.0
mix_53	0.895773849827	0.104226150173	0.0	0.0	0.0	0.0	0.0
mix_54	0.84140747605	0.15859252395	0.0	0.0	0.0	0.0	0.0
mix_55	0.74487945436	0.25512054564	0.0	0.0	0.0	0.0	0.0
mix_56	0.912643494543	0.0873565054571	0.0	0.0	0.0	0.0	0.0
mix_57	0.957183461969	0.0428165380311	0.0	0.0	0.0	0.0	0.0
mix_58	0.809684958261	0.190315041739	0.0	0.0	0.0	0.0	0.0
mix_59	0.79524159827	0.20475840173	0.0	0.0	0.0	0.0	0.0
mix_60	0.834258380071	0.165741619929	0.0	0.0	0.0	0.0	0.0
mix_61	0.821003509959	0.178996490041	0.0	0.0	0.0	0.0	0.0
mix_62	0.773156182768	0.226843817232	0.0	0.0	0.0	0.0	0.0
mix_63	0.815164754173	0.184835245827	0.0	0.0	0.0	0.0	0.0
mix_64	0.648455030925	0.351544969075	0.0	0.0	0.0	0.0	0.0
mix_65	0.79010789452	0.20989210548	0.0	0.0	0.0	0.0	0.0
mix_66	0.928762112399	0.0712378876007	0.0	0.0	0.0	0.0	0.0
mix_67	0.972787289124	0.0272127108763	0.0	0.0	0.0	0.0	0.0
mix_68	0.736739999995	0.263260000005	0.0	0.0	0.0	0.0	0.0
mix_69	0.837771892748	0.162228107252	0.0	0.0	0.0	0.0	0.0
mix_70	0.668798122065	0.331201877935	0.0	0.0	0.0	0.0	0.0
mix_71	0.79725881437	0.20274118563	0.0	0.0	0.0	0.0	0.0
mix_72	0.766233065233	0.233766934767	0.0	0.0	0.0	0.0	0.0
mix_73	0.618331973063	0.381668026937	0.0	0.0	0.0	0.0	0.0
mix_74	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_75	0.830936340574	0.169063659426	0.0	0.0	0.0	0.0	0.0
mix_76	0.856534619304	0.143465380696	0.0	0.0	0.0	0.0	0.0
mix_77	0.898663603567	0.101336396433	0.0	0.0	0.0	0.0	0.0
mix_78	0.755958433886	0.244041566114	0.0	0.0	0.0	0.0	0.0
mix_79	0.75434353073	0.24565646927	0.0	0.0	0.0	0.0	0.0
mix_80	0.875929102481	0.124070897519	0.0	0.0	0.0	0.0	0.0
mix_81	0.933760766874	0.0662392331261	0.0	0.0	0.0	0.0	0.0
mix_82	0.565458991097	0.434541008903	0.0	0.0	0.0	0.0	0.0
mix_83	0.613222371906	0.386777628094	0.0	0.0	0.0	0.0	0.0
mix_84	0.796115634075	0.203884365925	0.0	0.0	0.0	0.0	0.0
mix_85	0.77834557033	0.22165442967	0.0	0.0	0.0	0.0	0.0
mix_86	0.795309314269	0.204690685731	0.0	0.0	0.0	0.0	0.0
mix_87	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_88	0.974692185453	0.0253078145469	0.0	0.0	0.0	0.0	0.0
mix_89	0.8223452456	0.1776547544	0.0	0.0	0.0	0.0	0.0
mix_90	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_91	0.891386821543	0.108613178457	0.0	0.0	0.0	0.0	0.0
mix_92	0.875072009808	0.124927990192	0.0	0.0	0.0	0.0	0.0
mix_93	0.54299123926	0.45700876074	0.0	0.0	0.0	0.0	0.0
mix_94	0.933780550751	0.0662194492487	0.0	0.0	0.0	0.0	0.0
mix_95	0.854208475478	0.145791524522	0.0	0.0	0.0	0.0	0.0
mix_96	0.938802579069	0.0611974209307	0.0	0.0	0.0	0.0	0.0
mix_97	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_98	0.847275052204	0.152724947796	0.0	0.0	0.0	0.0	0.0
mix_99	0.629692970079	0.370307029921	0.0	0.0	0.0	0.0	0.0
mix_100	0.755868701879	0.244131298121	0.0	0.0	0.0	0.0	0.0
