B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.00969659700871	0.52840297436	0.0	0.461900428631	0.0
mix_2	0.00487596814973	0.479873808088	0.0	0.515250223762	0.0
mix_3	0.0810562434161	0.79901856472	0.0	0.119925191864	0.0
mix_4	0.0775716252682	0.694293076822	0.0	0.22813529791	0.0
mix_5	0.0752992003739	0.71160771021	0.0	0.213093089416	0.0
mix_6	0.0370648622635	0.634021000038	0.00233987321253	0.326574264486	0.0
mix_7	0.139456435578	0.690507109144	0.0	0.170036455278	0.0
mix_8	0.105501973151	0.57267022685	0.0	0.321827799999	0.0
mix_9	0.013532312627	0.655217637501	0.0	0.331250049872	0.0
mix_10	0.15617957637	0.660409712443	0.0	0.183410711187	0.0
mix_11	0.0110801442542	0.509354415076	0.0	0.47956544067	0.0
mix_12	0.00410842195151	0.581037554724	0.0115796207243	0.4032744026	0.0
mix_13	0.207001168117	0.619007814152	0.0	0.173991017731	0.0
mix_14	0.186126759897	0.639056839611	0.0	0.174816400492	0.0
mix_15	0.175630876681	0.684217529796	0.0	0.109863122801	0.030288470723
mix_16	0.0756041383338	0.739171544225	0.0	0.185224317441	0.0
mix_17	0.286780276653	0.683922517038	0.0	0.0292972063086	0.0
mix_18	0.0111731865715	0.447814404979	0.00489100861149	0.536121399838	0.0
mix_19	0.0787240452467	0.626523700274	0.0	0.294752254479	0.0
mix_20	0.0657690801878	0.885807718017	0.0	0.0453826418507	0.00304055994495
mix_21	0.111750418478	0.716071921615	0.0	0.172177659907	0.0
mix_22	0.118150121548	0.590508944002	0.0	0.29134093445	0.0
mix_23	0.12387329345	0.610952428556	0.0	0.265174277994	0.0
mix_24	0.00436380272697	0.420986170555	0.00593430328649	0.568715723432	0.0
mix_25	0.00974104360702	0.727693360122	0.0	0.262565596271	0.0
mix_26	0.0350455200761	0.858681061631	0.0	0.0532130643843	0.0530603539083
mix_27	0.1616841895	0.345314224656	0.0292140534871	0.463787532357	0.0
mix_28	0.108652152297	0.847167931698	0.0	0.0441799160054	0.0
mix_29	0.0352435557517	0.670843518038	0.0	0.29391292621	0.0
mix_30	0.0546608031059	0.666760810425	0.0	0.278578386469	0.0
mix_31	0.0286465140983	0.692405988642	0.0	0.27894749726	0.0
mix_32	0.0615288955118	0.711370291032	0.0	0.227100813456	0.0
mix_33	0.0653741547573	0.62398815954	0.0	0.310637685702	0.0
mix_34	0.00526296353058	0.52189795383	0.0	0.47283908264	0.0
mix_35	0.0231265969204	0.627431093294	0.0	0.349442309785	0.0
mix_36	0.14821351853	0.690996412609	0.0	0.160790068861	0.0
mix_37	0.128981854866	0.693689939687	0.0	0.177328205447	0.0
mix_38	0.0570487831509	0.849973520241	0.0	0.0885000410448	0.00447765556293
