B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0	0.649334988258	0.350665011742	0.0	0.0	0.0	0.0
mix_2	0.0	0.65910473894	0.34089526106	0.0	0.0	0.0	0.0
mix_3	0.0	0.639283396386	0.360716603614	0.0	0.0	0.0	0.0
mix_4	0.0	0.647226993702	0.352773006298	0.0	0.0	0.0	0.0
mix_5	0.0	0.637557027081	0.362442972919	0.0	0.0	0.0	0.0
mix_6	0.0	0.647249902407	0.352750097593	0.0	0.0	0.0	0.0
mix_7	0.0	0.635048829368	0.364951170632	0.0	0.0	0.0	0.0
mix_8	0.0	0.639227708539	0.360772291461	0.0	0.0	0.0	0.0
mix_9	0.0	0.655146741979	0.344853258021	0.0	0.0	0.0	0.0
mix_10	0.0	0.657502154177	0.342497845823	0.0	0.0	0.0	0.0
mix_11	0.0	0.666942743278	0.333057256722	0.0	0.0	0.0	0.0
mix_12	0.0	0.637642651194	0.362357348806	0.0	0.0	0.0	0.0
mix_13	0.0	0.656703486228	0.343296513772	0.0	0.0	0.0	0.0
mix_14	0.0	0.663168999118	0.336831000882	0.0	0.0	0.0	0.0
mix_15	0.0	0.641760737702	0.358239262298	0.0	0.0	0.0	0.0
mix_16	0.0	0.635161361415	0.364838638585	0.0	0.0	0.0	0.0
mix_17	0.0	0.634696441635	0.365303558365	0.0	0.0	0.0	0.0
mix_18	0.0	0.664803870428	0.335196129572	0.0	0.0	0.0	0.0
mix_19	0.0	0.63672514522	0.36327485478	0.0	0.0	0.0	0.0
mix_20	0.0	0.657674732063	0.342325267937	0.0	0.0	0.0	0.0
mix_21	0.0	0.640140021371	0.359859978629	0.0	0.0	0.0	0.0
mix_22	0.0	0.654498194384	0.345501805616	0.0	0.0	0.0	0.0
mix_23	0.0	0.661802551748	0.338197448252	0.0	0.0	0.0	0.0
mix_24	0.0	0.637788869373	0.362211130627	0.0	0.0	0.0	0.0
mix_25	0.0	0.657852190455	0.342147809545	0.0	0.0	0.0	0.0
mix_26	0.0	0.643213170185	0.356786829815	0.0	0.0	0.0	0.0
mix_27	0.0	0.655571748506	0.344428251494	0.0	0.0	0.0	0.0
mix_28	0.0	0.647843247212	0.352156752788	0.0	0.0	0.0	0.0
mix_29	0.0	0.657374381131	0.342625618869	0.0	0.0	0.0	0.0
mix_30	0.0	0.652199384952	0.347800615048	0.0	0.0	0.0	0.0
mix_31	0.0	0.652770372426	0.347229627574	0.0	0.0	0.0	0.0
mix_32	0.0	0.670297579105	0.329702420895	0.0	0.0	0.0	0.0
mix_33	0.0	0.655159982174	0.344840017826	0.0	0.0	0.0	0.0
mix_34	0.0	0.651260186251	0.348739813749	0.0	0.0	0.0	0.0
mix_35	0.0	0.644557252894	0.355442747106	0.0	0.0	0.0	0.0
mix_36	0.0	0.643742123514	0.356257876486	0.0	0.0	0.0	0.0
mix_37	0.0	0.636202479028	0.363797520972	0.0	0.0	0.0	0.0
mix_38	0.0	0.63895731696	0.36104268304	0.0	0.0	0.0	0.0
mix_39	0.0	0.648543179134	0.351456820866	0.0	0.0	0.0	0.0
mix_40	0.0	0.648924079405	0.351075920595	0.0	0.0	0.0	0.0
mix_41	0.0	0.647623100678	0.352376899322	0.0	0.0	0.0	0.0
mix_42	0.0	0.669957250808	0.330042749192	0.0	0.0	0.0	0.0
mix_43	0.0	0.650259926432	0.349740073568	0.0	0.0	0.0	0.0
mix_44	0.0	0.666811595123	0.333188404877	0.0	0.0	0.0	0.0
mix_45	0.0	0.64329803	0.35670197	0.0	0.0	0.0	0.0
mix_46	0.0	0.647544676852	0.352455323148	0.0	0.0	0.0	0.0
mix_47	0.0	0.633382599752	0.366617400248	0.0	0.0	0.0	0.0
mix_48	0.0	0.667881593021	0.332118406979	0.0	0.0	0.0	0.0
mix_49	0.0	0.659506524689	0.340493475311	0.0	0.0	0.0	0.0
mix_50	0.0	0.648637673303	0.351362326697	0.0	0.0	0.0	0.0
mix_51	0.0	0.640801650461	0.359198349539	0.0	0.0	0.0	0.0
mix_52	0.0	0.645576405903	0.354423594097	0.0	0.0	0.0	0.0
mix_53	0.0	0.665925396247	0.334074603753	0.0	0.0	0.0	0.0
mix_54	0.0	0.646717138858	0.353282861142	0.0	0.0	0.0	0.0
mix_55	0.0	0.647398575096	0.352601424904	0.0	0.0	0.0	0.0
mix_56	0.0	0.655461631003	0.344538368997	0.0	0.0	0.0	0.0
mix_57	0.0	0.652843609562	0.347156390438	0.0	0.0	0.0	0.0
mix_58	0.0	0.639962966904	0.360037033096	0.0	0.0	0.0	0.0
mix_59	0.0	0.649486306452	0.350513693548	0.0	0.0	0.0	0.0
mix_60	0.0	0.652775129002	0.347224870998	0.0	0.0	0.0	0.0
mix_61	0.0	0.642102704456	0.357897295544	0.0	0.0	0.0	0.0
mix_62	0.0	0.637494311225	0.362505688775	0.0	0.0	0.0	0.0
mix_63	0.0	0.640739590208	0.359260409792	0.0	0.0	0.0	0.0
mix_64	0.0	0.638365151044	0.361634848956	0.0	0.0	0.0	0.0
mix_65	0.0	0.645896356452	0.354103643548	0.0	0.0	0.0	0.0
mix_66	0.0	0.658140083546	0.341859916454	0.0	0.0	0.0	0.0
mix_67	0.0	0.649633237472	0.350366762528	0.0	0.0	0.0	0.0
mix_68	0.0	0.640576111999	0.359423888001	0.0	0.0	0.0	0.0
mix_69	0.0	0.650052522425	0.349947477575	0.0	0.0	0.0	0.0
mix_70	0.0	0.636487046437	0.363512953563	0.0	0.0	0.0	0.0
mix_71	0.0	0.641954046196	0.358045953804	0.0	0.0	0.0	0.0
mix_72	0.0	0.638591730152	0.361408269848	0.0	0.0	0.0	0.0
mix_73	0.0	0.632080790901	0.367919209099	0.0	0.0	0.0	0.0
mix_74	0.0	0.667143782022	0.332856217978	0.0	0.0	0.0	0.0
mix_75	0.0	0.654180767164	0.345819232836	0.0	0.0	0.0	0.0
mix_76	0.0	0.636333223865	0.363666776135	0.0	0.0	0.0	0.0
mix_77	0.0	0.652213322946	0.347786677054	0.0	0.0	0.0	0.0
mix_78	0.0	0.643682300632	0.356317699368	0.0	0.0	0.0	0.0
mix_79	0.0	0.642695274878	0.357304725122	0.0	0.0	0.0	0.0
mix_80	0.0	0.663174983425	0.336825016575	0.0	0.0	0.0	0.0
mix_81	0.0	0.660723987072	0.339276012928	0.0	0.0	0.0	0.0
mix_82	0.0	0.626273221232	0.373726778768	0.0	0.0	0.0	0.0
mix_83	0.0	0.633629283078	0.366370716922	0.0	0.0	0.0	0.0
mix_84	0.0	0.637503763869	0.362496236131	0.0	0.0	0.0	0.0
mix_85	0.0	0.640238477052	0.359761522948	0.0	0.0	0.0	0.0
mix_86	0.0	0.643217839255	0.356782160745	0.0	0.0	0.0	0.0
mix_87	0.0	0.667559663588	0.332440336412	0.0	0.0	0.0	0.0
mix_88	0.0	0.657864343276	0.342135656724	0.0	0.0	0.0	0.0
mix_89	0.0	0.652418140177	0.347581859823	0.0	0.0	0.0	0.0
mix_90	0.0	0.656414188094	0.343585811906	0.0	0.0	0.0	0.0
