Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0.127751772296	0.766137674179	0.106110553525	0.0	0.0
S10006	0.124582770892	0.767963775119	0.107453453989	0.0	0.0
S1001	0.122612163741	0.766628743732	0.110759092527	0.0	0.0
S10010	0.131122583121	0.754940613819	0.11393680306	0.0	0.0
S10011	0.124944727276	0.763696420409	0.111358852315	0.0	0.0
S10014	0.123718598169	0.769732413272	0.10654898856	0.0	0.0
S10026	0.126265928142	0.76354597246	0.110188099398	0.0	0.0
S10032	0.124285183236	0.761429019211	0.114285797553	0.0	0.0
S10036	0.126367069777	0.76207297134	0.111559958883	0.0	0.0
S10042	0.124461364909	0.76594470537	0.109593929721	0.0	0.0
S10044	0.126654736435	0.76530026564	0.108044997925	0.0	0.0
S10049	0.12466237123	0.768329451265	0.107008177505	0.0	0.0
S10057	0.117285662319	0.776866801529	0.105847536152	0.0	0.0
S10062	0.126107429026	0.763305508485	0.110587062489	0.0	0.0
S10066	0.131505397356	0.753543000067	0.114951602577	0.0	0.0
S10067	0.120577193992	0.773892978433	0.105529827576	0.0	0.0
S1007	0.123490881591	0.767928241849	0.10858087656	0.0	0.0
S10073	0.123174898316	0.771748004504	0.10507709718	0.0	0.0
S10077	0.123376501902	0.768269940326	0.108353557771	0.0	0.0
S10080	0.124280865015	0.764720952436	0.110998182549	0.0	0.0
S10082	0.123489646796	0.766832385777	0.109677967427	0.0	0.0
S10087	0.123258330768	0.768896876244	0.107844792987	0.0	0.0
S10089	0.126515678165	0.767375042936	0.106109278899	0.0	0.0
S1009	0.117673636683	0.777344422651	0.104981940667	0.0	0.0
S10090	0.125580442959	0.768712123424	0.105707433617	0.0	0.0
S10093	0.124043368488	0.764353822738	0.111602808774	0.0	0.0
S10094	0.126644228347	0.762296403724	0.111059367929	0.0	0.0
S1010	0.121825319608	0.771292053151	0.10688262724	0.0	0.0
S10111	0.122234413484	0.77047840162	0.107287184896	0.0	0.0
S10116	0.114743316619	0.781871289842	0.103385393539	0.0	0.0
S10119	0.121028060918	0.771901146991	0.107070792091	0.0	0.0
S10121	0.124069955894	0.769021202691	0.106908841415	0.0	0.0
S10130	0.126953477905	0.762942585563	0.110103936532	0.0	0.0
S10140	0.129412629226	0.760371014157	0.110216356617	0.0	0.0
S10142	0.117381142409	0.776182476183	0.106436381409	0.0	0.0
S10150	0.13132818232	0.755118682945	0.113553134735	0.0	0.0
S10155	0.123537478741	0.768537740535	0.107924780724	0.0	0.0
