B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.300808786149	0.280213745623	0.356126504233	0.062850963995	0.0
Mix_2	0.36973048193	0.293127321173	0.319816470105	0.0173257267918	0.0
Mix_3	0.299196687294	0.290970864041	0.35023775305	0.0190648303951	0.0405298652197
Mix_4	0.317375702992	0.309472876046	0.335452928664	0.00637915574595	0.0313193365516
Mix_5	0.432934850815	0.227326264753	0.339738884432	0.0	0.0
Mix_6	0.343832595745	0.229868565146	0.354179705199	0.0721191339096	0.0
Mix_7	0.332878062461	0.308921572867	0.307898833311	0.00488296997996	0.0454185613815
Mix_8	0.35482052049	0.305534855978	0.284617989829	0.0390160779074	0.0160105557954
Mix_9	0.3599758223	0.287303474559	0.329127234077	0.0121353983476	0.0114580707159
Mix_10	0.38886071049	0.240713634306	0.335453567432	0.0302018356968	0.00477025207568
Mix_11	0.343541220667	0.326575044074	0.309023171493	0.00859068838204	0.012269875383
Mix_12	0.273877063299	0.312409174017	0.346594355358	0.0488969267372	0.0182224805882
Mix_13	0.400872807236	0.258356610806	0.317674658617	0.00450607569618	0.0185898476449
Mix_14	0.3014578388	0.313963566824	0.33143500552	0.0	0.0531435888562
Mix_15	0.313149562052	0.335693364867	0.298186755619	0.0160016133895	0.0369687040723
Mix_16	0.35139551598	0.298440435983	0.297247758997	0.0250636493483	0.0278526396921
Mix_17	0.326408363452	0.316933069754	0.300093312849	0.0143050150936	0.0422602388507
Mix_18	0.308860845091	0.356531885935	0.278317304851	0.0245678265109	0.0317221376114
Mix_19	0.299747783679	0.27169516534	0.356913075174	0.0513780601235	0.020265915684
Mix_20	0.367694581962	0.274935238296	0.314781817256	0.0331894579573	0.00939890452861
Mix_21	0.356667400117	0.271899953949	0.313718341244	0.0511894537832	0.00652485090746
Mix_22	0.298171430579	0.277091863844	0.348721366443	0.0645605076015	0.0114548315316
Mix_23	0.406639128692	0.279519155285	0.30116058894	0.0126811270824	0.0
Mix_24	0.261681023451	0.357020459329	0.278625666426	0.043946438425	0.0587264123687
Mix_25	0.392797506017	0.27511289274	0.303734541054	0.0	0.0283550601885
Mix_26	0.347908871727	0.309788361509	0.28735801656	0.0127425026219	0.0422022475818
Mix_27	0.370657113271	0.261031368137	0.293178786883	0.0406713064989	0.0344614252103
Mix_28	0.336929090252	0.289410555542	0.326026193052	0.042456364277	0.00517779687746
Mix_29	0.365055586596	0.300005872147	0.289038446302	0.00896571433419	0.0369343806208
Mix_30	0.339199226263	0.277765114021	0.342019778006	0.0	0.0410158817105
Mix_31	0.358901363949	0.293827019862	0.305525078566	0.0201031185621	0.021643419061
Mix_32	0.306410784314	0.347206861268	0.276736545054	0.0353500076122	0.0342958017522
Mix_33	0.291681195126	0.328184634227	0.303570934895	0.0363845450151	0.0401786907375
Mix_34	0.355052392754	0.241217779913	0.345174076306	0.0585557510274	0.0
Mix_35	0.337559213571	0.308830546922	0.332794686763	0.00495955825288	0.0158559944904
Mix_36	0.356077079543	0.288283168276	0.319104825196	0.0138800486058	0.0226548783791
Mix_37	0.306167875693	0.283853972145	0.357579765891	0.0207928079145	0.0316055783563
Mix_38	0.279367051314	0.320878807865	0.332826098983	0.0464345963968	0.0204934454417
Mix_39	0.385187175146	0.257147245147	0.299405409884	0.0582601698227	0.0
Mix_40	0.355962494113	0.263779538915	0.353618899798	0.00239101297188	0.0242480542024
Mix_41	0.333045287552	0.282086150326	0.368126436717	0.0144410154141	0.00230110999059
Mix_42	0.351877163876	0.308484491301	0.27965810238	0.0146596743743	0.0453205680692
Mix_43	0.378539140659	0.245679680761	0.343026041872	0.0307198092329	0.00203532747535
Mix_44	0.292540827428	0.309042261766	0.356628176093	0.040018473796	0.00177026091772
Mix_45	0.31405622313	0.289736169742	0.316558060863	0.0325396725589	0.0471098737062
Mix_46	0.359114072906	0.286576680134	0.282075856419	0.0257008794842	0.0465325110568
Mix_47	0.337676633115	0.267200993031	0.344755960922	0.0473718239613	0.00299458897016
Mix_48	0.357018434618	0.298680585121	0.315196468015	0.0109863436037	0.0181181686419
Mix_49	0.307993014251	0.313100617702	0.352147426666	0.0	0.0267589413814
Mix_50	0.300388278762	0.316534361971	0.28884872967	0.0357583404245	0.0584702891731
Mix_51	0.351132483276	0.305770351624	0.302993655277	0.021524265403	0.0185792444197
Mix_52	0.284200712576	0.309629666422	0.327059460139	0.0228592530296	0.0562509078331
Mix_53	0.341720124382	0.284674676343	0.310461280123	0.0441607930475	0.0189831261049
Mix_54	0.293863414463	0.245794445919	0.411853017402	0.048489122216	0.0
Mix_55	0.28984849576	0.293774135448	0.368729016729	0.0135436774554	0.0341046746076
Mix_56	0.304358594942	0.303531114518	0.298697946173	0.041845592303	0.0515667520633
Mix_57	0.252931459778	0.333742277728	0.386075183756	0.020868815403	0.00638226333525
Mix_58	0.308370517264	0.33363923662	0.295580174986	0.0207235502285	0.0416865209017
Mix_59	0.305283781358	0.277222777223	0.389251766683	0.00899788481017	0.0192437899258
Mix_60	0.402770201488	0.259257501298	0.285031508539	0.0	0.0529407886753
Mix_61	0.400816894427	0.234922938358	0.344038507799	0.0202216594162	0.0
Mix_62	0.418733598388	0.238031621285	0.342722793136	0.0	0.000511987190991
Mix_63	0.279808915441	0.276932976429	0.395661581894	0.0475965262358	0.0
Mix_64	0.345977383201	0.258478129245	0.333284536992	0.0595423663457	0.00271758421674
Mix_65	0.346520134985	0.276360268681	0.317336239213	0.0437608641689	0.0160224929525
Mix_66	0.365757119325	0.292943389059	0.315478106806	0.0	0.0258213848097
Mix_67	0.429042705621	0.207604704979	0.325505541588	0.0378470478127	0.0
Mix_68	0.320043301957	0.30467367908	0.291280565431	0.0351154650958	0.0488869884357
Mix_69	0.410828718077	0.246028112948	0.326421580577	0.00564484100641	0.0110767473922
Mix_70	0.314393524609	0.319177052009	0.292406218911	0.0262676635497	0.0477555409214
Mix_71	0.337978491888	0.267839639059	0.349827733798	0.0110630959551	0.0332910393002
Mix_72	0.298566627109	0.334954885146	0.283767418244	0.0561261294152	0.0265849400864
Mix_73	0.282126814313	0.310249862978	0.361757575548	0.00916854217412	0.036697204987
Mix_74	0.395141956299	0.226586207114	0.35525891954	0.0230129170474	0.0
Mix_75	0.331956570422	0.300070936071	0.358683157289	0.0	0.00928933621792
Mix_76	0.333700556329	0.286240364301	0.357520204593	0.0	0.0225388747766
Mix_77	0.318016355337	0.291224048978	0.341804220946	0.0489553747392	0.0
Mix_78	0.291865708924	0.330506314564	0.32168153309	0.00239012287307	0.0535563205489
Mix_79	0.283944369235	0.263990546976	0.420518514894	0.031546568895	0.0
Mix_80	0.331834875609	0.325543490439	0.303821823891	0.0240676048125	0.0147322052489
Mix_81	0.339064288454	0.266210977241	0.352112466738	0.0287783972648	0.0138338703019
Mix_82	0.358803353615	0.278418209258	0.323959610804	0.0	0.0388188263229
Mix_83	0.37714984837	0.26222576446	0.334968313461	0.0201567475363	0.00549932617222
Mix_84	0.328533679105	0.298829356448	0.303913110857	0.035987972917	0.0327358806735
Mix_85	0.342042577139	0.298859616921	0.336442715826	0.0	0.0226550901142
Mix_86	0.313884104304	0.271717744292	0.365314548607	0.032292406547	0.0167911962505
Mix_87	0.468342638925	0.173841657794	0.33333572265	0.0244799806316	0.0
Mix_88	0.364276341142	0.300686989961	0.273770567514	0.0212805350194	0.039985566364
Mix_89	0.260493278625	0.31183649927	0.357335530328	0.0606372654648	0.00969742631193
Mix_90	0.338214152998	0.278504934669	0.383280912333	0.0	0.0
Mix_91	0.451608865759	0.241515173288	0.306875960952	0.0	0.0
Mix_92	0.350577397238	0.270044043591	0.362611404286	0.0167671548858	0.0
Mix_93	0.301830406525	0.338918705304	0.270821588369	0.0568927519959	0.0315365478063
Mix_94	0.383487767361	0.288761244879	0.284845459355	0.0173112414493	0.0255942869558
Mix_95	0.324404138767	0.326088092388	0.325903238427	0.0125589062051	0.0110456242133
Mix_96	0.292520675853	0.335605250057	0.302021760147	0.0279629640686	0.041889349874
Mix_97	0.36002499415	0.248521690492	0.356876082024	0.0345772333334	0.0
Mix_98	0.393846550093	0.21642578352	0.297963857891	0.0917638084959	0.0
Mix_99	0.261249517649	0.377515118259	0.287154574576	0.0164435719865	0.0576372175298
Mix_100	0.340370112789	0.26405707546	0.344555121489	0.0510176902616	0.0
