B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.102501660394	0.0225813593093	0.361301748948	0.271308390525	0.242306840824
mix_2	0.0768019382193	0.114839491217	0.224470018171	0.469412477286	0.114476075106
mix_3	0.393087623691	0.248960275348	0.238061092786	0.0464649361824	0.073426071992
mix_4	0.451338366507	0.124502402196	0.256966369252	0.098833218943	0.0683596431023
mix_5	0.33759469697	0.149502840909	0.221235795455	0.0862926136364	0.20537405303
mix_6	0.315166461159	0.133045622688	0.263378545006	0.193341553637	0.0950678175092
mix_7	0.517089590886	0.108234075608	0.180735370274	0.0463490419472	0.147591921284
mix_8	0.653094170404	0.186188340807	0.0057399103139	0.154977578475	0.0
mix_9	0.153710636424	0.106584452764	0.30709094913	0.175952433385	0.256661528298
mix_10	0.612067849281	0.21921533083	0.0934869869222	0.0752298329665	0.0
mix_11	0.148229121119	0.222999562746	0.153148229121	0.354285089637	0.121337997376
mix_12	0.0786374572623	0.250348233506	0.255286817779	0.34494111688	0.0707863745726
mix_13	0.560611712048	0.100957354221	0.150317045878	0.0432674375233	0.144846450329
mix_14	0.672020725389	0.204533678756	0.0586787564767	0.0638601036269	0.000906735751295
mix_15	0.403018953581	0.0655998184088	0.176370446033	0.0129383724889	0.342072409488
mix_16	0.444797568053	0.215420754456	0.243747409147	0.071023904933	0.0250103634103
mix_17	0.718634197988	0.260058231869	0.0191900476443	0.0	0.00211752249868
mix_18	0.15610472229	0.218864692929	0.112184976756	0.494127722046	0.0187178859799
mix_19	0.446174269853	0.0920830316196	0.243905382573	0.166063239199	0.051774076756
mix_20	0.251371571072	0.309351620948	0.274064837905	0.00623441396509	0.15897755611
mix_21	0.508058423571	0.159027952657	0.252958952405	0.074666330899	0.0052883404684
mix_22	0.43288170329	0.110440623933	0.108391210293	0.104861664579	0.243424797905
mix_23	0.559127031194	0.131301150516	0.183370893132	0.124421776776	0.00177914838097
mix_24	0.0114942528736	0.115810019519	0.13250921709	0.504988072002	0.235198438517
mix_25	0.202948598751	0.446672864922	0.0993491831585	0.250630893877	0.000398459290742
mix_26	0.096325607688	0.176710005653	0.338722442058	0.00814019219898	0.380101752402
mix_27	0.46685916787	0.0110250689067	0.0774379839874	0.209476309227	0.235201470009
mix_28	0.384406165005	0.234814143246	0.242714674265	0.00259033803911	0.135474679446
mix_29	0.278692246566	0.210466568282	0.175842887956	0.142467930526	0.19253036667
mix_30	0.380035863718	0.153018529588	0.215301852959	0.15708308428	0.0945606694561
mix_31	0.300817033919	0.285590492696	0.164768507056	0.202030205496	0.0467937608319
mix_32	0.369801423754	0.158361433745	0.238666167104	0.116772823779	0.116398151617
mix_33	0.401766286958	0.161909637783	0.161269678741	0.198259311404	0.0767950851146
mix_34	0.0865901319003	0.167440156326	0.209086468002	0.348925256473	0.187957987298
mix_35	0.231752055661	0.158001265022	0.211891208096	0.239974699557	0.158380771664
mix_36	0.57966616085	0.216236722307	0.113176530096	0.0536165907941	0.0373039959535
mix_37	0.620220010477	0.204426401257	0.0868255631221	0.0708486118387	0.0176794133054
mix_38	0.240488155061	0.240847092606	0.275065805217	0.0162718353673	0.227327111749
mix_39	0.435754912099	0.159126163392	0.144648397104	0.0124095139607	0.248061013444
mix_40	0.487865135881	0.210289202151	0.0704839412876	0.18514750763	0.0462142130504
mix_41	0.142920847269	0.138350055741	0.232775919732	0.25596432553	0.229988851728
mix_42	0.540029305981	0.15838550686	0.238710536832	0.000399627014786	0.0624750233116
mix_43	0.0762429670456	0.179584338041	0.330118268458	0.101848662303	0.312205764152
mix_44	0.19064191802	0.309229182779	0.210750193349	0.0843000773395	0.205078628513
mix_45	0.0989172570512	0.589359711269	0.0832776366796	0.228311723032	0.000133671968988
mix_46	0.316608370522	0.194427692679	0.283078036425	0.0375105536124	0.168375346762
mix_47	0.462541978817	0.229268922759	0.109015758202	0.188710927409	0.0104624128132
mix_48	0.502450687388	0.00131500298864	0.0182904961148	0.218051404662	0.259892408846
mix_49	0.438759487045	0.0191049463491	0.197068830149	0.189217482334	0.155849254122
mix_50	0.537020169161	0.365647364997	0.0606376057254	0.034873129473	0.00182173064411
mix_51	0.530114017438	0.035814889336	0.0405097250168	0.208048289738	0.185513078471
mix_52	0.576966788736	0.191185755777	0.125268341962	0.00795554994317	0.0986235635813
mix_53	0.479771595189	0.0256347952861	0.147491191836	0.195237516705	0.151864900984
mix_54	0.578020027887	0.180250982381	0.204588667765	0.00887311446318	0.0282672075041
mix_55	0.501911713591	0.167361835245	0.0311087938825	0.167361835245	0.132255822037
mix_56	0.387612387612	0.380476666191	0.0990438133295	0.132867132867	0.0
mix_57	0.0594479830149	0.219863175277	0.286860108516	0.236612408587	0.197216324605
mix_58	0.352905642141	0.165760541259	0.182433248762	0.0744231001571	0.224477467682
mix_59	0.065103877347	0.117431396511	0.368070214421	0.265748250194	0.183646261526
mix_60	0.610635080645	0.232610887097	0.0299899193548	0.115423387097	0.0113407258065
mix_61	0.524318546232	0.325895243185	0.147781934794	0.00106894708712	0.000935328701229
mix_62	0.41495426223	0.224976799682	0.180432188784	0.0147156303858	0.164921118918
mix_63	0.167595487291	0.233790947397	0.196275655838	0.26342259073	0.138915318744
mix_64	0.513692162417	0.197828139754	0.101353478124	0.186654076172	0.000472143531634
mix_65	0.255088347126	0.0911429210467	0.231715499888	0.0814135540148	0.340639677924
mix_66	0.460121118413	0.020744749388	0.0922561525577	0.204355108878	0.222522870764
mix_67	0.462235264098	0.171472314366	0.143786680276	0.00535850982393	0.217147231437
mix_68	0.172129268852	0.107265642906	0.357895943158	0.0427458170983	0.319963327985
mix_69	0.506795887011	0.261198439901	0.0349840444392	0.196548871292	0.000472757357286
mix_70	0.50127388535	0.0226751592357	0.00433121019108	0.071847133758	0.399872611465
mix_71	0.664810001238	0.0455501918554	0.0253744275282	0.264265379379	0.0
mix_72	0.773390304995	0.157801679682	0.0195962870193	0.018564903492	0.0306468248121
mix_73	0.500224382947	0.0	0.222139117427	0.0459237097981	0.231712789828
