Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	7.01733781761e-117	1.0	2.78190196189e-101	0.0	0.0
S10006	6.03676624824e-117	1.0	2.51439732617e-101	0.0	0.0
S1001	5.46171801252e-117	1.0	2.64029977644e-101	0.0	0.0
S10010	8.37922549812e-117	1.0	3.1451326107e-101	0.0	0.0
S10011	5.9061746672e-117	1.0	2.63752994393e-101	0.0	0.0
S10014	6.26451858333e-117	1.0	2.67370103354e-101	0.0	0.0
S10026	6.5126436827e-117	1.0	2.83619549215e-101	0.0	0.0
S10032	6.32339391928e-117	1.0	3.30559331956e-101	0.0	0.0
S10036	6.07541228114e-117	1.0	2.41075558267e-101	0.0	0.0
S10042	6.46154842706e-117	1.0	2.87390740344e-101	0.0	0.0
S10044	6.65429179101e-117	1.0	2.64275893138e-101	0.0	0.0
S10049	6.20891220992e-117	1.0	2.7301380646e-101	0.0	0.0
S10057	4.97204043795e-117	1.0	2.44257310928e-101	0.0	0.0
S10062	6.50978463678e-117	1.0	3.04089799171e-101	0.0	0.0
S10066	8.51184524337e-117	1.0	3.18290566575e-101	0.0	0.0
S10067	5.47725090268e-117	1.0	2.50385261366e-101	0.0	0.0
S1007	5.9360585423e-117	1.0	2.60302015149e-101	0.0	0.0
S10073	5.82997258678e-117	1.0	2.44746422755e-101	0.0	0.0
S10077	6.24107310063e-117	1.0	2.9890020369e-101	0.0	0.0
S10080	6.37935414496e-117	1.0	2.86731271441e-101	0.0	0.0
S10082	5.78222446018e-117	1.0	2.42102492787e-101	0.0	0.0
S10087	6.02497659983e-117	1.0	2.94985329243e-101	0.0	0.0
S10089	7.37885372287e-117	1.0	2.87729628584e-101	0.0	0.0
S1009	4.62674916629e-117	1.0	2.25024300145e-101	0.0	0.0
S10090	7.17749759574e-117	1.0	2.73839621452e-101	0.0	0.0
S10093	5.73155104146e-117	1.0	2.5599466058e-101	0.0	0.0
S10094	6.850136951e-117	1.0	2.93718213304e-101	0.0	0.0
S1010	6.39256203925e-117	1.0	3.00064942149e-101	0.0	0.0
S10111	5.57283977549e-117	1.0	2.48224733581e-101	0.0	0.0
S10116	4.09814956909e-117	1.0	2.27716958923e-101	0.0	0.0
S10119	5.39183794951e-117	1.0	2.41252425471e-101	0.0	0.0
S10121	6.986423311e-117	1.0	2.88905301267e-101	0.0	0.0
S10130	7.32209721155e-117	1.0	2.89060349283e-101	0.0	0.0
S10140	7.75732947112e-117	1.0	2.93297373704e-101	0.0	0.0
S10142	5.18428000566e-117	1.0	2.77259557808e-101	0.0	0.0
S10150	8.5047941582e-117	1.0	3.08603499096e-101	0.0	0.0
S10155	6.03468607546e-117	1.0	2.68222343183e-101	0.0	0.0
S1016	6.49028113706e-117	1.0	2.84733520722e-101	0.0	0.0
S10163	6.25257177896e-117	1.0	2.68648428398e-101	0.0	0.0
S10167	5.54516227181e-117	1.0	2.414486425e-101	0.0	0.0
S10168	5.45051626164e-117	1.0	2.44607841281e-101	0.0	0.0
S10173	4.70755836605e-117	1.0	2.16060510513e-101	0.0	0.0
S10175	6.71744515385e-117	1.0	2.69759161618e-101	0.0	0.0
S10179	4.8430373537e-117	1.0	2.54203056772e-101	0.0	0.0
S10186	4.10089094622e-117	1.0	2.57505088622e-101	0.0	0.0
S1019	5.44259183032e-117	1.0	2.64108669964e-101	0.0	0.0
S10190	5.42927835156e-117	1.0	2.5626041403e-101	0.0	0.0
S10195	7.28629657239e-117	1.0	2.875946326e-101	0.0	0.0
S10196	6.31616708436e-117	1.0	2.70472816649e-101	0.0	0.0
S10200	6.83198533005e-117	1.0	2.95748598309e-101	0.0	0.0
S10201	1.03693112952e-116	1.0	3.3090719322e-101	0.0	0.0
S10202	6.61457551644e-117	1.0	2.8951545345e-101	0.0	0.0
S10205	6.45556192865e-117	1.0	2.60416269726e-101	0.0	0.0
S10211	4.9537877548e-117	1.0	2.53363123114e-101	0.0	0.0
S10221	5.71307337434e-117	1.0	2.49258841011e-101	0.0	0.0
S10222	7.33384544167e-117	1.0	2.78910604854e-101	0.0	0.0
S10226	7.32163169972e-117	1.0	3.06319855427e-101	0.0	0.0
S10227	6.97607077008e-117	1.0	2.85644684876e-101	0.0	0.0
S10228	6.50016978923e-117	1.0	2.62377549915e-101	0.0	0.0
S10232	4.0372229043e-117	1.0	2.05660168198e-101	0.0	0.0
S10248	5.79720125163e-117	1.0	2.33525750294e-101	0.0	0.0
S10249	7.82052777675e-117	1.0	3.70868134022e-101	0.0	0.0
S1025	5.57422302216e-117	1.0	2.80100647789e-101	0.0	0.0
S10266	7.71968047929e-117	1.0	3.03931170137e-101	0.0	0.0
S10269	7.05316566104e-117	1.0	2.81872296059e-101	0.0	0.0
S10272	7.31167628938e-117	1.0	2.7035245321e-101	0.0	0.0
S10273	6.97126884088e-117	1.0	2.80296731572e-101	0.0	0.0
S10274	6.59576883006e-117	1.0	2.75084027586e-101	0.0	0.0
S1028	6.38712216621e-117	1.0	2.5757678924e-101	0.0	0.0
S10280	6.19851287243e-117	1.0	3.00956569819e-101	0.0	0.0
S10283	5.08138181213e-117	1.0	2.75764647914e-101	0.0	0.0
S1029	5.88945102046e-117	1.0	2.65013180978e-101	0.0	0.0
S10292	5.31255921776e-117	1.0	2.28563363004e-101	0.0	0.0
S10294	5.2695972452e-117	1.0	2.29534029876e-101	0.0	0.0
S10302	6.02826944383e-117	1.0	2.60973644449e-101	0.0	0.0
S10303	5.99768595898e-117	1.0	2.7150939007e-101	0.0	0.0
S10323	6.5245948851e-117	1.0	2.80071557845e-101	0.0	0.0
S10326	6.82936649965e-117	1.0	2.99555452193e-101	0.0	0.0
S10328	6.09228460097e-117	1.0	2.48045735478e-101	0.0	0.0
S10329	5.92786462117e-117	1.0	2.71662896608e-101	0.0	0.0
S10336	6.42242820538e-117	1.0	2.85336982643e-101	0.0	0.0
S10340	6.77959545282e-117	1.0	2.53163044177e-101	0.0	0.0
S10347	6.3147231203e-117	1.0	2.80549588117e-101	0.0	0.0
S10353	6.561081095e-117	1.0	2.90006277433e-101	0.0	0.0
S10356	5.69370516863e-117	1.0	2.68401399967e-101	0.0	0.0
S10358	7.41566816158e-117	1.0	3.1359469984e-101	0.0	0.0
S10365	7.53430650345e-117	1.0	3.00871874497e-101	0.0	0.0
S1037	4.65567936224e-117	1.0	2.2859704046e-101	0.0	0.0
S10373	5.64776476146e-117	1.0	2.55305236606e-101	0.0	0.0
S10374	5.45459272599e-117	1.0	2.52911284886e-101	0.0	0.0
S10375	6.25339143034e-117	1.0	2.67491222505e-101	0.0	0.0
S10377	4.53259506639e-117	1.0	2.20227590595e-101	0.0	0.0
S10378	6.17822013521e-117	1.0	2.58300129199e-101	0.0	0.0
S10390	5.56764492833e-117	1.0	2.39161955296e-101	0.0	0.0
S10391	5.42504969112e-117	1.0	2.89831990761e-101	0.0	0.0
S10393	5.38494925676e-117	1.0	2.45945969325e-101	0.0	0.0
S10400	6.45549475331e-117	1.0	3.10794732915e-101	0.0	0.0
S10401	5.98791250539e-117	1.0	2.82005682127e-101	0.0	0.0
S10406	8.06344130573e-117	1.0	3.29069831975e-101	0.0	0.0
S10408	6.80568545247e-117	1.0	3.00685831077e-101	0.0	0.0
S10409	4.90756767228e-117	1.0	2.4346236654e-101	0.0	0.0
S10418	7.96764496778e-117	1.0	2.75310527253e-101	0.0	0.0
S10431	6.33055359742e-117	1.0	2.88112819941e-101	0.0	0.0
S10438	5.76958013481e-117	1.0	2.65647934241e-101	0.0	0.0
S10439	6.33672086589e-117	1.0	3.05116817892e-101	0.0	0.0
S10441	8.17827318319e-117	1.0	3.6538012516e-101	0.0	0.0
S10442	6.45614059996e-117	1.0	2.94347593928e-101	0.0	0.0
S1046	8.03383179228e-117	1.0	3.02851920804e-101	0.0	0.0
S10478	9.41874759926e-117	1.0	3.81393553586e-101	0.0	0.0
S10480	4.48367162271e-117	1.0	2.29624193722e-101	0.0	0.0
S10484	6.8788163805e-117	1.0	3.08739957569e-101	0.0	0.0
S10492	4.40147599751e-117	1.0	2.33539891467e-101	0.0	0.0
S10496	5.62964739448e-117	1.0	2.51763259379e-101	0.0	0.0
S10510	5.62129488578e-117	1.0	2.79157558422e-101	0.0	0.0
S10513	6.57611000828e-117	1.0	3.18298226168e-101	0.0	0.0
S10516	6.3315518648e-117	1.0	2.99732208899e-101	0.0	0.0
