B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_2	0.170559501695	0.0	0.829440498305	0.0	0.0	0.0	0.0
mix_3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_4	0.111573600499	0.0	0.888426399501	0.0	0.0	0.0	0.0
mix_5	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_6	0.0589763813451	0.0	0.941023618655	0.0	0.0	0.0	0.0
mix_7	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_8	0.0625860580308	0.0	0.937413941969	0.0	0.0	0.0	0.0
mix_9	0.0342112559529	0.0	0.965788744047	0.0	0.0	0.0	0.0
mix_10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_11	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_12	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_13	0.0162843036221	0.0	0.983715696378	0.0	0.0	0.0	0.0
mix_14	0.383154927277	0.0	0.616845072723	0.0	0.0	0.0	0.0
mix_15	0.0893612669517	0.0	0.910638733048	0.0	0.0	0.0	0.0
mix_16	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mix_17	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_18	0.262148328112	0.0	0.737851671888	0.0	0.0	0.0	0.0
mix_19	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_20	0.230656902533	0.0	0.769343097467	0.0	0.0	0.0	0.0
mix_21	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_22	0.137296786369	0.0	0.862703213631	0.0	0.0	0.0	0.0
mix_23	0.405826162034	0.0	0.594173837966	0.0	0.0	0.0	0.0
mix_24	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mix_25	0.253744883158	0.0	0.746255116842	0.0	0.0	0.0	0.0
mix_26	0.0	0.0	1.0	0.0	0.0	0.0	0.0
