B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
average.Mix_1	0.113844492044	0.058934930848	0.205314388251	0.534376660245	0.0875295286115
average.Mix_2	0.309957627393	0.214065669639	0.158990563106	0.112134581424	0.204851558438
average.Mix_3	0.0303681953834	0.357490109416	0.276898953926	0.0	0.335242741275
average.Mix_4	0.0818288539591	0.33928294678	0.263704946705	0.0	0.315183252556
average.Mix_5	0.466882625969	0.241504667908	0.0743238014728	0.0	0.217288904651
average.Mix_6	0.230103185963	0.0189221119394	0.0698548445189	0.636147739483	0.044972118096
average.Mix_7	0.156713610353	0.439062149749	0.0398433549566	0.0	0.364380884941
average.Mix_8	0.343543838406	0.259485613482	0.0	0.189393837871	0.207576710241
average.Mix_9	0.284142044386	0.296398156504	0.148124788322	0.0	0.271335010788
average.Mix_10	0.50138614468	0.233847524158	0.0	0.0633444281697	0.201421902993
average.Mix_11	0.206498707659	0.315583454008	0.193706972874	0.0	0.284210865458
average.Mix_12	0.0511692418157	0.167060825537	0.252228967072	0.34934215913	0.180198806445
average.Mix_13	0.422734707972	0.319610264752	0.0	0.0	0.257655027276
average.Mix_14	0.0	0.406509537168	0.233341373663	0.0	0.360149089169
average.Mix_15	0.164458279784	0.395615014618	0.10146950964	0.0	0.338457195958
average.Mix_16	0.332829800114	0.369431182473	0.0	0.0	0.297739017413
average.Mix_17	0.183827167779	0.431166253146	0.0269367758542	0.0	0.35806980322
average.Mix_18	0.197362679429	0.396201308866	0.0736301462513	0.0	0.332805865453
average.Mix_19	0.126406068632	0.176286361774	0.184390403988	0.328012840987	0.184904324619
average.Mix_20	0.384808190842	0.24825689765	0.0	0.155796041292	0.211138870216
average.Mix_21	0.324915235532	0.177374571787	0.0	0.347567382151	0.15014281053
average.Mix_22	0.139267801175	0.129425738731	0.120180950732	0.473923115974	0.137202393388
average.Mix_23	0.502015284751	0.271595264263	0.0	0.0	0.226389450985
average.Mix_24	0.0882818408341	0.48770035366	0.020881324177	0.0	0.403136481329
average.Mix_25	0.344414303335	0.366361745441	0.0	0.0	0.289223951224
average.Mix_26	0.249367553234	0.417343472327	0.0	0.0	0.333288974438
average.Mix_27	0.435640400906	0.328472385004	0.0	0.0	0.23588721409
average.Mix_28	0.244223908206	0.175317152595	0.0752456682031	0.338797535584	0.166415735411
average.Mix_29	0.307714470324	0.390604207767	0.0	0.0	0.30168132191
average.Mix_30	0.0866214660805	0.395947219301	0.169527676338	0.0	0.34790363828
average.Mix_31	0.340314675638	0.361093163677	0.0	0.0	0.298592160685
average.Mix_32	0.232808672304	0.383812136938	0.0	0.0658743264314	0.317504864327
average.Mix_33	0.153668704194	0.387571821374	0.0888797781171	0.0354392739984	0.334440422317
average.Mix_34	0.284227292386	0.0655550792026	0.0324812465235	0.539221343981	0.0785150379068
average.Mix_35	0.167738948461	0.294493649965	0.258251803372	0.0	0.279515598203
average.Mix_36	0.286348375172	0.357872826903	0.0488740677178	0.0	0.306904730207
average.Mix_37	0.0515240830707	0.324230155075	0.309040454574	0.0	0.315205307281
average.Mix_38	0.0645149657943	0.201850019651	0.234563365546	0.29461954073	0.204452108279
average.Mix_39	0.364602583367	0.0930848967451	0.0	0.468460230488	0.0738522893999
average.Mix_40	0.177673896182	0.325281883216	0.196921977204	0.0	0.300122243398
average.Mix_41	0.128382702754	0.206886733806	0.428704627543	0.0	0.236025935898
average.Mix_42	0.269440490155	0.413692203966	0.0	0.0	0.316867305878
average.Mix_43	0.434943030582	0.228964481567	0.0225092525375	0.100300228149	0.213283007164
average.Mix_44	0.0684422742598	0.131003557446	0.308056879925	0.335925842062	0.156571446307
average.Mix_45	0.212323833876	0.429640169437	0.0	0.0	0.358035996687
average.Mix_46	0.348438521687	0.375701363605	0.0	0.0	0.275860114708
