B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.09522699337	0.294443689651	0.0666553437476	0.302881312655	0.240792660577
mix_2	0.0412532659451	0.27621245169	0.0749133759962	0.368925969222	0.238694937146
mix_3	0.174043515127	0.533690609002	0.0757059334224	0.0965009052712	0.120059037177
mix_4	0.227163619935	0.364745466557	0.0721514282843	0.161035243348	0.174904241876
mix_5	0.240440440403	0.323246032835	0.109156615137	0.165313539386	0.161843372239
mix_6	0.205504134854	0.291019183102	0.0986700224789	0.211948806733	0.192857852833
mix_7	0.290679583248	0.362973086508	0.0747622968837	0.118257730614	0.153327302746
mix_8	0.2368390623	0.329970081025	0.0471466360902	0.213575956316	0.172468264268
mix_9	0.111026565469	0.366288715165	0.0700982392788	0.234311015313	0.218275464775
mix_10	0.283521514385	0.335978899047	0.100389938764	0.137476906902	0.142632740903
mix_11	0.104107199503	0.311867996153	0.043333606255	0.33147629042	0.209214907669
mix_12	0.0306959551951	0.363179633939	0.104883446822	0.289086631435	0.212154332609
mix_13	0.399195512761	0.229698331644	0.0987149259423	0.123432795395	0.148958434259
mix_14	0.304594303752	0.302284892041	0.110320442983	0.13537094499	0.147429416234
mix_15	0.334455025899	0.207605206379	0.190714999534	0.10610841549	0.161116352699
mix_16	0.173783924675	0.465314371921	0.0719061446234	0.132943334691	0.15605222409
mix_17	0.395372843117	0.312118692513	0.17781413871	0.0172551499297	0.0974391757312
mix_18	0.108164633598	0.231670199254	0.068153076356	0.372406215877	0.219605874914
mix_19	0.232928702222	0.302279088842	0.0974147122424	0.187248182116	0.180129314578
mix_20	0.194073504063	0.476999323222	0.20301804938	0.00757464908249	0.118334474253
mix_21	0.240281055862	0.336653744128	0.13394126221	0.150813069151	0.138310868649
mix_22	0.289731310994	0.224680677129	0.0815279048679	0.204732344427	0.199327762583
mix_23	0.253118525923	0.363118629016	0.054564676363	0.175133932617	0.154064236081
mix_24	0.0312006287731	0.203684204527	0.0586654341209	0.446913048054	0.259536684525
mix_25	0.09253988068	0.449586410789	0.0922885251667	0.197588624072	0.167996559292
mix_26	0.118430661095	0.508428852262	0.209664980979	0.0289335177938	0.13454198787
mix_27	0.330296466433	0.138478384853	0.0229469165715	0.298626793328	0.209651438814
mix_28	0.26810724008	0.475853672404	0.116496586432	0.0189908552785	0.120551645805
mix_29	0.157263167637	0.356898636014	0.0717149544749	0.207360046806	0.206763195069
mix_30	0.18970969614	0.342789819471	0.0880688103545	0.188402496386	0.191029177648
mix_31	0.190275762256	0.403249246826	0.0474224358168	0.206683842312	0.152368712789
mix_32	0.172404534081	0.400579330838	0.0939025695559	0.161810010923	0.171303554602
mix_33	0.186117189039	0.380094901516	0.0356201483143	0.209861847402	0.188305913728
mix_34	0.0455039503971	0.315279653882	0.0655198977901	0.3321262506	0.241570247331
mix_35	0.167193566154	0.303437601255	0.115443735463	0.214298767081	0.199626330047
mix_36	0.284566807066	0.462239011038	0.0214982324445	0.104951813593	0.126744135859
mix_37	0.252629170821	0.440727427828	0.04294108249	0.12887800709	0.134824311771
mix_38	0.161681046326	0.517607800825	0.145506044422	0.0593452612541	0.115859847174
mix_39	0.336678433911	0.264522184908	0.159268283924	0.0943749585423	0.145156138715
mix_40	0.184519912508	0.434585915913	0.026617430228	0.18308465622	0.171192085131
mix_41	0.125690472118	0.263992446483	0.0979657751526	0.273675018135	0.238676288111
mix_42	0.292174964769	0.37188691295	0.192063562806	0.0433373745904	0.100537184885
mix_43	0.103410839922	0.38803279752	0.18127710444	0.162582793137	0.164696464982
mix_44	0.12915314158	0.561040640332	0.0390897412615	0.12022821556	0.150488261267
mix_45	0.0686100635721	0.523192533739	0.0890542686944	0.205661513944	0.11348162005
mix_46	0.257243712813	0.349663116456	0.159679455158	0.0888155695948	0.144598145978
mix_47	0.192966758098	0.349829046379	0.0665317434627	0.206092226921	0.184580225139
mix_48	0.32243139113	0.0975796585881	0.0151074855043	0.331800562978	0.233080901799
mix_49	0.244473793382	0.22499790763	0.0703847582809	0.251136026213	0.209007514493
mix_50	0.331493737461	0.411085151529	0.0810271864681	0.0670803346704	0.109313589871
mix_51	0.263777128847	0.249604446389	0.0141536526086	0.272358775363	0.200105996793
mix_52	0.340236768801	0.380959237306	0.0898163947397	0.0522530413315	0.136734557821
mix_53	0.267043153031	0.273915353471	0.0400174376268	0.232437866945	0.186586188927
mix_54	0.376312876542	0.336791299261	0.147808407218	0.0326391242523	0.106448292727
mix_55	0.224841868763	0.281873012551	0.0493054905887	0.237115765186	0.206863862911
mix_56	0.130653831048	0.514556349071	0.0885213585975	0.141869712644	0.124398748639
mix_57	0.0296388651707	0.469780006868	0.0517662265721	0.231911097426	0.216903803962
mix_58	0.226322549608	0.322925290066	0.132501432518	0.150456062158	0.16779466565
mix_59	0.0547083447249	0.291911885801	0.13832846212	0.27695267952	0.238098627835
mix_60	0.259628946246	0.326600319667	0.105826462774	0.159368377407	0.148575893907
mix_61	0.223320921199	0.588257610277	0.0741274562952	0.0191749764352	0.0951190357935
mix_62	0.221448521899	0.500428178594	0.0834679140298	0.0667605295171	0.12789485596
mix_63	0.0795122038587	0.381586848094	0.0800184681755	0.24213776608	0.216744713792
mix_64	0.189032598084	0.37381133776	0.0470945001143	0.213573503596	0.176488060446
mix_65	0.209436095717	0.337124609634	0.100495966853	0.170686859092	0.182256468704
mix_66	0.262154594296	0.198337078418	0.0375471116914	0.282172630801	0.219788584794
mix_67	0.321566311211	0.32198621603	0.170327038013	0.0560585853078	0.130061849439
mix_68	0.183837341865	0.286932831097	0.268511827993	0.109651443375	0.151066555671
mix_69	0.227556554127	0.331278340664	0.0533224784757	0.231944019495	0.155898607239
mix_70	0.429989883441	0.141121399829	0.0149831496044	0.223963345088	0.189942222039
mix_71	0.299820821302	0.161969493148	0.0492826300152	0.290823061205	0.198103994329
mix_72	0.347715654615	0.395783366063	0.0560272575191	0.0855441571141	0.114929564689
mix_73	0.37918819855	0.19431353405	0.110216689298	0.157771689787	0.158509888315
mix_74	0.243048900346	0.405536518359	0.0224118819249	0.169120461545	0.159882237825
mix_75	0.247055533159	0.251252185884	0.0193044814273	0.275034869631	0.207352929899
mix_76	0.153252090756	0.360321653035	0.177826449576	0.15011762606	0.158482180573
mix_77	0.161976203313	0.43980338803	0.25231355738	0.0400131987276	0.105893652549
mix_78	0.220405111788	0.237226631095	0.0816120297197	0.251864759046	0.208891468351
mix_79	0.097773208622	0.341121467916	0.0769463427554	0.270525077486	0.213633903221
mix_80	0.233447844079	0.379388851793	0.112521727553	0.132867107966	0.141774468609
mix_81	0.124428401602	0.537653081336	0.0926818784517	0.122283963678	0.122952674932
mix_82	0.212691825375	0.302565925599	0.0965098563758	0.205637185719	0.182595206931
mix_83	0.243517854143	0.258203916863	0.0331291855194	0.287825334725	0.17732370875
mix_84	0.198368141429	0.417336165843	0.0924237582846	0.156280453907	0.135591480536
mix_85	0.144912621427	0.462978385124	0.106916728589	0.150279064311	0.134913200549
mix_86	0.130523209861	0.542685249614	0.11892651428	0.0933751859736	0.114489840271
mix_87	0.143502820678	0.459096378322	0.0782616653831	0.170648504708	0.14849063091
mix_88	0.181902481617	0.407797326498	0.124097531095	0.124415123094	0.161787537696
mix_89	0.24062905573	0.446831026995	0.120928231335	0.0614040488662	0.130207637074
mix_90	0.137715768926	0.385366986607	0.103165993251	0.201231911972	0.172519339244
mix_91	0.212811503105	0.26574002089	0.0353241999952	0.271809815024	0.214314460986
mix_92	0.197154354005	0.383862444553	0.0610923800911	0.203129475338	0.154761346013
mix_93	0.0347784771007	0.235847057207	0.0491966036752	0.43253099011	0.247646871907
mix_94	0.0393454744624	0.249541095067	0.110600454502	0.348769197285	0.251743778683
mix_95	0.277571189881	0.197488108683	0.0267172905792	0.278296071709	0.219927339148
mix_96	0.29505124754	0.192603312167	0.0353996386951	0.26336768496	0.213578116638
mix_97	0.168891148159	0.328515887909	0.0886335585633	0.218056409848	0.195902995521
mix_98	0.180398017811	0.376364430036	0.0506201665197	0.212320215194	0.180297170439
mix_99	0.14532598212	0.607767909052	0.152485765515	0.00708254883901	0.0873377944734
