B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
average.A	0.117586648388	0.352396189331	0.135439793011	0.164809756362	0.117777007818	0.11199060509
average.B	0.118520782361	0.347825916723	0.136109245286	0.165767885716	0.119306362848	0.112469807066
average.C	0.144843590359	0.22274822609	0.194873453811	0.03873725864	0.213829353836	0.184968117264
average.D	0.149690394708	0.220845242999	0.192860151359	0.0335060885256	0.214471769546	0.188626352863
average.E	0.124494218029	0.257403374384	0.193759990672	0.0864332641135	0.172513680964	0.165395471838
average.F	0.0984896376646	0.300584358826	0.204843889806	0.146502395558	0.121311689664	0.128268028482
average.G	0.089776933538	0.393124367321	0.0912164202594	0.276259304186	0.0789374600443	0.0706855146515
average.H	0.103287991504	0.43336494267	0.094073447562	0.205815561587	0.0838325146319	0.0796255420454
average.I	0.101750170167	0.436718014375	0.0935659709816	0.207191790949	0.0831690761644	0.0776049773628
average.J	0.163623759014	0.150401446448	0.220642868168	0.0	0.251070037733	0.214261888637
average.K	0.156133132613	0.144782589715	0.250310584792	0.0	0.227081582486	0.221692110393
average.L	0.145734345197	0.224488334676	0.197419502732	0.0220060503594	0.218197768795	0.19215399824
stdev.A	0.191254457306	0.248746669301	0.153788829581	0.190978263186	0.0974625612373	0.117769219388
stdev.B	0.139595228042	0.290165682972	0.139128271512	0.185682479507	0.146226909165	0.099201428803
stdev.C	0.253795195397	0.0433424776329	0.145928319363	0.0377001189728	0.254968098843	0.264265789791
stdev.D	0.138945041306	0.292356076117	0.151873335334	0.155727700142	0.112190068686	0.148907778414
stdev.E	0.204292103396	0.11909648071	0.219877362808	0.0816229504394	0.176525837486	0.19858526516
stdev.F	0.223928860033	0.125908172266	0.246688854628	0.206878238142	0.0772291965578	0.119366678374
stdev.G	0.154731501687	0.265977428245	0.0648722632732	0.103520973592	0.208673159808	0.202224673395
stdev.H	0.13179573214	0.271841989046	0.110753606462	0.200040452365	0.135170093337	0.15039812665
stdev.I	0.13573745053	0.485123397889	0.105206196294	0.103364061456	0.0982459692214	0.0723229246099
stdev.J	0.320711412114	0.156584978798	0.0802841653744	0.0	0.135823838376	0.306595605337
stdev.K	0.216094953731	0.249670284749	0.162962653704	0.0	0.176482845961	0.194789261855
stdev.L	0.110191142471	0.364803214332	0.134994260121	0.161126677539	0.128150757635	0.100733947903
