B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
average.Mix_1	0.0	0.0461305380848	0.151712765798	0.802156696117	0.0
average.Mix_2	0.750584798343	0.110513463623	0.138901738035	0.0	0.0
average.Mix_3	0.0	0.200035663471	0.352730123567	0.0	0.447234212962
average.Mix_4	0.0	0.289958699433	0.263607959056	0.0	0.446433341511
average.Mix_5	0.897094532677	0.0	0.102905467323	0.0	0.0
average.Mix_6	0.0159817465022	0.0	0.0848612476884	0.899157005809	0.0
average.Mix_7	0.0	0.318987736852	0.0	0.0	0.681012263148
average.Mix_8	0.529698294893	0.470301705107	0.0	0.0	0.0
average.Mix_9	0.466935222883	0.16941594353	0.363648833588	0.0	0.0
average.Mix_10	0.866059631263	0.0	0.133940368737	0.0	0.0
average.Mix_11	0.0	0.676308164839	0.0	0.0	0.323691835161
average.Mix_12	0.0	0.28837018791	0.375710363149	0.0	0.335919448941
average.Mix_13	1.0	0.0	0.0	0.0	0.0
average.Mix_14	0.13202862251	0.256390874217	0.182639358104	0.0	0.42894114517
average.Mix_15	0.0	0.409623616161	0.0	0.0	0.590376383839
average.Mix_16	0.0	1.0	0.0	0.0	0.0
average.Mix_17	0.0	0.366273188272	0.0	0.0	0.633726811728
average.Mix_18	0.0	0.462296021187	0.0	0.0	0.537703978813
average.Mix_19	0.0	0.146263852638	0.777864576304	0.0	0.0758715710576
average.Mix_20	1.0	0.0	0.0	0.0	0.0
average.Mix_21	1.0	0.0	0.0	0.0	0.0
average.Mix_22	0.0	0.0379167449483	0.198590318218	0.763492936834	0.0
average.Mix_23	1.0	0.0	0.0	0.0	0.0
average.Mix_24	0.0	0.340907309024	0.0	0.0	0.659092690976
average.Mix_25	0.757478694095	0.0808404353016	0.0808404353016	0.0	0.0808404353016
average.Mix_26	0.0	0.361621272481	0.0	0.0	0.638378727519
average.Mix_27	1.0	0.0	0.0	0.0	0.0
average.Mix_28	0.0	0.379453562902	0.620546437098	0.0	0.0
average.Mix_29	0.579650878098	0.210849836674	0.0	0.0	0.209499285228
average.Mix_30	0.0475696522088	0.167979325424	0.360108670201	0.0	0.424342352167
average.Mix_31	0.72705618076	0.27294381924	0.0	0.0	0.0
average.Mix_32	0.0	0.446001696794	0.0	0.0	0.553998303206
average.Mix_33	0.0	0.387343937442	0.0	0.0	0.612656062558
average.Mix_34	0.115697650577	0.0	0.129398924027	0.754903425396	0.0
average.Mix_35	0.0	0.349344590213	0.37182019607	0.0	0.278835213717
average.Mix_36	0.546607279432	0.448475142955	0.00491757761267	0.0	0.0
average.Mix_37	0.0	0.177924960791	0.504175705755	0.0	0.317899333453
average.Mix_38	0.0	0.360535651088	0.266922731071	0.0	0.372541617841
average.Mix_39	1.0	0.0	0.0	0.0	0.0
average.Mix_40	0.180899804173	0.047564871492	0.724882372376	0.0	0.0466529519582
average.Mix_41	0.0	0.192940110769	0.758411548665	0.0	0.0486483405651
average.Mix_42	0.0	0.326768744115	0.0	0.0	0.673231255885
average.Mix_43	0.754972637063	0.0	0.245027362937	0.0	0.0
average.Mix_44	0.0	0.277878517159	0.540648388302	0.0	0.181473094539
average.Mix_45	0.0	0.226753544795	0.0	0.0	0.773246455205
average.Mix_46	0.0	0.0	0.0	0.0	1.0
average.Mix_47	0.0	0.0	1.0	0.0	0.0
average.Mix_48	0.51514284326	0.48485715674	0.0	0.0	0.0
average.Mix_49	0.0	0.223473703657	0.451842413956	0.0	0.324683882388
average.Mix_50	0.0	0.254241473406	0.0	0.0	0.745758526594
average.Mix_51	0.0	1.0	0.0	0.0	0.0
average.Mix_52	0.0	0.270836505552	0.0200600056665	0.0	0.709103488781
average.Mix_53	0.0	1.0	0.0	0.0	0.0
average.Mix_54	0.0	0.035113173304	0.310883167069	0.654003659627	0.0
average.Mix_55	0.0	0.18006489696	0.486965863977	0.0	0.332969239063
average.Mix_56	0.0	0.248912446586	0.0	0.0	0.751087553414
average.Mix_57	0.0	0.185028955228	0.593033408389	0.0	0.221937636384
average.Mix_58	0.0	0.38271583154	0.0	0.0	0.61728416846
average.Mix_59	0.0	0.124004114326	0.699153010879	0.0	0.176842874796
average.Mix_60	0.37109099952	0.209636333493	0.209636333493	0.0	0.209636333493
average.Mix_61	0.842633801516	0.0	0.157366198484	0.0	0.0
average.Mix_62	0.84539193746	0.00594033489974	0.14272739274	0.0	0.00594033489974
average.Mix_63	0.0	0.0786927953845	0.405591615109	0.494009654967	0.0217059345396
average.Mix_64	0.0	0.0	0.202830854826	0.797169145174	0.0
average.Mix_65	0.2	0.2	0.2	0.2	0.2
average.Mix_66	0.71741537168	0.22541629594	0.0	0.0	0.0571683323795
average.Mix_67	0.922421843067	0.0	0.0775781569325	0.0	0.0
average.Mix_68	0.0	0.276349908895	0.0	0.0	0.723650091105
average.Mix_69	0.972797610861	0.0	0.0272023891395	0.0	0.0
average.Mix_70	0.0	0.335017792457	0.0	0.0	0.664982207543
average.Mix_71	0.0	0.0594001062711	0.702815013174	0.0	0.237784880555
average.Mix_72	0.0	0.549433912252	0.0	0.0	0.450566087748
average.Mix_73	0.0	0.202514597913	0.433268300466	0.0	0.364217101621
average.Mix_74	0.76551242699	0.0	0.23448757301	0.0	0.0
average.Mix_75	0.0	0.211636566903	0.625018963823	0.0	0.163344469275
average.Mix_76	0.0	0.18887564943	0.563216195609	0.0	0.24790815496
average.Mix_77	0.0	0.245205342209	0.547488983212	0.207305674579	0.0
average.Mix_78	0.123651296009	0.283937889555	0.123651296009	0.0	0.468759518427
average.Mix_79	0.0	0.0856997957478	0.595386050305	0.279590766728	0.039323387219
average.Mix_80	0.0	0.745512248284	0.0	0.0	0.254487751716
average.Mix_81	0.0	0.0438708249931	0.956129175007	0.0	0.0
average.Mix_82	0.256396759611	0.238363145139	0.238070075889	0.0	0.267170019362
average.Mix_83	0.787185833349	0.0	0.212814166651	0.0	0.0
average.Mix_84	0.0	0.503040411874	0.0	0.0	0.496959588126
average.Mix_85	0.0	0.3058490771	0.421717370753	0.0	0.272433552147
average.Mix_86	0.0	0.149463877428	0.731394547344	0.0	0.119141575228
average.Mix_87	0.934644237408	0.0	0.065355762592	0.0	0.0
average.Mix_88	0.996701303281	0.00329869671947	0.0	0.0	0.0
average.Mix_89	0.0	0.141431306671	0.261503414411	0.47037535114	0.126689927778
average.Mix_90	0.0394079818425	0.12839643948	0.777214067395	0.0	0.0549815112818
average.Mix_91	1.0	0.0	0.0	0.0	0.0
average.Mix_92	0.294246718813	0.1185931838	0.587160097387	0.0	0.0
average.Mix_93	0.0	0.551809758333	0.0	0.0	0.448190241667
average.Mix_94	1.0	0.0	0.0	0.0	0.0
average.Mix_95	0.0	0.434063450251	0.271544066787	0.0	0.294392482962
average.Mix_96	0.0	0.386664367377	0.0	0.0	0.613335632623
average.Mix_97	0.458454792037	0.0	0.541545207963	0.0	0.0
average.Mix_98	0.184998321064	0.0	0.0	0.815001678936	0.0
average.Mix_99	0.0	0.351049037039	0.0	0.0	0.648950962961
average.Mix_100	0.0322823504381	0.043531136887	0.293676533448	0.630509979227	0.0
stdev.Mix_1	0.0	0.123225880209	0.153931286346	0.722842833445	0.0
stdev.Mix_2	0.686642084108	0.17405595565	0.139301960242	0.0	0.0
stdev.Mix_3	0.0	0.0814168552951	0.404069018443	0.0	0.514514126262
stdev.Mix_4	0.0	0.367852416671	0.162237424241	0.0	0.469910159088
stdev.Mix_5	0.859676582008	0.0	0.140323417992	0.0	0.0
stdev.Mix_6	0.0555143518472	0.0	0.0853268333781	0.859158814775	0.0
stdev.Mix_7	0.0	0.228268801196	0.0	0.0	0.771731198804
stdev.Mix_8	0.731383360399	0.268616639601	0.0	0.0	0.0
stdev.Mix_9	0.438168463286	0.0539278489094	0.507903687805	0.0	0.0
stdev.Mix_10	0.777100923803	0.0	0.222899076197	0.0	0.0
stdev.Mix_11	0.0	0.575760679462	0.0	0.0	0.424239320538
stdev.Mix_12	0.0	0.284078801807	0.386242101139	0.0	0.329679097054
stdev.Mix_13	1.0	0.0	0.0	0.0	0.0
stdev.Mix_14	0.0	0.119867210102	0.036439274881	0.67555099049	0.168142524526
stdev.Mix_15	0.0	0.437687106316	0.0	0.0	0.562312893684
stdev.Mix_16	0.0	1.0	0.0	0.0	0.0
stdev.Mix_17	0.0	0.24909638366	0.0	0.0	0.75090361634
stdev.Mix_18	0.0	0.148239504236	0.0	0.0	0.851760495764
stdev.Mix_19	0.0	0.31848047871	0.438997111826	0.0	0.242522409464
stdev.Mix_20	1.0	0.0	0.0	0.0	0.0
stdev.Mix_21	1.0	0.0	0.0	0.0	0.0
