B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	2.36437558397e-98	1.06593653992e-102	1.0	0.0	0.0	0.0	0.0
mix_2	7.25673897489e-71	9.9564952937e-98	1.0	0.0	0.0	0.0	0.0
mix_3	9.09426940235e-45	1.13100552574e-81	1.0	0.0	0.0	0.0	0.0
mix_4	1.95483281555e-96	1.28962680441e-81	1.0	0.0	0.0	0.0	0.0
mix_5	2.939045263e-79	8.91050520203e-88	1.0	0.0	0.0	0.0	0.0
mix_6	1.86735788391e-93	5.7895100058e-87	1.0	0.0	0.0	0.0	0.0
mix_7	8.27722736582e-64	3.24758108392e-86	1.0	0.0	0.0	0.0	0.0
mix_8	1.25983961477e-71	1.23598229278e-94	1.0	0.0	0.0	0.0	0.0
mix_9	5.89160579342e-110	1.66845009389e-88	1.0	0.0	0.0	0.0	0.0
mix_10	8.64088624624e-64	6.27494867195e-73	1.0	0.0	0.0	0.0	0.0
mix_11	2.45027991122e-95	9.02650162022e-103	1.0	0.0	0.0	0.0	0.0
mix_12	4.9024062336e-88	4.49580203702e-82	1.0	0.0	0.0	0.0	0.0
mix_13	7.8184346191e-92	3.24896144121e-71	1.0	0.0	0.0	0.0	0.0
mix_14	6.23847498123e-94	7.75387931723e-81	1.0	0.0	0.0	0.0	0.0
mix_15	7.29873195681e-78	2.46706354916e-90	1.0	0.0	0.0	0.0	0.0
mix_16	6.06937461752e-36	1.74442858373e-80	1.0	0.0	0.0	0.0	0.0
mix_17	6.76341160348e-41	2.26176965536e-76	1.0	0.0	0.0	0.0	0.0
mix_18	3.33455050366e-64	3.54522156666e-67	1.0	0.0	0.0	0.0	0.0
mix_19	3.95903226994e-51	7.50291730193e-86	1.0	0.0	0.0	0.0	0.0
mix_20	1.34565643015e-84	9.28778905281e-85	1.0	0.0	0.0	0.0	0.0
mix_21	5.89924404051e-60	6.55795047505e-70	1.0	0.0	0.0	0.0	0.0
mix_22	1.0486713675e-96	7.30765789377e-90	1.0	0.0	0.0	0.0	0.0
mix_23	7.82189955377e-94	9.67663477344e-89	1.0	0.0	0.0	0.0	0.0
mix_24	2.63940676329e-77	1.14811078485e-82	1.0	0.0	0.0	0.0	0.0
mix_25	1.06411319422e-101	2.96272777171e-84	1.0	0.0	0.0	0.0	0.0
mix_26	6.0174657841e-54	1.14317086102e-70	1.0	0.0	0.0	0.0	0.0
mix_27	3.51983554196e-98	1.28843967916e-97	1.0	0.0	0.0	0.0	0.0
mix_28	1.8044404666e-86	1.91123827874e-85	1.0	0.0	0.0	0.0	0.0
mix_29	3.29020617669e-94	1.6778457006e-99	1.0	0.0	0.0	0.0	0.0
mix_30	3.98346588777e-98	3.66390701546e-82	1.0	0.0	0.0	0.0	0.0
mix_31	1.05059144534e-85	3.64908381815e-82	1.0	0.0	0.0	0.0	0.0
mix_32	4.42247301516e-99	1.11696641739e-79	1.0	0.0	0.0	0.0	0.0
mix_33	1.55949723778e-76	1.31270082706e-76	1.0	0.0	0.0	0.0	0.0
mix_34	1.31513383967e-44	4.79042201677e-78	1.0	0.0	0.0	0.0	0.0
mix_35	8.74077393978e-95	8.5146785269e-86	1.0	0.0	0.0	0.0	0.0
mix_36	1.13117266315e-79	4.31414805806e-82	1.0	0.0	0.0	0.0	0.0
mix_37	5.62274788509e-59	2.75825018685e-83	1.0	0.0	0.0	0.0	0.0
mix_38	1.06192860016e-65	3.26141231923e-89	1.0	0.0	0.0	0.0	0.0
mix_39	2.28068591571e-89	1.42086673096e-88	1.0	0.0	0.0	0.0	0.0
mix_40	4.36327703687e-80	1.1313329706e-77	1.0	0.0	0.0	0.0	0.0
mix_41	2.77148911577e-52	6.00914898674e-74	1.0	0.0	0.0	0.0	0.0
mix_42	2.80136544968e-89	3.50717786579e-69	1.0	0.0	0.0	0.0	0.0
mix_43	4.86553752882e-52	8.38876048956e-71	1.0	0.0	0.0	0.0	0.0
mix_44	7.4643891265e-86	1.41476967831e-91	1.0	0.0	0.0	0.0	0.0
mix_45	2.09468326516e-81	7.91298117655e-94	1.0	0.0	0.0	0.0	0.0
mix_46	2.87626439776e-68	5.29326241902e-78	1.0	0.0	0.0	0.0	0.0
mix_47	2.24853727854e-16	7.50600586195e-80	1.0	0.0	0.0	0.0	0.0
mix_48	3.06887928971e-73	1.679598645e-70	1.0	0.0	0.0	0.0	0.0
mix_49	1.01363062576e-84	1.26059677491e-86	1.0	0.0	0.0	0.0	0.0
mix_50	9.36905319783e-94	5.21416588597e-88	1.0	0.0	0.0	0.0	0.0
mix_51	5.66363726076e-43	1.51370932092e-71	1.0	0.0	0.0	0.0	0.0
mix_52	1.95768912693e-55	9.49899806564e-79	1.0	0.0	0.0	0.0	0.0
mix_53	1.91772669515e-51	1.45143484555e-79	1.0	0.0	0.0	0.0	0.0
mix_54	1.91976188268e-79	1.79219084714e-78	1.0	0.0	0.0	0.0	0.0
mix_55	3.8980926551e-66	7.45051458939e-69	1.0	0.0	0.0	0.0	0.0
mix_56	8.83956933645e-98	7.34815669197e-78	1.0	0.0	0.0	0.0	0.0
mix_57	5.67922137834e-102	1.64106750148e-87	1.0	0.0	0.0	0.0	0.0
mix_58	3.64584629109e-83	5.37439183086e-85	1.0	0.0	0.0	0.0	0.0
mix_59	5.92828099037e-45	2.56912215452e-78	1.0	0.0	0.0	0.0	0.0
mix_60	5.96611464319e-72	7.4650182774e-72	1.0	0.0	0.0	0.0	0.0
mix_61	2.15804158057e-77	4.48626749527e-84	1.0	0.0	0.0	0.0	0.0
mix_62	1.55418253747e-58	2.07687497965e-82	1.0	0.0	0.0	0.0	0.0
mix_63	1.01866896377e-87	2.88744090976e-82	1.0	0.0	0.0	0.0	0.0
mix_64	8.44123695917e-20	2.88028380725e-81	1.0	0.0	0.0	0.0	0.0
mix_65	4.77238127104e-55	1.24562695906e-81	1.0	0.0	0.0	0.0	0.0
mix_66	7.43308844825e-58	2.569269885e-89	1.0	0.0	0.0	0.0	0.0
mix_67	6.1935359915e-79	7.49705297991e-95	1.0	0.0	0.0	0.0	0.0
mix_68	4.88824285884e-65	7.43309623906e-80	1.0	0.0	0.0	0.0	0.0
mix_69	8.66434412155e-79	7.71440072349e-75	1.0	0.0	0.0	0.0	0.0
mix_70	5.48541764022e-54	7.32075764138e-73	1.0	0.0	0.0	0.0	0.0
