B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.166841395836	0.290250112326	0.22135689681	0.0215665718137	0.277819379961	0.022165643253
B	0.17332123412	0.316696914701	0.183605565638	0.0285843920145	0.275559588627	0.0222323049002
C	0.0506756756757	0.0	0.0913697788698	0.0110565110565	0.846898034398	0.0
D	0.0464232387675	0.0	0.147278403692	0.0	0.793674494367	0.0126238631736
E	0.0334528076464	0.0258363201912	0.213709677419	0.0146356033453	0.32123655914	0.391129032258
F	0.0281818181818	0.0766666666667	0.824545454545	0.0137878787879	0.0568181818182	0.0
G	0.0959318306762	0.335349092908	0.107064321056	0.286970863112	0.174683892248	0.0
H	0.0740685320964	0.797097112075	0.00912763728864	0.00418973514889	0.115516983391	0.0
I	0.0832351208014	0.779463759576	0.00559811431939	0.0	0.131703005303	0.0
J	0.0391204640496	0.0	0.0698772426818	0.0	0.891002293269	0.0
K	0.0414774447472	0.0	0.117014834998	0.0	0.348016954284	0.49349076597
L	0.000151814179444	0.0	0.159253074237	0.0	0.840595111583	0.0
