B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.156290364247	0.0214414879876	0.0919659002842	0.45517954017	0.142082149315	0.133040557995
B	0.158113011923	0.021254536029	0.0907205806117	0.456713322965	0.140746500778	0.132452047693
C	0.148705758056	0.0176967776017	0.0845219228737	0.404912836767	0.190966719493	0.153195985209
D	0.148480845443	0.017965653897	0.0874504623514	0.401585204756	0.192073976222	0.152443857332
E	0.142042509072	0.018921721099	0.0883877656817	0.424313115604	0.146189735614	0.180145152929
F	0.144953656025	0.0195674562307	0.127703398558	0.441812564367	0.134397528321	0.131565396498
G	0.150928989565	0.0208704504963	0.086026978875	0.514889284805	0.130567574446	0.0967167218122
H	0.15889096241	0.0287923220475	0.0727805918422	0.486270327913	0.137296720874	0.115969074913
I	0.158708989064	0.0290744198453	0.0754867964791	0.485196052281	0.141904507869	0.109629234463
J	0.165019220209	0.0134541460736	0.0930807248764	0.361614497529	0.247116968699	0.119714442614
K	0.154899328859	0.0115436241611	0.0848322147651	0.364295302013	0.164563758389	0.219865771812
L	0.144389438944	0.0189768976898	0.0932343234323	0.383663366337	0.23899889989	0.120737073707
