B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.220431576072	0.00327779295275	0.0	0.0	0.776290630975
Mix_2	0.368372663193	0.196955766677	0.0	0.0	0.43467157013
Mix_3	0.0653984575835	0.0	0.0	0.0	0.934601542416
Mix_4	0.1142	0.0932	0.0	0.0	0.7926
Mix_5	0.472352764724	0.0	0.0	0.0	0.527647235276
Mix_6	0.385374928449	0.0	0.0	0.0	0.614625071551
Mix_7	0.157515751575	0.21502150215	0.0	0.0	0.627462746275
Mix_8	0.386032151602	0.420951772597	0.0	0.0	0.193016075801
Mix_9	0.3054	0.0889	0.0	0.0	0.6057
Mix_10	0.455170907502	0.0	0.0	0.0	0.544829092498
Mix_11	0.22024404881	0.324264852971	0.0	0.0	0.45549109822
Mix_12	0.0617374328941	0.0646656905808	0.0	0.0	0.873596876525
Mix_13	0.4395	0.059	0.0	0.0	0.5015
Mix_14	0.0201	0.1079	0.0	0.0	0.872
Mix_15	0.1366	0.3936	0.0	0.0	0.4698
Mix_16	0.315222910531	0.283538133442	0.0	0.0	0.401238956027
Mix_17	0.1509	0.3249	0.0	0.0	0.5242
Mix_18	0.139	0.6084	0.0	0.0	0.2526
Mix_19	0.14462654823	0.0	0.0	0.0	0.85537345177
Mix_20	0.410970737501	0.149875823345	0.0	0.0	0.439153439153
Mix_21	0.425388967468	0.170084865629	0.0	0.0	0.404526166902
Mix_22	0.187801849041	0.0	0.0	0.0	0.812198150959
Mix_23	0.4782	0.232	0.0	0.0	0.2898
Mix_24	0.0	0.615163640094	0.0	0.0	0.384836359906
Mix_25	0.3784	0.1415	0.0	0.0	0.4801
Mix_26	0.263373662634	0.307369263074	0.0	0.0	0.429257074293
Mix_27	0.462355001094	0.206828627708	0.0	0.0	0.330816371197
Mix_28	0.313203684749	0.146935061981	0.0	0.0	0.53986125327
Mix_29	0.3139	0.2887	0.0	0.0	0.3974
Mix_30	0.149	0.0	0.0	0.0	0.851
Mix_31	0.339119903109	0.218611223254	0.0	0.0	0.442268873637
Mix_32	0.163591382332	0.584269662921	0.0	0.0	0.252138954747
Mix_33	0.0912639797426	0.342055285925	0.0	0.0	0.566680734332
Mix_34	0.438942183044	0.0	0.0	0.0	0.561057816956
Mix_35	0.2089	0.1328	0.0	0.0	0.6583
Mix_36	0.2908	0.1201	0.0	0.0	0.5891
Mix_37	0.099979171006	0.0	0.0	0.0	0.900020828994
Mix_38	0.0734754699679	0.182828977533	0.0	0.0	0.743695552499
Mix_39	0.585628595911	0.234667645979	0.0	0.0	0.17970375811
Mix_40	0.2331	0.0	0.0	0.0	0.7669
Mix_41	0.20217878885	0.0	0.0	0.0	0.79782121115
Mix_42	0.278927892789	0.37503750375	0.0	0.0	0.34603460346
Mix_43	0.410130718954	0.0	0.0	0.0	0.589869281046
Mix_44	0.127933999535	0.0453172205438	0.0	0.0	0.826748779921
Mix_45	0.162941677309	0.135270327799	0.0	0.0	0.701787994891
Mix_46	0.362286637713	0.292798707201	0.0	0.0	0.344914655085
Mix_47	0.336844654317	0.0105339629495	0.0	0.0	0.652621382734
Mix_48	0.2912	0.1911	0.0	0.0	0.5177
Mix_49	0.0568	0.0656	0.0	0.0	0.8776
Mix_50	0.120868938536	0.390816431587	0.0	0.0	0.488314629877
Mix_51	0.300040032026	0.29693755004	0.0	0.0	0.403022417934
Mix_52	0.0130844913277	0.115833248808	0.0	0.0	0.871082259864
Mix_53	0.337166046669	0.166046668921	0.0	0.0	0.49678728441
Mix_54	0.104982437882	0.0	0.0	0.0	0.895017562118
Mix_55	0.00677153870195	0.00656318366497	0.0	0.0	0.986665277633
Mix_56	0.149690369421	0.276532137519	0.0	0.0	0.57377749306
Mix_57	0.0	0.0224839400428	0.0	0.0	0.977516059957
