B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.069697795264	0.930302204736	0.0	0.0	0.0
mix_2	0.0856316395904	0.91436836041	0.0	0.0	0.0
mix_3	0.146255606482	0.853744393518	0.0	0.0	0.0
mix_4	0.164170855976	0.835829144024	0.0	0.0	0.0
mix_5	0.136267815557	0.863732184443	0.0	0.0	0.0
mix_6	0.13196980544	0.86803019456	0.0	0.0	0.0
mix_7	0.199751650398	0.800248349602	0.0	0.0	0.0
mix_8	0.186943018568	0.813056981432	0.0	0.0	0.0
mix_9	0.0889035469627	0.911096453037	0.0	0.0	0.0
mix_10	0.212720501651	0.787279498349	0.0	0.0	0.0
mix_11	0.0710488346568	0.928951165343	0.0	0.0	0.0
mix_12	0.074223970298	0.925776029702	0.0	0.0	0.0
mix_13	0.221762295314	0.778237704686	0.0	0.0	0.0
mix_14	0.22493749682	0.77506250318	0.0	0.0	0.0
mix_15	0.189257612501	0.810742387499	0.0	0.0	0.0
mix_16	0.15330048313	0.84669951687	0.0	0.0	0.0
mix_17	0.308246923792	0.691753076208	0.0	0.0	0.0
mix_18	0.0845394162585	0.915460583741	0.0	0.0	0.0
mix_19	0.165533389246	0.834466610754	0.0	0.0	0.0
mix_20	0.138188928517	0.861811071483	0.0	0.0	0.0
mix_21	0.186677265294	0.813322734706	0.0	0.0	0.0
mix_22	0.173774085108	0.826225914892	0.0	0.0	0.0
mix_23	0.199393396629	0.800606603371	0.0	0.0	0.0
mix_24	0.0557809017231	0.944219098277	0.0	0.0	0.0
mix_25	0.102041003843	0.897958996157	0.0	0.0	0.0
mix_26	0.101035125353	0.898964874647	0.0	0.0	0.0
mix_27	0.174663112607	0.825336887393	0.0	0.0	0.0
mix_28	0.153542417017	0.846457582983	0.0	0.0	0.0
mix_29	0.119735648266	0.880264351734	0.0	0.0	0.0
mix_30	0.136683669095	0.863316330905	0.0	0.0	0.0
mix_31	0.105992468726	0.894007531274	0.0	0.0	0.0
mix_32	0.139226920339	0.860773079661	0.0	0.0	0.0
mix_33	0.147947119364	0.852052880636	0.0	0.0	0.0
mix_34	0.0621473205742	0.937852679426	0.0	0.0	0.0
mix_35	0.113780950076	0.886219049924	0.0	0.0	0.0
mix_36	0.198520261774	0.801479738226	0.0	0.0	0.0
mix_37	0.190162719063	0.809837280937	0.0	0.0	0.0
mix_38	0.130003697831	0.869996302169	0.0	0.0	0.0
mix_39	0.201857857103	0.798142142897	0.0	0.0	0.0
mix_40	0.148160323747	0.851839676253	0.0	0.0	0.0
mix_41	0.0893404030002	0.910659597	0.0	0.0	0.0
mix_42	0.231655904255	0.768344095745	0.0	0.0	0.0
mix_43	0.0909788646922	0.909021135308	0.0	0.0	0.0
mix_44	0.109073073959	0.890926926041	0.0	0.0	0.0
mix_45	0.0894787973434	0.910521202657	0.0	0.0	0.0
mix_46	0.142885158193	0.857114841807	0.0	0.0	0.0
mix_47	0.157128224706	0.842871775294	0.0	0.0	0.0
mix_48	0.164474599462	0.835525400538	0.0	0.0	0.0
mix_49	0.156703996942	0.843296003058	0.0	0.0	0.0
mix_50	0.187979986336	0.812020013664	0.0	0.0	0.0
mix_51	0.166658639355	0.833341360645	0.0	0.0	0.0
mix_52	0.232300753996	0.767699246004	0.0	0.0	0.0
mix_53	0.171030623269	0.828969376731	0.0	0.0	0.0
mix_54	0.225911593418	0.774088406582	0.0	0.0	0.0
mix_55	0.164175204518	0.835824795482	0.0	0.0	0.0
mix_56	0.131015081805	0.868984918195	0.0	0.0	0.0
mix_57	0.0592738536794	0.940726146321	0.0	0.0	0.0
mix_58	0.143014666778	0.856985333222	0.0	0.0	0.0
mix_59	0.0829813987222	0.917018601278	0.0	0.0	0.0
mix_60	0.204605624395	0.795394375605	0.0	0.0	0.0
mix_61	0.190747910357	0.809252089643	0.0	0.0	0.0
mix_62	0.17555179808	0.82444820192	0.0	0.0	0.0
mix_63	0.0729972305888	0.927002769411	0.0	0.0	0.0
mix_64	0.16170180698	0.83829819302	0.0	0.0	0.0
mix_65	0.125922178532	0.874077821468	0.0	0.0	0.0
mix_66	0.15602343787	0.84397656213	0.0	0.0	0.0
mix_67	0.21408113653	0.78591886347	0.0	0.0	0.0
mix_68	0.10666735387	0.89333264613	0.0	0.0	0.0
mix_69	0.156465835428	0.843534164572	0.0	0.0	0.0
mix_70	0.239078332149	0.760921667851	0.0	0.0	0.0
mix_71	0.182052461806	0.817947538194	0.0	0.0	0.0
mix_72	0.264743669245	0.735256330755	0.0	0.0	0.0
mix_73	0.206491200272	0.793508799728	0.0	0.0	0.0
mix_74	0.172342346681	0.827657653319	0.0	0.0	0.0
mix_75	0.147996417072	0.852003582928	0.0	0.0	0.0
mix_76	0.112981061582	0.887018938418	0.0	0.0	0.0
mix_77	0.123521220902	0.876478779098	0.0	0.0	0.0
mix_78	0.144279944287	0.855720055713	0.0	0.0	0.0
mix_79	0.0854914609974	0.914508539003	0.0	0.0	0.0
mix_80	0.187827877804	0.812172122196	0.0	0.0	0.0
mix_81	0.138153309046	0.861846690954	0.0	0.0	0.0
mix_82	0.174740113753	0.825259886247	0.0	0.0	0.0
mix_83	0.134061798642	0.865938201358	0.0	0.0	0.0
mix_84	0.149383605701	0.850616394299	0.0	0.0	0.0
