B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	1.0	0.0	0.0	0.0	0.0	0.0
B	1.0	0.0	0.0	0.0	0.0	0.0
C	1.0	0.0	0.0	0.0	0.0	0.0
D	1.0	0.0	0.0	0.0	0.0	0.0
E	1.0	0.0	0.0	0.0	0.0	0.0
F	1.0	0.0	0.0	0.0	0.0	0.0
G	1.0	0.0	0.0	0.0	0.0	0.0
H	1.0	0.0	0.0	0.0	0.0	0.0
I	1.0	0.0	0.0	0.0	0.0	0.0
J	1.0	0.0	0.0	0.0	0.0	0.0
K	1.0	0.0	0.0	0.0	0.0	0.0
L	1.0	0.0	0.0	0.0	0.0	0.0
