B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.2	0.2	0.2	0.2	0.2
mix_2	0.2	0.2	0.2	0.2	0.2
mix_3	0.2	0.2	0.2	0.2	0.2
mix_4	0.2	0.2	0.2	0.2	0.2
mix_5	0.2	0.2	0.2	0.2	0.2
mix_6	0.2	0.2	0.2	0.2	0.2
mix_7	0.2	0.2	0.2	0.2	0.2
mix_8	0.2	0.2	0.2	0.2	0.2
mix_9	0.2	0.2	0.2	0.2	0.2
mix_10	0.2	0.2	0.2	0.2	0.2
mix_11	0.2	0.2	0.2	0.2	0.2
mix_12	0.2	0.2	0.2	0.2	0.2
mix_13	0.2	0.2	0.2	0.2	0.2
mix_14	0.2	0.2	0.2	0.2	0.2
mix_15	0.2	0.2	0.2	0.2	0.2
mix_16	0.2	0.2	0.2	0.2	0.2
mix_17	0.0	1.0	0.0	0.0	0.0
mix_18	0.2	0.2	0.2	0.2	0.2
mix_19	0.2	0.2	0.2	0.2	0.2
mix_20	0.0	1.0	0.0	0.0	0.0
mix_21	0.2	0.2	0.2	0.2	0.2
mix_22	0.2	0.2	0.2	0.2	0.2
mix_23	0.2	0.2	0.2	0.2	0.2
mix_24	0.2	0.2	0.2	0.2	0.2
mix_25	0.2	0.2	0.2	0.2	0.2
mix_26	0.0	1.0	0.0	0.0	0.0
mix_27	0.2	0.2	0.2	0.2	0.2
mix_28	0.0	1.0	0.0	0.0	0.0
mix_29	0.2	0.2	0.2	0.2	0.2
mix_30	0.2	0.2	0.2	0.2	0.2
mix_31	0.2	0.2	0.2	0.2	0.2
mix_32	0.2	0.2	0.2	0.2	0.2
mix_33	0.2	0.2	0.2	0.2	0.2
mix_34	0.2	0.2	0.2	0.2	0.2
mix_35	0.2	0.2	0.2	0.2	0.2
mix_36	0.2	0.2	0.2	0.2	0.2
mix_37	0.2	0.2	0.2	0.2	0.2
mix_38	0.0	1.0	0.0	0.0	0.0
mix_39	0.0	1.0	0.0	0.0	0.0
mix_40	0.2	0.2	0.2	0.2	0.2
mix_41	0.2	0.2	0.2	0.2	0.2
mix_42	0.0	1.0	0.0	0.0	0.0
mix_43	0.2	0.2	0.2	0.2	0.2
mix_44	0.2	0.2	0.2	0.2	0.2
mix_45	0.2	0.2	0.2	0.2	0.2
mix_46	0.2	0.2	0.2	0.2	0.2
mix_47	0.2	0.2	0.2	0.2	0.2
mix_48	0.2	0.2	0.2	0.2	0.2
mix_49	0.2	0.2	0.2	0.2	0.2
mix_50	0.2	0.2	0.2	0.2	0.2
mix_51	0.2	0.2	0.2	0.2	0.2
mix_52	0.0	1.0	0.0	0.0	0.0
mix_53	0.2	0.2	0.2	0.2	0.2
mix_54	0.0	1.0	0.0	0.0	0.0
mix_55	0.2	0.2	0.2	0.2	0.2
mix_56	0.2	0.2	0.2	0.2	0.2
mix_57	0.2	0.2	0.2	0.2	0.2
mix_58	0.2	0.2	0.2	0.2	0.2
mix_59	0.2	0.2	0.2	0.2	0.2
mix_60	0.2	0.2	0.2	0.2	0.2
mix_61	0.0	1.0	0.0	0.0	0.0
mix_62	0.0	1.0	0.0	0.0	0.0
mix_63	0.2	0.2	0.2	0.2	0.2
mix_64	0.2	0.2	0.2	0.2	0.2
mix_65	0.2	0.2	0.2	0.2	0.2
mix_66	0.2	0.2	0.2	0.2	0.2
mix_67	0.0	1.0	0.0	0.0	0.0
mix_68	0.2	0.2	0.2	0.2	0.2
mix_69	0.2	0.2	0.2	0.2	0.2
mix_70	0.2	0.2	0.2	0.2	0.2
mix_71	0.2	0.2	0.2	0.2	0.2
mix_72	0.2	0.2	0.2	0.2	0.2
mix_73	0.2	0.2	0.2	0.2	0.2
mix_74	0.2	0.2	0.2	0.2	0.2
mix_75	0.2	0.2	0.2	0.2	0.2
mix_76	0.2	0.2	0.2	0.2	0.2
mix_77	0.0	1.0	0.0	0.0	0.0
mix_78	0.2	0.2	0.2	0.2	0.2
mix_79	0.2	0.2	0.2	0.2	0.2
mix_80	0.2	0.2	0.2	0.2	0.2
mix_81	0.2	0.2	0.2	0.2	0.2
mix_82	0.2	0.2	0.2	0.2	0.2
mix_83	0.2	0.2	0.2	0.2	0.2
mix_84	0.2	0.2	0.2	0.2	0.2
mix_85	0.2	0.2	0.2	0.2	0.2
mix_86	0.2	0.2	0.2	0.2	0.2
mix_87	0.2	0.2	0.2	0.2	0.2
mix_88	0.2	0.2	0.2	0.2	0.2
mix_89	0.0	1.0	0.0	0.0	0.0
mix_90	0.2	0.2	0.2	0.2	0.2
mix_91	0.2	0.2	0.2	0.2	0.2
mix_92	0.2	0.2	0.2	0.2	0.2
mix_93	0.2	0.2	0.2	0.2	0.2
mix_94	0.2	0.2	0.2	0.2	0.2
mix_95	0.2	0.2	0.2	0.2	0.2
mix_96	0.2	0.2	0.2	0.2	0.2
mix_97	0.2	0.2	0.2	0.2	0.2
mix_98	0.2	0.2	0.2	0.2	0.2
mix_99	0.0	1.0	0.0	0.0	0.0
mix_100	0.2	0.2	0.2	0.2	0.2
