B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.116089207487	0.153126244524	0.730784547989	0.0	0.0
mix_2	0.152092352092	0.345165945166	0.502741702742	0.0	0.0
mix_3	0.177174698174	0.549891652048	0.272933649778	0.0	0.0
mix_4	0.306930693069	0.337576614804	0.355492692126	0.0	0.0
mix_5	0.184926727146	0.208536869039	0.606536403815	0.0	0.0
mix_6	0.233610077297	0.305324935585	0.461064987117	0.0	0.0
mix_7	0.339914912185	0.298025526344	0.36205956147	0.0	0.0
mix_8	0.523786869648	0.476213130352	0.0	0.0	0.0
mix_9	0.0946027895694	0.234536082474	0.670861127956	0.0	0.0
mix_10	0.483601938465	0.418347796687	0.0980502648484	0.0	0.0
mix_11	0.208232445521	0.424213075061	0.367554479419	0.0	0.0
mix_12	0.0687038146595	0.461953265428	0.469342919912	0.0	0.0
mix_13	0.437909925667	0.166703104504	0.395386969829	0.0	0.0
mix_14	0.511437014337	0.321878078144	0.166684907519	0.0	0.0
mix_15	0.293054830287	0.0125326370757	0.694412532637	0.0	0.0
mix_16	0.244030938236	0.493330344132	0.262638717633	0.0	0.0
mix_17	0.4993	0.383	0.1177	0.0	0.0
mix_18	0.308524173028	0.429071246819	0.262404580153	0.0	0.0
mix_19	0.359961368653	0.289321192053	0.350717439294	0.0	0.0
mix_20	0.0797	0.3558	0.5645	0.0	0.0
mix_21	0.324371776583	0.378031383738	0.29759683968	0.0	0.0
mix_22	0.370677373397	0.0953244398394	0.533998186763	0.0	0.0
mix_23	0.46214880333	0.43262226847	0.1052289282	0.0	0.0
mix_24	0.156713716974	0.111834961998	0.731451321028	0.0	0.0
mix_25	0.120235467255	0.684326710817	0.195437821928	0.0	0.0
mix_26	0.00614628149969	0.253738987912	0.740114730588	0.0	0.0
mix_27	0.5791012057	0.0	0.4208987943	0.0	0.0
mix_28	0.160616061606	0.397839783978	0.441544154415	0.0	0.0
mix_29	0.197973066778	0.311259197557	0.490767735666	0.0	0.0
mix_30	0.270014850817	0.325367895234	0.404617253949	0.0	0.0
mix_31	0.215823152996	0.558318789994	0.22585805701	0.0	0.0
mix_32	0.216907808203	0.399497787875	0.383594403922	0.0	0.0
mix_33	0.317981165391	0.402589758682	0.279429075927	0.0	0.0
mix_34	0.0965357967667	0.310854503464	0.592609699769	0.0	0.0
mix_35	0.200968901391	0.238318487264	0.560712611346	0.0	0.0
mix_36	0.364009062466	0.505556154925	0.130434782609	0.0	0.0
mix_37	0.385714285714	0.543638392857	0.0706473214286	0.0	0.0
mix_38	0.0768052292922	0.420181799612	0.503012971096	0.0	0.0
mix_39	0.326933002994	0.109321771446	0.56374522556	0.0	0.0
mix_40	0.339718473371	0.540269917283	0.120011609346	0.0	0.0
mix_41	0.13700698245	0.164559350821	0.69843366673	0.0	0.0
mix_42	0.329332933293	0.377737773777	0.292929292929	0.0	0.0
mix_43	0.0103908371709	0.225646475381	0.763962687448	0.0	0.0
mix_44	0.0639182206246	0.450909907886	0.48517187149	0.0	0.0
mix_45	0.0478363058205	0.770634591456	0.181529102724	0.0	0.0
mix_46	0.167835051546	0.245257731959	0.586907216495	0.0	0.0
mix_47	0.35939524838	0.469402447804	0.171202303816	0.0	0.0
mix_48	0.567567567568	0.0	0.432432432432	0.0	0.0
mix_49	0.38966846569	0.0778720123362	0.532459521974	0.0	0.0
mix_50	0.29621785174	0.600403429148	0.103378719112	0.0	0.0
mix_51	0.486149110807	0.0550615595075	0.458789329685	0.0	0.0
mix_52	0.368164756011	0.270569138683	0.361266105306	0.0	0.0
mix_53	0.446524912726	0.163916217074	0.3895588702	0.0	0.0
mix_54	0.344234423442	0.318831883188	0.336933693369	0.0	0.0
mix_55	0.411838006231	0.211059190031	0.377102803738	0.0	0.0
mix_56	0.192517085602	0.699756747365	0.107726167033	0.0	0.0
mix_57	0.036488027366	0.452190910572	0.511321062062	0.0	0.0
mix_58	0.197075365579	0.279977502812	0.522947131609	0.0	0.0
mix_59	0.0514157973174	0.202682563338	0.745901639344	0.0	0.0
mix_60	0.470765521398	0.407474382158	0.121760096444	0.0	0.0
mix_61	0.2328	0.683	0.0842	0.0	0.0
