B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.0	0.0	0.322673031026	0.567064439141	0.110262529833
Mix_2	0.0	0.121517027864	0.36919504644	0.403250773994	0.106037151703
Mix_3	0.0	0.0	0.443419949707	0.211232187762	0.345347862531
Mix_4	0.0	0.0470706059089	0.460190285428	0.145718577867	0.347020530796
Mix_5	0.0	0.0	0.663636363636	0.0145454545455	0.321818181818
Mix_6	0.0	0.0	0.269272529859	0.637350705755	0.0933767643865
Mix_7	0.0	0.119662625198	0.34106483922	0.0769636267791	0.462308908803
Mix_8	0.0	0.286252354049	0.037037037037	0.546139359699	0.130571249215
Mix_9	0.0	0.0107962213225	0.431174089069	0.309041835358	0.248987854251
Mix_10	0.0	0.0	0.328725961538	0.465745192308	0.205528846154
Mix_11	0.0	0.297961630695	0.374100719424	0.197841726619	0.130095923261
Mix_12	0.0	0.0196721311475	0.375956284153	0.410928961749	0.193442622951
Mix_13	0.0	0.0	0.41734197731	0.248784440843	0.333873581848
Mix_14	0.0	0.0438230383973	0.461602671119	0.00876460767947	0.485809682805
Mix_15	0.0	0.268726195514	0.239949217097	0.175201015658	0.316123571731
Mix_16	0.0	0.13474025974	0.186688311688	0.351731601732	0.32683982684
Mix_17	0.0	0.173136992414	0.251673360107	0.165551093262	0.409638554217
Mix_18	0.0	0.475667189953	0.121664050235	0.237441130298	0.165227629513
Mix_19	0.0	0.0	0.385217051232	0.423543214705	0.191239734063
Mix_20	0.0	0.0	0.263009845288	0.532348804501	0.204641350211
Mix_21	0.0	0.0	0.18858560794	0.656327543424	0.155086848635
Mix_22	0.0	0.0	0.346561886051	0.509233791749	0.1442043222
Mix_23	0.0	0.174603174603	0.274018379282	0.388471177945	0.16290726817
Mix_24	0.0	0.394243464484	0.060734090309	0.224716134143	0.320306311064
Mix_25	0.0	0.0	0.446932006633	0.0621890547264	0.49087893864
Mix_26	0.0	0.170307845084	0.199106256207	0.164846077458	0.465739821251
Mix_27	0.0	0.0	0.147646219686	0.65335235378	0.199001426534
Mix_28	0.0	0.0138592750533	0.323560767591	0.512793176972	0.149786780384
Mix_29	0.0	0.178465199286	0.198691255205	0.182034503272	0.440809042237
Mix_30	0.0	0.0	0.539264140582	0.0109829763866	0.449752883031
Mix_31	0.0	0.125831820932	0.226860254083	0.333938294011	0.313369630974
Mix_32	0.0	0.383327520056	0.134635507499	0.282874084409	0.199162888036
Mix_33	0.0	0.159614723082	0.218782249742	0.298933608531	0.322669418645
Mix_34	0.0	0.0	0.244270542202	0.634432643935	0.121296813862
Mix_35	0.0	0.086096567772	0.481093659104	0.201279813845	0.231529959279
Mix_36	0.0	0.0149253731343	0.384815055159	0.268007787151	0.332251784555
Mix_37	0.0	0.0	0.426834969612	0.253389434315	0.319775596073
Mix_38	0.0	0.0731884057971	0.332971014493	0.375724637681	0.218115942029
Mix_39	0.0	0.0	0.127351664255	0.872648335745	0.0
Mix_40	0.0	0.0	0.525675675676	0.142567567568	0.331756756757
Mix_41	0.0	0.0	0.483562462642	0.302450687388	0.21398684997
Mix_42	0.0	0.251152073733	0.0823732718894	0.176843317972	0.489631336406
Mix_43	0.0	0.0	0.325344517675	0.451767525464	0.22288795686
Mix_44	0.0	0.0131938125569	0.40127388535	0.419472247498	0.166060054595
Mix_45	0.0	0.00878243512974	0.271856287425	0.311377245509	0.407984031936
Mix_46	0.0	0.0954274353877	0.0218687872763	0.422796554009	0.459907223327
Mix_47	0.0	0.0	0.306845380565	0.509813307803	0.183341311632
Mix_48	0.0	0.0891875381796	0.364080635308	0.279780085522	0.26695174099
Mix_49	0.0	0.0466699076325	0.563928050559	0.0593096742829	0.330092367526
Mix_50	0.0	0.163156015709	0.134951802928	0.27954302035	0.422349161014
Mix_51	0.0	0.186674008811	0.269273127753	0.32268722467	0.221365638767
Mix_52	0.0	0.041873669269	0.351312987935	0.198367636622	0.408445706175
Mix_53	0.0	0.0361858190709	0.2195599022	0.495354523227	0.248899755501
Mix_54	0.0	0.0	0.428384279476	0.428820960699	0.142794759825
Mix_55	0.0	0.0	0.484618457851	0.190171793847	0.325209748302
Mix_56	0.0	0.0800304878049	0.185594512195	0.339176829268	0.395198170732
Mix_57	0.0	0.0484342379958	0.541127348643	0.25636743215	0.154070981211
Mix_58	0.0	0.208867717112	0.316965921583	0.184316599487	0.289849761818
Mix_59	0.0	0.0	0.545626477541	0.177777777778	0.276595744681
Mix_60	0.0	0.0	0.182575757576	0.0	0.817424242424
Mix_61	0.0	0.0	0.339776951673	0.44312267658	0.217100371747
Mix_62	0.0	0.0	0.643084260731	0.0	0.356915739269
Mix_63	0.0	0.0	0.464158415842	0.391683168317	0.144158415842
Mix_64	0.0	0.0	0.263550472402	0.584783689707	0.151665837892
Mix_65	0.0	0.0	0.23109919571	0.522252010724	0.246648793566
Mix_66	0.0	0.0880303989867	0.452818239392	0.0892970234326	0.369854338189
Mix_67	0.0	0.0	0.0672430355427	0.871277617675	0.0614793467819
Mix_68	0.0	0.104685521317	0.1561840439	0.33685099198	0.402279442803
Mix_69	0.0	0.0	0.431283219438	0.258162490509	0.310554290053
Mix_70	0.0	0.146796431468	0.182481751825	0.269261962693	0.401459854015
Mix_71	0.0	0.0	0.449755567626	0.212384573601	0.337859858772
Mix_72	0.0	0.292360060514	0.0873676248109	0.448184568835	0.17208774584
Mix_73	0.0	0.0	0.502536090519	0.166211470933	0.331252438549
Mix_74	0.0	0.0	0.353708791209	0.457417582418	0.188873626374
Mix_75	0.0	0.0102105934907	0.640714741544	0.111678366305	0.23739629866
Mix_76	0.0	0.0	0.62682038835	0.066140776699	0.307038834951
Mix_77	0.0	0.0	0.347320525784	0.521233569262	0.131445904954
Mix_78	0.0	0.122269068609	0.402069758528	0.025680337294	0.449980835569
Mix_79	0.0	0.0	0.487618190005	0.344439441693	0.167942368303
Mix_80	0.0	0.251047973917	0.280391243596	0.315789473684	0.152771308803
Mix_81	0.0	0.0	0.393117831074	0.37747653806	0.229405630865
Mix_82	0.0	0.0	0.497903563941	0.0	0.502096436059
Mix_83	0.0	0.0	0.379923761118	0.395806861499	0.224269377382
Mix_84	0.0	0.060873605948	0.203066914498	0.388475836431	0.347583643123
Mix_85	0.0	0.0882182240279	0.556006964597	0.0516540917005	0.304120719675
Mix_86	0.0	0.0	0.426391382406	0.353231597846	0.220377019749
Mix_87	0.0	0.0	0.201550387597	0.687015503876	0.111434108527
Mix_88	0.0	0.293080939948	0.0097911227154	0.327676240209	0.369451697128
Mix_89	0.0	0.0288123682361	0.367884750527	0.425158116655	0.178144764582
Mix_90	0.0	0.0	0.730644111906	0.0396877033182	0.229668184776
Mix_91	0.0	0.0	0.532283464567	0.244094488189	0.223622047244
Mix_92	0.0	0.0	0.482645710544	0.378519973805	0.138834315652
Mix_93	0.0	0.37366255144	0.00617283950617	0.484362139918	0.135802469136
Mix_94	0.0	0.215753424658	0.0876712328767	0.341095890411	0.355479452055
Mix_95	0.0	0.184878587196	0.437637969095	0.230132450331	0.147350993377
Mix_96	0.0	0.195244956772	0.24855907781	0.238832853026	0.317363112392
Mix_97	0.0	0.0	0.362232779097	0.469121140143	0.16864608076
Mix_98	0.0	0.0	0.100911854103	0.899088145897	0.0
Mix_99	0.0	0.430203399276	0.204513792143	0.0821955976595	0.283087210922
Mix_100	0.0	0.0	0.290172642762	0.658034528552	0.0517928286853
