Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0.544982698962	0.307035755479	0.147981545559	0.0	0.0
S10006	0.565335640994	0.286932871801	0.147731487205	0.0	0.0
S1001	0.475104522995	0.302546560243	0.222348916762	0.0	0.0
S10010	0.607649599013	0.204092124203	0.188258276784	0.0	0.0
S10011	0.450867667412	0.353667624827	0.195464707761	0.0	0.0
S10014	0.549942151948	0.284355315593	0.165702532459	0.0	0.0
S10026	0.569869513642	0.261091340451	0.169039145907	0.0	0.0
S10032	0.477450529222	0.211688909342	0.310860561436	0.0	0.0
S10036	0.549820522342	0.278128481248	0.17205099641	0.0	0.0
S10042	0.51898595259	0.29269095698	0.18832309043	0.0	0.0
S10044	0.585346579363	0.29848724317	0.116166177467	0.0	0.0
S10049	0.564182692308	0.330288461538	0.105528846154	0.0	0.0
S10057	0.377730620397	0.462489077518	0.159780302085	0.0	0.0
S10062	0.514890034726	0.285804482795	0.199305482479	0.0	0.0
S10066	0.60274118147	0.212282192945	0.184976625584	0.0	0.0
S10067	0.444431792302	0.40981553177	0.145752675928	0.0	0.0
S1007	0.527286319462	0.314228756541	0.158484923997	0.0	0.0
S10073	0.469945355191	0.431273644388	0.0987810004203	0.0	0.0
S10077	0.498251115668	0.299843203474	0.201905680859	0.0	0.0
S10080	0.505138858517	0.291821561338	0.203039580144	0.0	0.0
S10082	0.461335583922	0.366494355945	0.172170060133	0.0	0.0
S10087	0.497434753513	0.334820432746	0.167744813741	0.0	0.0
S10089	0.595900439239	0.275481473139	0.128618087622	0.0	0.0
S1009	0.332615947487	0.540621973528	0.126762078984	0.0	0.0
S10090	0.579589509692	0.333523375143	0.0868871151653	0.0	0.0
S10093	0.51005370301	0.285874859498	0.204071437492	0.0	0.0
S10094	0.550656869294	0.238699621465	0.210643509241	0.0	0.0
S1010	0.445300629477	0.381267636206	0.173431734317	0.0	0.0
S10111	0.445470932853	0.417981072555	0.136547994592	0.0	0.0
S10116	0.221430955825	0.622454656726	0.156114387449	0.0	0.0
S10119	0.473472206238	0.361721717114	0.164806076649	0.0	0.0
S10121	0.530847904982	0.335642802156	0.133509292863	0.0	0.0
S10130	0.576551875411	0.214191708708	0.209256415881	0.0	0.0
S10140	0.632410636443	0.183631211857	0.1839581517	0.0	0.0
S10142	0.389051187603	0.439349676108	0.171599136289	0.0	0.0
S10150	0.64640943194	0.19667738478	0.15691318328	0.0	0.0
S10155	0.486601495112	0.347556066705	0.165842438183	0.0	0.0
S1016	0.55610502767	0.265395031202	0.178499941128	0.0	0.0
S10163	0.468669527897	0.382939914163	0.14839055794	0.0	0.0
S10167	0.488222438077	0.367289946576	0.144487615347	0.0	0.0
S10168	0.431377052946	0.448489720914	0.12013322614	0.0	0.0
S10173	0.382741008725	0.493402851671	0.123856139604	0.0	0.0
S10175	0.538592439528	0.282606053239	0.178801507232	0.0	0.0
S10179	0.408165782657	0.43123226841	0.160601948933	0.0	0.0
