Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0.190069864669	0.626987850294	0.182942285036	0.0	0.0
S10006	0.189177507138	0.631407839101	0.179414653761	0.0	0.0
S1001	0.185144648626	0.636094425735	0.178760925639	0.0	0.0
S10010	0.195775392131	0.617354738635	0.186869869233	0.0	0.0
S10011	0.185402761479	0.631214005284	0.183383233237	0.0	0.0
S10014	0.187901240867	0.63201565181	0.180083107323	0.0	0.0
S10026	0.188820169506	0.630744352137	0.180435478357	0.0	0.0
S10032	0.185473343069	0.628670252993	0.185856403937	0.0	0.0
S10036	0.190426452824	0.629921324513	0.179652222662	0.0	0.0
S10042	0.187112701652	0.631217238983	0.181670059365	0.0	0.0
S10044	0.189380178754	0.631013784112	0.179606037134	0.0	0.0
S10049	0.1849112821	0.635880245745	0.179208472154	0.0	0.0
S10057	0.179535118682	0.646481507801	0.173983373517	0.0	0.0
S10062	0.188056573874	0.628396773484	0.183546652642	0.0	0.0
S10066	0.194645145768	0.61681896605	0.188535888183	0.0	0.0
S10067	0.179679974225	0.644135406138	0.176184619637	0.0	0.0
S1007	0.187395458974	0.632549923927	0.180054617099	0.0	0.0
S10073	0.183484174537	0.639742209338	0.176773616125	0.0	0.0
S10077	0.184955044643	0.631898886845	0.183146068512	0.0	0.0
S10080	0.185614983381	0.630924411172	0.183460605447	0.0	0.0
S10082	0.184546919598	0.635673451938	0.179779628464	0.0	0.0
S10087	0.182706250497	0.63623988839	0.181053861114	0.0	0.0
S10089	0.190612122258	0.627666307788	0.181721569953	0.0	0.0
S1009	0.175961702149	0.650456741331	0.17358155652	0.0	0.0
S10090	0.188860116582	0.631206583619	0.179933299799	0.0	0.0
S10093	0.189092398456	0.62770560197	0.183201999573	0.0	0.0
S10094	0.187669143835	0.628867556298	0.183463299866	0.0	0.0
S1010	0.182296077756	0.636270047236	0.181433875008	0.0	0.0
S10111	0.181858742927	0.640712222094	0.177429034979	0.0	0.0
S10116	0.171158051131	0.656746788476	0.172095160393	0.0	0.0
S10119	0.183493572977	0.639378491128	0.177127935895	0.0	0.0
S10121	0.185248336431	0.6354677544	0.179283909169	0.0	0.0
