B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
average.mix_1	0.0	0.0	0.475992711591	0.0	0.0	0.524007288409	0.0
average.mix_2	0.13512997572	0.0199260791953	0.0139968879973	0.0	0.830947057087	0.0	0.0
average.mix_3	0.0	0.0	0.0	0.0	0.908619517242	0.0913804827575	0.0
average.mix_4	0.304216428482	0.448494138599	0.247289432919	0.0	0.0	0.0	0.0
average.mix_5	0.157694341682	0.281336338827	0.402773174007	0.0	0.0	0.158196145484	0.0
average.mix_6	0.277329409922	0.426350482516	0.296320107562	0.0	0.0	0.0	0.0
average.mix_7	0.0259235785852	0.0465536494043	0.0236332887365	0.0	0.807687142068	0.0962023412063	0.0
average.mix_8	0.0	0.0	0.0	0.0	0.991303544895	0.00869645510458	0.0
average.mix_9	0.281704367096	0.439780796868	0.232771702456	0.0	0.0457431335804	0.0	0.0
average.mix_10	0.397644661056	0.233829103104	0.0	0.0	0.0	0.368526235839	0.0
average.mix_11	0.622232409168	0.0	0.377767590832	0.0	0.0	0.0	0.0
average.mix_12	0.0	0.365688361745	0.174648944676	0.0	0.459662693579	0.0	0.0
average.mix_13	0.075212221509	0.743300178175	0.0763654438983	0.0	0.105122156418	0.0	0.0
average.mix_14	0.395375347461	0.345262762102	0.180585710048	0.0	0.0787761803891	0.0	0.0
average.mix_15	0.0	0.12732078034	0.496601001325	0.0	0.376078218335	0.0	0.0
average.mix_16	0.0	0.00035401059115	0.0	0.0	0.981137337002	0.0185086524064	0.0
average.mix_17	0.0	0.0128707795531	0.0	0.0	0.971427911182	0.0157013092652	0.0
average.mix_18	0.520218373003	0.47893418918	0.0	0.0	0.0	0.00084743781636	0.0
average.mix_19	0.0	0.0	0.0	0.0	0.948041605772	0.0519583942276	0.0
average.mix_20	0.36538483193	0.434085110331	0.200530057739	0.0	0.0	0.0	0.0
average.mix_21	0.00879648144503	0.335759844963	0.00455928796866	0.0	0.650884385624	0.0	0.0
average.mix_22	0.0	0.0	0.0	0.0	0.0	1.0	0.0
average.mix_23	0.470654365399	0.304706418373	0.224639216228	0.0	0.0	0.0	0.0
average.mix_24	0.123565868471	0.411382985863	0.104402629731	0.0	0.360648515935	0.0	0.0
average.mix_25	0.285005334819	0.545207742596	0.169786922585	0.0	0.0	0.0	0.0
average.mix_26	0.0	0.0242293987652	0.0	0.0	0.878552892345	0.0972177088898	0.0
average.mix_27	0.250286817683	0.045241320799	0.704471861518	0.0	0.0	0.0	0.0
average.mix_28	0.0	0.45573596828	0.54426403172	0.0	0.0	0.0	0.0
average.mix_29	0.0	0.0	0.623413167394	0.0	0.0	0.376586832606	0.0
average.mix_30	0.258472731656	0.510812070539	0.215998888575	0.0	0.0147163092303	0.0	0.0
average.mix_31	0.0940031318807	0.526881042185	0.379115825934	0.0	0.0	0.0	0.0
average.mix_32	0.45821727651	0.2216114606	0.187629645317	0.0	0.0	0.132541617572	0.0
average.mix_33	0.0	0.459103870625	0.0	0.0	0.540896129375	0.0	0.0
average.mix_34	0.0	0.0	0.0	0.0	0.707258173582	0.292741826418	0.0
average.mix_35	0.0	0.380307611119	0.619692388881	0.0	0.0	0.0	0.0
average.mix_36	0.0	0.182783024759	0.0718751892164	0.0	0.0	0.745341786024	0.0
average.mix_37	0.0	0.0	0.0	0.0	0.942303518761	0.0576964812387	0.0
average.mix_38	0.0	0.0	0.0	0.0	0.844893326048	0.155106673952	0.0
average.mix_39	0.331613641597	0.39788227676	0.270504081643	0.0	0.0	0.0	0.0
average.mix_40	0.0	0.108518764855	0.0	0.0	0.0	0.891481235145	0.0
average.mix_41	0.0	0.0	0.0	0.0	0.786678438814	0.213321561186	0.0
average.mix_42	0.352243450784	0.52943046522	0.112830867028	0.0	0.00549521696826	0.0	0.0
average.mix_43	0.149346522971	0.116138180278	0.0	0.0	0.513404448477	0.221110848274	0.0
average.mix_44	0.529073098505	0.292563951766	0.178362949729	0.0	0.0	0.0	0.0
