B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.0	0.150084991501	0.0789921007899	0.241175882412	0.529747025297
Mix_2	0.11398860114	0.19398060194	0.016398360164	0.132386761324	0.543245675432
Mix_3	0.0	0.0	0.0515	0.1162	0.8323
Mix_4	0.0112	0.0	0.0403	0.0784	0.8701
Mix_5	0.2515	0.0	0.1017	0.0938	0.553
Mix_6	0.1301	0.0	0.0314	0.3392	0.4993
Mix_7	0.0242	0.0	0.0	0.0492	0.9266
Mix_8	0.0692	0.3054	0.0	0.1565	0.4689
Mix_9	0.109489051095	0.031696830317	0.021797820218	0.126287371263	0.710728927107
Mix_10	0.17698230177	0.0	0.011498850115	0.214078592141	0.597440255974
Mix_11	0.0591940805919	0.274472552745	0.003199680032	0.0673932606739	0.595740425957
Mix_12	0.0	0.0633	0.0131	0.1907	0.7329
Mix_13	0.186318631863	0.0	0.0	0.127812781278	0.685868586859
Mix_14	0.0	0.0	0.0124	0.0055	0.9821
Mix_15	0.0	0.2654	0.0	0.0604	0.6742
Mix_16	0.0665066506651	0.150915091509	0.0	0.125812581258	0.656765676568
Mix_17	0.0	0.1518	0.0	0.0634	0.7848
Mix_18	0.0	0.4817	0.0	0.0506	0.4677
Mix_19	0.00300030003	0.0	0.04200420042	0.226822682268	0.728172817282
Mix_20	0.1206	0.0792	0.0	0.1882	0.612
Mix_21	0.1047	0.1346	0.0	0.2312	0.5295
Mix_22	0.0045	0.0	0.0014	0.2671	0.727
Mix_23	0.184318431843	0.196819681968	0.0	0.131413141314	0.487448744874
Mix_24	0.0	0.392339233923	0.0	0.0513051305131	0.556355635564
Mix_25	0.1567	0.0	0.0	0.0574	0.7859
Mix_26	0.046595340466	0.116188381162	0.0	0.049395060494	0.787821217878
Mix_27	0.1253	0.0263	0.0	0.1859	0.6625
Mix_28	0.064	0.1234	0.0	0.2081	0.6045
Mix_29	0.0897	0.0825	0.0	0.0686	0.7592
Mix_30	0.0588	0.0	0.0528	0.0362	0.8522
Mix_31	0.0855914408559	0.131886811319	0.0	0.11298870113	0.669533046695
Mix_32	0.0	0.4588	0.0	0.085	0.4562
Mix_33	0.0	0.200379962004	0.0	0.117488251175	0.682131786821
Mix_34	0.150715071507	0.0	0.002400240024	0.287528752875	0.559355935594
Mix_35	0.0512	0.0486	0.0453	0.0902	0.7647
Mix_36	0.0862	0.0292	0.0	0.1193	0.7653
Mix_37	0.0	0.0	0.0537	0.1295	0.8168
Mix_38	0.0	0.1636	0.0	0.1636	0.6728
Mix_39	0.162383761624	0.308569143086	0.0	0.247275272473	0.281771822818
Mix_40	0.0918	0.0	0.0707	0.0981	0.7394
Mix_41	0.0662	0.0	0.1539	0.1327	0.6472
Mix_42	0.0538946105389	0.182181781822	0.0	0.0646935306469	0.699230076992
Mix_43	0.155	0.0	0.0326	0.2166	0.5958
Mix_44	0.0	0.0854	0.0891	0.1845	0.641
Mix_45	0.0	0.0	0.0	0.1479	0.8521
Mix_46	0.0813	0.0904	0.0	0.1211	0.7072
Mix_47	0.0927907209279	0.0	0.003699630037	0.236076392361	0.667433256674
Mix_48	0.0889911008899	0.0857914208579	0.0	0.107589241076	0.717628237176
Mix_49	0.0	0.0	0.11798820118	0.0399960004	0.84201579842
Mix_50	0.0	0.149614961496	0.0	0.0911091109111	0.759275927593
Mix_51	0.0672067206721	0.200620062006	0.0	0.111611161116	0.620562056206
Mix_52	0.0	0.0	0.0	0.0855	0.9145
Mix_53	0.0677	0.1007	0.0	0.1953	0.6363
Mix_54	0.0	0.0	0.3271	0.2297	0.4432
Mix_55	0.0	0.0	0.1032	0.1007	0.7961
Mix_56	0.0	0.105689431057	0.0	0.133586641336	0.760723927607
Mix_57	0.0	0.0	0.2547	0.0853	0.66
Mix_58	0.0	0.1613	0.0	0.0899	0.7488
Mix_59	0.0	0.0	0.2447	0.0891	0.6662
Mix_60	0.1662	0.0	0.0	0.0296	0.8042
