B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.141237535856	0.383417565906	0.0969812867095	0.0	0.303920229477	0.0744433820516
B	0.15465008599	0.38457467919	0.0989548882127	0.0	0.248710146845	0.113110199762
C	0.0137020741672	0.0588309239472	0.0335637963545	0.0	0.76052796983	0.133375235701
D	0.0	0.0689432156254	0.0293623075928	0.0	0.79200620877	0.109688268012
E	0.0450962656674	0.106861351596	0.181677219279	0.0	0.216565447732	0.449799715726
F	0.0811601577407	0.219183310011	0.522325403893	0.0	0.0	0.177331128355
G	0.116204093075	0.481076534903	0.0	0.277684328567	0.125035043454	0.0
H	0.0653215270721	0.841921904485	0.0	0.0	0.0927565684424	0.0
I	0.0927835051546	0.831042382589	0.0	0.0	0.0761741122566	0.0
J	0.0288039266339	0.0102040816327	0.0	0.0	0.960991991733	0.0
K	0.0753195185507	0.0400794143194	0.136989700955	0.0	0.274723911155	0.472887455019
L	0.00763962065332	0.0198893572181	0.0	0.0	0.972471022129	0.0
