B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.765573195312	0.0433635478856	0.191063256802	0.0	0.0
mix_2	0.806259717159	0.0345457605498	0.159194522291	0.0	0.0
mix_3	0.625249932525	0.0859745888294	0.288775478646	0.0	0.0
mix_4	0.722419393138	0.0570995874044	0.220481019457	0.0	0.0
mix_5	0.69110724405	0.0508496269262	0.258043129023	0.0	0.0
mix_6	0.721078291949	0.050032529414	0.228889178637	0.0	0.0
mix_7	0.71179612409	0.0606829698098	0.2275209061	0.0	0.0
mix_8	0.79683046454	0.0505827892653	0.152586746195	0.0	0.0
mix_9	0.714426554563	0.0581820066864	0.227391438751	0.0	0.0
mix_10	0.732901415809	0.0464699811606	0.220628603031	0.0	0.0
mix_11	0.803303736924	0.0480171572809	0.148679105796	0.0	0.0
mix_12	0.720065541661	0.0532445769714	0.226689881368	0.0	0.0
mix_13	0.768392700362	0.0472450558022	0.184362243836	0.0	0.0
mix_14	0.741805698289	0.0385756848072	0.219618616903	0.0	0.0
mix_15	0.724985377012	0.0386653590322	0.236349263956	0.0	0.0
mix_16	0.681124967594	0.0718664899249	0.247008542481	0.0	0.0
mix_17	0.704223847264	0.0517282542395	0.244047898497	0.0	0.0
mix_18	0.8336994649	0.0297616500114	0.136538885088	0.0	0.0
mix_19	0.749183624873	0.039998136006	0.210818239121	0.0	0.0
mix_20	0.566875595673	0.0698290202513	0.363295384076	0.0	0.0
mix_21	0.684749737866	0.0513143773218	0.263935884812	0.0	0.0
mix_22	0.776881073607	0.0351573105324	0.187961615861	0.0	0.0
mix_23	0.763022081804	0.0564613694036	0.180516548792	0.0	0.0
mix_24	0.862569018541	0.0266043533841	0.110826628075	0.0	0.0
mix_25	0.665306924498	0.0723732963733	0.262319779129	0.0	0.0
mix_26	0.584633879137	0.0903157196049	0.325050401258	0.0	0.0
mix_27	0.910296776663	0.017686287519	0.0720169358181	0.0	0.0
mix_28	0.601078885738	0.0754701474191	0.323450966843	0.0	0.0
