	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	0.485879529935	0	0	0	0.514120470065
S10006	0	0.484590881617	0	0	0	0.515409118383
S1001	0	0.480036496563	0	0	0	0.519963503437
S10010	0	0.46595781604	0	0	0	0.53404218396
S10011	0	0.495474978479	0	0	0	0.504525021521
S10014	0	0.481653714221	0	0	0	0.518346285779
S10026	0	0.48939459675	0	0	0	0.51060540325
S10032	0	0.466695606588	0	0	0	0.533304393412
S10036	0	0.496178210536	0	0	0	0.503821789464
S10042	0	0.482378078859	0	0	0	0.517621921141
S10044	0	0.486814957186	0	0	0	0.513185042814
S10049	0	0.486965431251	0	0	0	0.513034568749
S10057	0	0.507184169119	0	0	0	0.492815830881
S10062	0	0.477005668596	0	0	0	0.522994331404
S10066	0	0.470983879726	0	0	0	0.529016120274
S10067	0	0.503518906552	0	0	0	0.496481093448
S1007	0	0.488812347743	0	0	0	0.511187652257
S10073	0	0.502321788108	0	0	0	0.497678211892
S10077	0	0.476602381954	0	0	0	0.523397618046
S10080	0	0.47761763925	0	0	0	0.52238236075
S10082	0	0.498102314927	0	0	0	0.501897685073
S10087	0	0.484602658053	0	0	0	0.515397341947
S10089	0	0.493638652209	0	0	0	0.506361347791
S1009	0	0.509717932146	0	0	0	0.490282067854
S10090	0	0.498549151541	0	0	0	0.501450848459
S10093	0	0.481378005897	0	0	0	0.518621994103
S10094	0	0.473521980311	0	0	0	0.526478019689
S1010	0	0.487091663476	0	0	0	0.512908336524
S10111	0	0.4915543916	0	0	0	0.5084456084
S10116	0	0.509339399518	0	0	0	0.490660600482
S10119	0	0.50971804419	0	0	0	0.49028195581
S10121	0	0.494833954087	0	0	0	0.505166045913
S10130	0	0.484539037476	0	0	0	0.515460962524
S10140	0	0.457881017686	0	0	0	0.542118982314
S10142	0	0.489286264902	0	0	0	0.510713735098
S10150	0	0.458365278601	0	0	0	0.541634721399
S10155	0	0.496730787587	0	0	0	0.503269212413
S1016	0	0.486098018481	0	0	0	0.513901981519
S10163	0	0.475290582873	0	0	0	0.524709417127
