	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	10.0302	32.73468	8.787494	0	0	0
S10006	9.957586	33.124008	8.692336	0	0	0
S1001	10.010146	33.240544	8.817204	0	0	0
S10010	10.32938	32.8334	8.990684	0	0	0
S10011	9.988044	33.3902	8.925874	0	0	0
S10014	9.948452	32.602516	8.629672	0	0	0
S10026	10.019342	33.331566	8.75083	0	0	0
S10032	10.071002	33.374486	9.039362	0	0	0
S10036	10.004552	32.13587	8.440198	0	0	0
S10042	10.285852	33.868882	9.040384	0	0	0
S10044	10.209408	33.89241	8.934372	0	0	0
S10049	10.046432	33.57654	8.764292	0	0	0
S10057	9.649298	32.367526	8.376506	0	0	0
S10062	10.138554	33.547102	8.994448	0	0	0
S10066	10.351076	32.953856	9.028448	0	0	0
S10067	9.951196	33.391234	8.73845	0	0	0
S1007	9.942888	32.993976	8.701124	0	0	0
S10073	10.139506	34.20332	8.921808	0	0	0
S10077	10.023592	32.986568	8.976264	0	0	0
S10080	10.270092	33.95967	9.159718	0	0	0
S10082	9.991858	33.490332	8.882128	0	0	0
S10087	9.9981	33.458394	8.833992	0	0	0
S10089	10.032984	32.49463	8.674454	0	0	0
S1009	9.897656	34.268042	8.893304	0	0	0
S10090	9.841712	31.92606	8.420318	0	0	0
S10093	10.02264	32.85974	8.716282	0	0	0
S10094	10.15684	33.361962	9.009436	0	0	0
S1010	10.179352	33.788466	8.980398	0	0	0
S10111	10.01805	33.896076	8.914758	0	0	0
S10116	9.790666	33.917108	8.930616	0	0	0
S10119	9.992084	33.464198	8.726668	0	0	0
S10121	9.981852	32.918718	8.70496	0	0	0
S10130	10.132294	32.85079	8.925828	0	0	0
S10140	10.22027	32.917154	8.975944	0	0	0
S10142	9.765354	33.0864	8.61221	0	0	0
S10150	10.490718	32.756906	8.974942	0	0	0
S10155	10.157378	33.722766	8.942016	0	0	0
S1016	9.890194	32.083694	8.462474	0	0	0
S10163	10.277292	33.700624	9.108814	0	0	0
S10167	10.106092	33.774358	8.806874	0	0	0
S10168	9.842442	33.409936	8.661824	0	0	0
S10173	9.959932	33.963724	8.88403	0	0	0
S10175	10.075378	32.963676	8.843378	0	0	0
S10179	10.087994	34.58764	8.923898	0	0	0
S10186	9.657184	33.403278	8.604736	0	0	0
S1019	9.815368	32.937252	8.628448	0	0	0
S10190	10.192506	34.3112	8.986844	0	0	0
S10195	10.112904	33.040258	8.812014	0	0	0
S10196	10.299432	33.979046	9.012874	0	0	0
S10200	10.072444	32.848546	8.807552	0	0	0
S10201	10.261306	31.560444	8.749006	0	0	0
S10202	10.112072	33.106266	8.909574	0	0	0
S10205	10.229302	33.86912	8.930024	0	0	0
S10211	9.732498	32.476582	8.549574	0	0	0
S10221	10.270368	34.135358	9.046126	0	0	0
S10222	10.015318	32.147484	8.669866	0	0	0
S10226	10.161782	33.22476	8.898414	0	0	0
S10227	10.140954	32.94301	8.873898	0	0	0
S10228	10.138682	33.23409	8.764774	0	0	0
S10232	9.738896	33.505392	8.605702	0	0	0
S10248	9.999798	33.18827	8.61983	0	0	0
S10249	10.271874	32.875532	9.165456	0	0	0
S1025	9.971438	33.642254	8.820688	0	0	0
S10266	10.286904	33.152028	9.00729	0	0	0
S10269	9.996706	32.599934	8.650802	0	0	0
S10272	10.002668	32.111184	8.390976	0	0	0
S10273	10.07162	32.92845	8.76561	0	0	0
S10274	10.117506	33.491948	8.854896	0	0	0
S1028	10.233344	33.434172	8.741592	0	0	0
S10280	10.147468	33.612362	9.19718	0	0	0
S10283	9.866434	33.88265	8.88824	0	0	0
S1029	10.014968	33.131464	8.773012	0	0	0
S10292	9.730254	32.960248	8.54114	0	0	0
S10294	9.854846	33.36831	8.68803	0	0	0
S10302	10.077262	33.413976	8.752774	0	0	0
